x,y,value,smoothed_value
36,277.7,-445.78313253011913,-439.7590361445778
37,277.25,-391.56626506024094,-505.52208835341276
38,278.0,-481.92771084337346,-547.6572958500665
39,279.8333333333333,-702.8112449799174,-747.6572958500668
40,279.94444444444446,-716.1981258366816,-941.6331994645249
41,286.0,-1445.7831325301206,-1098.2597054886214
42,285.3,-1361.4457831325315,-1193.4978007267168
43,284.5,-1265.0602409638552,-1271.759565735469
44,283.7857142857143,-1179.0017211703948,-1213.526634008561
45,283.1923076923077,-1107.5069508804434,-1311.2891124939301
46,283.5833333333333,-1154.61847389558,-1431.7710402047735
47,289.35714285714283,-1850.2581755593774,-1557.4164791032247
48,289.5,-1867.4698795180723,-1617.842799770509
49,289.0,-1807.2289156626505,-1676.0757314974173
50,285.7,-1409.638554216866,-1739.7590361445777
51,286.0,-1445.7831325301206,-1793.9759036144574
52,292.0,-2168.6746987951806,-1858.2329317269075
53,291.75,-2138.5542168674697,-2007.6305220883532
54,291.6666666666667,-2128.514056224902,-2224.497991967871
55,291.9,-2156.6265060240935,-2320.883534136546
56,295.0,-2530.1204819277104,-2411.244979919679
57,296.0,-2650.6024096385545,-2650.6024096385545
58,295.5,-2590.3614457831327,-2354.216867469879
59,290.3,-1963.8554216867483,-2089.156626506024
60,290.9,-2036.1445783132503,-1779.9196787148594
61,284.0,-1204.8192771084337,-1524.497991967871
62,283.1666666666667,-1104.4176706827332,-1104.4176706827332
63,284.9,-1313.2530120481902,-1481.1244979919672
64,293.5,-2349.397590361446,-2349.397590361446
65,285.9,-1433.7349397590335,-1649.2254733218583
66,286.64285714285717,-1523.2358003442368,-1748.0206540447507
67,287.5,-1626.5060240963855,-1639.5869191049915
68,289.0,-1807.2289156626505,-1722.3178427997705
69,289.0,-1807.2289156626505,-1785.1405622489954
70,289.3333333333333,-1847.3895582329294,-1837.3493975903614
71,289.25,-1837.3493975903614,-1757.0281124497997
72,289.6666666666667,-1887.5502008032151,-1684.738955823294
73,285.6666666666667,-1405.6224899598417,-1405.6224899598417
74,286.0,-1445.7831325301206,-1824.2971887550211
75,292.0,-2168.6746987951806,-1871.4859437751008
76,292.375,-2213.855421686747,-2006.6934404283797
77,291.625,-2123.4939759036147,-2130.1874163319944
78,291.27777777777777,-2081.6599732262375,-2101.2717536813925
79,291.125,-2063.2530120481924,-2044.0428380187416
80,290.8,-2024.0963855421699,-2028.982597054886
81,290.0,-1927.7108433734938,-2070.4819277108436
82,291.0,-2048.1927710843374,-2117.3838209982787
83,293.0,-2289.156626506024,-2173.8382099827886
84,293.07142857142856,-2297.762478485368,-2343.221625999797
85,293.14285714285717,-2306.368330464719,-2499.848132023893
86,297.02941176470586,-2774.6279234585368,-2523.944517566062
87,297.5,-2831.325301204819,-2714.9944315075427
88,294.0,-2409.6385542168673,-2913.359319631466
89,301.0,-3253.012048192771,-3015.060240963855
90,301.375,-3298.192771084337,-3298.192771084337
91,301.25,-3283.132530120482,-3268.0722891566265
92,297.0,-2771.0843373493976,-2771.0843373493976
93,305.0,-3734.9397590361446,-3459.33734939759
94,305.0625,-3742.469879518072,-3553.7148594377513
95,305.25,-3765.0602409638554,-3734.4377510040167
96,305.1666666666667,-3755.020080321288,-3698.2931726907636
97,304.5,-3674.6987951807228,-3752.2088353413665
98,303.5,-3554.2168674698796,-3813.3103843947224
99,307.3,-4012.0481927710857,-3872.9776247848545
100,307.7857142857143,-4070.5679862306356,-3934.939759036145
