x,y_pixel,y_value
122,293,-842.1052631578948
123,295,-1052.6315789473686
124,296,-1157.8947368421052
125,296,-1157.8947368421052
126,297,-1263.157894736842
127,298,-1368.421052631579
128,299,-1473.6842105263158
129,300,-1578.9473684210527
130,301,-1684.2105263157896
131,301,-1684.2105263157896
132,302,-1789.4736842105265
133,302,-1789.4736842105265
134,303,-1894.7368421052631
135,303,-1894.7368421052631
136,304,-2000.0
137,305,-2105.263157894737
138,307,-2315.7894736842104
139,308,-2421.0526315789475
140,309,-2526.315789473684
141,310,-2631.5789473684213
142,310,-2631.5789473684213
143,311,-2736.842105263158
144,312,-2842.105263157895
145,313,-2947.3684210526317
146,314,-3052.6315789473683
147,315,-3157.8947368421054
148,315,-3157.8947368421054
149,315,-3157.8947368421054
150,314,-3052.6315789473683
151,314,-3052.6315789473683
152,313,-2947.3684210526317
153,313,-2947.3684210526317
154,312,-2842.105263157895
155,311,-2736.842105263158
156,310,-2631.5789473684213
157,309,-2526.315789473684
158,309,-2526.315789473684
159,309,-2526.315789473684
160,311,-2736.842105263158
161,311,-2736.842105263158
162,312,-2842.105263157895
163,313,-2947.3684210526317
164,314,-3052.6315789473683
165,314,-3052.6315789473683
166,315,-3157.8947368421054
167,316,-3263.157894736842
168,317,-3368.421052631579
169,317,-3368.421052631579
170,318,-3473.684210526316
171,319,-3578.947368421053
172,320,-3684.2105263157896
173,320,-3684.2105263157896
174,321,-3789.4736842105262
175,322,-3894.7368421052633
176,324,-4105.263157894737
177,325,-4210.526315789474
178,326,-4315.789473684211
179,326,-4315.789473684211
180,327,-4421.0526315789475
181,328,-4526.315789473684
182,329,-4631.578947368421
183,329,-4631.578947368421
184,329,-4631.578947368421
185,330,-4736.842105263158
186,331,-4842.105263157895
187,332,-4947.368421052632
188,333,-5052.631578947368
189,334,-5157.894736842105
190,335,-5263.1578947368425
191,336,-5368.421052631579
192,337,-5473.684210526316
193,338,-5578.9473684210525
194,339,-5684.21052631579
195,340,-5789.473684210527
196,341,-5894.736842105263
197,342,-6000.0
198,342,-6000.0
199,343,-6105.263157894737
200,344,-6210.526315789474
201,345,-6315.789473684211
202,345,-6315.789473684211
203,346,-6421.0526315789475
204,347,-6526.315789473684
205,348,-6631.578947368421
206,348,-6631.578947368421
207,349,-6736.842105263158
208,351,-6947.368421052632
209,352,-7052.631578947368
210,352,-7052.631578947368
211,353,-7157.894736842106
212,355,-7368.421052631579
213,355,-7368.421052631579
214,356,-7473.684210526316
215,356,-7473.684210526316
216,357,-7578.9473684210525
217,358,-7684.21052631579
218,358,-7684.21052631579
219,359,-7789.473684210527
220,361,-8000.0
221,362,-8105.263157894737
222,362,-8105.263157894737
223,362,-8105.263157894737
224,364,-8315.78947368421
225,365,-8421.052631578948
226,367,-8631.578947368422
227,367,-8631.578947368422
228,368,-8736.842105263158
229,368,-8736.842105263158
230,370,-8947.368421052632
231,370,-8947.368421052632
232,371,-9052.631578947368
233,372,-9157.894736842105
234,373,-9263.157894736842
235,373,-9263.157894736842
236,374,-9368.421052631578
237,374,-9368.421052631578
238,374,-9368.421052631578
239,374,-9368.421052631578
240,374,-9368.421052631578
241,374,-9368.421052631578
242,373,-9263.157894736842
243,372,-9157.894736842105
244,369,-8842.105263157895
245,366,-8526.315789473685
246,364,-8315.78947368421
247,362,-8105.263157894737
248,360,-7894.736842105263
249,356,-7473.684210526316
250,345,-6315.789473684211
251,342,-6000.0
252,338,-5578.9473684210525
253,327,-4421.0526315789475
254,325,-4210.526315789474
255,320,-3684.2105263157896
256,313,-2947.3684210526317
257,308,-2421.0526315789475
258,300,-1578.9473684210527
259,300,-1578.9473684210527
260,300,-1578.9473684210527
261,301,-1684.2105263157896
262,303,-1894.7368421052631
263,304,-2000.0
264,305,-2105.263157894737
265,306,-2210.5263157894738
266,306,-2210.5263157894738
267,306,-2210.5263157894738
268,308,-2421.0526315789475
269,308,-2421.0526315789475
270,309,-2526.315789473684
271,310,-2631.5789473684213
272,311,-2736.842105263158
273,312,-2842.105263157895
274,313,-2947.3684210526317
275,314,-3052.6315789473683
276,315,-3157.8947368421054
277,316,-3263.157894736842
278,317,-3368.421052631579
279,317,-3368.421052631579
280,317,-3368.421052631579
281,317,-3368.421052631579
282,317,-3368.421052631579
283,316,-3263.157894736842
284,314,-3052.6315789473683
285,312,-2842.105263157895
286,303,-1894.7368421052631
287,295,-1052.6315789473686
288,288,-315.7894736842105
289,281,421.0526315789474
290,278,736.8421052631579
291,275,1052.6315789473686
292,267,1894.7368421052631
293,265,2105.263157894737
294,261,2526.315789473684
295,261,2526.315789473684
296,261,2526.315789473684
297,261,2526.315789473684
298,262,2421.0526315789475
299,265,2105.263157894737
300,266,2000.0
301,267,1894.7368421052631
302,268,1789.4736842105265
303,270,1578.9473684210527
304,271,1473.6842105263158
305,271,1473.6842105263158
306,271,1473.6842105263158
307,272,1368.421052631579
308,273,1263.157894736842
309,273,1263.157894736842
310,274,1157.8947368421052
311,275,1052.6315789473686
312,276,947.3684210526316
313,277,842.1052631578948
314,278,736.8421052631579
315,279,631.578947368421
316,279,631.578947368421
317,280,526.3157894736843
318,280,526.3157894736843
319,281,421.0526315789474
320,284,105.26315789473685
321,285,0.0
322,286,-105.26315789473685
323,287,-210.5263157894737
324,287,-210.5263157894737
325,287,-210.5263157894737
326,287,-210.5263157894737
327,287,-210.5263157894737
328,288,-315.7894736842105
329,291,-631.578947368421
330,291,-631.578947368421
331,292,-736.8421052631579
332,293,-842.1052631578948
333,294,-947.3684210526316
334,295,-1052.6315789473686
335,295,-1052.6315789473686
336,296,-1157.8947368421052
337,297,-1263.157894736842
338,298,-1368.421052631579
339,298,-1368.421052631579
340,299,-1473.6842105263158
341,300,-1578.9473684210527
342,301,-1684.2105263157896
343,301,-1684.2105263157896
344,302,-1789.4736842105265
345,303,-1894.7368421052631
346,304,-2000.0
347,304,-2000.0
348,306,-2210.5263157894738
349,308,-2421.0526315789475
350,308,-2421.0526315789475
351,310,-2631.5789473684213
352,311,-2736.842105263158
353,312,-2842.105263157895
354,312,-2842.105263157895
355,313,-2947.3684210526317
356,313,-2947.3684210526317
357,314,-3052.6315789473683
358,314,-3052.6315789473683
359,315,-3157.8947368421054
360,316,-3263.157894736842
361,317,-3368.421052631579
362,317,-3368.421052631579
363,318,-3473.684210526316
364,319,-3578.947368421053
365,319,-3578.947368421053
366,320,-3684.2105263157896
367,321,-3789.4736842105262
368,321,-3789.4736842105262
369,323,-4000.0
370,324,-4105.263157894737
371,325,-4210.526315789474
372,326,-4315.789473684211
373,327,-4421.0526315789475
374,327,-4421.0526315789475
375,328,-4526.315789473684
376,330,-4736.842105263158
377,331,-4842.105263157895
378,332,-4947.368421052632
379,332,-4947.368421052632
380,333,-5052.631578947368
381,334,-5157.894736842105
382,334,-5157.894736842105
383,335,-5263.1578947368425
384,335,-5263.1578947368425
385,337,-5473.684210526316
386,337,-5473.684210526316
387,337,-5473.684210526316
388,339,-5684.21052631579
389,340,-5789.473684210527
390,340,-5789.473684210527
391,340,-5789.473684210527
392,340,-5789.473684210527
393,340,-5789.473684210527
394,340,-5789.473684210527
395,339,-5684.21052631579
396,336,-5368.421052631579
397,332,-4947.368421052632
398,327,-4421.0526315789475
399,326,-4315.789473684211
400,322,-3894.7368421052633
401,322,-3894.7368421052633
402,322,-3894.7368421052633
403,324,-4105.263157894737
404,324,-4105.263157894737
405,325,-4210.526315789474
406,325,-4210.526315789474
407,326,-4315.789473684211
408,326,-4315.789473684211
409,327,-4421.0526315789475
410,328,-4526.315789473684
411,329,-4631.578947368421
412,330,-4736.842105263158
413,331,-4842.105263157895
414,331,-4842.105263157895
415,332,-4947.368421052632
416,333,-5052.631578947368
417,333,-5052.631578947368
418,333,-5052.631578947368
419,332,-4947.368421052632
420,332,-4947.368421052632
421,330,-4736.842105263158
422,328,-4526.315789473684
423,317,-3368.421052631579
424,315,-3157.8947368421054
425,315,-3157.8947368421054
426,315,-3157.8947368421054
427,316,-3263.157894736842
428,317,-3368.421052631579
429,317,-3368.421052631579
430,319,-3578.947368421053
431,319,-3578.947368421053
432,321,-3789.4736842105262
433,321,-3789.4736842105262
434,322,-3894.7368421052633
435,322,-3894.7368421052633
436,324,-4105.263157894737
437,325,-4210.526315789474
438,325,-4210.526315789474
439,326,-4315.789473684211
440,326,-4315.789473684211
441,327,-4421.0526315789475
442,328,-4526.315789473684
443,329,-4631.578947368421
444,329,-4631.578947368421
445,330,-4736.842105263158
446,331,-4842.105263157895
447,333,-5052.631578947368
448,334,-5157.894736842105
449,336,-5368.421052631579
450,337,-5473.684210526316
451,337,-5473.684210526316
452,339,-5684.21052631579
453,340,-5789.473684210527
454,340,-5789.473684210527
455,340,-5789.473684210527
456,341,-5894.736842105263
457,342,-6000.0
458,343,-6105.263157894737
459,344,-6210.526315789474
460,344,-6210.526315789474
461,345,-6315.789473684211
462,346,-6421.0526315789475
463,346,-6421.0526315789475
464,348,-6631.578947368421
465,349,-6736.842105263158
466,349,-6736.842105263158
467,350,-6842.105263157895
468,350,-6842.105263157895
469,351,-6947.368421052632
470,353,-7157.894736842106
471,354,-7263.1578947368425
472,356,-7473.684210526316
473,357,-7578.9473684210525
474,358,-7684.21052631579
475,358,-7684.21052631579
476,359,-7789.473684210527
477,360,-7894.736842105263
478,360,-7894.736842105263
479,361,-8000.0
480,362,-8105.263157894737
481,363,-8210.526315789473
482,363,-8210.526315789473
483,364,-8315.78947368421
484,366,-8526.315789473685
485,367,-8631.578947368422
486,368,-8736.842105263158
487,368,-8736.842105263158
488,369,-8842.105263157895
489,369,-8842.105263157895
490,370,-8947.368421052632
491,371,-9052.631578947368
492,372,-9157.894736842105
493,372,-9157.894736842105
494,372,-9157.894736842105
495,373,-9263.157894736842
496,375,-9473.684210526317
497,376,-9578.947368421053
498,376,-9578.947368421053
499,377,-9684.21052631579
500,378,-9789.473684210527
501,379,-9894.736842105263
502,380,-10000.0
503,381,-10105.263157894737
504,383,-10315.78947368421
505,383,-10315.78947368421
506,383,-10315.78947368421
507,383,-10315.78947368421
508,384,-10421.052631578948
509,385,-10526.315789473685
510,385,-10526.315789473685
511,387,-10736.842105263158
512,389,-10947.368421052632
513,389,-10947.368421052632
514,390,-11052.631578947368
515,391,-11157.894736842105
516,392,-11263.157894736842
517,393,-11368.42105263158
518,394,-11473.684210526317
519,394,-11473.684210526317
520,394,-11473.684210526317
521,395,-11578.947368421053
522,396,-11684.21052631579
523,397,-11789.473684210527
524,398,-11894.736842105263
525,399,-12000.0
526,399,-12000.0
527,401,-12210.526315789473
528,402,-12315.78947368421
529,403,-12421.052631578948
530,404,-12526.315789473685
531,405,-12631.578947368422
532,405,-12631.578947368422
533,406,-12736.842105263158
534,407,-12842.105263157895
535,409,-13052.631578947368
536,409,-13052.631578947368
537,410,-13157.894736842105
538,411,-13263.157894736842
539,412,-13368.42105263158
540,413,-13473.684210526317
541,413,-13473.684210526317
542,413,-13473.684210526317
543,413,-13473.684210526317
544,412,-13368.42105263158
545,412,-13368.42105263158
546,410,-13157.894736842105
547,409,-13052.631578947368
548,406,-12736.842105263158
549,403,-12421.052631578948
550,392,-11263.157894736842
551,389,-10947.368421052632
552,384,-10421.052631578948
553,379,-9894.736842105263
554,379,-9894.736842105263
555,379,-9894.736842105263
556,379,-9894.736842105263
557,378,-9789.473684210527
