x,y_pixel,y_value
123,292,-522.6480836236934
124,293,-627.1777003484322
125,294,-731.7073170731708
126,295,-836.2369337979095
127,296,-940.7665505226481
128,298,-1149.8257839721255
129,300,-1358.885017421603
130,300,-1358.885017421603
131,300,-1358.885017421603
132,301,-1463.4146341463415
133,302,-1567.9442508710802
134,303,-1672.473867595819
135,303,-1672.473867595819
136,304,-1777.0034843205576
137,305,-1881.5331010452962
138,305,-1881.5331010452962
139,306,-1986.062717770035
140,307,-2090.5923344947737
141,307,-2090.5923344947737
142,308,-2195.1219512195125
143,309,-2299.651567944251
144,310,-2404.1811846689898
145,311,-2508.7108013937286
146,312,-2613.240418118467
147,313,-2717.770034843206
148,314,-2822.2996515679442
149,314,-2822.2996515679442
150,315,-2926.829268292683
151,316,-3031.358885017422
152,316,-3031.358885017422
153,318,-3240.418118466899
154,318,-3240.418118466899
155,319,-3344.947735191638
156,320,-3449.4773519163764
157,322,-3658.536585365854
158,323,-3763.0662020905925
159,324,-3867.5958188153313
160,325,-3972.12543554007
161,326,-4076.6550522648085
162,326,-4076.6550522648085
163,327,-4181.184668989547
164,327,-4181.184668989547
165,328,-4285.714285714286
166,329,-4390.243902439025
167,329,-4390.243902439025
168,330,-4494.773519163763
169,331,-4599.303135888502
170,332,-4703.832752613241
171,333,-4808.3623693379795
172,334,-4912.891986062718
173,335,-5017.421602787457
174,335,-5017.421602787457
175,335,-5017.421602787457
176,335,-5017.421602787457
177,333,-4808.3623693379795
178,332,-4703.832752613241
179,329,-4390.243902439025
180,324,-3867.5958188153313
181,321,-3554.0069686411152
182,320,-3449.4773519163764
183,318,-3240.418118466899
184,316,-3031.358885017422
185,316,-3031.358885017422
186,316,-3031.358885017422
187,317,-3135.8885017421603
188,318,-3240.418118466899
189,319,-3344.947735191638
190,320,-3449.4773519163764
191,321,-3554.0069686411152
192,321,-3554.0069686411152
193,322,-3658.536585365854
194,323,-3763.0662020905925
195,324,-3867.5958188153313
196,325,-3972.12543554007
197,326,-4076.6550522648085
198,327,-4181.184668989547
199,328,-4285.714285714286
200,328,-4285.714285714286
201,329,-4390.243902439025
202,330,-4494.773519163763
203,330,-4494.773519163763
204,330,-4494.773519163763
205,331,-4599.303135888502
206,331,-4599.303135888502
207,333,-4808.3623693379795
208,334,-4912.891986062718
209,335,-5017.421602787457
210,336,-5121.951219512195
211,336,-5121.951219512195
212,337,-5226.480836236934
213,337,-5226.480836236934
214,338,-5331.010452961673
215,338,-5331.010452961673
216,340,-5540.0696864111505
217,341,-5644.5993031358885
218,342,-5749.128919860627
219,344,-5958.188153310105
220,345,-6062.717770034844
221,345,-6062.717770034844
222,346,-6167.247386759583
223,348,-6376.3066202090595
224,350,-6585.365853658537
225,350,-6585.365853658537
226,350,-6585.365853658537
227,350,-6585.365853658537
228,350,-6585.365853658537
229,349,-6480.836236933798
230,348,-6376.3066202090595
231,347,-6271.777003484321
232,336,-5121.951219512195
233,334,-4912.891986062718
234,331,-4599.303135888502
235,330,-4494.773519163763
236,328,-4285.714285714286
237,325,-3972.12543554007
238,321,-3554.0069686411152
239,318,-3240.418118466899
240,303,-1672.473867595819
241,298,-1149.8257839721255
242,292,-522.6480836236934
243,286,104.52961672473869
244,286,104.52961672473869
245,286,104.52961672473869
246,277,1045.2961672473868
247,275,1254.3554006968643
248,273,1463.4146341463415
249,273,1463.4146341463415
250,273,1463.4146341463415
251,274,1358.885017421603
252,274,1358.885017421603
253,275,1254.3554006968643
254,276,1149.8257839721255
255,277,1045.2961672473868
256,279,836.2369337979095
257,280,731.7073170731708
258,281,627.1777003484322
259,282,522.6480836236934
260,283,418.11846689895475
261,284,313.5888501742161
262,286,104.52961672473869
