rotation,value,x,y
0.00,-390.88,36.00,277.74
85.62,-357.19,37.00,277.46
171.23,-335.75,38.00,277.28
256.85,-326.55,39.00,277.20
342.47,-329.59,40.00,277.23
428.08,-344.87,41.00,277.36
513.70,-218.09,42.00,276.31
599.32,-163.92,43.00,275.86
684.93,-343.88,44.00,277.35
770.55,-694.80,45.00,280.26
856.16,-779.22,46.00,280.95
941.78,-904.17,47.00,281.99
1027.40,-3647.34,48.00,304.71
1113.01,-3110.69,49.00,300.27
1198.63,60.36,50.00,274.00
1284.25,4953.36,51.00,233.47
1369.86,10925.27,52.00,184.00
1455.48,17228.97,53.00,131.79
1541.10,23084.24,54.00,83.29
1626.71,27982.30,55.00,42.71
1712.33,30000.00,56.00,14.79
1797.95,30000.00,57.00,-32.16
1883.56,30000.00,58.00,18.86
1969.18,25383.07,59.00,64.24
2054.79,18736.76,60.00,119.30
2140.41,11287.59,61.00,181.00
2226.03,4575.85,62.00,236.60
2311.64,-3865.71,63.00,306.52
2397.26,-7181.41,64.00,333.99
2482.88,-2743.31,65.00,297.22
2568.49,607.98,66.00,269.46
2654.11,9692.98,67.00,194.21
2739.73,14807.87,68.00,151.84
2825.34,16322.46,69.00,139.30
2910.96,23196.38,70.00,82.36
2996.58,21201.05,71.00,98.88
3082.19,13759.10,72.00,160.53
3167.81,11362.10,73.00,180.38
3253.42,9200.50,74.00,198.29
3339.04,3602.76,75.00,244.66
3424.66,-8495.93,76.00,344.87
3510.27,-11558.72,77.00,370.24
3595.89,-5660.09,78.00,321.38
3681.51,-3408.09,79.00,302.73
3767.12,4342.78,80.00,238.53
3852.74,3841.77,81.00,242.68
3938.36,4252.68,82.00,239.27
4023.97,10771.84,83.00,185.27
4109.59,9017.04,84.00,199.81
4195.21,2816.95,85.00,251.17
4280.82,-2690.97,86.00,296.79
4366.44,-2964.78,87.00,299.06
4452.05,20.12,88.00,274.33
4537.67,365.69,89.00,271.47
4623.29,2761.89,90.00,251.62
4708.90,-15.48,91.00,274.63
4794.52,-5054.62,92.00,316.37
4880.14,-1191.48,93.00,284.37
4965.75,-2854.33,94.00,298.14
5051.37,-6477.94,95.00,328.16
5136.99,-6316.78,96.00,326.82
5222.60,-575.06,97.00,279.26
5308.22,4542.03,98.00,236.88
5393.84,8927.27,99.00,200.55
5479.45,12699.84,100.00,169.30
5565.07,9571.04,101.00,195.22
5650.68,5033.00,102.00,232.81
5736.30,10989.29,103.00,183.47
5821.92,4318.22,104.00,238.73
5907.53,6090.95,105.00,224.05
5993.15,5772.68,106.00,226.68
