rotation,value,x,y
0.00,-449.52,36.00,278.18
85.62,-353.51,37.00,277.39
171.23,-261.86,38.00,276.64
256.85,-174.57,39.00,275.93
342.47,-43.64,40.00,274.86
428.08,52.37,41.00,274.07
513.70,29.10,42.00,274.26
599.32,-32.00,43.00,274.76
684.93,-151.29,44.00,275.74
770.55,66.92,45.00,273.95
856.16,-194.94,46.00,276.10
941.78,-256.04,47.00,276.60
1027.40,-384.06,48.00,277.64
1113.01,-488.80,49.00,278.50
1198.63,-561.54,50.00,279.10
1284.25,20.37,51.00,274.33
1369.86,1061.97,52.00,265.81
1455.48,2377.07,53.00,255.05
1541.10,3697.99,54.00,244.24
1626.71,4605.76,55.00,236.81
1712.33,8146.64,56.00,207.83
1797.95,-2446.90,57.00,294.52
1883.56,-3645.62,58.00,304.33
1969.18,1623.51,59.00,261.21
2054.79,17253.42,60.00,133.31
2140.41,17471.63,61.00,131.52
2226.03,17259.24,62.00,133.26
2311.64,1763.17,63.00,260.07
2397.26,-3270.29,64.00,301.26
2482.88,162.93,65.00,273.17
2568.49,-529.53,66.00,278.83
2654.11,-5400.06,67.00,318.69
2739.73,5987.78,68.00,225.50
2825.34,4905.44,69.00,234.36
2910.96,5999.42,70.00,225.40
2996.58,6982.83,71.00,217.36
3082.19,-1222.00,72.00,284.50
3167.81,-10549.90,73.00,360.83
3253.42,-1245.27,74.00,284.69
3339.04,6942.10,75.00,217.69
3424.66,3174.28,76.00,248.52
3510.27,6752.98,77.00,219.24
3595.89,15548.44,78.00,147.26
3681.51,12592.38,79.00,171.45
3767.12,20899.04,80.00,103.48
3852.74,30000.00,81.00,-12.38
3938.36,29461.74,82.00,33.40
4023.97,29505.38,83.00,33.05
4109.59,30000.00,84.00,11.17
4195.21,28228.11,85.00,43.50
4280.82,20474.25,86.00,106.95
4366.44,11379.11,87.00,181.38
4452.05,6584.23,88.00,220.62
4537.67,-7506.55,89.00,335.93
4623.29,-5475.71,90.00,319.31
4708.90,820.48,91.00,267.79
4794.52,14175.15,92.00,158.50
4880.14,22513.82,93.00,90.26
4965.75,26075.07,94.00,61.12
5051.37,11108.52,95.00,183.60
5136.99,3165.55,96.00,248.60
5222.60,-811.75,97.00,281.14
5308.22,1565.32,98.00,261.69
5393.84,1254.00,99.00,264.24
5479.45,878.67,100.00,267.31
5565.07,544.08,101.00,270.05
5650.68,369.51,102.00,271.48
5736.30,352.05,103.00,271.62
5821.92,293.86,104.00,272.10
5907.53,352.05,105.00,271.62
5993.15,354.96,106.00,271.60
6078.77,416.06,107.00,271.10
6164.38,416.06,108.00,271.10
6250.00,436.43,109.00,270.93
6335.62,276.40,110.00,272.24
6421.23,17.46,111.00,274.36
6506.85,-311.32,112.00,277.05
6592.47,-529.53,113.00,278.83
6678.08,-576.08,114.00,279.21
6763.70,-488.80,115.00,278.50
6849.32,-448.07,116.00,278.17
6934.93,-535.35,117.00,278.88
7020.55,637.18,118.00,269.29
7106.16,-997.96,119.00,282.67
7191.78,-4250.80,120.00,309.29
7277.40,-7788.77,121.00,338.24
7363.01,-11198.72,122.00,366.14
7448.63,-13195.62,123.00,382.48
7534.25,-12659.30,124.00,378.10
7619.86,-10977.60,125.00,364.33
7705.48,-7929.40,126.00,339.39
7791.10,-4268.26,127.00,309.43
7876.71,-1504.22,128.00,286.81
7962.33,-219.18,129.00,276.29
8047.95,-805.94,130.00,281.10
8133.56,-677.92,131.00,280.05
8219.18,-581.90,132.00,279.26
8304.79,-133.84,133.00,275.60
8390.41,-69.83,134.00,275.07
8476.03,404.42,135.00,271.19
8561.64,939.77,136.00,266.81
8647.26,1504.22,137.00,262.19
8732.88,2452.72,138.00,254.43
8818.49,2999.71,139.00,249.95
8904.11,3319.76,140.00,247.33
8989.73,3398.31,141.00,246.69
9075.34,3730.00,142.00,243.98
9160.96,4634.86,143.00,236.57
9246.58,5289.50,144.00,231.21
9332.19,5760.84,145.00,227.36
9417.81,6211.81,146.00,223.67
9503.42,6278.73,147.00,223.12
9589.04,7043.93,148.00,216.86
9674.66,7768.40,149.00,210.93
9760.27,7777.13,150.00,210.86
9845.89,8056.44,151.00,208.57
9931.51,7919.70,152.00,209.69
10017.12,7919.70,153.00,209.69
10102.74,9831.25,154.00,194.05
10188.36,7377.56,155.00,214.13
10273.97,2143.15,156.00,256.96
10359.59,-3716.61,157.00,304.91
10445.21,-8820.29,158.00,346.68
10530.82,-11426.83,159.00,368.01
10616.44,-9621.76,160.00,353.24
10702.05,-9581.42,161.00,352.91
10787.67,-9461.16,162.00,351.92
10873.29,-9372.13,163.00,351.20
10958.90,-9734.65,164.00,354.16
11044.52,-10556.88,165.00,360.89
11130.14,-11003.78,166.00,364.55
11215.75,-13206.28,167.00,382.57
11301.37,-10349.14,168.00,359.19
