rotation,value,x,y
0,2382.892057026478,35,255
145,2260.6924643584534,36,256
290,2138.4928716904287,37,257
436,2016.293279022404,38,258
581,1894.0936863543793,39,259
727,1894.0936863543793,40,259
872,1649.69450101833,41,261
1018,1649.69450101833,42,261
1163,1527.4949083503052,43,262
1309,1527.4949083503052,44,262
1454,1405.2953156822805,45,263
1600,1405.2953156822805,46,263
1745,1283.0957230142558,47,264
1890,1160.896130346231,48,265
2036,1038.6965376782064,49,266
2181,916.4969450101817,50,267
2327,794.2973523421606,51,268
2472,672.0977596741359,52,269
2618,549.8981670061112,53,270
2763,427.6985743380865,54,271
2909,427.6985743380865,55,271
3054,305.49898167006177,56,272
3200,183.29938900203706,57,273
3345,183.29938900203706,58,273
3490,61.09979633401235,59,274
3636,-61.09979633401235,60,275
3781,-183.29938900203706,61,276
3927,-305.49898167006177,62,277
4072,-427.6985743380865,63,278
4218,-427.6985743380865,64,278
4363,-672.0977596741359,65,280
4509,-794.2973523421606,66,281
4654,-916.4969450101817,67,282
4800,-1038.6965376782064,68,283
4945,-1160.896130346231,69,284
5090,-1283.0957230142558,70,285
5236,-1283.0957230142558,71,285
5381,-1405.2953156822805,72,286
5527,-1649.69450101833,73,288
5672,-1771.8940936863546,74,289
5818,-1771.8940936863546,75,289
5963,-1894.0936863543793,76,290
6109,-2016.293279022404,77,291
6254,-2016.293279022404,78,291
6400,-2138.4928716904287,79,292
6545,-2260.6924643584534,80,293
6690,-2260.6924643584534,81,293
6836,-2382.892057026478,82,294
6981,-2382.892057026478,83,294
7127,-2382.892057026478,84,294
7272,-2505.091649694499,85,295
7418,-2749.4908350305486,86,297
7563,-2749.4908350305486,87,297
7709,-2871.6904276985733,88,298
7854,-3116.0896130346227,89,300
8000,-3116.0896130346227,90,300
8145,-3238.2892057026475,91,301
8290,-3360.488798370672,92,302
8436,-3482.688391038697,93,303
8581,-3482.688391038697,94,303
8727,-3727.0875763747463,95,305
8872,-3849.287169042771,96,306
9018,-3849.287169042771,97,306
9163,-3971.4867617107957,98,307
9309,-4093.6863543788204,99,308
9454,-4338.08553971487,100,310
9600,-4460.2851323828945,101,311
9745,-4460.2851323828945,102,311
9890,-4704.684317718944,103,313
10036,-4704.684317718944,104,313
10181,-4826.883910386969,105,314
10327,-4949.083503054993,106,315
10472,-5071.283095723011,107,316
10618,-5193.4826883910355,108,317
10763,-5315.68228105906,109,318
10909,-5315.68228105906,110,318
11054,-5315.68228105906,111,318
11200,-5437.881873727085,112,319
11345,-5560.08146639511,113,320
11490,-5560.08146639511,114,320
11636,-5682.281059063134,115,321
11781,-5682.281059063134,116,321
11927,-5682.281059063134,117,321
12072,-5560.08146639511,118,320
12218,-5071.283095723011,119,316
12363,-4826.883910386969,120,314
12509,-4338.08553971487,121,310
12654,-3971.4867617107957,122,307
12800,-3238.2892057026475,123,301
12945,-2505.091649694499,124,295
13090,-1771.8940936863546,125,289
13236,-1283.0957230142558,126,285
13381,-549.8981670061112,127,279
13527,61.09979633401235,128,274
13672,549.8981670061112,129,270
13818,1283.0957230142558,130,264
13963,1527.4949083503052,131,262
14109,1771.8940936863546,132,260
14254,2138.4928716904287,133,257
14400,2260.6924643584534,134,256
14545,2382.892057026478,135,255
14690,2627.291242362524,136,253
14836,3116.0896130346227,137,249
14981,3360.488798370672,138,247
15127,3727.0875763747463,139,244
15272,4093.6863543788204,140,241
15418,4582.484725050916,141,237
15563,4582.484725050916,142,237
15709,4582.484725050916,143,237
15854,4582.484725050916,144,237
16000,4460.285132382891,145,238
16145,4460.285132382891,146,238
16290,4460.285132382891,147,238
16436,4460.285132382891,148,238
16581,4338.085539714866,149,239
16727,4215.8859470468415,150,240
16872,4093.6863543788204,151,241
17018,3849.287169042771,152,243
17163,3604.8879837067216,153,245
17309,3604.8879837067216,154,245
17454,3604.8879837067216,155,245
17600,3482.688391038697,156,246
17745,3482.688391038697,157,246
17890,3482.688391038697,158,246
18036,3360.488798370672,159,247
18181,3360.488798370672,160,247
18327,3116.0896130346227,161,249
18472,2993.890020366598,162,250
18618,2871.6904276985733,163,251
18763,2871.6904276985733,164,251
18909,2749.4908350305486,165,252
19054,2627.291242362524,166,253
19200,2627.291242362524,167,253
19345,2505.091649694499,168,254
19490,2382.892057026478,169,255
19636,2382.892057026478,170,255
19781,2260.6924643584534,171,256
19927,2138.4928716904287,172,257
20072,2016.293279022404,173,258
20218,1894.0936863543793,174,259
20363,1771.8940936863546,175,260
20509,1649.69450101833,176,261
20654,1527.4949083503052,177,262
20800,1405.2953156822805,178,263
20945,1283.0957230142558,179,264
21090,1160.896130346231,180,265
21236,1038.6965376782064,181,266
21381,916.4969450101817,182,267
21527,794.2973523421606,183,268
21672,672.0977596741359,184,269
21818,549.8981670061112,185,270
21963,427.6985743380865,186,271
22109,305.49898167006177,187,272
22254,305.49898167006177,188,272
22400,183.29938900203706,189,273
22545,61.09979633401235,190,274
22690,61.09979633401235,191,274
22836,61.09979633401235,192,274
22981,61.09979633401235,193,274
23127,549.8981670061112,194,270
23272,916.4969450101817,195,267
23418,1527.4949083503052,196,262
23563,2138.4928716904287,197,257
23709,2627.291242362524,198,253
23854,3604.8879837067216,199,245
24000,4582.484725050916,200,237
24145,5315.682281059064,201,231
24290,5926.680244399184,202,226
24436,6782.077393075357,203,219
24581,7393.07535641548,204,214
24727,8248.47250509165,205,207
24872,8737.270875763748,206,203
25018,9103.869653767822,207,200
25163,9714.867617107942,208,195
25309,10081.466395112016,209,192
25454,10325.865580448066,210,190
25600,10692.46435845214,211,187
25745,10692.46435845214,212,187
25890,10692.46435845214,213,187
26036,10692.46435845214,214,187
26181,10570.264765784115,215,188
26327,10448.06517311609,216,189
26472,10448.06517311609,217,189
26618,10325.865580448066,218,190
26763,10203.665987780041,219,191
26909,10081.466395112016,220,192
27054,9959.266802443992,221,193
27200,9714.867617107942,222,195
27345,9592.668024439918,223,196
27490,9470.468431771893,224,197
