rotation,value,x,y
0,8737.270875763748,36,203
136,8615.071283095724,37,204
273,8492.871690427699,38,205
410,8370.672097759674,39,206
547,8248.47250509165,40,207
684,8248.47250509165,41,207
821,8126.272912423625,42,208
958,8004.0733197556,43,209
1095,8004.0733197556,44,209
1232,7881.873727087575,45,210
1369,7759.674134419551,46,211
1506,7637.474541751526,47,212
1643,7515.274949083501,48,213
1780,7393.07535641548,49,214
1917,7270.8757637474555,50,215
2054,7148.676171079431,51,216
2191,7026.476578411406,52,217
2328,6904.276985743381,53,218
2465,6782.077393075357,54,219
2602,6659.877800407332,55,220
2739,6537.678207739307,56,221
2876,6415.478615071283,57,222
3013,6415.478615071283,58,222
3150,6293.279022403258,59,223
3287,6293.279022403258,60,223
3424,6171.079429735233,61,224
3561,6171.079429735233,62,224
3698,6048.879837067208,63,225
3835,5926.680244399184,64,226
3972,5804.480651731163,65,227
4109,5682.281059063138,66,228
4246,5560.081466395113,67,229
4383,5437.8818737270885,68,230
4520,5315.682281059064,69,231
4657,5193.482688391039,70,232
4794,5071.283095723014,71,233
4931,4949.08350305499,72,234
5068,4826.883910386965,73,235
5205,4704.68431771894,74,236
5342,4704.68431771894,75,236
5479,4582.484725050916,76,237
5616,4582.484725050916,77,237
5753,4582.484725050916,78,237
5890,4460.285132382891,79,238
6027,4460.285132382891,80,238
6164,4338.085539714866,81,239
6301,3727.0875763747463,82,244
6438,3604.8879837067216,83,245
6575,3604.8879837067216,84,245
6712,3482.688391038697,85,246
6849,3482.688391038697,86,246
6986,3482.688391038697,87,246
7123,3360.488798370672,88,247
7260,3238.2892057026475,89,248
7397,3238.2892057026475,90,248
7534,3116.0896130346227,91,249
7671,2993.890020366598,92,250
7808,2993.890020366598,93,250
7945,2871.6904276985733,94,251
8082,2749.4908350305486,95,252
8219,2627.291242362524,96,253
8356,2505.091649694499,97,254
8493,2627.291242362524,98,253
8630,2627.291242362524,99,253
8767,2749.4908350305486,100,252
8904,2993.890020366598,101,250
9041,3360.488798370672,102,247
9178,3360.488798370672,103,247
9315,3482.688391038697,104,246
9452,3482.688391038697,105,246
9589,4826.883910386965,106,235
9726,5071.283095723014,107,233
9863,5315.682281059064,108,231
10000,5682.281059063138,109,228
10136,6171.079429735233,110,224
10273,6782.077393075357,111,219
10410,7393.07535641548,112,214
10547,7881.873727087575,113,210
10684,8370.672097759674,114,206
10821,8981.670061099798,115,201
10958,9470.468431771893,116,197
11095,10081.466395112016,117,192
11232,10448.06517311609,118,189
11369,10936.863543788186,119,185
11506,11425.661914460285,120,181
11643,11792.260692464359,121,178
11780,12158.859470468433,122,175
11917,12403.258655804482,123,173
12054,12647.657841140528,124,171
12191,13014.256619144602,125,168
12328,13014.256619144602,126,168
12465,13014.256619144602,127,168
12602,12892.057026476577,128,169
12739,12769.857433808553,129,170
12876,12647.657841140528,130,171
13013,12525.458248472503,131,172
13150,12403.258655804482,132,173
13287,12281.059063136458,133,174
13424,12158.859470468433,134,175
13561,12158.859470468433,135,175
13698,12036.659877800408,136,176
13835,12036.659877800408,137,176
13972,11914.460285132383,138,177
14109,11792.260692464359,139,178
14246,11670.061099796334,140,179
14383,11547.86150712831,141,180
14520,11425.661914460285,142,181
14657,11303.46232179226,143,182
14794,11303.46232179226,144,182
14931,11914.460285132383,145,177
15068,12158.859470468433,146,175
15205,12647.657841140528,147,171
15342,13136.456211812627,148,167
15479,13625.254582484726,149,163
15616,14358.452138492872,150,157
15753,15091.649694501019,151,151
15890,15580.448065173116,152,147
16027,16191.446028513239,153,142
16164,16558.04480651731,154,139
16301,17169.042769857435,155,134
16438,17902.240325865583,156,128
16575,18391.03869653768,157,124
16712,19368.635437881872,158,116
16849,19979.633401221996,159,111
16986,20835.03054989817,160,104
17123,21812.627291242363,161,96
17260,22423.625254582483,162,91
17397,23523.421588594705,163,82
17534,24501.0183299389,164,74
17671,24989.816700610998,165,70
17808,25723.014256619143,166,64
17945,26334.012219959266,167,59
18082,26945.01018329939,168,54
18219,27800.40733197556,169,47
18356,28167.006109979633,170,44
18493,28655.804480651732,171,40
18630,29022.403258655806,172,37
18767,29266.80244399185,173,35
18904,29633.401221995926,174,32
19041,29755.60081466395,175,31
19178,29877.800407331975,176,30
