x,y,value,smoothed_value
36,280.3235294117647,-761.871013465626,-854.1600143301062
37,280.7307692307692,-810.9360518999068,-908.2289078745482
38,282.2142857142857,-989.6729776247859,-979.5951744924096
39,282.88461538461536,-1070.4355885078746,-1115.450814245994
40,284.5,-1265.0602409638552,-1256.18959353899
41,285.96153846153845,-1441.1492122335487,-1370.4127198103085
42,286.57142857142856,-1514.629948364886,-1487.2492968878505
43,286.95454545454544,-1560.7886089813783,-1570.7834334340346
44,287.73333333333335,-1654.618473895584,-1622.811173039673
45,287.96666666666664,-1682.730923694776,-1663.2586773425992
46,288.12068965517244,-1701.2879102617399,-1700.4985459077693
47,288.25,-1716.867469879518,-1733.4302728154003
48,288.5,-1746.987951807229,-1779.4142085583724
49,289.1,-1819.2771084337376,-1837.673772011122
50,289.875,-1912.6506024096386,-1913.8916871499387
51,290.53846153846155,-1992.5857275254875,-2007.442360431299
52,291.4130434782609,-2097.9570455735993,-2112.049022373184
53,292.38235294117646,-2214.741318214032,-2219.8803476743888
54,293.44117647058823,-2342.3104181431604,-2341.4435234544317
55,294.35,-2451.8072289156653,-2464.020789038507
56,295.5833333333333,-2600.4016064257007,-2583.8952448449254
57,296.5,-2710.843373493976,-2702.0874707621697
58,297.35714285714283,-2814.1135972461248,-2837.1367588235053
59,298.34615384615387,-2933.271547729382,-2953.2010158516177
60,299.95454545454544,-3127.0536692223423,-3059.913580395508
61,300.4,-3180.7228915662627,-3169.380017572788
62,300.92857142857144,-3244.406196213427,-3271.4807281072326
63,301.9,-3361.445783132527,-3344.0045897877217
64,302.5833333333333,-3443.7751004016045,-3418.703384968445
65,302.9642857142857,-3489.6729776247857,-3507.4392809332558
66,303.5,-3554.2168674698796,-3589.3669917766297
67,304.6111111111111,-3688.08567603748,-3665.2088206305075
68,305.3,-3771.0843373493994,-3742.876634744104
69,305.7307692307692,-3822.9842446709913,-3811.7234505788715
70,306.1875,-3878.012048192771,-3844.0953624688564
71,306.35714285714283,-4139.414802065401,-4139.414802065401
72,305.95454545454544,-3849.9452354874024,-3692.75152558285
73,305.5,-3795.180722891566,-3467.3499191571464
74,299.25,-3042.1686746987953,-3073.2018985031023
75,296.8333333333333,-2751.0040160642548,-2616.4658634538146
76,290.0,-1927.7108433734938,-2056.6882916280506
77,287.0,-1566.2650602409637,-1365.5932663657102
78,282.2692307692308,-996.2928637627438,-718.6182696044721
79,270.5833333333333,413.3064516129055,-161.30190738138566
80,270.0,483.8709677419355,341.46723369906465
81,266.9,858.8709677419382,730.9750733137837
82,266.1666666666667,947.580645161288,828.1524926686221
83,266.1363636363636,951.2463343108517,900.7331378299125
84,266.56666666666666,899.1935483870973,881.0326770004185
85,267.0,846.7741935483871,847.0465018852121
86,267.7142857142857,760.368663594469,855.8441558441566
87,267.57142857142856,777.6497695852554,1056.1897779639723
88,265.77272727272725,995.2346041055742,1268.4331797235027
89,258.2857142857143,1900.921658986176,1493.5588604943443
90,258.22727272727275,1907.9912023460386,1725.6516274749097
91,258.40909090909093,1885.9970674486774,1925.7982550408913
92,257.9782608695652,1938.1136044880818,2002.2671490501082
93,257.5,1995.9677419354837,2104.539876322836
94,255.125,2283.266129032258,2350.3243338008424
95,254.0,2419.3548387096776,2639.0212609970677
96,248.25,3114.9193548387098,2925.311583577713
97,246.04545454545453,3381.59824046921,3333.577712609971
98,245.66666666666666,3427.4193548387107,3734.6323031806905
99,238.25,4324.596774193548,3994.7129483419812
100,237.42307692307693,4424.6277915632745,4424.6277915632745
101,237.5,4415.322580645162,4383.736559139786
102,237.57692307692307,4406.017369727048,4360.092864125123
103,238.05555555555554,4348.118279569894,4297.747950973759
104,239.22727272727272,4206.378299120236,4215.489886457629
105,240.0,4112.903225806452,4115.392403295629
106,240.9,4004.0322580645156,4001.817134478425
107,241.71428571428572,3905.5299539170496,3902.4769585253453
108,242.75,3780.2419354838707,3813.116916902036
109,243.33333333333334,3709.6774193548376,3739.7298201278427
110,243.69354838709677,3666.103017689907,3681.043184183143
111,243.93333333333334,3637.096774193548,3638.7044745057233
112,244.14,3612.09677419355,3586.285119667014
113,244.5,3568.548387096774,3484.112903225807
114,245.5,3447.5806451612902,3362.462779156328
115,247.91666666666666,3155.241935483872,3222.598602585869
116,248.96153846153845,3028.8461538461547,3071.85418571242
117,249.92105263157896,2912.775891341255,2936.590256093652
118,250.73076923076923,2814.8263027295293,2848.8448142984207
119,251.0909090909091,2771.2609970674484,2771.652021116847
120,251.54347826086956,2716.5147265077144,2697.161358977629
121,252.15217391304347,2642.88218793829,2605.9702919801102
122,253.0,2540.322580645161,2508.707339878448
123,254.5,2358.8709677419356,2383.415147265077
124,255.11111111111111,2284.9462365591394,2239.516129032257
125,256.72222222222223,2090.0537634408593,2089.3738140417454
126,258.1,1923.3870967741907,1951.8525916308795
127,259.20588235294116,1789.6110056926018,1815.1095242850963
128,260.1842105263158,1671.264855687607,1703.7875761510045
129,260.7631578947368,1601.2308998302233,1613.4649955058444
130,261.3235294117647,1533.4440227704,1535.8723876352058
131,261.8333333333333,1471.7741935483893,1465.8384317778205
132,262.4130434782609,1401.6479663394102,1368.7105313816687
133,263.07894736842104,1321.0950764006805,1267.6668881179112
134,264.77777777777777,1115.5913978494632,1159.1624892909315
135,265.5,1028.225806451613,1053.6862684570674
136,266.3181818181818,929.2521994134904,947.825024437929
137,266.77272727272725,874.2668621700905,865.5131964809392
138,267.45454545454544,791.7888563049872,786.2121212121222
139,268.18,704.0322580645153,703.7341153470189
140,268.77777777777777,631.7204301075276,615.5742913000971
141,269.72727272727275,516.862170087974,531.9318900580745
142,270.4166666666667,433.46774193548157,445.96414812259036
143,270.9117647058824,373.5768500948738,368.45518754911393
144,271.73333333333335,274.19354838709495,304.6721963467681
145,271.98148148148147,244.17562724014516,258.9215759993737
146,272.3636363636364,197.9472140762451,89.3921672166489
147,272.3076923076923,204.71464019850958,-57.81602037241623
148,277.9347826086956,-474.0701938187503,-205.8170401670631
149,277.8333333333333,-461.84738955823065,-373.11732635580637
150,278.11538461538464,-495.82947173308935,-543.578326684665
151,279.3,-638.5542168674712,-578.8847698486252
152,279.375,-647.5903614457832,-609.1233713133073
153,279.4,-650.6024096385515,-650.6024096385515
154,279.0882352941176,-613.0403968816414,-108.1886232923006
155,271.64285714285717,285.1382488479233,251.16815867427536
156,265.02941176470586,1085.1518026565498,687.1642166388526
157,264.5,1149.1935483870968,1153.1345788935926
158,261.35714285714283,1529.3778801843348,1459.7217298830205
159,259.8076923076923,1716.8114143920582,1618.9647140036623
160,258.97058823529414,1818.0740037950632,1778.9109505628014
161,258.44736842105266,1881.366723259759,1858.404038120405
162,257.8888888888889,1948.9247311827924,1948.9247311827924
163,258.07142857142856,1926.843317972352,1877.9279577242219
164,258.6818181818182,1853.0058651026386,1779.8804195238827
165,259.2894736842105,1779.4991511035662,1639.4751258927838
166,262.5,1391.1290322580646,1494.0258171370235
167,263.6923076923077,1246.898263027297,1346.1476042682978
168,264.0833333333333,1199.5967741935506,1186.215515983069
169,264.79411764705884,1113.6148007590114,1091.302364618305
170,265.9,979.8387096774221,1005.6323894322002
171,266.4230769230769,916.5632754342453,919.2490147423741
172,267.23333333333335,818.5483870967723,825.3211210042339
173,267.65384615384613,767.6799007444196,733.3856371332657
174,268.6764705882353,643.97533206831,635.6809224930671
175,269.7,520.161290322582,546.637540958029
176,270.46153846153845,428.0397022332517,450.99326587827017
177,270.91379310344826,373.3314794215819,370.5852962388017
178,271.60714285714283,289.4585253456251,306.875618819447
179,272.0,241.93548387096774,261.481279070269
180,272.3333333333333,201.61290322580874,226.82739013384293
181,272.3378378378378,201.06800348736166,84.59833566712757
182,272.34615384615387,200.06203473945146,-56.55984544441593
183,277.5,-421.6867469879518,-196.04832043619552
184,277.85,-463.8554216867497,-343.73180065173966
185,278.11538461538464,-495.82947173308935,-496.03336422613654
186,278.46,-537.349397590359,-547.6684761022129
187,278.66,-561.445783132533,-628.2060108566143
188,279.64285714285717,-679.8623063683334,-720.9506156494114
189,281.1923076923077,-866.5430954587565,-815.379239234662
190,281.9642857142857,-959.5524956970751,-915.4394801985167
191,282.3787878787879,-1009.4925155166115,-1004.1920058289886
192,282.8125,-1061.7469879518073,-1070.1260717630553
193,283.32608695652175,-1123.6249345206927,-1134.5134915721615
194,283.92857142857144,-1196.2134251290897,-1196.9665122108668
195,284.6363636363636,-1281.4895947426055,-1275.494911522398
196,284.97058823529414,-1321.7576187101379,-1367.4652774581914
197,286.07142857142856,-1454.3889845094645,-1460.0955387631504
198,287.14285714285717,-1583.4767641996586,-1545.1630816620195
199,287.77272727272725,-1659.3647316538859,-1624.8543959387332
200,288.1666666666667,-1706.82730923695,-1673.7356351814192
201,288.27777777777777,-1720.2141900937074,-1720.2141900937074
202,288.1,-1698.7951807228942,-1332.396251673361
203,281.0,-843.3734939759036,-712.804983374358
204,279.75,-692.7710843373494,-51.82666148464823
205,262.5,1391.1290322580646,629.0614069179957
206,260.9,1584.6774193548415,1475.155460551886
207,259.9,1705.6451612903252,2327.4193548387107
208,246.0,3387.0967741935483,2965.249266862171
209,244.5,3568.548387096774,3570.08797653959
210,236.13636363636363,4580.278592375367,4156.954335986594
211,235.9,4608.870967741935,4764.2124005027235
212,235.64285714285714,4639.976958525346,5356.023814894782
213,220.9,6423.387096774192,5846.218096419709
214,220.03846153846155,6527.605459057071,6405.434686281461
215,215.875,7031.25,6987.336655280204
216,212.78571428571428,7404.953917050692,7384.11084882859
217,211.5909090909091,7549.486803519061,7876.170402178466
218,204.5,8407.258064516129,8372.13814411395
219,199.7,8987.903225806453,8887.115102639294
220,195.375,9511.088709677419,9392.002688172042
221,191.5,9979.838709677419,9779.09946236559
222,190.72222222222223,10073.924731182795,10374.951996927803
223,188.5,10342.741935483871,10873.943932411674
224,175.07142857142858,11967.16589861751,11489.535330261137
225,174.75,12006.048387096775,12090.341781874038
226,166.05555555555554,13057.795698924734,12638.728878648233
227,165.88888888888889,13077.956989247312,12854.517297802713
228,165.83333333333334,13084.677419354837,13084.677419354837
229,166.15217391304347,13046.107994389902,13017.809139784946
230,166.84782608695653,12961.95652173913,12965.389784946236
231,167.20833333333334,12918.346774193547,12891.568444995863
232,168.05555555555554,12815.860215053764,12799.051915242308
233,168.8846153846154,12715.570719602978,12713.112223797707
234,169.97619047619048,12583.52534562212,12626.418675410612
235,170.4,12532.258064516129,12549.536954980505
236,170.79166666666666,12484.879032258066,12466.604262672812
237,171.23333333333332,12431.451612903227,12381.350806451614
238,172.3125,12300.907258064517,12289.717741935485
239,173.5,12157.258064516129,12189.415322580646
240,174.1875,12074.092741935483,12074.092741935483
241,174.9375,11983.366935483871,11974.643300248139
242,176.0,11854.838709677419,11897.454360155973
243,176.42307692307693,11803.66004962779,11820.539037575327
244,176.6904761904762,11771.313364055299,11726.709453534579
245,177.36666666666667,11689.516129032256,11642.032034179741
246,178.81578947368422,11514.219015280134,11554.283895221926
247,179.5,11431.451612903225,11460.101867572157
248,180.05,11364.919354838708,11351.461314576765
249,180.58333333333334,11300.40322580645,11257.286866359445
250,181.85714285714286,11146.313364055299,11156.243223095687
251,182.70833333333334,11043.346774193547,11046.382519283372
252,183.6764705882353,10926.23339658444,10932.807250466169
253,184.5909090909091,10815.615835777127,10828.120129437792
254,185.27777777777777,10732.526881720432,10722.154759418816
255,186.18421052631578,10622.877758913415,10614.865069349242
256,187.08823529411765,10513.519924098671,10505.169321548654
257,188.11111111111111,10389.78494623656,10387.89781617231
258,189.125,10267.137096774193,10281.971457938014
259,190.125,10146.16935483871,10200.851913345985
260,190.5625,10093.245967741936,10093.245967741936
261,190.44117647058823,10107.92220113852,10286.402988614802
262,187.5,10463.709677419356,10470.878795066415
263,186.2,10620.967741935485,10796.21223179098
264,182.5,11068.548387096775,11140.09699977442
265,177.1153846153846,11719.913151364764,11437.332022815895
266,176.22727272727272,11827.34604105572,11726.20299055783
267,175.21428571428572,11949.884792626726,11941.640778576262
268,174.26,12065.322580645163,12045.85914085914
269,173.5952380952381,12145.73732718894,12131.827520305782
270,172.80769230769232,12241.004962779156,12183.313298154186
271,172.67391304347825,12257.187938288922,12257.187938288922
272,173.08620689655172,12207.313681868745,12175.60342037418
273,173.7608695652174,12125.701262272089,12117.582693472996
274,174.41304347826087,12046.80925666199,12028.600302947829
275,175.2058823529412,11950.901328273243,11940.315934695524
276,176.35185185185185,11812.275985663082,11858.227791422247
277,176.73529411764707,11765.89184060721,11771.446585251138
278,177.15384615384616,11715.260545905705,11686.37384647821
279,178.0,11612.90322580645,11613.233165474627
280,178.72222222222223,11525.537634408602,11536.383070597965
281,179.375,11446.572580645161,11450.243403813136
282,179.91176470588235,11381.641366223908,11346.556767868437
283,180.71428571428572,11284.562211981565,11244.406230234028
284,182.28571428571428,11094.47004608295,11136.543327008221
285,182.94444444444446,11014.784946236558,11023.67659222498
286,183.83333333333334,10907.258064516127,10890.612076095946
287,184.57692307692307,10817.307692307693,10767.148174406237
288,186.21428571428572,10619.239631336404,10641.114262082003
289,187.38888888888889,10477.150537634408,10522.450667611956
290,188.15384615384616,10384.615384615385,10410.064397967622
291,188.73809523809524,10313.940092165898,10317.948589512405
292,189.22222222222223,10255.376344086022,10227.702813782758
293,190.02173913043478,10158.660589060308,10141.48801175449
294,191.11904761904762,10025.921658986175,10068.61934816002
295,191.7173913043478,9953.541374474054,9987.11885940147
296,191.75,9949.59677419355,9883.612548041021
297,192.5909090909091,9847.873900293254,9796.31677929364
298,194.3,9641.129032258064,9708.027859237536
299,194.72727272727272,9589.44281524927,9532.624633431084
300,195.36666666666667,9512.096774193547,9363.453079178886
301,199.0,9072.58064516129,9227.635504095459
302,199.58333333333334,9002.016129032258,9088.980812013348
303,199.91379310344828,8962.041156840933,8956.14671063086
304,200.45833333333334,8896.169354838708,8912.598323534085
305,200.85714285714286,8847.926267281106,8847.926267281106
306,200.8,8854.838709677419,8932.6900921659
307,200.5,8891.129032258064,9156.868131868132
308,198.16666666666666,9173.387096774195,9403.411910669976
309,191.19230769230768,10017.059553349878,9831.032878411912
310,190.66666666666666,10080.645161290324,10300.38771712159
311,183.125,10992.943548387097,10717.288137878953
312,181.1,11237.903225806453,10962.26332398317
313,180.93478260869566,11257.889200561009,11257.889200561009
314,181.06666666666666,11241.935483870968,11179.803646563816
315,181.63333333333333,11173.387096774195,11113.99719495091
316,183.16666666666666,10987.903225806453,11034.765868886576
317,183.82,10908.870967741936,10950.805295409875
318,184.20967741935485,10861.732570239334,10855.24077928084
319,184.53703703703704,10822.132616487455,10774.595617990519
320,185.58333333333334,10695.564516129032,10694.361013884947
321,186.5,10584.677419354839,10606.439903062888
322,187.13636363636363,10507.697947214077,10513.585960410559
323,187.84375,10422.127016129032,10434.55370234604
324,188.375,10357.862903225807,10325.682734604106
325,188.85,10300.403225806453,10218.837542444822
326,191.0,10040.322580645161,10118.700237105555
327,191.55263157894737,9973.471986417657,10022.804035232508
328,191.98275862068965,9921.440489432704,9925.425002974442
329,192.33870967741936,9878.381893860562,9855.635921088586
