x,y,value,smoothed_value
36,285.0,-1325.3012048192772,-1004.0160642570282
37,285.0,-1325.3012048192772,-903.6144578313254
38,277.0,-361.44578313253015,-361.44578313253015
39,279.0,-602.4096385542168,-771.0843373493975
40,280.0,-722.8915662650603,-915.6626506024097
41,281.0,-843.3734939759036,-1060.2409638554218
42,291.0,-2048.1927710843374,-2048.1927710843374
43,283.0,-1084.3373493975903,-1084.3373493975903
44,284.0,-1204.8192771084337,-1421.6867469879521
45,285.0,-1325.3012048192772,-1518.0722891566263
46,286.0,-1445.7831325301206,-1638.5542168674697
47,295.0,-2530.1204819277104,-2530.1204819277104
48,288.0,-1686.7469879518071,-1686.7469879518071
49,296.0,-2650.6024096385545,-2506.024096385542
50,297.0,-2771.0843373493976,-2578.3132530120483
51,298.0,-2891.566265060241,-2843.373493975904
52,298.0,-2891.566265060241,-2939.7590361445787
53,299.0,-3012.0481927710844,-3036.1445783132535
54,300.0,-3132.5301204819275,-3108.4337349397592
55,301.0,-3253.012048192771,-3204.8192771084337
56,301.0,-3253.012048192771,-3301.204819277108
57,302.0,-3373.4939759036142,-3373.4939759036142
58,303.0,-3493.975903614458,-3421.6867469879517
59,303.0,-3734.9397590361446,-3734.9397590361446
60,303.0,-3493.975903614458,-3469.879518072289
61,303.0,-3493.975903614458,-3421.6867469879517
62,302.0,-3373.4939759036142,-3373.4939759036147
63,301.0,-3253.012048192771,-3325.3012048192772
64,301.0,-3253.012048192771,-3084.3373493975905
65,301.0,-3253.012048192771,-3060.240963855422
66,293.0,-2289.156626506024,-2289.156626506024
67,301.0,-3253.012048192771,-3108.433734939759
68,302.0,-3373.4939759036142,-3156.626506024096
69,302.0,-3373.4939759036142,-3397.590361445783
70,303.0,-3493.975903614458,-3445.7831325301204
71,303.0,-3493.975903614458,-3469.879518072289
72,303.0,-3493.975903614458,-3493.975903614458
73,303.0,-3493.975903614458,-3421.6867469879517
74,303.0,-3493.975903614458,-2748.9959839357425
75,300.0,-3132.5301204819275,-2078.3132530120483
76,275.0833333333333,-130.52208835341136,-1185.9696851923823
77,275.1666666666667,-140.56224899598624,-172.65837543723268
78,266.0,967.741935483871,913.5250680139914
79,261.0,1572.5806451612905,1617.0488405233832
80,255.0,2298.3870967741937,2537.298387096774
81,246.0,3387.0967741935483,3335.6854838709673
82,237.125,4460.685483870968,4279.233870967742
83,233.0,4959.677419354838,5863.9112903225805
84,222.0,6290.322580645162,7315.524193548388
85,189.5,10221.774193548386,8697.580645161292
86,186.0,10645.161290322581,10149.193548387097
87,180.0,11370.967741935483,11455.645161290322
88,173.0,12217.741935483871,12096.774193548388
89,168.0,12822.58064516129,12895.161290322581
90,163.0,13427.41935483871,13826.612903225807
91,153.0,14637.09677419355,14818.548387096776
92,141.5,16028.225806451614,15786.290322580646
93,132.0,17177.419354838712,16633.064516129038
94,128.0,17661.290322580648,17237.903225806454
95,128.0,17661.290322580648,17709.67741935484
96,128.0,17661.290322580648,17733.870967741936
97,122.0,18387.09677419355,18387.09677419355
98,131.0,17298.387096774193,17298.387096774193
99,123.0,18266.129032258064,18266.129032258064
100,132.0,17177.419354838712,17177.419354838712
101,125.0,18024.1935483871,18024.1935483871
102,126.0,17903.225806451614,17491.935483870966
103,127.0,17782.25806451613,17564.516129032258
104,137.0,16572.580645161288,16572.580645161288
105,129.0,17540.322580645163,17540.322580645163
106,138.0,16451.612903225807,16645.16129032258
107,139.0,16330.645161290322,16596.774193548386
108,139.0,16330.645161290322,16330.645161290322
109,139.0,16330.645161290322,16282.258064516127
110,140.0,16209.677419354837,16258.06451612903
111,140.0,16209.677419354837,16209.677419354837
112,140.0,16209.677419354837,16233.870967741934
113,140.0,16209.677419354837,16496.975806451614
114,139.0,16330.645161290322,16968.75
115,129.125,17525.201612903227,17694.5564516129
116,120.5,18568.548387096773,18662.298387096773
117,110.0,19838.709677419352,19557.459677419356
118,100.0,21290.322580645163,21290.322580645163
119,102.0,20806.451612903227,20225.8064516129
120,111.0,19717.74193548387,20177.41935483871
121,111.0,19717.74193548387,19887.096774193553
122,112.0,19596.774193548386,19620.967741935485
123,112.0,19596.774193548386,19717.74193548387
124,113.0,19475.8064516129,19475.8064516129
125,107.0,20201.612903225807,20201.612903225807
126,108.0,20080.645161290322,19524.1935483871
127,117.0,18991.935483870966,19379.032258064515
128,118.0,18870.967741935485,19088.709677419356
129,119.0,18750.0,18750.0
130,119.0,18750.0,19088.709677419356
131,112.0,19596.774193548386,19596.774193548386
132,113.0,19475.8064516129,19040.32258064516
133,123.0,18266.129032258064,18266.129032258064
134,116.0,19112.90322580645,19112.90322580645
135,125.0,18024.1935483871,18217.74193548387
136,126.0,17903.225806451614,18314.516129032258
137,127.0,17782.25806451613,17782.25806451613
138,119.0,18750.0,18750.0
139,129.0,17540.322580645163,17758.064516129034
140,130.0,17419.354838709678,17854.83870967742
141,131.0,17298.387096774193,17298.387096774193
142,123.0,18266.129032258064,18266.129032258064
143,124.0,18145.16129032258,17709.67741935484
144,125.0,18024.1935483871,17782.25806451613
145,135.0,16814.516129032258,16814.516129032258
146,128.0,17661.290322580648,17661.290322580648
147,136.0,16693.548387096773,16693.548387096773
148,129.0,17540.322580645163,17540.322580645163
149,129.0,17540.322580645163,16862.90322580645
150,139.0,16330.645161290322,16766.129032258064
151,140.0,16209.677419354837,16499.999999999996
152,140.0,16209.677419354837,16209.677419354837
153,140.0,16209.677419354837,16233.870967741934
154,140.0,16209.677419354837,16379.032258064515
155,139.0,16330.645161290322,16524.1935483871
156,134.0,16935.483870967742,16814.516129032258
157,134.0,16935.483870967742,16911.290322580644
158,128.0,17661.290322580648,17661.290322580648
159,136.0,16693.548387096773,16862.90322580645
160,137.0,16572.580645161288,16741.935483870966
161,138.0,16451.612903225807,16451.612903225803
162,139.0,16330.645161290322,16330.645161290318
163,140.0,16209.677419354837,16233.870967741936
164,141.0,16088.709677419354,16112.90322580645
165,141.0,16088.709677419354,15991.935483870966
166,143.0,15846.774193548386,16088.709677419352
167,144.0,15725.806451612903,15725.806451612903
168,136.0,16693.548387096773,16693.548387096773
169,137.0,16572.580645161288,16137.096774193546
170,147.0,15362.90322580645,15362.90322580645
171,139.0,16330.645161290322,16330.645161290322
172,148.0,15241.935483870968,15604.838709677419
173,149.0,15120.967741935483,15120.967741935483
174,142.0,15967.74193548387,15967.74193548387
175,151.0,14879.032258064517,15096.774193548388
176,152.0,14758.064516129032,14758.064516129032
177,152.0,14758.064516129032,15096.774193548388
178,145.0,15604.838709677419,15604.838709677419
179,146.0,15483.870967741936,15290.322580645161
180,147.0,15362.90322580645,15362.90322580645
