x,y,value,smoothed_value
36,277.0,-361.44578313253015,-642.5702811244979
37,277.0,-361.44578313253015,-685.925520262869
38,284.0,-1204.8192771084337,-1204.8192771084337
39,280.77272727272725,-815.9912376779822,-507.77656078860883
40,275.0,-120.48192771084337,-456.5717415115003
41,274.3,-36.14457831325438,-36.14457831325438
42,274.875,-105.42168674698794,-253.78657487091192
43,275.35714285714283,-163.5111876075702,-326.0757314974179
44,281.0,-843.3734939759036,-843.3734939759036
45,278.0,-481.92771084337346,-152.60118816278884
46,271.0,362.9032258064516,362.9032258064516
47,271.0,362.9032258064516,145.54994170229304
48,272.0,241.93548387096774,121.45355616012439
49,272.0,241.93548387096774,-95.70540225417801
50,279.0,-602.4096385542168,-336.96074621064906
51,280.0,-722.8915662650603,-552.3013713841544
52,281.0,-843.3734939759036,-754.3029259896734
53,280.92857142857144,-834.7676419965596,-794.463568559955
54,280.375,-768.0722891566264,-945.065978198509
55,280.6666666666667,-803.2128514056247,-1089.6442914515212
56,286.25,-1475.9036144578313,-1260.0401606425708
57,287.0,-1566.2650602409637,-1319.2771084337348
58,288.0,-1686.7469879518071,-1686.7469879518071
59,282.8333333333333,-1064.2570281124474,-1064.2570281124474
60,288.72222222222223,-1773.7617135207504,-1624.83266398929
61,288.375,-1731.9277108433737,-1697.1218206157962
62,289.5,-1867.4698795180723,-1918.0053547523428
63,291.0,-2048.1927710843374,-2021.0843373493979
64,292.0,-2168.6746987951806,-2156.626506024096
65,293.0,-2289.156626506024,-2192.7710843373497
66,294.0,-2409.6385542168673,-2184.527584020291
67,291.0,-2048.1927710843374,-2142.8223013511533
68,290.6578947368421,-2006.975269499046,-2263.3042290619965
69,290.2692307692308,-1960.148285449491,-2367.721899744727
70,298.0,-2891.566265060241,-2415.9146708290646
71,298.3333333333333,-2931.7269076305197,-2931.7269076305197
72,293.0,-2289.156626506024,-2289.156626506024
73,293.0,-2289.156626506024,-2827.309236947791
74,301.5,-3313.253012048193,-3313.253012048193
75,301.5,-3313.253012048193,-2891.5662650602408
76,297.0,-2771.0843373493976,-2771.0843373493976
77,297.0,-2771.0843373493976,-3265.060240963855
78,305.0,-3734.9397590361446,-3344.763670064875
79,305.0,-3734.9397590361446,-3535.813584006356
80,304.8076923076923,-3711.7701575532915,-3780.793503685071
81,304.92857142857144,-3726.333907056801,-3865.130853082662
82,307.1666666666667,-3995.983935742974,-3792.8416964561557
83,308.5,-4156.626506024097,-4156.626506024097
84,302.0,-3373.4939759036142,-3373.4939759036142
85,310.0,-4337.349397590361,-4159.036144578314
86,311.0,-4457.831325301205,-4267.469879518073
87,311.1,-4469.879518072292,-4363.855421686747
88,313.0,-4698.795180722892,-4698.795180722892
89,306.0,-3855.4216867469877,-3855.4216867469877
90,314.0,-4819.277108433735,-4506.024096385542
91,315.0,-4939.759036144578,-4939.759036144578
92,309.0,-4216.8674698795185,-4216.8674698795185
93,310.6666666666667,-4417.670682730926,-4811.244979919679
94,317.0,-5180.722891566265,-4907.630522088354
95,318.0,-5301.204819277109,-5160.642570281126
96,319.0,-5421.686746987952,-5397.590361445783
97,319.5,-5481.9277108433735,-5325.301204819278
98,320.5,-5602.409638554216,-5602.409638554216
99,314.0,-4819.277108433735,-4819.277108433735
100,316.0,-5060.240963855421,-5144.5783132530105
101,316.0,-5060.240963855421,-5084.3373493975905
102,317.0,-5180.722891566265,-5204.819277108433
103,318.0,-5301.204819277109,-5493.975903614459
104,319.0,-5421.686746987952,-5783.132530120482
105,328.0,-6506.024096385542,-6072.289156626507
106,328.0,-6506.024096385542,-6000.0
107,329.0,-6626.506024096386,-6626.506024096386
108,315.0,-4939.759036144578,-5445.783132530121
109,312.0,-4578.313253012048,-5012.048192771084
110,312.0,-4578.313253012048,-4554.21686746988
111,310.0,-4337.349397590361,-4337.349397590361
112,310.0,-4337.349397590361,-4210.843373493976
113,317.0,-5180.722891566265,-5180.722891566265
114,295.75,-2620.4819277108436,-3565.4044750430294
115,291.0,-2048.1927710843374,-2048.1927710843374
116,304.2142857142857,-3640.27538726334,-3640.27538726334
117,303.5,-3554.2168674698796,-2913.4118893155037
118,304.0,-3614.457831325301,-2856.6132662518207
119,288.1923076923077,-1709.9165894346602,-2441.811200847346
120,288.64285714285717,-1764.1996557659238,-1702.7420209017564
121,287.0,-1566.2650602409637,-924.2052933463732
122,272.8333333333333,141.12903225806681,-521.7381044916993
123,271.7,278.2258064516143,-114.46268946754681
124,271.5,302.4193548387097,248.10794044665107
125,271.75,272.1774193548387,328.75310173697324
126,271.96153846153845,246.5880893300259,440.73466855724985
127,269.5,544.3548387096774,549.6056362991852
128,267.07142857142856,838.1336405529973,640.3314427507983
129,267.0,846.7741935483871,846.7741935483871
130,268.0,725.8064516129032,663.5944700460833
131,268.0,725.8064516129032,520.1612903225806
132,272.5,181.4516129032258,326.71006607073457
133,273.0,120.96774193548387,157.45239020598524
134,275.0,-120.48192771084337,-72.04624951418577
135,275.0,-120.48192771084337,-204.7221142635056
136,277.5,-421.6867469879518,-325.3012048192771
137,278.0,-481.92771084337346,-394.578313253012
138,278.0,-481.92771084337346,-470.8835341365466
139,277.875,-466.86746987951807,-480.52208835341355
140,278.1666666666667,-502.00803212851633,-673.293172690763
141,277.9,-469.8795180722864,-890.160642570281
142,286.0,-1445.7831325301206,-1069.0763052208838
143,287.0,-1566.2650602409637,-1229.7188755020074
144,285.3,-1361.4457831325315,-1497.1887550200802
145,284.8333333333333,-1305.2208835341341,-1569.4779116465859
146,289.0,-1807.2289156626505,-1617.6706827309233
147,289.0,-1807.2289156626505,-1702.8112449799185
148,289.0,-1807.2289156626505,-1728.5140562248987
149,288.8333333333333,-1787.1485943775076,-1656.2248995983925
150,285.9,-1433.7349397590335,-1752.6104417670672
151,286.0,-1445.7831325301206,-1848.995983935742
152,293.0,-2289.156626506024,-1973.493975903614
153,293.0,-2289.156626506024,-2151.0658016682114
154,294.0,-2409.6385542168673,-2365.523632993512
155,293.2692307692308,-2321.594068582021,-2413.716404077849
156,294.9,-2518.072289156624,-2437.812789620018
157,295.0,-2530.1204819277104,-2418.35032437442
158,294.0,-2409.6385542168673,-2413.2015240448964
159,293.1923076923077,-2312.3262279888772,-2367.4183915147764
160,293.05555555555554,-2295.8500669344025,-2511.9967047677887
161,293.0,-2289.156626506024,-2668.623210791885
162,301.0,-3253.012048192771,-2904.9531459170007
163,300.5,-3192.7710843373497,-3146.9879518072294
164,303.0,-3493.975903614458,-3406.024096385543
165,303.1,-3506.024096385545,-3430.120481927712
166,303.75,-3584.3373493975905,-3584.3373493975905
167,302.0,-3373.4939759036142,-3297.5903614457834
168,299.0,-3012.0481927710844,-3012.0481927710844
169,299.0,-3012.0481927710844,-3518.0722891566265
170,308.0,-4096.385542168675,-4096.385542168675
171,308.0,-4096.385542168675,-3467.4698795180716
172,295.0,-2530.1204819277104,-2530.1204819277104
173,303.9,-3602.4096385542143,-3505.909351692484
174,303.92857142857144,-3605.851979345957,-3281.8129661503153
175,304.6666666666667,-3694.7791164658656,-3694.7791164658656
176,298.7,-2975.90361445783,-3100.487664945497
177,298.375,-2936.746987951807,-2837.1485943775106
178,293.0,-2289.156626506024,-2289.156626506024
179,293.0,-2289.156626506024,-2828.3132530120483
180,301.0,-3253.012048192771,-2915.662650602409
181,302.0,-3373.4939759036142,-3156.626506024096
182,302.0,-3373.4939759036142,-3253.0120481927706
183,303.0,-3493.975903614458,-3493.975903614458
184,297.0,-2771.0843373493976,-2771.0843373493976
185,298.0,-2891.566265060241,-3378.970427163199
186,305.22727272727275,-3762.3220153340662,-3475.3559693318734
187,307.0,-3975.9036144578317,-3975.9036144578317
188,307.0,-3975.9036144578317,-3806.6812705366924
189,306.75,-3945.7831325301204,-3753.012048192771
190,302.0,-3373.4939759036142,-3373.4939759036142
191,303.0,-3493.975903614458,-3921.686746987952
192,310.0,-4337.349397590361,-4024.0963855421687
193,311.0,-4457.831325301205,-4265.060240963856
194,311.0,-4457.831325301205,-4445.78313253012
195,312.0,-4578.313253012048,-4489.959839357429
196,310.5,-4397.590361445783,-4555.020080321285
197,311.8333333333333,-4558.232931726905,-4624.899598393573
198,313.7,-4783.132530120481,-4576.706827309235
199,313.9,-4807.228915662648,-4564.658634538151
200,310.0,-4337.349397590361,-4544.578313253011
201,310.0,-4337.349397590361,-4503.614457831325
202,311.0,-4457.831325301205,-4518.0722891566265
203,312.0,-4578.313253012048,-4630.522088353414
204,314.5,-4879.518072289156,-4751.0040160642575
205,314.6666666666667,-4899.5983935743,-4871.485943775101
206,315.0,-4939.759036144578,-5060.240963855422
207,316.0,-5060.240963855421,-5165.6626506024095
208,319.8333333333333,-5522.088353413653,-5402.610441767068
209,318.875,-5406.626506024096,-5667.6706827309235
210,324.5,-6084.3373493975905,-5866.4658634538155
211,326.0,-6265.060240963855,-5925.903614457832
212,324.25,-6054.21686746988,-6149.799196787149
213,322.3,-5819.277108433736,-6239.3000573723475
214,328.1666666666667,-6526.104417670685,-6383.87837062536
215,328.2142857142857,-6531.841652323581,-6570.625358577166
216,332.0,-6987.951807228916,-6816.408491107286
217,332.0,-6987.951807228916,-6812.392426850258
218,332.5,-7048.192771084337,-7048.192771084337
219,328.0,-6506.024096385542,-6506.024096385542
220,328.0,-6506.024096385542,-6975.903614457832
221,335.0,-7349.3975903614455,-7060.240963855422
222,336.0,-7469.879518072289,-7469.879518072289
223,336.0,-7469.879518072289,-7206.024096385542
224,330.75,-6837.349397590361,-7145.78313253012
225,331.3,-6903.614457831327,-6808.433734939759
226,332.5,-7048.192771084337,-6595.109851169383
227,322.0,-5783.132530120482,-5783.132530120482
228,327.1470588235294,-6403.260099220408,-6429.533259086767
229,327.17857142857144,-6407.056798623065,-6321.099524147008
230,328.0,-6506.024096385542,-6489.774222942189
231,328.0,-6506.024096385542,-6558.5197934595535
232,329.0,-6626.506024096386,-6674.698795180722
233,330.0,-6746.9879518072285,-6795.180722891567
234,332.0,-6987.951807228916,-6753.012048192771
235,333.0,-7108.433734939759,-7108.433734939759
236,326.25,-6295.180722891566,-6632.530120481928
237,326.0,-6265.060240963855,-6265.060240963855
238,328.0,-6506.024096385542,-6487.951807228916
239,329.0,-6626.506024096386,-6578.313253012047
240,330.0,-6746.9879518072285,-6698.795180722892
