rotation,value,x,y
0,-794.2973523421606,36,281
85,-794.2973523421606,37,281
171,-916.4969450101817,38,282
256,-916.4969450101817,39,282
342,-1038.6965376782064,40,283
428,-1160.896130346231,41,284
513,-1283.0957230142558,42,285
599,-1405.2953156822805,43,286
684,-1527.4949083503052,44,287
770,-1527.4949083503052,45,287
856,-1649.69450101833,46,288
941,-1649.69450101833,47,288
1027,-1649.69450101833,48,288
1113,-1771.8940936863546,49,289
1198,-1771.8940936863546,50,289
1284,-1894.0936863543793,51,290
1369,-2016.293279022404,52,291
1455,-2138.4928716904287,53,292
1541,-2260.6924643584534,54,293
1626,-2382.892057026478,55,294
1712,-2505.091649694499,56,295
1797,-2627.291242362524,57,296
1883,-2749.4908350305486,58,297
1969,-2871.6904276985733,59,298
2054,-2993.890020366598,60,299
2140,-3116.0896130346227,61,300
2226,-3116.0896130346227,62,300
2311,-3238.2892057026475,63,301
2397,-3360.488798370672,64,302
2482,-3482.688391038697,65,303
2568,-3482.688391038697,66,303
2654,-3604.8879837067216,67,304
2739,-3727.0875763747463,68,305
2825,-3727.0875763747463,69,305
2910,-3604.8879837067216,70,304
2996,-3482.688391038697,71,303
3082,-3238.2892057026475,72,301
3167,-2871.6904276985733,73,298
3253,-2505.091649694499,74,295
3339,-2138.4928716904287,75,292
3424,-1649.69450101833,76,288
3510,-1160.896130346231,77,284
3595,-794.2973523421606,78,281
3681,-427.6985743380865,79,278
3767,-61.09979633401235,80,275
3852,305.49898167006177,81,272
3938,549.8981670061112,82,270
4023,794.2973523421606,83,268
4109,1038.6965376782064,84,266
4195,1160.896130346231,85,265
4280,1160.896130346231,86,265
4366,1283.0957230142558,87,264
4452,1405.2953156822805,88,263
4537,1527.4949083503052,89,262
4623,1649.69450101833,90,261
4708,1894.0936863543793,91,259
4794,2138.4928716904287,92,257
4880,2382.892057026478,93,255
4965,2627.291242362524,94,253
5051,2871.6904276985733,95,251
5136,3238.2892057026475,96,248
5222,3482.688391038697,97,246
5308,3727.0875763747463,98,244
5393,3971.4867617107957,99,242
5479,4215.8859470468415,100,240
5565,4338.085539714866,101,239
5650,4338.085539714866,102,239
5736,4460.285132382891,103,238
5821,4338.085539714866,104,239
5907,4338.085539714866,105,239
5993,4215.8859470468415,106,240
6078,4093.6863543788204,107,241
6164,4093.6863543788204,108,241
6250,3971.4867617107957,109,242
6335,3849.287169042771,110,243
6421,3727.0875763747463,111,244
6506,3604.8879837067216,112,245
6592,3482.688391038697,113,246
6678,3482.688391038697,114,246
6763,3482.688391038697,115,246
6849,3360.488798370672,116,247
6934,3238.2892057026475,117,248
7020,3116.0896130346227,118,249
7106,2993.890020366598,119,250
7191,2871.6904276985733,120,251
7277,2749.4908350305486,121,252
7363,2627.291242362524,122,253
7448,2505.091649694499,123,254
7534,2382.892057026478,124,255
7619,2260.6924643584534,125,256
7705,2138.4928716904287,126,257
7791,2016.293279022404,127,258
7876,1894.0936863543793,128,259
7962,1771.8940936863546,129,260
8047,1649.69450101833,130,261
8133,1649.69450101833,131,261
8219,1527.4949083503052,132,262
8304,1405.2953156822805,133,263
8390,1283.0957230142558,134,264
8476,1283.0957230142558,135,264
8561,1160.896130346231,136,265
8647,1038.6965376782064,137,266
8732,916.4969450101817,138,267
8818,794.2973523421606,139,268
8904,794.2973523421606,140,268
8989,672.0977596741359,141,269
9075,549.8981670061112,142,270
9160,549.8981670061112,143,270
9246,427.6985743380865,144,271
9332,305.49898167006177,145,272
9417,183.29938900203706,146,273
9503,61.09979633401235,147,274
9589,-61.09979633401235,148,275
9674,-183.29938900203706,149,276
9760,-183.29938900203706,150,276
9845,-61.09979633401235,151,275
9931,61.09979633401235,152,274
10017,183.29938900203706,153,273
10102,305.49898167006177,154,272
10188,427.6985743380865,155,271
10273,672.0977596741359,156,269
10359,1038.6965376782064,157,266
10445,1283.0957230142558,158,264
10530,1527.4949083503052,159,262
10616,1771.8940936863546,160,260
10702,1894.0936863543793,161,259
10787,1894.0936863543793,162,259
10873,1894.0936863543793,163,259
10958,1894.0936863543793,164,259
11044,1771.8940936863546,165,260
11130,1649.69450101833,166,261
11215,1527.4949083503052,167,262
11301,1405.2953156822805,168,263
11386,1283.0957230142558,169,264
11472,1160.896130346231,170,265
11558,1038.6965376782064,171,266
11643,916.4969450101817,172,267
11729,916.4969450101817,173,267
11815,794.2973523421606,174,268
11900,672.0977596741359,175,269
11986,549.8981670061112,176,270
12071,549.8981670061112,177,270
12157,427.6985743380865,178,271
12243,427.6985743380865,179,271
12328,305.49898167006177,180,272
12414,183.29938900203706,181,273
12500,61.09979633401235,182,274
12585,-61.09979633401235,183,275
12671,-183.29938900203706,184,276
12756,-305.49898167006177,185,277
12842,-427.6985743380865,186,278
12928,-427.6985743380865,187,278
13013,-549.8981670061112,188,279
13099,-672.0977596741359,189,280
13184,-672.0977596741359,190,280
13270,-794.2973523421606,191,281
13356,-916.4969450101817,192,282
13441,-1038.6965376782064,193,283
13527,-1160.896130346231,194,284
13613,-1160.896130346231,195,284
13698,-1283.0957230142558,196,285
13784,-1405.2953156822805,197,286
13869,-1405.2953156822805,198,286
13955,-1405.2953156822805,199,286
14041,-1160.896130346231,200,284
14126,-916.4969450101817,201,282
14212,-427.6985743380865,202,278
14297,61.09979633401235,203,274
14383,549.8981670061112,204,270
14469,1038.6965376782064,205,266
14554,1527.4949083503052,206,262
14640,2138.4928716904287,207,257
14726,2871.6904276985733,208,251
14811,3482.688391038697,209,246
