rotation,value,x,y
0,-916.4969450101817,36,282
85,-916.4969450101817,37,282
171,-916.4969450101817,38,282
256,-1038.6965376782064,39,283
342,-1160.896130346231,40,284
428,-1283.0957230142558,41,285
513,-1405.2953156822805,42,286
599,-1405.2953156822805,43,286
684,-1527.4949083503052,44,287
770,-1649.69450101833,45,288
856,-1771.8940936863546,46,289
941,-1771.8940936863546,47,289
1027,-1894.0936863543793,48,290
1113,-2016.293279022404,49,291
1198,-2138.4928716904287,50,292
1284,-2138.4928716904287,51,292
1369,-2260.6924643584534,52,293
1455,-2382.892057026478,53,294
1541,-2505.091649694499,54,295
1626,-2627.291242362524,55,296
1712,-2749.4908350305486,56,297
1797,-2871.6904276985733,57,298
1883,-2871.6904276985733,58,298
1969,-2871.6904276985733,59,298
2054,-2871.6904276985733,60,298
2140,-2749.4908350305486,61,297
2226,-2627.291242362524,62,296
2311,-2505.091649694499,63,295
2397,-2382.892057026478,64,294
2482,-2260.6924643584534,65,293
2568,-2138.4928716904287,66,292
2654,-2138.4928716904287,67,292
2739,-2138.4928716904287,68,292
2825,-2260.6924643584534,69,293
2910,-2260.6924643584534,70,293
2996,-2382.892057026478,71,294
3082,-2505.091649694499,72,295
3167,-2627.291242362524,73,296
3253,-2749.4908350305486,74,297
3339,-2871.6904276985733,75,298
3424,-2993.890020366598,76,299
3510,-3116.0896130346227,77,300
3595,-3238.2892057026475,78,301
3681,-3238.2892057026475,79,301
3767,-3360.488798370672,80,302
3852,-3482.688391038697,81,303
3938,-3482.688391038697,82,303
4023,-3604.8879837067216,83,304
4109,-3727.0875763747463,84,305
4195,-3849.287169042771,85,306
4280,-3971.4867617107957,86,307
4366,-3971.4867617107957,87,307
4452,-4093.6863543788204,88,308
4537,-4215.885947046845,89,309
4623,-4338.08553971487,90,310
4708,-4460.2851323828945,91,311
4794,-4582.484725050919,92,312
4880,-4704.684317718944,93,313
4965,-4826.883910386969,94,314
5051,-4949.083503054993,95,315
5136,-4949.083503054993,96,315
5222,-5071.283095723011,97,316
5308,-5193.4826883910355,98,317
5393,-5315.68228105906,99,318
5479,-5437.881873727085,100,319
5565,-5560.08146639511,101,320
5650,-5682.281059063134,102,321
5736,-5804.480651731159,103,322
5821,-5926.680244399184,104,323
5907,-6048.879837067208,105,324
5993,-6048.879837067208,106,324
6078,-6171.079429735233,107,325
6164,-6293.279022403258,108,326
6250,-6415.478615071283,109,327
6335,-6415.478615071283,110,327
6421,-6537.678207739307,111,328
6506,-6659.877800407332,112,329
6592,-6782.077393075357,113,330
6678,-6782.077393075357,114,330
6763,-6904.276985743381,115,331
6849,-7026.476578411406,116,332
6934,-7148.676171079431,117,333
7020,-7270.8757637474555,118,334
7106,-7393.07535641548,119,335
7191,-7515.274949083505,120,336
7277,-7637.47454175153,121,337
7363,-7759.674134419554,122,338
7448,-7759.674134419554,123,338
7534,-7881.873727087579,124,339
7619,-8004.073319755604,125,340
7705,-8126.272912423628,126,341
7791,-8248.472505091653,127,342
7876,-8370.67209775967,128,343
7962,-8370.67209775967,129,343
8047,-8492.871690427695,130,344
8133,-8615.07128309572,131,345
8219,-8737.270875763745,132,346
8304,-8737.270875763745,133,346
8390,-8859.47046843177,134,347
8476,-8981.670061099794,135,348
8561,-9226.069246435844,136,350
8647,-9226.069246435844,137,350
8732,-9348.268839103868,138,351
8818,-9470.468431771893,139,352
8904,-9592.668024439918,140,353
8989,-9714.867617107942,141,354
9075,-9837.067209775967,142,355
9160,-9959.266802443992,143,356
9246,-9959.266802443992,144,356
9332,-10081.466395112016,145,357
9417,-10081.466395112016,146,357
9503,-10081.466395112016,147,357
9589,-10081.466395112016,148,357
9674,-9959.266802443992,149,356
9760,-9714.867617107942,150,354
9845,-9470.468431771893,151,352
9931,-9103.869653767819,152,349
10017,-8737.270875763745,153,346
10102,-8248.472505091653,154,342
10188,-7759.674134419554,155,338
10273,-7270.8757637474555,156,334
10359,-6782.077393075357,157,330
10445,-6171.079429735233,158,325
10530,-5437.881873727085,159,319
10616,-4826.883910386969,160,314
10702,-4215.885947046845,161,309
10787,-3604.8879837067216,162,304
10873,-3116.0896130346227,163,300
10958,-2749.4908350305486,164,297
11044,-2260.6924643584534,165,293
11130,-1894.0936863543793,166,290
11215,-1649.69450101833,167,288
11301,-1405.2953156822805,168,286
11386,-1283.0957230142558,169,285
11472,-1160.896130346231,170,284
11558,-1283.0957230142558,171,285
11643,-1405.2953156822805,172,286
11729,-1527.4949083503052,173,287
11815,-1649.69450101833,174,288
11900,-1771.8940936863546,175,289
11986,-1894.0936863543793,176,290
12071,-2016.293279022404,177,291
12157,-2016.293279022404,178,291
12243,-2138.4928716904287,179,292
12328,-2260.6924643584534,180,293
12414,-2382.892057026478,181,294
12500,-2505.091649694499,182,295
12585,-2627.291242362524,183,296
12671,-2627.291242362524,184,296
12756,-2749.4908350305486,185,297
12842,-2871.6904276985733,186,298
12928,-2871.6904276985733,187,298
13013,-2749.4908350305486,188,297
13099,-2627.291242362524,189,296
13184,-2260.6924643584534,190,293
13270,-2016.293279022404,191,291
13356,-1527.4949083503052,192,287
13441,-1160.896130346231,193,284
13527,-672.0977596741359,194,280
13613,-61.09979633401235,195,275
13698,549.8981670061112,196,270
13784,1160.896130346231,197,265
13869,1649.69450101833,198,261
13955,2138.4928716904287,199,257
14041,2505.091649694499,200,254
14126,2871.6904276985733,201,251
14212,3116.0896130346227,202,249
14297,3360.488798370672,203,247
14383,3482.688391038697,204,246
14469,3482.688391038697,205,246
14554,3482.688391038697,206,246
14640,3482.688391038697,207,246
14726,3360.488798370672,208,247
14811,3238.2892057026475,209,248
14897,3116.0896130346227,210,249
14982,2993.890020366598,211,250
15068,2871.6904276985733,212,251
15154,2749.4908350305486,213,252
15239,2627.291242362524,214,253
15325,2505.091649694499,215,254
15410,2382.892057026478,216,255
15496,2260.6924643584534,217,256
15582,2138.4928716904287,218,257
15667,2016.293279022404,219,258
15753,2016.293279022404,220,258
15839,1894.0936863543793,221,259
15924,1771.8940936863546,222,260
16010,1649.69450101833,223,261
16095,1649.69450101833,224,261
16181,1527.4949083503052,225,262
16267,1405.2953156822805,226,263
16352,1405.2953156822805,227,263
16438,1283.0957230142558,228,264
16523,1160.896130346231,229,265
16609,1038.6965376782064,230,266
16695,916.4969450101817,231,267
16780,794.2973523421606,232,268
16866,672.0977596741359,233,269
16952,549.8981670061112,234,270
17037,549.8981670061112,235,270
17123,427.6985743380865,236,271
17208,305.49898167006177,237,272
17294,183.29938900203706,238,273
17380,61.09979633401235,239,274
17465,-61.09979633401235,240,275
17551,-183.29938900203706,241,276
17636,-305.49898167006177,242,277
17722,-427.6985743380865,243,278
17808,-549.8981670061112,244,279
17893,-549.8981670061112,245,279
17979,-672.0977596741359,246,280
18065,-672.0977596741359,247,280
18150,-794.2973523421606,248,281
18236,-916.4969450101817,249,282
18321,-1038.6965376782064,250,283
18407,-1038.6965376782064,251,283
18493,-1160.896130346231,252,284
18578,-1283.0957230142558,253,285
18664,-1405.2953156822805,254,286
18750,-1527.4949083503052,255,287
18835,-1649.69450101833,256,288
18921,-1771.8940936863546,257,289
19006,-1771.8940936863546,258,289
19092,-1894.0936863543793,259,290
19178,-2016.293279022404,260,291
19263,-2138.4928716904287,261,292
19349,-2260.6924643584534,262,293
19434,-2382.892057026478,263,294
19520,-2505.091649694499,264,295
19606,-2627.291242362524,265,296
19691,-2749.4908350305486,266,297
19777,-2871.6904276985733,267,298
19863,-2993.890020366598,268,299
19948,-2993.890020366598,269,299
20034,-3116.0896130346227,270,300
20119,-3238.2892057026475,271,301
20205,-3238.2892057026475,272,301
20291,-3360.488798370672,273,302
20376,-3482.688391038697,274,303
