rotation,value,x,y
0,-549.8981670061112,36,279
85,-549.8981670061112,37,279
171,-549.8981670061112,38,279
256,-672.0977596741359,39,280
342,-794.2973523421606,40,281
428,-916.4969450101817,41,282
513,-1160.896130346231,42,284
599,-1283.0957230142558,43,285
684,-1405.2953156822805,44,286
770,-1649.69450101833,45,288
856,-1771.8940936863546,46,289
941,-1894.0936863543793,47,290
1027,-2138.4928716904287,48,292
1113,-2138.4928716904287,49,292
1198,-2260.6924643584534,50,293
1284,-2382.892057026478,51,294
1369,-2505.091649694499,52,295
1455,-2627.291242362524,53,296
1541,-2749.4908350305486,54,297
1626,-2871.6904276985733,55,298
1712,-2993.890020366598,56,299
1797,-3116.0896130346227,57,300
1883,-3238.2892057026475,58,301
1969,-3238.2892057026475,59,301
2054,-3360.488798370672,60,302
2140,-3482.688391038697,61,303
2226,-3604.8879837067216,62,304
2311,-3727.0875763747463,63,305
2397,-3971.4867617107957,64,307
2482,-4093.6863543788204,65,308
2568,-4215.885947046845,66,309
2654,-4338.08553971487,67,310
2739,-4460.2851323828945,68,311
2825,-4582.484725050919,69,312
2910,-4704.684317718944,70,313
2996,-4826.883910386969,71,314
3082,-4949.083503054993,72,315
3167,-5071.283095723011,73,316
3253,-5071.283095723011,74,316
3339,-5193.4826883910355,75,317
3424,-5315.68228105906,76,318
3510,-5437.881873727085,77,319
3595,-5560.08146639511,78,320
3681,-5682.281059063134,79,321
3767,-5804.480651731159,80,322
3852,-5926.680244399184,81,323
3938,-6048.879837067208,82,324
4023,-6171.079429735233,83,325
4109,-6293.279022403258,84,326
4195,-6415.478615071283,85,327
4280,-6415.478615071283,86,327
4366,-6537.678207739307,87,328
4452,-6659.877800407332,88,329
4537,-6782.077393075357,89,330
4623,-6904.276985743381,90,331
4708,-7026.476578411406,91,332
4794,-7148.676171079431,92,333
4880,-7270.8757637474555,93,334
4965,-7393.07535641548,94,335
5051,-7515.274949083505,95,336
5136,-7393.07535641548,96,335
5222,-7393.07535641548,97,335
5308,-7270.8757637474555,98,334
5393,-6659.877800407332,99,329
5479,-6048.879837067208,100,324
5565,-5315.68228105906,101,318
5650,-4582.484725050919,102,312
5736,-3727.0875763747463,103,305
5821,-2871.6904276985733,104,298
5907,-2016.293279022404,105,291
5993,-1160.896130346231,106,284
6078,-183.29938900203706,107,276
6164,672.0977596741359,108,269
6250,1405.2953156822805,109,263
6335,2016.293279022404,110,258
6421,2505.091649694499,111,254
6506,2749.4908350305486,112,252
6592,2993.890020366598,113,250
6678,2993.890020366598,114,250
6763,2993.890020366598,115,250
6849,2871.6904276985733,116,251
6934,2749.4908350305486,117,252
7020,2627.291242362524,118,253
7106,2505.091649694499,119,254
7191,2382.892057026478,120,255
7277,2260.6924643584534,121,256
7363,2138.4928716904287,122,257
7448,2016.293279022404,123,258
7534,1894.0936863543793,124,259
7619,1771.8940936863546,125,260
7705,1649.69450101833,126,261
7791,1527.4949083503052,127,262
7876,1405.2953156822805,128,263
7962,1405.2953156822805,129,263
8047,1283.0957230142558,130,264
8133,1160.896130346231,131,265
8219,1038.6965376782064,132,266
8304,916.4969450101817,133,267
8390,794.2973523421606,134,268
8476,794.2973523421606,135,268
8561,672.0977596741359,136,269
8647,427.6985743380865,137,271
8732,305.49898167006177,138,272
8818,183.29938900203706,139,273
8904,61.09979633401235,140,274
8989,-61.09979633401235,141,275
9075,-305.49898167006177,142,277
9160,-427.6985743380865,143,278
9246,-549.8981670061112,144,279
9332,-672.0977596741359,145,280
9417,-794.2973523421606,146,281
9503,-916.4969450101817,147,282
9589,-1038.6965376782064,148,283
9674,-1160.896130346231,149,284
9760,-1283.0957230142558,150,285
9845,-1283.0957230142558,151,285
9931,-1405.2953156822805,152,286
10017,-1527.4949083503052,153,287
10102,-1649.69450101833,154,288
10188,-1771.8940936863546,155,289
10273,-1894.0936863543793,156,290
10359,-2016.293279022404,157,291
10445,-2138.4928716904287,158,292
10530,-2260.6924643584534,159,293
10616,-2382.892057026478,160,294
10702,-2505.091649694499,161,295
10787,-2749.4908350305486,162,297
10873,-2871.6904276985733,163,298
