rotation,value,x,y
0.000,-454.699,36.000,278.221
85.616,-515.012,37.000,278.715
171.233,-581.013,38.000,279.255
256.849,-652.069,39.000,279.836
342.466,-727.549,40.000,280.454
428.082,-806.824,41.000,281.103
513.699,-889.262,42.000,281.777
599.315,-974.233,43.000,282.472
684.932,-1061.105,44.000,283.183
770.548,-1149.247,45.000,283.905
856.164,-1238.030,46.000,284.631
941.781,-1326.821,47.000,285.358
1027.397,-1414.987,48.000,286.079
1113.014,-1501.242,49.000,286.785
1198.630,-1580.501,50.000,287.434
1284.247,-1653.009,51.000,288.027
1369.863,-1720.804,52.000,288.582
1455.479,-1786.284,53.000,289.118
1541.096,-1851.887,54.000,289.655
1626.712,-1919.750,55.000,290.210
1712.329,-1991.088,56.000,290.794
1797.945,-2065.545,57.000,291.403
1883.562,-2141.232,58.000,292.022
1969.178,-2215.714,59.000,292.632
2054.795,-2286.966,60.000,293.215
2140.411,-2353.925,61.000,293.763
2226.027,-2416.879,62.000,294.278
2311.644,-2476.915,63.000,294.769
2397.260,-2538.824,64.000,295.276
2482.877,-2614.542,65.000,295.896
2568.493,-2713.671,66.000,296.707
2654.110,-2833.442,67.000,297.687
2739.726,-2961.464,68.000,298.735
2825.342,-3079.871,69.000,299.704
2910.959,-3168.456,70.000,300.429
2996.575,-3209.615,71.000,300.765
3082.192,-3243.064,72.000,301.039
3167.808,-3309.582,73.000,301.583
3253.425,-3350.394,74.000,301.917
3339.041,-3343.745,75.000,301.863
3424.658,-3298.314,76.000,301.491
3510.274,-3220.311,77.000,300.853
3595.890,-3110.564,78.000,299.955
3681.507,-2966.222,79.000,298.774
3767.123,-2783.942,80.000,297.282
3852.740,-2563.155,81.000,295.475
3938.356,-2306.415,82.000,293.374
4023.973,-2019.229,83.000,291.024
4109.589,-1709.675,84.000,288.491
4195.205,-1388.069,85.000,285.859
4280.822,-1066.658,86.000,283.229
4366.438,-758.551,87.000,280.707
4452.055,-476.640,88.000,278.401
4537.671,-233.100,89.000,276.408
4623.288,-31.688,90.000,274.759
4708.904,137.300,91.000,273.376
4794.521,286.218,92.000,272.158
4880.137,421.114,93.000,271.054
4965.753,539.374,94.000,270.086
5051.370,627.289,95.000,269.367
5136.986,656.968,96.000,269.124
5222.603,602.381,97.000,269.571
5308.219,533.130,98.000,270.137
5393.836,477.972,99.000,270.589
5479.452,406.382,100.000,271.174
5565.068,316.515,101.000,271.910
5650.685,219.998,102.000,272.700
5736.301,126.051,103.000,273.468
5821.918,39.602,104.000,274.176
6078.767,-185.479,107.000,276.018
6164.384,-257.727,108.000,276.609
6250.000,-332.250,109.000,277.219
6335.616,-409.920,110.000,277.855
6421.233,-490.035,111.000,278.510
6506.849,-570.052,112.000,279.165
6592.466,-647.066,113.000,279.795
6678.082,-719.268,114.000,280.386
6763.699,-786.608,115.000,280.937
6849.315,-851.200,116.000,281.466
6934.932,-916.096,117.000,281.997
7020.548,-984.079,118.000,282.553
7106.164,-1057.205,119.000,283.151
7191.781,-1136.326,120.000,283.799
7277.397,-1220.563,121.000,284.488
7363.014,-1307.053,122.000,285.196
7448.630,-1392.309,123.000,285.894
7534.247,-1473.582,124.000,286.559
7619.863,-1549.480,125.000,287.180
7705.479,-1620.395,126.000,287.760
7791.096,-1687.608,127.000,288.310
7876.712,-1752.486,128.000,288.841
7962.329,-1816.288,129.000,289.363
8047.945,-1879.930,130.000,289.884
