rotation,value,x,y
0.000,-733.006,36.000,280.498
85.616,-619.730,37.000,279.571
171.233,-525.279,38.000,278.799
256.849,-448.663,39.000,278.172
342.466,-388.892,40.000,277.682
428.082,-344.975,41.000,277.323
513.699,-315.923,42.000,277.085
599.315,-300.745,43.000,276.961
684.932,-298.450,44.000,276.942
770.548,-308.050,45.000,277.021
856.164,-328.553,46.000,277.189
941.781,-358.967,47.000,277.438
1027.397,-398.279,48.000,277.759
1113.014,-451.730,49.000,278.197
1198.630,-498.579,50.000,278.580
1284.247,-540.325,51.000,278.922
1369.863,-590.409,52.000,279.332
1455.479,-655.723,53.000,279.866
1541.096,-734.206,54.000,280.508
1626.712,-821.281,55.000,281.221
1712.329,-914.814,56.000,281.986
1797.945,-1014.205,57.000,282.800
1883.562,-1109.097,58.000,283.576
1969.178,-1177.027,59.000,284.132
2054.795,-1225.728,60.000,284.531
2140.411,-1306.090,61.000,285.188
2226.027,-1402.242,62.000,285.975
2311.644,-1491.543,63.000,286.706
2397.260,-1580.480,64.000,287.434
2482.877,-1678.088,65.000,288.232
2568.493,-1789.702,66.000,289.146
2654.110,-1910.249,67.000,290.132
2739.726,-2029.969,68.000,291.112
2825.342,-2142.494,69.000,292.033
2910.959,-2246.188,70.000,292.881
2996.575,-2344.778,71.000,293.688
3082.192,-2446.787,72.000,294.523
3167.808,-2564.232,73.000,295.484
3253.425,-2682.868,74.000,296.455
3339.041,-2772.936,75.000,297.192
3424.658,-2854.354,76.000,297.858
3510.274,-2943.234,77.000,298.585
3595.890,-3043.377,78.000,299.405
3681.507,-3151.778,79.000,300.292
3767.123,-3264.294,80.000,301.213
3852.740,-3376.497,81.000,302.131
3938.356,-3484.889,82.000,303.018
4023.973,-3588.017,83.000,303.862
4109.589,-3686.867,84.000,304.671
4195.205,-3783.921,85.000,305.465
4280.822,-3882.165,86.000,306.269
4366.438,-3984.605,87.000,307.107
4452.055,-4093.834,88.000,308.001
4537.671,-4209.426,89.000,308.947
4623.288,-4326.205,90.000,309.903
4708.904,-4435.243,91.000,310.795
4794.521,-4532.389,92.000,311.590
4880.137,-4623.041,93.000,312.332
4965.753,-4714.915,94.000,313.084
5051.370,-4813.911,95.000,313.894
5136.986,-4920.596,96.000,314.767
5222.603,-5028.769,97.000,315.652
5308.219,-5125.269,98.000,316.442
5393.836,-5195.664,99.000,317.018
5479.452,-5260.172,100.000,317.546
5565.068,-5336.022,101.000,318.166
5650.685,-5446.413,102.000,319.070
5736.301,-5570.080,103.000,320.082
5821.918,-5691.769,104.000,321.078
5907.534,-5808.197,105.000,322.030
5993.151,-5921.082,106.000,322.954
6078.767,-6031.954,107.000,323.861
6164.384,-6141.491,108.000,324.758
6250.000,-6249.644,109.000,325.643
6335.616,-6355.747,110.000,326.511
6421.233,-6458.694,111.000,327.354
6506.849,-6557.592,112.000,328.163
6592.466,-6652.582,113.000,328.940
6678.082,-6745.520,114.000,329.701
6763.699,-6839.842,115.000,330.473
6849.315,-6938.558,116.000,331.281
6934.932,-7042.301,117.000,332.129
7020.548,-7148.606,118.000,332.999
7106.164,-7254.303,119.000,333.864
7191.781,-7357.466,120.000,334.709
7277.397,-7458.133,121.000,335.532
