x_pixel,y_value,x_normalized,time_index
106,-419.16167664670655,0.0,0.0
107,-335.3293413173653,0.002320185614849188,0.002320185614849188
108,-335.3293413173653,0.004640371229698376,0.004640371229698376
109,-335.3293413173653,0.0069605568445475635,0.0069605568445475635
109,-419.16167664670655,0.0069605568445475635,0.0069605568445475635
109,-718.5628742514971,0.0069605568445475635,0.0069605568445475635
109,-838.3233532934132,0.0069605568445475635,0.0069605568445475635
109,-958.0838323353294,0.0069605568445475635,0.0069605568445475635
109,-1077.8443113772455,0.0069605568445475635,0.0069605568445475635
109,-1197.6047904191616,0.0069605568445475635,0.0069605568445475635
110,-479.0419161676647,0.009280742459396751,0.009280742459396751
110,-598.8023952095808,0.009280742459396751,0.009280742459396751
110,-718.5628742514971,0.009280742459396751,0.009280742459396751
110,-838.3233532934132,0.009280742459396751,0.009280742459396751
110,-958.0838323353294,0.009280742459396751,0.009280742459396751
110,-1077.8443113772455,0.009280742459396751,0.009280742459396751
110,-1197.6047904191616,0.009280742459396751,0.009280742459396751
110,-1317.3652694610778,0.009280742459396751,0.009280742459396751
110,-1437.1257485029942,0.009280742459396751,0.009280742459396751
111,-718.5628742514971,0.01160092807424594,0.01160092807424594
111,-838.3233532934132,0.01160092807424594,0.01160092807424594
111,-958.0838323353294,0.01160092807424594,0.01160092807424594
111,-1077.8443113772455,0.01160092807424594,0.01160092807424594
111,-1197.6047904191616,0.01160092807424594,0.01160092807424594
111,-1317.3652694610778,0.01160092807424594,0.01160092807424594
111,-1437.1257485029942,0.01160092807424594,0.01160092807424594
111,-1556.8862275449103,0.01160092807424594,0.01160092807424594
112,-838.3233532934132,0.013921113689095127,0.013921113689095127
112,-958.0838323353294,0.013921113689095127,0.013921113689095127
112,-1077.8443113772455,0.013921113689095127,0.013921113689095127
112,-1197.6047904191616,0.013921113689095127,0.013921113689095127
112,-1317.3652694610778,0.013921113689095127,0.013921113689095127
112,-1437.1257485029942,0.013921113689095127,0.013921113689095127
112,-1556.8862275449103,0.013921113689095127,0.013921113689095127
112,-1676.6467065868264,0.013921113689095127,0.013921113689095127
113,-1077.8443113772455,0.016241299303944315,0.016241299303944315
113,-1197.6047904191616,0.016241299303944315,0.016241299303944315
113,-1317.3652694610778,0.016241299303944315,0.016241299303944315
113,-1437.1257485029942,0.016241299303944315,0.016241299303944315
113,-1556.8862275449103,0.016241299303944315,0.016241299303944315
113,-1676.6467065868264,0.016241299303944315,0.016241299303944315
114,-1437.1257485029942,0.018561484918793503,0.018561484918793503
115,-1317.3652694610778,0.02088167053364269,0.02088167053364269
115,-1437.1257485029942,0.02088167053364269,0.02088167053364269
115,-1556.8862275449103,0.02088167053364269,0.02088167053364269
115,-1676.6467065868264,0.02088167053364269,0.02088167053364269
115,-1796.4071856287426,0.02088167053364269,0.02088167053364269
115,-1916.1676646706587,0.02088167053364269,0.02088167053364269
116,-1796.4071856287426,0.02320185614849188,0.02320185614849188
117,-1796.4071856287426,0.025522041763341066,0.025522041763341066
118,-1556.8862275449103,0.027842227378190254,0.027842227378190254
118,-1676.6467065868264,0.027842227378190254,0.027842227378190254
118,-1796.4071856287426,0.027842227378190254,0.027842227378190254
118,-1916.1676646706587,0.027842227378190254,0.027842227378190254
118,-2035.9281437125749,0.027842227378190254,0.027842227378190254
118,-2155.688622754491,0.027842227378190254,0.027842227378190254
119,-1916.1676646706587,0.030162412993039442,0.030162412993039442
120,-2035.9281437125749,0.03248259860788863,0.03248259860788863
121,-2035.9281437125749,0.03480278422273782,0.03480278422273782
122,-1916.1676646706587,0.037122969837587005,0.037122969837587005
122,-2035.9281437125749,0.037122969837587005,0.037122969837587005
122,-2155.688622754491,0.037122969837587005,0.037122969837587005
122,-2275.4491017964074,0.037122969837587005,0.037122969837587005
122,-2395.2095808383233,0.037122969837587005,0.037122969837587005
122,-2514.9700598802397,0.037122969837587005,0.037122969837587005
123,-2275.4491017964074,0.03944315545243619,0.03944315545243619
124,-2035.9281437125749,0.04176334106728538,0.04176334106728538
124,-2155.688622754491,0.04176334106728538,0.04176334106728538
124,-2275.4491017964074,0.04176334106728538,0.04176334106728538
124,-2395.2095808383233,0.04176334106728538,0.04176334106728538
124,-2514.9700598802397,0.04176334106728538,0.04176334106728538
124,-2634.7305389221556,0.04176334106728538,0.04176334106728538
125,-2395.2095808383233,0.04408352668213457,0.04408352668213457
126,-2275.4491017964074,0.04640371229698376,0.04640371229698376
127,-2275.4491017964074,0.048723897911832945,0.048723897911832945
128,-2994.011976047904,0.05104408352668213,0.05104408352668213
129,-2994.011976047904,0.05336426914153132,0.05336426914153132
130,-2754.491017964072,0.05568445475638051,0.05568445475638051
130,-2874.2514970059883,0.05568445475638051,0.05568445475638051
130,-2994.011976047904,0.05568445475638051,0.05568445475638051
130,-3113.7724550898206,0.05568445475638051,0.05568445475638051
130,-3233.5329341317365,0.05568445475638051,0.05568445475638051
130,-3353.293413173653,0.05568445475638051,0.05568445475638051
131,-3113.7724550898206,0.058004640371229696,0.058004640371229696
132,-2874.2514970059883,0.060324825986078884,0.060324825986078884
132,-2994.011976047904,0.060324825986078884,0.060324825986078884
132,-3113.7724550898206,0.060324825986078884,0.060324825986078884
132,-3233.5329341317365,0.060324825986078884,0.060324825986078884
132,-3353.293413173653,0.060324825986078884,0.060324825986078884
132,-3473.053892215569,0.060324825986078884,0.060324825986078884
133,-2994.011976047904,0.06264501160092807,0.06264501160092807
133,-3113.7724550898206,0.06264501160092807,0.06264501160092807
133,-3233.5329341317365,0.06264501160092807,0.06264501160092807
133,-3353.293413173653,0.06264501160092807,0.06264501160092807
133,-3473.053892215569,0.06264501160092807,0.06264501160092807
133,-3592.814371257485,0.06264501160092807,0.06264501160092807
134,-2994.011976047904,0.06496519721577726,0.06496519721577726
134,-3113.7724550898206,0.06496519721577726,0.06496519721577726
134,-3233.5329341317365,0.06496519721577726,0.06496519721577726
134,-3353.293413173653,0.06496519721577726,0.06496519721577726
134,-3473.053892215569,0.06496519721577726,0.06496519721577726
134,-3592.814371257485,0.06496519721577726,0.06496519721577726
135,-3113.7724550898206,0.06728538283062645,0.06728538283062645
135,-3233.5329341317365,0.06728538283062645,0.06728538283062645
135,-3353.293413173653,0.06728538283062645,0.06728538283062645
135,-3473.053892215569,0.06728538283062645,0.06728538283062645
135,-3592.814371257485,0.06728538283062645,0.06728538283062645
135,-3712.574850299401,0.06728538283062645,0.06728538283062645
136,-3473.053892215569,0.06960556844547564,0.06960556844547564
137,-3592.814371257485,0.07192575406032482,0.07192575406032482
138,-3592.814371257485,0.07424593967517401,0.07424593967517401
139,-3592.814371257485,0.0765661252900232,0.0765661252900232
140,-3832.3353293413174,0.07888631090487239,0.07888631090487239
141,-3832.3353293413174,0.08120649651972157,0.08120649651972157
141,-3952.095808383234,0.08120649651972157,0.08120649651972157
141,-4071.8562874251497,0.08120649651972157,0.08120649651972157
141,-4191.616766467066,0.08120649651972157,0.08120649651972157
141,-4311.377245508982,0.08120649651972157,0.08120649651972157
141,-4431.137724550898,0.08120649651972157,0.08120649651972157
141,-4550.898203592815,0.08120649651972157,0.08120649651972157
142,-3832.3353293413174,0.08352668213457076,0.08352668213457076
142,-3952.095808383234,0.08352668213457076,0.08352668213457076
142,-4071.8562874251497,0.08352668213457076,0.08352668213457076
142,-4191.616766467066,0.08352668213457076,0.08352668213457076
142,-4311.377245508982,0.08352668213457076,0.08352668213457076
142,-4431.137724550898,0.08352668213457076,0.08352668213457076
142,-4550.898203592815,0.08352668213457076,0.08352668213457076
142,-4670.65868263473,0.08352668213457076,0.08352668213457076
143,-4071.8562874251497,0.08584686774941995,0.08584686774941995
143,-4191.616766467066,0.08584686774941995,0.08584686774941995
143,-4311.377245508982,0.08584686774941995,0.08584686774941995
143,-4431.137724550898,0.08584686774941995,0.08584686774941995
143,-4550.898203592815,0.08584686774941995,0.08584686774941995
143,-4670.65868263473,0.08584686774941995,0.08584686774941995
143,-4790.419161676647,0.08584686774941995,0.08584686774941995
144,-4191.616766467066,0.08816705336426914,0.08816705336426914
144,-4311.377245508982,0.08816705336426914,0.08816705336426914
144,-4431.137724550898,0.08816705336426914,0.08816705336426914
144,-4550.898203592815,0.08816705336426914,0.08816705336426914
144,-4670.65868263473,0.08816705336426914,0.08816705336426914
144,-4790.419161676647,0.08816705336426914,0.08816705336426914
144,-4910.179640718563,0.08816705336426914,0.08816705336426914
145,-4311.377245508982,0.09048723897911833,0.09048723897911833
145,-4431.137724550898,0.09048723897911833,0.09048723897911833
145,-4550.898203592815,0.09048723897911833,0.09048723897911833
145,-4670.65868263473,0.09048723897911833,0.09048723897911833
145,-4790.419161676647,0.09048723897911833,0.09048723897911833
145,-4910.179640718563,0.09048723897911833,0.09048723897911833
146,-4431.137724550898,0.09280742459396751,0.09280742459396751
146,-4550.898203592815,0.09280742459396751,0.09280742459396751
146,-4670.65868263473,0.09280742459396751,0.09280742459396751
146,-4790.419161676647,0.09280742459396751,0.09280742459396751
146,-4910.179640718563,0.09280742459396751,0.09280742459396751
146,-5029.940119760479,0.09280742459396751,0.09280742459396751
147,-4790.419161676647,0.0951276102088167,0.0951276102088167
148,-4550.898203592815,0.09744779582366589,0.09744779582366589
148,-4670.65868263473,0.09744779582366589,0.09744779582366589
148,-4790.419161676647,0.09744779582366589,0.09744779582366589
148,-4910.179640718563,0.09744779582366589,0.09744779582366589
148,-5029.940119760479,0.09744779582366589,0.09744779582366589
148,-5149.700598802396,0.09744779582366589,0.09744779582366589
149,-4670.65868263473,0.09976798143851508,0.09976798143851508
149,-4790.419161676647,0.09976798143851508,0.09976798143851508
149,-4910.179640718563,0.09976798143851508,0.09976798143851508
149,-5029.940119760479,0.09976798143851508,0.09976798143851508
149,-5149.700598802396,0.09976798143851508,0.09976798143851508
149,-5269.461077844311,0.09976798143851508,0.09976798143851508
150,-5029.940119760479,0.10208816705336426,0.10208816705336426
151,-5029.940119760479,0.10440835266821345,0.10440835266821345
152,-4910.179640718563,0.10672853828306264,0.10672853828306264
153,-4910.179640718563,0.10904872389791183,0.10904872389791183
154,-4910.179640718563,0.11136890951276102,0.11136890951276102
155,-5029.940119760479,0.1136890951276102,0.1136890951276102
156,-4550.898203592815,0.11600928074245939,0.11600928074245939
156,-4670.65868263473,0.11600928074245939,0.11600928074245939
156,-4790.419161676647,0.11600928074245939,0.11600928074245939
156,-4910.179640718563,0.11600928074245939,0.11600928074245939
156,-5029.940119760479,0.11600928074245939,0.11600928074245939
156,-5149.700598802396,0.11600928074245939,0.11600928074245939
156,-5748.502994011977,0.11600928074245939,0.11600928074245939
156,-5868.263473053892,0.11600928074245939,0.11600928074245939
157,-4071.8562874251497,0.11832946635730858,0.11832946635730858
157,-4191.616766467066,0.11832946635730858,0.11832946635730858
157,-4311.377245508982,0.11832946635730858,0.11832946635730858
157,-4431.137724550898,0.11832946635730858,0.11832946635730858
157,-4550.898203592815,0.11832946635730858,0.11832946635730858
157,-4670.65868263473,0.11832946635730858,0.11832946635730858
157,-4790.419161676647,0.11832946635730858,0.11832946635730858
157,-4910.179640718563,0.11832946635730858,0.11832946635730858
157,-5029.940119760479,0.11832946635730858,0.11832946635730858
157,-5149.700598802396,0.11832946635730858,0.11832946635730858
157,-5269.461077844311,0.11832946635730858,0.11832946635730858
157,-5389.2215568862275,0.11832946635730858,0.11832946635730858
158,-3952.095808383234,0.12064965197215777,0.12064965197215777
158,-4071.8562874251497,0.12064965197215777,0.12064965197215777
158,-4191.616766467066,0.12064965197215777,0.12064965197215777
158,-4311.377245508982,0.12064965197215777,0.12064965197215777
158,-4431.137724550898,0.12064965197215777,0.12064965197215777
158,-4550.898203592815,0.12064965197215777,0.12064965197215777
158,-4670.65868263473,0.12064965197215777,0.12064965197215777
158,-4790.419161676647,0.12064965197215777,0.12064965197215777
158,-4910.179640718563,0.12064965197215777,0.12064965197215777
158,-5029.940119760479,0.12064965197215777,0.12064965197215777
158,-5149.700598802396,0.12064965197215777,0.12064965197215777
158,-5269.461077844311,0.12064965197215777,0.12064965197215777
158,-5389.2215568862275,0.12064965197215777,0.12064965197215777
159,-3712.574850299401,0.12296983758700696,0.12296983758700696
159,-3832.3353293413174,0.12296983758700696,0.12296983758700696
159,-3952.095808383234,0.12296983758700696,0.12296983758700696
159,-4071.8562874251497,0.12296983758700696,0.12296983758700696
159,-4191.616766467066,0.12296983758700696,0.12296983758700696
159,-4311.377245508982,0.12296983758700696,0.12296983758700696
159,-4431.137724550898,0.12296983758700696,0.12296983758700696
159,-4550.898203592815,0.12296983758700696,0.12296983758700696
159,-4670.65868263473,0.12296983758700696,0.12296983758700696
159,-4790.419161676647,0.12296983758700696,0.12296983758700696
159,-4910.179640718563,0.12296983758700696,0.12296983758700696
159,-5029.940119760479,0.12296983758700696,0.12296983758700696
159,-5149.700598802396,0.12296983758700696,0.12296983758700696
160,-3353.293413173653,0.12529002320185614,0.12529002320185614
160,-3473.053892215569,0.12529002320185614,0.12529002320185614
160,-3592.814371257485,0.12529002320185614,0.12529002320185614
160,-3712.574850299401,0.12529002320185614,0.12529002320185614
160,-3832.3353293413174,0.12529002320185614,0.12529002320185614
160,-3952.095808383234,0.12529002320185614,0.12529002320185614
160,-4071.8562874251497,0.12529002320185614,0.12529002320185614
160,-4191.616766467066,0.12529002320185614,0.12529002320185614
160,-4311.377245508982,0.12529002320185614,0.12529002320185614
160,-4431.137724550898,0.12529002320185614,0.12529002320185614
160,-4550.898203592815,0.12529002320185614,0.12529002320185614
161,-3233.5329341317365,0.12761020881670534,0.12761020881670534
161,-3353.293413173653,0.12761020881670534,0.12761020881670534
161,-3473.053892215569,0.12761020881670534,0.12761020881670534
161,-3592.814371257485,0.12761020881670534,0.12761020881670534
161,-3712.574850299401,0.12761020881670534,0.12761020881670534
161,-3832.3353293413174,0.12761020881670534,0.12761020881670534
161,-3952.095808383234,0.12761020881670534,0.12761020881670534
161,-4071.8562874251497,0.12761020881670534,0.12761020881670534
161,-4191.616766467066,0.12761020881670534,0.12761020881670534
162,-3233.5329341317365,0.12993039443155452,0.12993039443155452
162,-3353.293413173653,0.12993039443155452,0.12993039443155452
162,-3473.053892215569,0.12993039443155452,0.12993039443155452
162,-3592.814371257485,0.12993039443155452,0.12993039443155452
162,-3712.574850299401,0.12993039443155452,0.12993039443155452
162,-3832.3353293413174,0.12993039443155452,0.12993039443155452
162,-3952.095808383234,0.12993039443155452,0.12993039443155452
162,-4071.8562874251497,0.12993039443155452,0.12993039443155452
163,-3473.053892215569,0.13225058004640372,0.13225058004640372
164,-3473.053892215569,0.1345707656612529,0.1345707656612529
170,-3712.574850299401,0.14849187935034802,0.14849187935034802
171,-3712.574850299401,0.15081206496519722,0.15081206496519722
172,-3712.574850299401,0.1531322505800464,0.1531322505800464
173,-3592.814371257485,0.1554524361948956,0.1554524361948956
177,-3952.095808383234,0.16473317865429235,0.16473317865429235
177,-4071.8562874251497,0.16473317865429235,0.16473317865429235
177,-4191.616766467066,0.16473317865429235,0.16473317865429235
177,-4311.377245508982,0.16473317865429235,0.16473317865429235
177,-4431.137724550898,0.16473317865429235,0.16473317865429235
177,-4550.898203592815,0.16473317865429235,0.16473317865429235
178,-3952.095808383234,0.16705336426914152,0.16705336426914152
178,-4071.8562874251497,0.16705336426914152,0.16705336426914152
178,-4191.616766467066,0.16705336426914152,0.16705336426914152
178,-4311.377245508982,0.16705336426914152,0.16705336426914152
178,-4431.137724550898,0.16705336426914152,0.16705336426914152
178,-4550.898203592815,0.16705336426914152,0.16705336426914152
179,-4071.8562874251497,0.16937354988399073,0.16937354988399073
179,-4191.616766467066,0.16937354988399073,0.16937354988399073
179,-4311.377245508982,0.16937354988399073,0.16937354988399073
179,-4431.137724550898,0.16937354988399073,0.16937354988399073
179,-4550.898203592815,0.16937354988399073,0.16937354988399073
179,-4670.65868263473,0.16937354988399073,0.16937354988399073
179,-4790.419161676647,0.16937354988399073,0.16937354988399073
180,-4191.616766467066,0.1716937354988399,0.1716937354988399
180,-4311.377245508982,0.1716937354988399,0.1716937354988399
180,-4431.137724550898,0.1716937354988399,0.1716937354988399
180,-4550.898203592815,0.1716937354988399,0.1716937354988399
180,-4670.65868263473,0.1716937354988399,0.1716937354988399
180,-4790.419161676647,0.1716937354988399,0.1716937354988399
180,-4910.179640718563,0.1716937354988399,0.1716937354988399
181,-4311.377245508982,0.1740139211136891,0.1740139211136891
181,-4431.137724550898,0.1740139211136891,0.1740139211136891
181,-4550.898203592815,0.1740139211136891,0.1740139211136891
181,-4670.65868263473,0.1740139211136891,0.1740139211136891
181,-4790.419161676647,0.1740139211136891,0.1740139211136891
181,-4910.179640718563,0.1740139211136891,0.1740139211136891
182,-4431.137724550898,0.17633410672853828,0.17633410672853828
182,-4550.898203592815,0.17633410672853828,0.17633410672853828
182,-4670.65868263473,0.17633410672853828,0.17633410672853828
182,-4790.419161676647,0.17633410672853828,0.17633410672853828
182,-4910.179640718563,0.17633410672853828,0.17633410672853828
182,-5029.940119760479,0.17633410672853828,0.17633410672853828
183,-4790.419161676647,0.17865429234338748,0.17865429234338748
184,-4790.419161676647,0.18097447795823665,0.18097447795823665
185,-4790.419161676647,0.18329466357308585,0.18329466357308585
186,-4790.419161676647,0.18561484918793503,0.18561484918793503
187,-4790.419161676647,0.18793503480278423,0.18793503480278423
187,-4910.179640718563,0.18793503480278423,0.18793503480278423
187,-5029.940119760479,0.18793503480278423,0.18793503480278423
187,-5149.700598802396,0.18793503480278423,0.18793503480278423
187,-5269.461077844311,0.18793503480278423,0.18793503480278423
187,-5389.2215568862275,0.18793503480278423,0.18793503480278423
188,-5149.700598802396,0.1902552204176334,0.1902552204176334
189,-5149.700598802396,0.1925754060324826,0.1925754060324826
190,-5269.461077844311,0.19489559164733178,0.19489559164733178
191,-5269.461077844311,0.19721577726218098,0.19721577726218098
192,-5389.2215568862275,0.19953596287703015,0.19953596287703015
193,-5508.982035928144,0.20185614849187936,0.20185614849187936
194,-5508.982035928144,0.20417633410672853,0.20417633410672853
197,-6107.784431137725,0.2111368909512761,0.2111368909512761
198,-5988.023952095808,0.21345707656612528,0.21345707656612528
199,-5868.263473053892,0.21577726218097448,0.21577726218097448
199,-5988.023952095808,0.21577726218097448,0.21577726218097448
199,-6107.784431137725,0.21577726218097448,0.21577726218097448
199,-6227.544910179641,0.21577726218097448,0.21577726218097448
199,-6347.305389221557,0.21577726218097448,0.21577726218097448
199,-6467.065868263473,0.21577726218097448,0.21577726218097448
199,-6586.826347305389,0.21577726218097448,0.21577726218097448
199,-6706.586826347306,0.21577726218097448,0.21577726218097448
200,-5988.023952095808,0.21809744779582366,0.21809744779582366
200,-6107.784431137725,0.21809744779582366,0.21809744779582366
200,-6227.544910179641,0.21809744779582366,0.21809744779582366
200,-6347.305389221557,0.21809744779582366,0.21809744779582366
200,-6467.065868263473,0.21809744779582366,0.21809744779582366
200,-6586.826347305389,0.21809744779582366,0.21809744779582366
200,-6706.586826347306,0.21809744779582366,0.21809744779582366
200,-6826.347305389222,0.21809744779582366,0.21809744779582366
201,-6586.826347305389,0.22041763341067286,0.22041763341067286
202,-6467.065868263473,0.22273781902552203,0.22273781902552203
203,-6586.826347305389,0.22505800464037123,0.22505800464037123
204,-6586.826347305389,0.2273781902552204,0.2273781902552204
205,-6586.826347305389,0.2296983758700696,0.2296983758700696
206,-6586.826347305389,0.23201856148491878,0.23201856148491878
207,-6586.826347305389,0.23433874709976799,0.23433874709976799
208,-5868.263473053892,0.23665893271461716,0.23665893271461716
208,-5988.023952095808,0.23665893271461716,0.23665893271461716
208,-6107.784431137725,0.23665893271461716,0.23665893271461716
208,-6227.544910179641,0.23665893271461716,0.23665893271461716
208,-6347.305389221557,0.23665893271461716,0.23665893271461716
208,-6467.065868263473,0.23665893271461716,0.23665893271461716
208,-6586.826347305389,0.23665893271461716,0.23665893271461716
208,-6706.586826347306,0.23665893271461716,0.23665893271461716
208,-6826.347305389222,0.23665893271461716,0.23665893271461716
208,-7425.149700598802,0.23665893271461716,0.23665893271461716
208,-7544.9101796407185,0.23665893271461716,0.23665893271461716
209,-5628.74251497006,0.23897911832946636,0.23897911832946636
209,-5748.502994011977,0.23897911832946636,0.23897911832946636
209,-5868.263473053892,0.23897911832946636,0.23897911832946636
209,-5988.023952095808,0.23897911832946636,0.23897911832946636
209,-6107.784431137725,0.23897911832946636,0.23897911832946636
209,-6227.544910179641,0.23897911832946636,0.23897911832946636
209,-6347.305389221557,0.23897911832946636,0.23897911832946636
209,-6467.065868263473,0.23897911832946636,0.23897911832946636
209,-6586.826347305389,0.23897911832946636,0.23897911832946636
209,-6706.586826347306,0.23897911832946636,0.23897911832946636
209,-6826.347305389222,0.23897911832946636,0.23897911832946636
209,-6946.107784431138,0.23897911832946636,0.23897911832946636
