x_pixel,y_value,x_normalized,time_index
36,-451.693851944793,0.0,0.0
37,-225.8469259723965,0.0012468827930174563,0.0012468827930174563
38,-602.2584692597239,0.0024937655860349127,0.0024937655860349127
39,-526.9761606022585,0.003740648379052369,0.003740648379052369
40,-526.9761606022585,0.004987531172069825,0.004987531172069825
41,-602.2584692597239,0.006234413965087282,0.006234413965087282
42,-602.2584692597239,0.007481296758104738,0.007481296758104738
43,-526.9761606022585,0.008728179551122194,0.008728179551122194
44,-752.823086574655,0.00997506234413965,0.00997506234413965
45,-828.1053952321205,0.011221945137157107,0.011221945137157107
46,-828.1053952321205,0.012468827930174564,0.012468827930174564
47,-903.387703889586,0.01371571072319202,0.01371571072319202
48,-752.823086574655,0.014962593516209476,0.014962593516209476
49,-828.1053952321205,0.016209476309226933,0.016209476309226933
50,-1053.952321204517,0.017456359102244388,0.017456359102244388
51,-1129.2346298619825,0.018703241895261846,0.018703241895261846
52,-978.6700125470514,0.0199501246882793,0.0199501246882793
53,-1053.952321204517,0.02119700748129676,0.02119700748129676
54,-1129.2346298619825,0.022443890274314215,0.022443890274314215
55,-1355.081555834379,0.02369077306733167,0.02369077306733167
56,-1355.081555834379,0.02493765586034913,0.02493765586034913
57,-1430.3638644918444,0.026184538653366583,0.026184538653366583
58,-1505.64617314931,0.02743142144638404,0.02743142144638404
59,-1355.081555834379,0.028678304239401497,0.028678304239401497
60,-1580.9284818067754,0.029925187032418952,0.029925187032418952
61,-1580.9284818067754,0.03117206982543641,0.03117206982543641
62,-1656.210790464241,0.032418952618453865,0.032418952618453865
63,-1656.210790464241,0.03366583541147132,0.03366583541147132
64,-1731.4930991217066,0.034912718204488775,0.034912718204488775
65,-1731.4930991217066,0.03615960099750624,0.03615960099750624
66,-1806.775407779172,0.03740648379052369,0.03740648379052369
67,-1806.775407779172,0.03865336658354115,0.03865336658354115
68,-1882.0577164366375,0.0399002493765586,0.0399002493765586
69,-1882.0577164366375,0.04114713216957606,0.04114713216957606
70,-1882.0577164366375,0.04239401496259352,0.04239401496259352
71,-1957.3400250941029,0.043640897755610975,0.043640897755610975
72,-2032.6223337515685,0.04488778054862843,0.04488778054862843
73,-1882.0577164366375,0.046134663341645885,0.046134663341645885
74,-2107.904642409034,0.04738154613466334,0.04738154613466334
75,-2107.904642409034,0.048628428927680795,0.048628428927680795
76,-2183.1869510664997,0.04987531172069826,0.04987531172069826
77,-2183.1869510664997,0.05112219451371571,0.05112219451371571
78,-2258.469259723965,0.05236907730673317,0.05236907730673317
79,-2258.469259723965,0.05361596009975062,0.05361596009975062
80,-2333.7515683814304,0.05486284289276808,0.05486284289276808
81,-2409.0338770388958,0.05610972568578554,0.05610972568578554
82,-2409.0338770388958,0.057356608478802994,0.057356608478802994
83,-2484.3161856963616,0.05860349127182045,0.05860349127182045
84,-2333.7515683814304,0.059850374064837904,0.059850374064837904
85,-2409.0338770388958,0.06109725685785536,0.06109725685785536
86,-2634.8808030112923,0.06234413965087282,0.06234413965087282
87,-2710.163111668758,0.06359102244389027,0.06359102244389027
88,-2710.163111668758,0.06483790523690773,0.06483790523690773
89,-2785.4454203262235,0.06608478802992519,0.06608478802992519
90,-2634.8808030112923,0.06733167082294264,0.06733167082294264
91,-2860.727728983689,0.0685785536159601,0.0685785536159601
92,-2936.0100376411547,0.06982543640897755,0.06982543640897755
93,-2936.0100376411547,0.07107231920199501,0.07107231920199501
94,-3011.29234629862,0.07231920199501247,0.07231920199501247
95,-2860.727728983689,0.07356608478802992,0.07356608478802992
96,-2936.0100376411547,0.07481296758104738,0.07481296758104738
97,-3237.1392722710166,0.07605985037406483,0.07605985037406483
98,-3086.5746549560854,0.0773067331670823,0.0773067331670823
99,-3161.8569636135508,0.07855361596009976,0.07855361596009976
100,-3462.986198243413,0.0798004987531172,0.0798004987531172
101,-3462.986198243413,0.08104738154613467,0.08104738154613467
102,-3538.2685069008785,0.08229426433915212,0.08229426433915212
103,-3387.7038895859473,0.08354114713216958,0.08354114713216958
104,-3613.550815558344,0.08478802992518704,0.08478802992518704
105,-3688.833124215809,0.08603491271820449,0.08603491271820449
106,-3688.833124215809,0.08728179551122195,0.08728179551122195
107,-3764.115432873275,0.0885286783042394,0.0885286783042394
108,-3764.115432873275,0.08977556109725686,0.08977556109725686
109,-3764.115432873275,0.09102244389027432,0.09102244389027432
110,-3839.3977415307404,0.09226932668329177,0.09226932668329177
111,-3688.833124215809,0.09351620947630923,0.09351620947630923
112,-3914.6800501882058,0.09476309226932668,0.09476309226932668
113,-3989.9623588456716,0.09600997506234414,0.09600997506234414
114,-3989.9623588456716,0.09725685785536159,0.09725685785536159
115,-3989.9623588456716,0.09850374064837905,0.09850374064837905
116,-4065.244667503137,0.09975062344139651,0.09975062344139651
117,-4065.244667503137,0.10099750623441396,0.10099750623441396
118,-4140.526976160602,0.10224438902743142,0.10224438902743142
119,-4215.809284818068,0.10349127182044887,0.10349127182044887
120,-4215.809284818068,0.10473815461346633,0.10473815461346633
121,-4215.809284818068,0.1059850374064838,0.1059850374064838
122,-4291.091593475533,0.10723192019950124,0.10723192019950124
123,-4291.091593475533,0.1084788029925187,0.1084788029925187
124,-4291.091593475533,0.10972568578553615,0.10972568578553615
125,-4291.091593475533,0.11097256857855362,0.11097256857855362
126,-4366.373902132999,0.11221945137157108,0.11221945137157108
127,-4592.220828105395,0.11346633416458853,0.11346633416458853
128,-4516.93851944793,0.11471321695760599,0.11471321695760599
129,-4366.373902132999,0.11596009975062344,0.11596009975062344
130,-4441.656210790465,0.1172069825436409,0.1172069825436409
131,-4516.93851944793,0.11845386533665836,0.11845386533665836
132,-4818.0677540777915,0.11970074812967581,0.11970074812967581
133,-4667.503136762861,0.12094763092269327,0.12094763092269327
134,-4742.785445420326,0.12219451371571072,0.12219451371571072
135,-5043.9146800501885,0.12344139650872818,0.12344139650872818
136,-5043.9146800501885,0.12468827930174564,0.12468827930174564
137,-5119.196988707654,0.1259351620947631,0.1259351620947631
138,-4968.632371392723,0.12718204488778054,0.12718204488778054
139,-5194.479297365119,0.128428927680798,0.128428927680798
140,-5269.761606022585,0.12967581047381546,0.12967581047381546
