x_pixel,y_value,x_normalized,time_index
118,-1089.820359281437,0.0,0.0
119,-1089.820359281437,0.001953125,0.001953125
125,-1173.6526946107783,0.013671875,0.013671875
126,-1173.6526946107783,0.015625,0.015625
133,-1592.8143712574852,0.029296875,0.029296875
134,-2275.4491017964074,0.03125,0.03125
136,-2754.491017964072,0.03515625,0.03515625
137,-2754.491017964072,0.037109375,0.037109375
138,-2634.7305389221556,0.0390625,0.0390625
139,-2634.7305389221556,0.041015625,0.041015625
143,-3353.293413173653,0.048828125,0.048828125
144,-3353.293413173653,0.05078125,0.05078125
150,-3473.053892215569,0.0625,0.0625
151,-3592.814371257485,0.064453125,0.064453125
152,-3592.814371257485,0.06640625,0.06640625
153,-2035.9281437125749,0.068359375,0.068359375
153,-2155.688622754491,0.068359375,0.068359375
153,-2275.4491017964074,0.068359375,0.068359375
153,-2395.2095808383233,0.068359375,0.068359375
153,-3592.814371257485,0.068359375,0.068359375
153,-3712.574850299401,0.068359375,0.068359375
153,-3832.3353293413174,0.068359375,0.068359375
154,-2035.9281437125749,0.0703125,0.0703125
154,-2155.688622754491,0.0703125,0.0703125
154,-2275.4491017964074,0.0703125,0.0703125
154,-2395.2095808383233,0.0703125,0.0703125
154,-2514.9700598802397,0.0703125,0.0703125
154,-2634.7305389221556,0.0703125,0.0703125
154,-2754.491017964072,0.0703125,0.0703125
155,-958.0838323353294,0.072265625,0.072265625
155,-1077.8443113772455,0.072265625,0.072265625
155,-2275.4491017964074,0.072265625,0.072265625
155,-2395.2095808383233,0.072265625,0.072265625
155,-2514.9700598802397,0.072265625,0.072265625
155,-2634.7305389221556,0.072265625,0.072265625
155,-2754.491017964072,0.072265625,0.072265625
156,-958.0838323353294,0.07421875,0.07421875
157,-1077.8443113772455,0.076171875,0.076171875
158,-1077.8443113772455,0.078125,0.078125
161,838.3233532934132,0.083984375,0.083984375
162,838.3233532934132,0.0859375,0.0859375
163,598.8023952095808,0.087890625,0.087890625
164,598.8023952095808,0.08984375,0.08984375
169,479.0419161676647,0.099609375,0.099609375
170,479.0419161676647,0.1015625,0.1015625
181,-598.8023952095808,0.123046875,0.123046875
182,-598.8023952095808,0.125,0.125
187,-718.5628742514971,0.134765625,0.134765625
188,-718.5628742514971,0.13671875,0.13671875
195,-1317.3652694610778,0.150390625,0.150390625
196,-1317.3652694610778,0.15234375,0.15234375
209,-2514.9700598802397,0.177734375,0.177734375
210,-2514.9700598802397,0.1796875,0.1796875
222,-3353.293413173653,0.203125,0.203125
223,-3353.293413173653,0.205078125,0.205078125
224,-3353.293413173653,0.20703125,0.20703125
