x_pixel,y_value,x_normalized,time_index
36,-360.36036036036035,0.0,0.0
37,-360.36036036036035,0.0017064846416382253,0.0017064846416382253
38,-270.27027027027026,0.0034129692832764505,0.0034129692832764505
38,-360.36036036036035,0.0034129692832764505,0.0034129692832764505
38,-450.45045045045043,0.0034129692832764505,0.0034129692832764505
38,-540.5405405405405,0.0034129692832764505,0.0034129692832764505
38,-630.6306306306305,0.0034129692832764505,0.0034129692832764505
38,-720.7207207207207,0.0034129692832764505,0.0034129692832764505
39,-540.5405405405405,0.005119453924914676,0.005119453924914676
40,-450.45045045045043,0.006825938566552901,0.006825938566552901
41,-450.45045045045043,0.008532423208191127,0.008532423208191127
42,-720.7207207207207,0.010238907849829351,0.010238907849829351
43,-630.6306306306305,0.011945392491467578,0.011945392491467578
43,-720.7207207207207,0.011945392491467578,0.011945392491467578
43,-810.8108108108107,0.011945392491467578,0.011945392491467578
43,-900.9009009009009,0.011945392491467578,0.011945392491467578
43,-990.9909909909909,0.011945392491467578,0.011945392491467578
43,-1081.081081081081,0.011945392491467578,0.011945392491467578
44,-630.6306306306305,0.013651877133105802,0.013651877133105802
44,-720.7207207207207,0.013651877133105802,0.013651877133105802
44,-810.8108108108107,0.013651877133105802,0.013651877133105802
44,-900.9009009009009,0.013651877133105802,0.013651877133105802
44,-990.9909909909909,0.013651877133105802,0.013651877133105802
44,-1081.081081081081,0.013651877133105802,0.013651877133105802
45,-630.6306306306305,0.015358361774744027,0.015358361774744027
45,-720.7207207207207,0.015358361774744027,0.015358361774744027
45,-810.8108108108107,0.015358361774744027,0.015358361774744027
45,-900.9009009009009,0.015358361774744027,0.015358361774744027
45,-990.9909909909909,0.015358361774744027,0.015358361774744027
45,-1081.081081081081,0.015358361774744027,0.015358361774744027
45,-1171.1711711711712,0.015358361774744027,0.015358361774744027
46,-720.7207207207207,0.017064846416382253,0.017064846416382253
46,-810.8108108108107,0.017064846416382253,0.017064846416382253
46,-900.9009009009009,0.017064846416382253,0.017064846416382253
46,-990.9909909909909,0.017064846416382253,0.017064846416382253
46,-1081.081081081081,0.017064846416382253,0.017064846416382253
46,-1171.1711711711712,0.017064846416382253,0.017064846416382253
47,-1171.1711711711712,0.01877133105802048,0.01877133105802048
48,-1171.1711711711712,0.020477815699658702,0.020477815699658702
49,-1171.1711711711712,0.02218430034129693,0.02218430034129693
50,-1261.261261261261,0.023890784982935155,0.023890784982935155
51,-990.9909909909909,0.025597269624573378,0.025597269624573378
