rotation,value,x,y
0,-549.8981670061112,36,279
85,-549.8981670061112,37,279
171,-794.2973523421606,38,281
256,-916.4969450101817,39,282
342,-916.4969450101817,40,282
428,-1038.6965376782064,41,283
513,-1160.896130346231,42,284
599,-1283.0957230142558,43,285
684,-1405.2953156822805,44,286
770,-1527.4949083503052,45,287
856,-1649.69450101833,46,288
941,-1649.69450101833,47,288
1027,-1771.8940936863546,48,289
1113,-1894.0936863543793,49,290
1198,-2016.293279022404,50,291
1284,-2016.293279022404,51,291
1369,-2138.4928716904287,52,292
1455,-2260.6924643584534,53,293
1541,-2260.6924643584534,54,293
1626,-2382.892057026478,55,294
1712,-2505.091649694499,56,295
1797,-2627.291242362524,57,296
1883,-2749.4908350305486,58,297
1969,-2993.890020366598,59,299
2054,-3116.0896130346227,60,300
2140,-3238.2892057026475,61,301
2226,-3360.488798370672,62,302
2311,-3482.688391038697,63,303
2397,-3604.8879837067216,64,304
2482,-3727.0875763747463,65,305
2568,-3849.287169042771,66,306
2654,-3849.287169042771,67,306
2739,-3971.4867617107957,68,307
2825,-4093.6863543788204,69,308
2910,-4215.885947046845,70,309
2996,-4338.08553971487,71,310
3082,-4460.2851323828945,72,311
3167,-4582.484725050919,73,312
3253,-4704.684317718944,74,313
3339,-4704.684317718944,75,313
3424,-4826.883910386969,76,314
3510,-4949.083503054993,77,315
3595,-4949.083503054993,78,315
3681,-5071.283095723011,79,316
3767,-5193.4826883910355,80,317
3852,-5193.4826883910355,81,317
3938,-5315.68228105906,82,318
4023,-5437.881873727085,83,319
4109,-5560.08146639511,84,320
4195,-5682.281059063134,85,321
4280,-5804.480651731159,86,322
4366,-5926.680244399184,87,323
4452,-6048.879837067208,88,324
4537,-6048.879837067208,89,324
4623,-6048.879837067208,90,324
4708,-6048.879837067208,91,324
4794,-6048.879837067208,92,324
4880,-5804.480651731159,93,322
4965,-5560.08146639511,94,320
5051,-5437.881873727085,95,319
5136,-5315.68228105906,96,318
5222,-5193.4826883910355,97,317
5308,-5193.4826883910355,98,317
5393,-5315.68228105906,99,318
5479,-5437.881873727085,100,319
5565,-5437.881873727085,101,319
5650,-5560.08146639511,102,320
5736,-5437.881873727085,103,319
5821,-5071.283095723011,104,316
5907,-4704.684317718944,105,313
5993,-4338.08553971487,106,310
6078,-4093.6863543788204,107,308
6164,-3727.0875763747463,108,305
6250,-3482.688391038697,109,303
6335,-3238.2892057026475,110,301
6421,-3116.0896130346227,111,300
6506,-3116.0896130346227,112,300
6592,-3238.2892057026475,113,301
6678,-3238.2892057026475,114,301
6763,-3116.0896130346227,115,300
6849,-2993.890020366598,116,299
6934,-2260.6924643584534,117,293
7020,-1771.8940936863546,118,289
7106,-1649.69450101833,119,288
7191,-1283.0957230142558,120,285
7277,-794.2973523421606,121,281
7363,794.2973523421606,122,268
7448,1160.896130346231,123,265
7534,1405.2953156822805,124,263
7619,1894.0936863543793,125,259
7705,2260.6924643584534,126,256
7791,3360.488798370672,127,247
7876,3971.4867617107957,128,242
7962,4460.285132382891,129,238
8047,4826.883910386965,130,235
8133,5804.480651731163,131,227
8219,6171.079429735233,132,224
8304,6782.077393075357,133,219
8390,7148.676171079431,134,216
8476,7393.07535641548,135,214
8561,7759.674134419551,136,211
8647,8004.0733197556,137,209
8732,8492.871690427699,138,205
8818,8737.270875763748,139,203
8904,8737.270875763748,140,203
8989,8737.270875763748,141,203
9075,8737.270875763748,142,203
9160,8737.270875763748,143,203
9246,8615.071283095724,144,204
9332,8492.871690427699,145,205
9417,8370.672097759674,146,206
9503,8248.47250509165,147,207
9589,8126.272912423625,148,208
9674,8126.272912423625,149,208
9760,8004.0733197556,150,209
9845,7881.873727087575,151,210
9931,7759.674134419551,152,211
10017,7637.474541751526,153,212
10102,7515.274949083501,154,213
10188,7393.07535641548,155,214
10273,7270.8757637474555,156,215
10359,7148.676171079431,157,216
10445,7026.476578411406,158,217
10530,6904.276985743381,159,218
10616,6904.276985743381,160,218
10702,6782.077393075357,161,219
10787,6659.877800407332,162,220
10873,6537.678207739307,163,221
10958,6537.678207739307,164,221
11044,6415.478615071283,165,222
