x_pixel,y_value,x_normalized,time_index
36,-540.5405405405405,0.0,0.0
37,-270.27027027027026,0.0012468827930174563,0.0012468827930174563
37,-360.36036036036035,0.0012468827930174563,0.0012468827930174563
37,-450.45045045045043,0.0012468827930174563,0.0012468827930174563
37,-540.5405405405405,0.0012468827930174563,0.0012468827930174563
37,-630.6306306306305,0.0012468827930174563,0.0012468827930174563
37,-720.7207207207207,0.0012468827930174563,0.0012468827930174563
38,-270.27027027027026,0.0024937655860349127,0.0024937655860349127
38,-360.36036036036035,0.0024937655860349127,0.0024937655860349127
38,-450.45045045045043,0.0024937655860349127,0.0024937655860349127
38,-540.5405405405405,0.0024937655860349127,0.0024937655860349127
38,-630.6306306306305,0.0024937655860349127,0.0024937655860349127
38,-720.7207207207207,0.0024937655860349127,0.0024937655860349127
38,-810.8108108108107,0.0024937655860349127,0.0024937655860349127
39,-630.6306306306305,0.003740648379052369,0.003740648379052369
40,-630.6306306306305,0.004987531172069825,0.004987531172069825
41,-720.7207207207207,0.006234413965087282,0.006234413965087282
42,-720.7207207207207,0.007481296758104738,0.007481296758104738
43,-630.6306306306305,0.008728179551122194,0.008728179551122194
43,-720.7207207207207,0.008728179551122194,0.008728179551122194
43,-810.8108108108107,0.008728179551122194,0.008728179551122194
43,-900.9009009009009,0.008728179551122194,0.008728179551122194
43,-990.9909909909909,0.008728179551122194,0.008728179551122194
43,-1081.081081081081,0.008728179551122194,0.008728179551122194
44,-900.9009009009009,0.00997506234413965,0.00997506234413965
45,-990.9909909909909,0.011221945137157107,0.011221945137157107
46,-990.9909909909909,0.012468827930174564,0.012468827930174564
47,-1081.081081081081,0.01371571072319202,0.01371571072319202
48,-900.9009009009009,0.014962593516209476,0.014962593516209476
48,-990.9909909909909,0.014962593516209476,0.014962593516209476
48,-1081.081081081081,0.014962593516209476,0.014962593516209476
48,-1171.1711711711712,0.014962593516209476,0.014962593516209476
48,-1261.261261261261,0.014962593516209476,0.014962593516209476
48,-1351.3513513513512,0.014962593516209476,0.014962593516209476
49,-990.9909909909909,0.016209476309226933,0.016209476309226933
49,-1081.081081081081,0.016209476309226933,0.016209476309226933
49,-1171.1711711711712,0.016209476309226933,0.016209476309226933
49,-1261.261261261261,0.016209476309226933,0.016209476309226933
49,-1351.3513513513512,0.016209476309226933,0.016209476309226933
49,-1441.4414414414414,0.016209476309226933,0.016209476309226933
50,-1261.261261261261,0.017456359102244388,0.017456359102244388
51,-1351.3513513513512,0.018703241895261846,0.018703241895261846
52,-1171.1711711711712,0.0199501246882793,0.0199501246882793
52,-1261.261261261261,0.0199501246882793,0.0199501246882793
52,-1351.3513513513512,0.0199501246882793,0.0199501246882793
52,-1441.4414414414414,0.0199501246882793,0.0199501246882793
52,-1531.5315315315315,0.0199501246882793,0.0199501246882793
52,-1621.6216216216214,0.0199501246882793,0.0199501246882793
53,-1261.261261261261,0.02119700748129676,0.02119700748129676
53,-1351.3513513513512,0.02119700748129676,0.02119700748129676
53,-1441.4414414414414,0.02119700748129676,0.02119700748129676
53,-1531.5315315315315,0.02119700748129676,0.02119700748129676
53,-1621.6216216216214,0.02119700748129676,0.02119700748129676
53,-1711.7117117117116,0.02119700748129676,0.02119700748129676
54,-1351.3513513513512,0.022443890274314215,0.022443890274314215
54,-1441.4414414414414,0.022443890274314215,0.022443890274314215
54,-1531.5315315315315,0.022443890274314215,0.022443890274314215
54,-1621.6216216216214,0.022443890274314215,0.022443890274314215
54,-1711.7117117117116,0.022443890274314215,0.022443890274314215
54,-1801.8018018018017,0.022443890274314215,0.022443890274314215
55,-1621.6216216216214,0.02369077306733167,0.02369077306733167
56,-1621.6216216216214,0.02493765586034913,0.02493765586034913
57,-1711.7117117117116,0.026184538653366583,0.026184538653366583
58,-1801.8018018018017,0.02743142144638404,0.02743142144638404
59,-1621.6216216216214,0.028678304239401497,0.028678304239401497
59,-1711.7117117117116,0.028678304239401497,0.028678304239401497
59,-1801.8018018018017,0.028678304239401497,0.028678304239401497
59,-1891.8918918918919,0.028678304239401497,0.028678304239401497
59,-1981.9819819819818,0.028678304239401497,0.028678304239401497
59,-2072.072072072072,0.028678304239401497,0.028678304239401497
60,-1891.8918918918919,0.029925187032418952,0.029925187032418952
61,-1891.8918918918919,0.03117206982543641,0.03117206982543641
62,-1981.9819819819818,0.032418952618453865,0.032418952618453865
63,-1981.9819819819818,0.03366583541147132,0.03366583541147132
64,-2072.072072072072,0.034912718204488775,0.034912718204488775
65,-2072.072072072072,0.03615960099750624,0.03615960099750624
66,-2162.162162162162,0.03740648379052369,0.03740648379052369
67,-2162.162162162162,0.03865336658354115,0.03865336658354115
68,-2252.252252252252,0.0399002493765586,0.0399002493765586
69,-2252.252252252252,0.04114713216957606,0.04114713216957606
70,-2252.252252252252,0.04239401496259352,0.04239401496259352
71,-2342.3423423423424,0.043640897755610975,0.043640897755610975
72,-2432.4324324324325,0.04488778054862843,0.04488778054862843
73,-2252.252252252252,0.046134663341645885,0.046134663341645885
73,-2342.3423423423424,0.046134663341645885,0.046134663341645885
73,-2432.4324324324325,0.046134663341645885,0.046134663341645885
73,-2522.522522522522,0.046134663341645885,0.046134663341645885
73,-2612.6126126126123,0.046134663341645885,0.046134663341645885
73,-2702.7027027027025,0.046134663341645885,0.046134663341645885
74,-2522.522522522522,0.04738154613466334,0.04738154613466334
75,-2522.522522522522,0.048628428927680795,0.048628428927680795
76,-2612.6126126126123,0.04987531172069826,0.04987531172069826
77,-2612.6126126126123,0.05112219451371571,0.05112219451371571
78,-2702.7027027027025,0.05236907730673317,0.05236907730673317
79,-2702.7027027027025,0.05361596009975062,0.05361596009975062
80,-2792.7927927927926,0.05486284289276808,0.05486284289276808
81,-2882.8828828828828,0.05610972568578554,0.05610972568578554
82,-2882.8828828828828,0.057356608478802994,0.057356608478802994
83,-2972.972972972973,0.05860349127182045,0.05860349127182045
84,-2792.7927927927926,0.059850374064837904,0.059850374064837904
84,-2882.8828828828828,0.059850374064837904,0.059850374064837904
84,-2972.972972972973,0.059850374064837904,0.059850374064837904
84,-3063.063063063063,0.059850374064837904,0.059850374064837904
84,-3153.153153153153,0.059850374064837904,0.059850374064837904
84,-3243.243243243243,0.059850374064837904,0.059850374064837904
85,-2882.8828828828828,0.06109725685785536,0.06109725685785536
85,-2972.972972972973,0.06109725685785536,0.06109725685785536
85,-3063.063063063063,0.06109725685785536,0.06109725685785536
85,-3153.153153153153,0.06109725685785536,0.06109725685785536
85,-3243.243243243243,0.06109725685785536,0.06109725685785536
85,-3333.333333333333,0.06109725685785536,0.06109725685785536
86,-3153.153153153153,0.06234413965087282,0.06234413965087282
87,-3243.243243243243,0.06359102244389027,0.06359102244389027
88,-3243.243243243243,0.06483790523690773,0.06483790523690773
89,-3333.333333333333,0.06608478802992519,0.06608478802992519
90,-3153.153153153153,0.06733167082294264,0.06733167082294264
90,-3243.243243243243,0.06733167082294264,0.06733167082294264
90,-3333.333333333333,0.06733167082294264,0.06733167082294264
90,-3423.423423423423,0.06733167082294264,0.06733167082294264
90,-3513.5135135135133,0.06733167082294264,0.06733167082294264
90,-3603.6036036036035,0.06733167082294264,0.06733167082294264
91,-3423.423423423423,0.0685785536159601,0.0685785536159601
92,-3513.5135135135133,0.06982543640897755,0.06982543640897755
93,-3513.5135135135133,0.07107231920199501,0.07107231920199501
94,-3603.6036036036035,0.07231920199501247,0.07231920199501247
95,-3423.423423423423,0.07356608478802992,0.07356608478802992
95,-3513.5135135135133,0.07356608478802992,0.07356608478802992
95,-3603.6036036036035,0.07356608478802992,0.07356608478802992
95,-3693.6936936936936,0.07356608478802992,0.07356608478802992
95,-3783.7837837837837,0.07356608478802992,0.07356608478802992
95,-3873.873873873874,0.07356608478802992,0.07356608478802992
96,-3513.5135135135133,0.07481296758104738,0.07481296758104738
96,-3603.6036036036035,0.07481296758104738,0.07481296758104738
96,-3693.6936936936936,0.07481296758104738,0.07481296758104738
96,-3783.7837837837837,0.07481296758104738,0.07481296758104738
96,-3873.873873873874,0.07481296758104738,0.07481296758104738
96,-3963.9639639639636,0.07481296758104738,0.07481296758104738
97,-3873.873873873874,0.07605985037406483,0.07605985037406483
98,-3693.6936936936936,0.0773067331670823,0.0773067331670823
