x_pixel,y_value,x_normalized,time_index
118,-1688.0924555252564,0.0,0.0
119,-1688.0924555252564,0.001953125,0.001953125
125,-1817.9457213348915,0.013671875,0.013671875
126,-1817.9457213348915,0.015625,0.015625
133,-2467.212050383067,0.029296875,0.029296875
134,-2467.212050383067,0.03125,0.03125
136,-2986.6251136216074,0.03515625,0.03515625
137,-2986.6251136216074,0.037109375,0.037109375
138,-2856.7718478119723,0.0390625,0.0390625
139,-2856.7718478119723,0.041015625,0.041015625
143,-3635.891442669783,0.048828125,0.048828125
144,-3635.891442669783,0.05078125,0.05078125
150,-3765.744708479418,0.0625,0.0625
151,-3895.597974289053,0.064453125,0.064453125
152,-3895.597974289053,0.06640625,0.06640625
153,-2207.5055187637968,0.068359375,0.068359375
153,-2337.358784573432,0.068359375,0.068359375
153,-2467.212050383067,0.068359375,0.068359375
153,-2597.065316192702,0.068359375,0.068359375
153,-3895.597974289053,0.068359375,0.068359375
153,-4025.4512400986882,0.068359375,0.068359375
153,-4155.304505908323,0.068359375,0.068359375
154,-2207.5055187637968,0.0703125,0.0703125
154,-2337.358784573432,0.0703125,0.0703125
154,-2467.212050383067,0.0703125,0.0703125
154,-2597.065316192702,0.0703125,0.0703125
154,-2726.918582002337,0.0703125,0.0703125
154,-2856.7718478119723,0.0703125,0.0703125
154,-2986.6251136216074,0.0703125,0.0703125
155,-1038.8261264770808,0.072265625,0.072265625
155,-1168.679392286716,0.072265625,0.072265625
155,-2467.212050383067,0.072265625,0.072265625
155,-2597.065316192702,0.072265625,0.072265625
155,-2726.918582002337,0.072265625,0.072265625
155,-2856.7718478119723,0.072265625,0.072265625
155,-2986.6251136216074,0.072265625,0.072265625
156,-1038.8261264770808,0.07421875,0.07421875
157,-1168.679392286716,0.076171875,0.076171875
158,-1168.679392286716,0.078125,0.078125
161,908.9728606674457,0.083984375,0.083984375
162,908.9728606674457,0.0859375,0.0859375
163,649.2663290481755,0.087890625,0.087890625
164,649.2663290481755,0.08984375,0.08984375
169,519.4130632385404,0.099609375,0.099609375
170,519.4130632385404,0.1015625,0.1015625
181,-649.2663290481755,0.123046875,0.123046875
182,-649.2663290481755,0.125,0.125
187,-779.1195948578106,0.134765625,0.134765625
188,-779.1195948578106,0.13671875,0.13671875
195,-1428.3859239059861,0.150390625,0.150390625
196,-1428.3859239059861,0.15234375,0.15234375
209,-2726.918582002337,0.177734375,0.177734375
210,-2726.918582002337,0.1796875,0.1796875
222,-3635.891442669783,0.203125,0.203125
223,-3635.891442669783,0.205078125,0.205078125
224,-3635.891442669783,0.20703125,0.20703125
225,-3895.597974289053,0.208984375,0.208984375
226,-4025.4512400986882,0.2109375,0.2109375
231,-4155.304505908323,0.220703125,0.220703125
232,-4155.304505908323,0.22265625,0.22265625
234,-4674.717569146864,0.2265625,0.2265625
235,-4674.717569146864,0.228515625,0.228515625
236,-4674.717569146864,0.23046875,0.23046875
244,-5583.69042981431,0.24609375,0.24609375
245,-5583.69042981431,0.248046875,0.248046875
246,-5583.69042981431,0.25,0.25
252,-5843.39696143358,0.26171875,0.26171875
253,-5843.39696143358,0.263671875,0.263671875
254,-5973.250227243215,0.265625,0.265625
255,-5973.250227243215,0.267578125,0.267578125
259,-6752.369822101025,0.275390625,0.275390625
260,-6752.369822101025,0.27734375,0.27734375
269,-7012.076353720296,0.294921875,0.294921875
270,-7012.076353720296,0.296875,0.296875
271,-7012.076353720296,0.298828125,0.298828125
272,-6752.369822101025,0.30078125,0.30078125
273,-6752.369822101025,0.302734375,0.302734375
274,-6752.369822101025,0.3046875,0.3046875
275,-6362.810024672121,0.306640625,0.306640625
275,-6492.663290481755,0.306640625,0.306640625
275,-6622.516556291391,0.306640625,0.306640625
275,-6752.369822101025,0.306640625,0.306640625
275,-6882.223087910661,0.306640625,0.306640625
275,-7012.076353720296,0.306640625,0.306640625
276,-6622.516556291391,0.30859375,0.30859375
277,-6752.369822101025,0.310546875,0.310546875
