rotation,value,x,y
0.00,-733.20,36.00,280.50
85.62,-794.89,37.00,281.00
171.23,-914.41,38.00,281.98
256.85,-915.83,39.00,281.99
342.47,-916.18,40.00,282.00
428.08,-860.18,41.00,281.54
513.70,-801.05,42.00,281.06
599.32,-784.46,43.00,280.92
684.93,-714.15,44.00,280.34
770.55,-547.20,45.00,278.98
856.16,-388.58,46.00,277.68
941.78,-328.64,47.00,277.19
1027.40,-363.36,48.00,277.47
1113.01,-379.27,49.00,277.60
1198.63,-443.19,50.00,278.13
1284.25,-523.91,51.00,278.79
1369.86,-529.56,52.00,278.83
1455.48,-431.88,53.00,278.03
1541.10,-48.18,54.00,274.89
1626.71,298.62,55.00,272.06
1712.33,1120.89,56.00,265.33
1797.95,1338.25,57.00,263.55
1883.56,1652.67,58.00,260.98
1969.18,2006.70,59.00,258.08
2054.79,2465.71,60.00,254.32
2140.41,2896.18,61.00,250.80
2226.03,3687.22,62.00,244.33
2311.64,4213.16,63.00,240.02
2397.26,4676.42,64.00,236.23
2482.88,5012.37,65.00,233.48
2568.49,5243.99,66.00,231.59
2654.11,5365.23,67.00,230.59
2739.73,5482.99,68.00,229.63
2825.34,5583.82,69.00,228.81
2910.96,5661.04,70.00,228.17
2996.58,5710.92,71.00,227.77
3082.19,5721.66,72.00,227.68
3167.81,5693.90,73.00,227.90
3253.42,5622.43,74.00,228.49
3339.04,5535.30,75.00,229.20
3424.66,5431.47,76.00,230.05
3510.27,5326.65,77.00,230.91
3595.89,5235.64,78.00,231.66
3681.51,5147.48,79.00,232.38
3767.12,5056.33,80.00,233.12
3852.74,4957.63,81.00,233.93
3938.36,4858.22,82.00,234.74
4023.97,4788.86,83.00,235.31
4109.59,4764.08,84.00,235.51
4195.21,4790.42,85.00,235.30
4280.82,4844.69,86.00,234.85
4366.44,4910.91,87.00,234.31
4452.05,5008.62,88.00,233.51
4537.67,5159.16,89.00,232.28
4623.29,5312.69,90.00,231.02
4708.90,5433.75,91.00,230.03
4794.52,5500.26,92.00,229.49
4880.14,5544.84,93.00,229.12
4965.75,5549.26,94.00,229.09
5051.37,5501.97,95.00,229.48
5136.99,5404.55,96.00,230.27
5222.60,5275.80,97.00,231.33
5308.22,5144.35,98.00,232.40
5393.84,4975.57,99.00,233.78
5479.45,4872.03,100.00,234.63
5565.07,4867.76,101.00,234.67
5650.68,4818.34,102.00,235.07
5736.30,4776.75,103.00,235.41
5821.92,4762.94,104.00,235.52
5907.53,4794.84,105.00,235.26
5993.15,4876.87,106.00,234.59
6078.77,4967.88,107.00,233.85
6164.38,5060.74,108.00,233.09
6250.00,5122.98,109.00,232.58
6335.62,5340.89,110.00,230.79
6421.23,5658.64,111.00,228.19
6506.85,5904.60,112.00,226.18
6592.47,6145.16,113.00,224.21
6678.08,6348.68,114.00,222.55
6763.70,6500.93,115.00,221.30
6849.32,6586.96,116.00,220.60
6934.93,6567.87,117.00,220.75
7020.55,6487.83,118.00,221.41
7106.16,6344.27,119.00,222.58
7191.78,6212.95,120.00,223.66
7277.40,6100.72,121.00,224.58
7363.01,6028.09,122.00,225.17
7448.63,5997.04,123.00,225.42
7534.25,5969.41,124.00,225.65
7619.86,6005.30,125.00,225.36
7705.48,6126.07,126.00,224.37
7791.10,6337.57,127.00,222.64
7876.71,6644.50,128.00,220.13
7962.33,6979.90,129.00,217.38
8047.95,7360.89,130.00,214.26
8133.56,7769.07,131.00,210.92
8219.18,8170.42,132.00,207.64
8304.79,8604.53,133.00,204.09
8390.41,8984.09,134.00,200.98
8476.03,9370.34,135.00,197.82
8561.64,9746.77,136.00,194.74
8647.26,10112.94,137.00,191.74
8732.88,10438.24,138.00,189.08
8818.49,10674.80,139.00,187.14
8904.11,10828.76,140.00,185.88
8989.73,10868.93,141.00,185.56
9075.34,10813.95,142.00,186.01
9160.96,10757.27,143.00,186.47
9246.58,10642.62,144.00,187.41
9332.19,10516.00,145.00,188.44
9417.81,10390.67,146.00,189.47
9503.42,10282.85,147.00,190.35
9589.04,10187.14,148.00,191.14
9674.66,10110.81,149.00,191.76
9760.27,10018.52,150.00,192.52
9845.89,9916.11,151.00,193.35
9931.51,9826.10,152.00,194.09
10017.12,9732.53,153.00,194.86
10102.74,9642.66,154.00,195.59
10188.36,9529.00,155.00,196.52
10273.97,9418.20,156.00,197.43
10359.59,9316.08,157.00,198.26
10445.21,9222.08,158.00,199.03
10530.82,9123.10,159.00,199.84
10616.44,9006.02,160.00,200.80
10702.05,8891.09,161.00,201.74
10787.67,8793.39,162.00,202.54
10873.29,8690.56,163.00,203.38
10958.90,8594.99,164.00,204.16
11044.52,8484.33,165.00,205.07
11130.14,8383.92,166.00,205.89
11215.75,8288.49,167.00,206.67
11301.37,8184.95,168.00,207.52
11386.99,8077.85,169.00,208.40
11472.60,7961.49,170.00,209.35
11558.22,7845.84,171.00,210.29
11643.84,7746.00,172.00,211.11
11729.45,7647.44,173.00,211.92
11815.07,7557.43,174.00,212.66
11900.68,7470.27,175.00,213.37
11986.30,7380.26,176.00,214.10
12071.92,7276.57,177.00,214.95
12157.53,7178.02,178.00,215.76
12243.15,7081.59,179.00,216.55
12328.77,6986.74,180.00,217.33
12414.38,6881.35,181.00,218.19
12500.00,6765.27,182.00,219.14
12585.62,6638.37,183.00,220.18
12671.23,6522.30,184.00,221.13
12756.85,6419.32,185.00,221.97
12842.47,6298.41,186.00,222.96
12928.08,6171.08,187.00,224.00
13013.70,6048.88,188.00,225.00
13099.32,5921.55,189.00,226.04
13184.93,5752.07,190.00,227.43
13270.55,5637.56,191.00,228.37
13356.16,5627.31,192.00,228.45
13441.78,5605.09,193.00,228.63
13527.40,5589.14,194.00,228.76
13613.01,5612.35,195.00,228.57
13698.63,5623.03,196.00,228.48
13784.25,5698.37,197.00,227.87
13869.86,5816.59,198.00,226.90
13955.48,5948.47,199.00,225.82
14041.10,6143.16,200.00,224.23
14126.71,6512.33,201.00,221.21
14212.33,6992.15,202.00,217.28
14297.95,7489.21,203.00,213.21
14383.56,8025.29,204.00,208.83
14469.18,8653.53,205.00,203.69
14554.79,9319.07,206.00,198.24
14640.41,9999.29,207.00,192.67
14726.03,10681.64,208.00,187.09
14811.64,11286.37,209.00,182.14
14897.26,11918.02,210.00,176.97
14982.88,12505.74,211.00,172.16
15068.49,13007.08,212.00,168.06
15154.11,13472.89,213.00,164.25
15239.73,13852.90,214.00,161.14
15325.34,14179.72,215.00,158.46
15410.96,14414.18,216.00,156.54
15496.58,14518.12,217.00,155.69
15582.19,14556.48,218.00,155.38
15667.81,14496.35,219.00,155.87
15753.42,14431.18,220.00,156.40
15839.04,14333.32,221.00,157.21
15924.66,14222.30,222.00,158.11
16010.27,14124.17,223.00,158.92
16095.89,14029.88,224.00,159.69
16181.51,13933.74,225.00,160.48
16267.12,13827.78,226.00,161.34
16352.74,13700.31,227.00,162.39
16438.36,13574.41,228.00,163.42
16523.97,13443.52,229.00,164.49
16609.59,13306.23,230.00,165.61
16695.21,13168.93,231.00,166.73
16780.82,13051.00,232.00,167.70
16866.44,12934.36,233.00,168.65
16952.05,12825.40,234.00,169.55
17037.67,12729.12,235.00,170.33
17123.29,12633.42,236.00,171.12
17208.90,12532.58,237.00,171.94
17294.52,12440.29,238.00,172.70
17380.14,12352.13,239.00,173.42
17465.75,12267.39,240.00,174.11
17551.37,12194.18,241.00,174.71
17636.99,12118.84,242.00,175.33
17722.60,12040.65,243.00,175.97
17808.22,11945.94,244.00,176.74
17893.84,11873.87,245.00,177.33
17979.45,11784.00,246.00,178.07
18065.07,11672.06,247.00,178.98
18150.68,11541.59,248.00,180.05
18236.30,11409.14,249.00,181.14
18321.92,11279.68,250.00,182.19
18407.53,11159.61,251.00,183.18
18493.15,11030.86,252.00,184.23
18578.77,10910.09,253.00,185.22
18664.38,10792.16,254.00,186.18
18750.00,10684.92,255.00,187.06
18835.62,10570.26,256.00,188.00
18921.23,10460.74,257.00,188.90
19006.85,10336.83,258.00,189.91
19092.47,10160.08,259.00,191.36
19178.08,10052.13,260.00,192.24
19263.70,10053.41,261.00,192.23
19349.32,10025.92,262.00,192.45
19434.93,10008.26,263.00,192.60
19520.55,10017.52,264.00,192.52
19606.16,10067.37,265.00,192.12
19691.78,10159.23,266.00,191.36
19777.40,10292.54,267.00,190.27
19863.01,10411.89,268.00,189.30
19948.63,10530.67,269.00,188.32
20034.25,10773.22,270.00,186.34
20119.86,11059.63,271.00,184.00
20205.48,11270.14,272.00,182.27
20291.10,11462.26,273.00,180.70
20376.71,11612.24,274.00,179.47
20462.33,11725.18,275.00,178.55
20547.95,11792.55,276.00,178.00
20633.56,11818.04,277.00,177.79
20719.18,11787.99,278.00,178.03
20804.79,11721.76,279.00,178.58
20890.41,11637.02,280.00,179.27
20976.03,11529.92,281.00,180.15
21061.64,11434.35,282.00,180.93
21147.26,11317.70,283.00,181.88
21232.88,11168.30,284.00,183.11
21318.49,11018.47,285.00,184.33
21404.11,10867.22,286.00,185.57
21489.73,10713.54,287.00,186.83
21575.34,10581.94,288.00,187.90
21660.96,10463.16,289.00,188.88
21746.58,10355.77,290.00,189.76
21832.19,10261.06,291.00,190.53
21917.81,10127.61,292.00,191.62
22003.42,10054.83,293.00,192.22
22089.04,10050.56,294.00,192.25
22174.66,10051.98,295.00,192.24
22260.27,10069.65,296.00,192.10
22345.89,10113.37,297.00,191.74
22431.51,10227.02,298.00,190.81
22517.12,10376.43,299.00,189.59
22602.74,10468.72,300.00,188.83
22688.36,10699.59,301.00,186.94
22773.97,10988.28,302.00,184.58
22859.59,11477.65,303.00,180.57
22945.21,12117.70,304.00,175.34
