rotation,value,x,y
0.00,-611.00,36.00,279.50
85.62,-672.45,37.00,280.00
171.23,-793.10,38.00,280.99
256.85,-854.17,39.00,281.49
342.47,-915.87,40.00,281.99
428.08,-978.41,41.00,282.51
513.70,-1096.92,42.00,283.48
599.32,-1105.88,43.00,283.55
684.93,-1224.21,44.00,284.52
770.55,-1341.70,45.00,285.48
856.16,-1457.70,46.00,286.43
941.78,-1471.67,47.00,286.54
1027.40,-1587.73,48.00,287.49
1113.01,-1650.93,49.00,288.01
1198.63,-1711.67,50.00,288.51
1284.25,-1773.69,51.00,289.01
1369.86,-1882.62,52.00,289.91
1455.48,-1901.31,53.00,290.06
1541.10,-1965.94,54.00,290.59
1626.71,-2079.96,55.00,291.52
1712.33,-2146.79,56.00,292.07
1797.95,-2200.38,57.00,292.51
1883.56,-2242.66,58.00,292.85
1969.18,-2265.47,59.00,293.04
2054.79,-2097.30,60.00,291.66
2140.41,-1995.55,61.00,290.83
2226.03,-1914.82,62.00,290.17
2311.64,-1819.03,63.00,289.39
2397.26,-1718.51,64.00,288.56
2482.88,-1569.25,65.00,287.34
2568.49,-1425.76,66.00,286.17
2654.11,-1330.81,67.00,285.39
2739.73,-1316.60,68.00,285.27
2825.34,-1355.82,69.00,285.60
2910.96,-1445.67,70.00,286.33
2996.58,-1555.19,71.00,287.23
3082.19,-1637.91,72.00,287.90
3167.81,-1718.93,73.00,288.57
3253.42,-1786.61,74.00,289.12
3339.04,-1872.07,75.00,289.82
3424.66,-1911.68,76.00,290.14
3510.27,-1992.83,77.00,290.81
3595.89,-2040.33,78.00,291.20
3681.51,-2119.58,79.00,291.85
3767.12,-2171.26,80.00,292.27
3852.74,-2249.34,81.00,292.91
3938.36,-2303.63,82.00,293.35
4023.97,-2370.68,83.00,293.90
4109.59,-2430.56,84.00,294.39
4195.21,-2497.25,85.00,294.94
4280.82,-2574.56,86.00,295.57
4366.44,-2660.87,87.00,296.27
4452.05,-2753.39,88.00,297.03
4537.67,-2854.61,89.00,297.86
4623.29,-2950.87,90.00,298.65
4708.90,-3047.57,91.00,299.44
4794.52,-3163.20,92.00,300.39
4880.14,-3278.60,93.00,301.33
4965.75,-3397.23,94.00,302.30
5051.37,-3510.32,95.00,303.23
5136.99,-3600.47,96.00,303.96
5222.60,-3685.07,97.00,304.66
5308.22,-3759.70,98.00,305.27
5393.84,-3825.08,99.00,305.80
5479.45,-3887.03,100.00,306.31
5565.07,-3960.66,101.00,306.91
5650.68,-4045.83,102.00,307.61
5736.30,-4128.15,103.00,308.28
5821.92,-4216.46,104.00,309.00
5907.53,-4291.37,105.00,309.62
5993.15,-4355.46,106.00,310.14
6078.77,-4388.65,107.00,310.41
6164.38,-4377.82,108.00,310.33
6250.00,-4352.61,109.00,310.12
6335.62,-4309.46,110.00,309.77
6421.23,-4232.41,111.00,309.14
6506.85,-4134.28,112.00,308.33
6592.47,-4020.48,113.00,307.40
6678.08,-3909.39,114.00,306.49
6763.70,-3817.95,115.00,305.74
6849.32,-3770.53,116.00,305.36
6934.93,-3733.07,117.00,305.05
7020.55,-3736.77,118.00,305.08
7106.16,-3777.93,119.00,305.42
7191.78,-3844.87,120.00,305.96
7277.40,-3922.64,121.00,306.60
7363.01,-4008.66,122.00,307.30
7448.63,-4087.28,123.00,307.95
7534.25,-4160.77,124.00,308.55
7619.86,-4242.95,125.00,309.22
7705.48,-4330.96,126.00,309.94
7791.10,-4405.31,127.00,310.55
7876.71,-4486.35,128.00,311.21
7962.33,-4537.91,129.00,311.64
8047.95,-4583.05,130.00,312.00
8133.56,-4644.87,131.00,312.51
8219.18,-4705.25,132.00,313.00
8304.79,-4759.09,133.00,313.45
8390.41,-4817.91,134.00,313.93
8476.03,-4893.25,135.00,314.54
8561.64,-4961.90,136.00,315.10
8647.26,-5039.10,137.00,315.74
8732.88,-5121.99,138.00,316.41
8818.49,-5194.76,139.00,317.01
8904.11,-5266.12,140.00,317.59
8989.73,-5352.57,141.00,318.30
9075.34,-5428.05,142.00,318.92
9160.96,-5504.96,143.00,319.55
9246.58,-5585.43,144.00,320.21
9332.19,-5671.60,145.00,320.91
9417.81,-5757.77,146.00,321.62
9503.42,-5851.20,147.00,322.38
9589.04,-5942.49,148.00,323.13
9674.66,-6022.25,149.00,323.78
9760.27,-6102.86,150.00,324.44
9845.89,-6180.05,151.00,325.07
9931.51,-6250.98,152.00,325.65
10017.12,-6324.47,153.00,326.26
10102.74,-6403.09,154.00,326.90
10188.36,-6448.81,155.00,327.27
10273.97,-6444.96,156.00,327.24
10359.59,-6400.95,157.00,326.88
10445.21,-6322.62,158.00,326.24
10530.82,-6198.28,159.00,325.22
10616.44,-6052.87,160.00,324.03
10702.05,-5890.93,161.00,322.71
10787.67,-5746.66,162.00,321.53
10873.29,-5652.80,163.00,320.76
10958.90,-5614.77,164.00,320.45
11044.52,-5605.09,165.00,320.37
11130.14,-5629.01,166.00,320.56
11215.75,-5701.79,167.00,321.16
11301.37,-5804.77,168.00,322.00
11386.99,-5907.17,169.00,322.84
11472.60,-5998.46,170.00,323.59
11558.22,-6089.76,171.00,324.33
11643.84,-6163.82,172.00,324.94
11729.45,-6240.87,173.00,325.57
11815.07,-6316.64,174.00,326.19
11900.68,-6388.28,175.00,326.78
11986.30,-6449.23,176.00,327.28
12071.92,-6505.92,177.00,327.74
12157.53,-6564.74,178.00,328.22
12243.15,-6629.40,179.00,328.75
12328.77,-6681.81,180.00,329.18
12414.38,-6751.60,181.00,329.75
12500.00,-6804.01,182.00,330.18
12585.62,-6873.80,183.00,330.75
12671.23,-6944.30,184.00,331.33
12756.85,-6998.85,185.00,331.77
12842.47,-7059.23,186.00,332.27
12928.08,-7138.14,187.00,332.91
13013.70,-7206.22,188.00,333.47
13099.32,-7252.79,189.00,333.85
13184.93,-7241.82,190.00,333.76
13270.55,-7205.93,191.00,333.47
13356.16,-7133.01,192.00,332.87
13441.78,-7038.58,193.00,332.10
13527.40,-6878.64,194.00,330.79
13613.01,-6650.05,195.00,328.92
13698.63,-6400.67,196.00,326.88
13784.25,-6142.74,197.00,324.77
13869.86,-5872.84,198.00,322.56
