x,y,value,smoothed_value
36,277.7,-445.78313253011913,-445.78313253011913
37,277.25,-391.56626506024094,-391.56626506024094
38,277.0,-361.44578313253015,-523.5609103078978
39,279.8333333333333,-702.8112449799174,-723.5609103078981
40,279.94444444444446,-716.1981258366816,-917.5368139223563
41,286.0,-1445.7831325301206,-1098.2597054886214
42,285.3,-1361.4457831325315,-1193.4978007267168
43,284.5,-1265.0602409638552,-1271.759565735469
44,283.7857142857143,-1179.0017211703948,-1213.526634008561
45,283.1923076923077,-1107.5069508804434,-1311.2891124939301
46,283.5833333333333,-1154.61847389558,-1431.7710402047735
47,289.35714285714283,-1850.2581755593774,-1557.4164791032247
48,289.5,-1867.4698795180723,-1617.842799770509
49,289.0,-1807.2289156626505,-1676.0757314974173
50,285.7,-1409.638554216866,-1595.180722891566
51,286.0,-1445.7831325301206,-1649.3975903614453
52,286.0,-1445.7831325301206,-1713.6546184738957
53,291.75,-2138.5542168674697,-1937.7510040160646
54,291.6666666666667,-2128.514056224902,-2178.7148594377513
55,295.0,-2530.1204819277104,-2417.9575444635693
56,296.0,-2650.6024096385545,-2508.318990246702
57,295.92857142857144,-2641.9965576592103,-2475.3872633390715
58,295.5,-2590.3614457831327,-2376.592082616179
59,290.3,-1963.8554216867483,-2087.4354561101554
60,290.9,-2036.1445783132503,-1779.9196787148594
61,284.0,-1204.8192771084337,-1524.497991967871
62,283.1666666666667,-1104.4176706827332,-1276.3052208835338
63,284.9,-1313.2530120481902,-1155.8232931726902
64,280.0,-722.8915662650603,-1219.5065978198509
65,285.9,-1433.7349397590335,-1323.9242685025813
66,286.64285714285717,-1523.2358003442368,-1446.8158347676422
67,287.5,-1626.5060240963855,-1687.7796901893284
68,290.0,-1927.7108433734938,-1770.510613884108
69,290.0,-1927.7108433734938,-1833.3333333333328
70,289.3333333333333,-1847.3895582329294,-1885.5421686746988
71,289.25,-1837.3493975903614,-1781.1244979919684
72,289.6666666666667,-1887.5502008032151,-1678.0455153949138
73,285.6666666666667,-1405.6224899598417,-1597.7242302543518
74,285.72222222222223,-1412.3159303882203,-1673.0254350736286
75,286.0,-1445.7831325301206,-1720.2141900937088
76,292.375,-2213.855421686747,-1855.4216867469877
77,291.625,-2123.4939759036147,-1985.6091030789823
78,291.27777777777777,-2081.6599732262375,-2226.5729585006693
79,291.125,-2063.2530120481924,-2173.360107095047
80,296.0,-2650.6024096385545,-2134.203480589023
81,290.1666666666667,-1947.7911646586367,-2103.413654618474
82,290.0,-1927.7108433734938,-2150.3155479059096
83,290.0,-1927.7108433734938,-2081.4687320711423
84,293.07142857142856,-2297.762478485368,-2246.8360838311223
85,293.14285714285717,-2306.368330464719,-2427.5589753973873
86,297.02941176470586,-2774.6279234585368,-2499.8481320238934
87,297.5,-2831.325301204819,-2714.9944315075422
88,293.0,-2289.156626506024,-2913.3593196314664
89,302.0,-3373.4939759036142,-3015.060240963855
90,301.375,-3298.192771084337,-2995.7831325301204
91,301.25,-3283.132530120482,-3286.660929432013
92,296.7,-2734.939759036143,-3360.4561101549043
93,305.07142857142856,-3743.5456110154887,-3453.829604130808
94,305.0625,-3742.469879518072,-3548.20711417097
95,305.25,-3765.0602409638554,-3736.158921399886
96,305.1666666666667,-3755.020080321288,-3698.2931726907636
97,304.5,-3674.6987951807228,-3752.2088353413665
98,303.5,-3554.2168674698796,-3813.3103843947224
99,307.3,-4012.0481927710857,-3872.9776247848545
100,307.7857142857143,-4070.5679862306356,-3934.939759036145
101,307.64285714285717,-4053.356282271948,-4011.2449799196793
102,307.07142857142856,-3984.509466437175,-4112.449799196787
103,306.6666666666667,-3935.7429718875524,-4185.886402753873
104,311.5,-4518.0722891566265,-4238.668961560527
105,310.8333333333333,-4437.751004016062,-4306.224899598394
106,309.8333333333333,-4317.269076305219,-4374.497991967871
107,309.875,-4322.289156626505,-4328.9825970548845
108,309.5,-4277.108433734939,-4212.516733601069
109,309.6111111111111,-4290.495314591697,-4071.9544846050862
110,306.0,-3855.4216867469877,-3926.372155287817
111,304.0,-3614.457831325301,-3769.74564926372
112,303.8333333333333,-3594.377510040158,-3603.748326639892
113,303.0,-3493.975903614458,-3483.2663989290486
114,302.72222222222223,-3460.5087014725577,-3410.9772423025433
115,301.0,-3253.012048192771,-3507.362784471218
116,301.0,-3253.012048192771,-3623.2107918854913
117,307.8333333333333,-4076.3052208835315,-3745.566882916281
118,307.8076923076923,-4073.2159406858223,-3769.6632684584497
119,307.8,-4072.2891566265075,-3817.856039542786
120,302.0,-3373.4939759036142,-3894.161260426322
121,303.0,-3493.975903614458,-3979.690189328743
122,311.0,-4457.831325301205,-4071.0373963385996
123,311.35714285714283,-4500.860585197932,-4143.326552965105
124,311.59090909090907,-4529.025191675792,-4237.302456579563
125,305.0,-3734.9397590361446,-4180.503833515881
126,306.9,-3963.855421686744,-4099.608824910029
127,308.64285714285717,-4173.838209982791,-4030.689792135575
128,308.0,-4096.385542168675,-4127.075334304251
129,308.7307692307692,-4184.430027803521,-4346.352442737985
130,309.0,-4216.8674698795185,-4523.632993512511
131,316.0,-5060.240963855421,-4728.452270620945
132,316.0,-5060.240963855421,-4783.1325301204815
133,316.5,-5120.481927710844,-4849.043231750531
134,311.0,-4457.831325301205,-4752.657689581857
135,311.7352941176471,-4546.420978029767,-4780.770139381055
136,312.0,-4578.313253012048,-4792.818332152138
137,317.1666666666667,-5200.803212851408,-4925.348452634067
138,317.0,-5180.722891566265,-5032.128514056225
139,316.5,-5120.481927710844,-5129.852744310576
140,316.1666666666667,-5080.321285140564,-5174.029451137884
141,316.05555555555554,-5066.9344042838,-5222.222222222222
142,319.0,-5421.686746987952,-5285.475234270414
143,319.0,-5421.686746987952,-5355.874478305377
144,319.125,-5436.746987951808,-5426.824946846207
145,319.0882352941176,-5432.317505315376,-5619.596031183557
146,319.0,-5421.686746987952,-5722.469061767432
147,327.0,-6385.5421686746995,-5818.252194297553
148,323.2692307692308,-5936.051899907323,-5985.896031679165
149,323.1,-5915.662650602412,-6151.128389682607
150,326.04545454545456,-6270.536692223441,-6104.274306683945
151,325.85714285714283,-6247.848537005161,-6073.6904327265775
152,325.05555555555554,-6151.271753681391,-6095.377179714529
153,322.0,-5783.132530120482,-6066.169439663414
154,324.0,-6024.096385542169,-6048.801265668734
155,324.8333333333333,-6124.497991967869,-6052.939028842643
156,325.1363636363636,-6161.007667031762,-6025.830595107704
157,325.22727272727275,-6171.9605695509335,-5935.469149324571
158,320.875,-5647.590361445784,-5806.955093099672
159,320.25,-5572.289156626506,-5683.187294633079
160,319.5,-5481.9277108433735,-5750.0
161,320.0,-5542.168674698795,-5921.686746987953
162,328.0,-6506.024096385542,-6048.192771084337
163,328.0,-6506.024096385542,-6154.9053356282275
164,325.5,-6204.819277108433,-6245.583839115862
165,323.92857142857144,-6015.490533562825,-6145.6547108380455
166,323.7631578947368,-5995.561192136966,-6037.220975898286
167,323.8529411764706,-6006.3784549964585,-6073.365554211539
168,323.5,-5963.855421686747,-5971.4722667760825
169,327.0,-6385.5421686746995,-5880.793763288448
170,319.7,-5506.024096385541,-5812.048192771084
171,320.0,-5542.168674698795,-5857.831325301204
172,321.0,-5662.650602409638,-5813.2530120481915
173,325.4,-6192.771084337347,-5943.373493975902
174,325.15,-6162.650602409635,-6063.855421686746
175,325.1,-6156.626506024099,-6304.819277108433
176,325.0,-6144.578313253011,-6451.807228915662
177,331.0,-6867.469879518072,-6616.867469879519
178,331.5,-6927.710843373495,-6771.084337349397
179,332.0,-6987.951807228916,-6836.886005560705
180,331.5,-6927.710843373495,-6882.669138090825
181,327.7307692307692,-6473.586654309545,-6942.910101946247
182,332.9,-7096.385542168671,-6846.52455977757
183,334.0,-7228.915662650602,-6930.8619091751625
184,328.0,-6506.024096385542,-7130.12048192771
185,335.0,-7349.3975903614455,-7204.819277108433
186,336.0,-7469.879518072289,-7277.10843373494
187,336.0,-7469.879518072289,-7493.975903614458
188,337.0,-7590.361445783132,-7388.984509466437
189,337.0,-7590.361445783132,-7225.12908777969
190,330.64285714285717,-6824.440619621345,-7060.470453241537
191,329.2,-6650.602409638553,-6855.651176133104
192,329.1666666666667,-6646.586345381528,-6650.831899024672
193,328.5,-6566.265060240964,-6595.180722891566
194,328.5,-6566.265060240964,-6783.132530120481
195,328.3333333333333,-6546.184738955822,-6923.694779116466
196,337.0,-7590.361445783132,-6598.393574297188
197,335.0,-7349.3975903614455,-6546.184738955822
198,315.0,-4939.759036144578,-5938.037865748708
199,314.0,-4819.277108433735,-5765.9208261617905
200,323.2857142857143,-5938.037865748708,-5452.667814113597
201,322.0,-5783.132530120482,-5496.844520940906
202,322.0,-5783.132530120482,-5554.408108624976
203,316.8333333333333,-5160.642570281122,-5386.515760009736
204,316.3888888888889,-5107.095046854086,-5249.969575270779
205,316.3181818181818,-5098.576122672508,-5133.503711816966
206,316.3333333333333,-5100.4016064257,-5229.88925398564
207,317.1666666666667,-5200.803212851408,-5310.879883169039
208,320.8333333333333,-5642.5702811244955,-5356.569133677567
209,319.75,-5512.048192771084,-5396.729776247848
210,318.2142857142857,-5327.022375215147,-5416.81009753299
211,318.0,-5301.204819277109,-5488.154297863724
212,318.0,-5301.204819277109,-5494.178394249267
213,323.79411764705884,-5999.291282778174,-5558.291991495394
214,320.0,-5542.168674698795,-5606.484762579732
215,320.875,-5647.590361445784,-5832.388377037563
216,320.0,-5542.168674698795,-5927.710843373494
217,327.375,-6430.722891566265,-6099.397590361446
218,327.75,-6475.903614457831,-6319.277108433735
219,327.125,-6400.602409638554,-6560.240963855421
220,330.0,-6746.9879518072285,-6628.657487091221
221,330.0,-6746.9879518072285,-6581.012361132843
222,330.2142857142857,-6772.805507745268,-6529.807541855735
223,325.77272727272725,-6237.677984665934,-6433.42199968706
224,325.0,-6144.578313253011,-6361.132843060554
225,326.0,-6265.060240963855,-6307.776560788609
226,327.0,-6385.5421686746995,-6385.542168674699
227,328.0,-6506.024096385542,-6506.024096385542
228,329.0,-6626.506024096386,-6681.392235609103
229,330.0,-6746.9879518072285,-6829.256419617865
230,333.27777777777777,-7141.900937081659,-6943.714250943167
231,333.1363636363636,-7124.863088718509,-7016.003407569672
232,332.75,-7078.313253012048,-7064.19617865401
233,332.0,-6987.951807228916,-7214.129244249726
234,332.0,-6987.951807228916,-7362.650602409638
235,339.5,-7891.566265060241,-7525.301204819278
236,339.3,-7867.469879518074,-7742.168674698795
237,339.5,-7891.566265060241,-7814.457831325302
238,341.0,-8072.289156626506,-7736.144578313254
239,335.0,-7349.3975903614455,-7672.690763052209
240,336.25,-7500.0,-7762.504563709384
241,336.6666666666667,-7550.200803212853,-7711.2997444322755
242,343.22727272727275,-8340.635268346115,-7819.733479372035
243,338.875,-7816.265060240965,-7902.062796641112
244,339.5,-7891.566265060241,-8108.890105878058
245,339.6666666666667,-7911.646586345383,-8187.751004016065
246,345.25,-8584.33734939759,-8407.630522088353
247,346.5,-8734.939759036144,-8636.546184738956
248,348.0,-8915.66265060241,-8862.784471218207
249,349.0,-9036.144578313253,-8814.591700133868
250,349.05555555555554,-9042.838018741631,-8747.375466779398
251,343.25,-8343.373493975903,-8645.282885929682
252,343.7105263157895,-8398.858592263792,-8548.897343761008
253,343.7631578947368,-8405.199746353834,-8451.173113506657
254,345.0,-8554.216867469879,-8663.11177725255
255,345.0,-8554.216867469879,-8869.551571517328
256,352.04545454545456,-9403.066812705369,-9092.126080077887
257,352.27777777777777,-9431.057563587683,-9272.84897164415
258,353.0,-9518.072289156627,-9439.114031885116
259,352.5,-9457.831325301204,-9341.633199464526
260,351.9,-9385.542168674696,-9261.311914323964
261,348.0,-8915.66265060241,-9164.926372155289
262,348.94444444444446,-9029.451137884875,-9080.589022757697
263,349.0,-9036.144578313253,-9034.805890227577
264,349.0,-9036.144578313253,-9279.785809906292
265,350.0,-9156.626506024097,-9491.967871485944
266,358.1666666666667,-10140.562248995986,-9632.53012048193
267,357.75,-10090.361445783134,-9754.350736278448
268,354.8333333333333,-9738.95582329317,-9850.736278447122
269,354.05555555555554,-9645.247657295848,-9836.86260192284
270,354.0,-9638.55421686747,-9830.838505537298
271,357.59090909090907,-10071.193866374586,-10027.625654131678
272,357.5,-10060.240963855422,-10117.50899702707
273,363.0,-10722.89156626506,-10303.051165701767
274,357.7857142857143,-10094.664371772806,-10397.246127366609
275,361.7,-10566.265060240963,-10483.304647160068
276,361.5,-10542.168674698794,-10429.948364888125
277,361.07142857142856,-10490.533562822719,-10627.88296041308
278,360.7857142857143,-10456.110154905335,-10731.497418244406
279,366.0,-11084.33734939759,-10839.931153184163
280,366.0,-11084.33734939759,-10949.321093899405
281,366.0,-11084.33734939759,-11065.32797858099
282,365.6111111111111,-11037.483266398925,-10990.629183400268
283,365.6,-11036.144578313255,-10906.291834002677
284,362.9,-10710.843373493974,-10830.716806620421
285,362.5,-10662.650602409638,-10897.316538882802
286,362.8636363636364,-10706.46221248631,-10979.244249726176
287,368.375,-11370.481927710844,-11204.545454545454
288,369.0,-11445.783132530121,-11268.802482657906
289,372.25,-11837.349397590362,-11476.907630522088
290,365.1666666666667,-10983.93574297189,-11557.2817586134
