x,y,value,smoothed_value
36,278.88461538461536,-588.5078776645009,-588.5078776645009
37,279.6875,-685.2409638554217,-685.2409638554217
38,280.1666666666667,-742.9718875502031,-803.6883798931988
39,280.9,-831.3253012048165,-943.5169248422262
40,283.7142857142857,-1170.395869191051,-1092.0817724680242
41,284.6875,-1287.6506024096386,-1252.7243427491474
42,285.8529411764706,-1428.0652019844106,-1408.2169012183194
43,286.8333333333333,-1546.184738955821,-1509.077486416253
44,287.3529411764706,-1608.7880935506757,-1621.0252775809113
45,287.9,-1674.69879518072,-1714.747761097867
46,289.3333333333333,-1847.3895582329294,-1789.3318115855323
47,289.74242424242425,-1896.6776195691866,-1856.6982566982558
48,289.92857142857144,-1919.1049913941501,-1937.421148264522
49,290.14864864864865,-1945.620319114295,-2013.7263691480566
50,291.25,-2078.3132530120483,-2091.588055126419
51,292.5,-2228.9156626506024,-2180.056213474096
52,292.9736842105263,-2285.986049461,-2293.341788205454
53,293.6,-2361.445783132533,-2396.755442823928
54,294.85,-2512.048192771087,-2483.5024307757362
55,295.5416666666667,-2595.38152610442,-2577.741736175473
56,296.1,-2662.6506024096416,-2687.7818968180427
57,296.88461538461536,-2757.182576459682,-2795.5777862581554
58,298.1666666666667,-2911.646586345384,-2903.0075051336567
59,299.3235294117647,-3051.0276399716504,-3005.745730763449
60,300.0,-3132.5301204819275,-3092.8634323389824
61,300.3636363636364,-3176.3417305585995,-3179.756458991044
62,300.5,-3192.7710843373497,-3265.3340635268346
63,301.77272727272725,-3346.111719605693,-3345.037492627854
64,302.875,-3478.9156626506024,-3427.6406324599097
65,303.3076923076923,-3531.047265987027,-3537.4130554853446
66,303.7916666666667,-3589.3574297188775,-3634.1115377259957
67,305.05555555555554,-3741.6331994645234,-3711.420774673787
68,305.7857142857143,-3829.6041308089493,-3803.4040925607187
69,306.0833333333333,-3865.461847389556,-3965.050678906099
70,307.125,-3990.9638554216863,-4113.6450564161405
71,310.5,-4397.590361445783,-4277.362784471217
72,311.22222222222223,-4484.605087014726,-4446.750010795872
73,312.58,-4648.192771084336,-4599.676000468849
74,313.11290322580646,-4712.397979012827,-4682.507325770055
75,313.4714285714286,-4755.593803786576,-4770.367538551002
76,313.9375,-4811.746987951807,-4841.65576839345
77,314.86842105263156,-4923.906150919465,-4911.798088827259
78,315.53846153846155,-5004.633920296572,-5001.987417570804
79,316.0238095238095,-5063.1095811818695,-5113.131995884057
80,317.2142857142857,-5206.540447504303,-5210.966944701885
81,318.55,-5367.469879518074,-5297.098069698148
82,318.92857142857144,-5413.0808950086075,-5373.252310722395
83,319.11290322580646,-5435.289545277888,-5412.265506362097
84,319.1842105263158,-5443.880786303106,-5338.771530458482
85,318.8333333333333,-5401.606425702809,-5132.2310829541775
86,315.5,-5000.0,-4900.594860645589
87,310.35714285714283,-4380.378657487088,-4619.047619047618
88,309.5,-4277.108433734939,-4297.762478485369
89,307.5,-4036.144578313253,-3977.6247848537
90,305.5,-3795.180722891566,-3762.009075262088
91,302.2142857142857,-3399.3115318416535,-3557.6052530767947
92,301.40909090909093,-3302.3001095290283,-3396.1594699442658
93,301.01724137931035,-3255.089322808476,-3284.7136868117364
94,300.8,-3228.9156626506037,-3257.4618222104723
95,300.875,-3237.9518072289156,-3261.947296575464
96,301.0833333333333,-3263.052208835339,-3291.2507171543307
97,301.5952380952381,-3324.727481353985,-3342.541594951233
98,302.23333333333335,-3401.606425702813,-3417.84279977051
99,302.92857142857144,-3485.3700516351137,-3524.2685025817555
100,304.0,-3614.457831325301,-3648.94302484664
101,305.5,-3795.180722891566,-3768.4878708975107
102,306.7692307692308,-3948.1000926784063,-3880.4500051488003
103,307.19444444444446,-3999.3306559571633,-3972.016270209041
104,307.575,-4045.180722891565,-4055.2583293547154
105,307.8,-4072.2891566265075,-4138.2717015247135
106,308.95454545454544,-4211.391018619932,-4232.049110009227
107,310.2142857142857,-4363.1669535284,-4326.627423262239
108,311.08620689655174,-4468.217698379728,-4453.50013148644
109,311.5,-4518.0722891566265,-4571.061285192171
110,313.0652173913044,-4706.652697747515,-4679.686261287028
111,313.8333333333333,-4799.196787148592,-4780.771637273732
112,314.72222222222223,-4906.291834002678,-4887.598946510681
113,315.28125,-4973.644578313253,-4964.117581436859
114,315.93333333333334,-5052.2088353413665,-5024.220060317902
115,316.24074074074076,-5089.245872378406,-5067.058079059534
116,316.32758620689657,-5099.709181553803,-5154.764166567462
117,316.5,-5120.481927710844,-5242.213965764247
118,318.92105263157896,-5412.175015852887,-5358.4664151754205
119,319.5625,-5489.457831325301,-5485.030602961044
120,321.0652173913044,-5670.508119434262,-5629.608916214057
121,321.58,-5732.530120481926,-5731.243524823935
122,322.5,-5843.373493975904,-5824.05763842118
123,323.1388888888889,-5920.348058902279,-5887.412507171544
124,323.4142857142857,-5953.528399311531,-5945.725760183593
125,323.69444444444446,-5987.282463186079,-6001.950659781985
126,324.0,-6024.096385542169,-6075.527016490872
127,324.8333333333333,-6124.497991967869,-6162.732983214911
128,326.1923076923077,-6288.229842446709,-6290.577695396973
129,327.03333333333336,-6389.55823293173,-6452.442546104148
130,329.0,-6626.506024096386,-6608.567044096117
131,330.7173913043478,-6833.42063907805,-6740.03307917661
132,331.3125,-6905.120481927711,-6866.090249032504
133,331.64814814814815,-6945.560017849175,-6958.459726944149
134,332.2647058823529,-7019.844082211196,-7017.478410373519
135,332.8333333333333,-7088.353413654616,-7067.177205554243
136,333.1666666666667,-7128.514056224902,-6931.077250177179
137,333.375,-7153.614457831325,-6776.104417670683
138,326.0,-6265.060240963855,-6488.554216867469
139,325.8333333333333,-6244.979919678713,-6159.236947791164
140,320.9,-5650.602409638552,-5812.8514056224885
141,319.5,-5481.9277108433735,-5511.6465863453805
142,319.0,-5421.686746987952,-5172.289156626505
143,313.5,-4759.036144578314,-4921.686746987952
144,311.75,-4548.192771084337,-4548.192771084337
145,310.5,-4397.590361445783,-4397.590361445783
146,291.9,-2156.6265060240935,-2156.6265060240935
147,290.07142857142856,-1936.316695352838,-1936.316695352838
148,280.07142857142856,-731.4974182444042,-1269.1049913941465
149,280.125,-737.9518072289156,-753.1022708344892
150,280.5,-783.1325301204819,-176.74725094898088
151,270.5,423.38709677419354,172.77803915151233
152,266.1842105263158,945.4584040747039,665.1264651134245
153,265.6,1016.1290322580617,1176.188455008488
154,259.75,1723.7903225806451,1474.926182918726
155,259.35,1772.177419354836,1676.387497495491
156,258.1521739130435,1917.075736325383,1866.0438789821678
157,257.85714285714283,1952.7649769585282,1905.1992270297055
158,257.7608695652174,1964.4109396914464,1914.1508399329316
159,258.13157894736844,1919.567062818334,1888.7348208282733
160,258.98,1816.9354838709655,1852.2140835010837
161,259.2027027027027,1789.9956408020917,1805.455724907227
162,259.3666666666667,1770.1612903225798,1743.316505891948
163,259.69354838709677,1730.6191467221652,1666.2197316983995
164,260.7,1608.870967741937,1566.789151925078
165,262.1666666666667,1431.4516129032236,1438.0593132154008
166,263.3125,1292.842741935484,1301.209677419354
167,264.6875,1126.5120967741937,1176.4400921658982
168,265.35,1046.3709677419326,1059.504608294931
169,265.85714285714283,985.0230414746574,947.6094470046085
