x,y,value,smoothed_value
36,273.0,120.96774193548387,120.96774193548387
37,273.0,120.96774193548387,120.96774193548387
38,274.0,-0.0,0.19432568985620263
39,275.0,-120.48192771084337,-72.1919937815779
40,275.0,-120.48192771084337,-409.6385542168675
41,276.0,-240.96385542168673,-722.8915662650603
42,287.0,-1566.2650602409637,-819.277108433735
43,287.0,-1566.2650602409637,-1156.6265060240962
44,279.0,-602.4096385542168,-1253.012048192771
45,289.0,-1807.2289156626505,-1325.3012048192772
46,280.0,-722.8915662650603,-1204.8192771084337
47,290.0,-1927.7108433734938,-1277.1084337349398
48,282.0,-963.8554216867469,-1349.3975903614457
49,282.0,-963.8554216867469,-1638.55421686747
50,292.0,-2168.6746987951806,-1686.7469879518073
51,292.0,-2168.6746987951806,-1951.8072289156626
52,292.0,-2168.6746987951806,-2024.0963855421687
53,293.0,-2289.156626506024,-2120.4819277108436
54,285.0,-1325.3012048192772,-2216.8674698795185
55,296.0,-2650.6024096385545,-2313.2530120481933
56,296.0,-2650.6024096385545,-2192.7710843373497
57,296.0,-2650.6024096385545,-2265.0602409638554
58,288.0,-1686.7469879518071,-2096.3855421686744
59,288.0,-1686.7469879518071,-1927.7108433734938
60,289.0,-1807.2289156626505,-1783.1325301204815
61,289.0,-1807.2289156626505,-2072.2891566265057
62,290.0,-1927.7108433734938,-2144.578313253012
63,300.0,-3132.5301204819275,-2216.867469879518
64,291.0,-2048.1927710843374,-2289.156626506024
65,292.0,-2168.6746987951806,-2361.4457831325303
66,292.0,-2168.6746987951806,-2192.7710843373497
67,293.0,-2289.156626506024,-2481.9277108433735
68,293.0,-2289.156626506024,-2771.0843373493976
69,303.0,-3493.975903614458,-2867.4698795180725
70,304.0,-3614.457831325301,-2939.7590361445787
71,296.0,-2650.6024096385545,-3253.012048192771
72,296.0,-2650.6024096385545,-3325.3012048192772
73,306.0,-3855.4216867469877,-3180.722891566265
74,306.0,-3855.4216867469877,-3253.012048192771
75,298.0,-2891.566265060241,-3325.3012048192772
76,299.0,-3012.0481927710844,-3156.626506024096
77,299.0,-3012.0481927710844,-3228.9156626506024
78,299.0,-3012.0481927710844,-3493.975903614458
79,309.0,-4216.8674698795185,-3734.939759036145
80,309.0,-4216.8674698795185,-4216.8674698795185
81,309.0,-4216.8674698795185,-4216.8674698795185
82,284.0,-1204.8192771084337,-1204.8192771084337
83,280.0,-722.8915662650603,-722.8915662650603
84,279.0,-602.4096385542168,-384.9591916051303
85,275.0,-120.48192771084337,-553.633890400311
86,268.0,725.8064516129032,-120.48192771084337
87,291.0,-2048.1927710843374,725.8064516129032
88,264.0,1209.6774193548388,1209.6774193548388
89,264.0,1209.6774193548388,1209.6774193548388
90,264.0,1209.6774193548388,943.6455499417023
91,264.0,1209.6774193548388,943.6455499417023
92,275.0,-120.48192771084337,943.6455499417025
93,264.0,1209.6774193548388,701.7100660707347
94,264.0,1209.6774193548388,435.67819665759816
95,274.0,-0.0,411.58181111542956
96,275.0,-120.48192771084337,121.45355616012439
97,276.0,-240.96385542168673,-168.67469879518072
98,276.0,-240.96385542168673,-216.86746987951807
99,276.0,-240.96385542168673,-240.96385542168673
100,276.0,-240.96385542168673,-240.96385542168673
101,276.0,-240.96385542168673,-240.96385542168673
102,276.0,-240.96385542168673,-240.96385542168673
103,276.0,-240.96385542168673,-222.89156626506025
104,276.0,-240.96385542168673,-198.79518072289156
105,275.25,-150.6024096385542,-174.6987951807229
106,275.0,-120.48192771084337,-295.18072289156623
107,275.0,-120.48192771084337,-246.9879518072289
108,281.0,-843.3734939759036,-216.86746987951807
109,274.0,-0.0,-192.77108433734938
110,274.0,-0.0,-168.67469879518072
111,274.0,-0.0,0.0
112,274.0,-0.0,-24.096385542168672
113,274.0,-0.0,-313.2530120481928
114,275.0,-120.48192771084337,-602.4096385542168
115,286.0,-1445.7831325301206,-891.566265060241
116,286.0,-1445.7831325301206,-1228.9156626506024
117,286.0,-1445.7831325301206,-1325.3012048192772
118,288.0,-1686.7469879518071,-1397.5903614457832
119,279.0,-602.4096385542168,-1253.012048192771
120,289.0,-1807.2289156626505,-1349.3975903614457
121,280.0,-722.8915662650603,-1204.8192771084337
122,290.0,-1927.7108433734938,-1277.1084337349398
123,282.0,-963.8554216867469,-1132.5301204819275
124,282.0,-963.8554216867469,-1421.686746987952
125,283.0,-1084.3373493975903,-1277.1084337349398
126,292.0,-2168.6746987951806,-1349.397590361446
127,284.0,-1204.8192771084337,-1421.686746987952
128,285.0,-1325.3012048192772,-1710.8433734939758
129,285.0,-1325.3012048192772,-1566.2650602409637
130,295.0,-2530.1204819277104,-1614.4578313253012
131,286.0,-1445.7831325301206,-1662.6506024096384
132,286.0,-1445.7831325301206,-1759.0361445783133
133,287.0,-1566.2650602409637,-1614.457831325301
134,289.0,-1807.2289156626505,-1686.7469879518071
135,289.0,-1807.2289156626505,-1759.0361445783133
136,289.0,-1807.2289156626505,-2024.0963855421687
137,289.0,-1807.2289156626505,-2048.1927710843374
138,298.0,-2891.566265060241,-2313.253012048193
139,290.0,-1927.7108433734938,-2361.44578313253
140,300.0,-3132.5301204819275,-2674.6987951807228
141,291.0,-2048.1927710843374,-2530.120481927711
142,302.0,-3373.4939759036142,-2867.4698795180725
143,292.0,-2168.6746987951806,-2987.951807228915
144,304.0,-3614.457831325301,-3349.3975903614455
145,305.0,-3734.9397590361446,-3445.7831325301204
146,306.0,-3855.4216867469877,-3807.2289156626503
147,306.0,-3855.4216867469877,-3879.5180722891564
148,307.0,-3975.9036144578317,-3927.710843373494
149,307.0,-3975.9036144578317,-3951.8072289156626
150,307.0,-3975.9036144578317,-3807.228915662651
151,307.0,-3975.9036144578317,-3831.32530120482
152,300.0,-3132.5301204819275,-3855.4216867469877
153,308.0,-4096.385542168675,-3903.614457831325
154,308.0,-4096.385542168675,-3734.939759036145
155,309.0,-4216.8674698795185,-3734.939759036145
156,300.0,-3132.5301204819275,-3807.228915662651
157,300.0,-3132.5301204819275,-3879.5180722891573
158,311.0,-4457.831325301205,-3734.939759036144
159,311.0,-4457.831325301205,-4024.0963855421687
160,303.0,-3493.975903614458,-4337.349397590362
