x,y,value,smoothed_value
36,284.0,-1204.8192771084337,-1204.8192771084337
37,284.0,-1204.8192771084337,-1204.8192771084337
38,279.5,-662.6506024096386,-872.8246318607765
39,279.72222222222223,-689.42436412316,-752.3427041499332
40,279.0,-602.4096385542168,-776.4390896921019
41,279.0,-602.4096385542168,-880.8567603748322
42,285.0,-1325.3012048192772,-975.9036144578313
43,283.8333333333333,-1184.7389558232908,-1070.5679862306372
44,283.6666666666667,-1164.6586345381547,-1150.086058519794
45,282.92857142857144,-1075.7314974182464,-1057.716580608148
46,282.3,-1000.0000000000015,-1134.0218014916825
47,281.1666666666667,-863.4538152610464,-1093.861158921401
48,287.0,-1566.2650602409637,-1050.6754289886826
49,282.0,-963.8554216867469,-1031.398320554947
50,281.1363636363636,-859.8028477546537,-739.0839015887592
51,281.5,-903.6144578313252,-301.83895405669546
52,269.05555555555554,598.118279569894,598.118279569894
53,268.875,619.9596774193548,619.9596774193548
54,236.0,4596.774193548387,4592.121588089329
55,236.03846153846155,4592.121588089329,4596.774193548387
56,229.35,5401.209677419355,5053.504962779157
57,229.56666666666666,5375.0,5126.085607940447
58,230.16666666666666,5302.419354838711,5191.532258064517
59,233.0,4959.677419354838,5089.616935483871
60,233.33333333333334,4919.354838709676,4992.842741935484
61,233.5625,4891.633064516129,4904.939516129032
62,233.56666666666666,4891.129032258065,5001.7137096774195
63,233.8,4862.90322580645,5106.552419354838
64,229.0,5443.548387096775,5216.935483870968
65,229.0,5443.548387096775,5303.225806451613
66,229.0,5443.548387096775,5265.120967741936
67,230.0,5322.580645161291,5103.830645161291
68,235.375,4672.379032258064,4861.895161290323
69,235.66666666666666,4637.096774193549,4621.687788018435
70,239.0,4233.870967741936,4407.978110599079
71,238.92857142857142,4242.511520737329,4296.082949308757
72,238.83333333333334,4254.032258064515,4306.1635944700465
73,240.0,4112.903225806452,4394.873271889401
74,235.25,4687.5,4489.919354838709
75,235.33333333333334,4677.419354838709,4406.048387096774
76,235.0,4717.741935483871,4328.283410138249
77,242.3,3834.6774193548376,4128.686635944699
78,243.21428571428572,3724.078341013824,4019.8156682027643
79,243.5,3689.516129032258,3899.9476330121483
80,239.83333333333334,4133.064516129031,3948.3347297863415
81,239.95454545454547,4118.4017595307905,4003.0058651026384
82,240.3,4076.612903225805,4063.48973607038
83,240.95454545454547,3997.434017595306,4011.0703812316706
84,241.0,3991.9354838709673,3787.576133543875
85,242.0,3870.967741935484,3551.170603589958
86,249.19230769230768,3000.930521091813,3308.135412974123
87,250.07142857142858,2894.5852534562196,3146.8450903934777
88,251.0,2782.2580645161293,2923.9188231123712
89,247.66666666666666,3185.4838709677433,3025.3456221198157
90,251.21428571428572,2756.336405529953,2984.1851696690405
91,245.0,3508.064516129032,2972.0883954754922
92,251.77272727272728,2688.782991202345,2869.265814830331
93,251.5,2721.7741935483873,2850.2565982404694
94,251.91666666666666,2671.3709677419365,2665.3487641390866
95,252.0,2661.2903225806454,2671.9470046082956
96,252.64285714285714,2583.5253456221203,2653.8018433179723
97,251.5,2721.7741935483873,2654.205069124424
98,252.25,2631.048387096774,2654.2050691244244
99,251.9,2673.3870967741927,2669.7580645161293
100,252.0,2661.2903225806454,2536.6935483870966
101,252.0,2661.2903225806454,2441.935483870967
102,257.0,2056.451612903226,2387.0967741935483
103,256.1666666666667,2157.2580645161265,2340.437788018434
104,254.16666666666666,2399.193548387098,2292.0506912442397
105,253.92857142857142,2427.9953917050707,2340.4377880184334
106,254.0,2419.3548387096776,2207.373271889401
107,255.0,2298.3870967741937,1998.8479262672813
108,261.6666666666667,1491.9354838709653,1924.539170506912
109,262.7857142857143,1356.5668202764987,1827.7649769585253
110,257.0,2056.451612903226,1561.6359447004609
111,258.0,1935.483870967742,1456.7972350230418
112,266.0,967.741935483871,1366.9354838709678
113,266.0,967.741935483871,1125.0
114,266.5,907.258064516129,1040.3225806451615
115,267.0,846.7741935483871,1138.4408602150536
116,261.5,1512.0967741935483,1235.2150537634407
117,261.94444444444446,1458.333333333332,1174.7311827956987
118,262.0,1451.6129032258063,1126.344086021505
119,269.0,604.8387096774194,948.924731182796
120,269.0,604.8387096774194,796.3709677419359
121,268.8333333333333,625.0000000000023,671.3709677419355
122,268.25,695.5645161290323,701.6129032258065
123,267.1666666666667,826.6129032258042,734.8790322580645
124,267.75,756.0483870967741,774.0495391705064
