x,y,value,smoothed_value
36,277.0,-361.44578313253015,-361.44578313253015
37,285.0,-1325.3012048192772,-1325.3012048192772
38,284.3888888888889,-1251.6733601070982,-752.6034875432464
39,280.77272727272725,-815.9912376779822,-687.5432465793913
40,274.07142857142856,-8.605851979343997,-443.5673429649334
41,274.3,-36.14457831325438,-96.45847739512661
42,274.875,-105.42168674698794,-105.95099291173945
43,270.0,483.8709677419355,-248.80813576888272
44,281.1666666666667,-863.4538152610464,-144.80502655784474
45,280.0,-722.8915662650603,-26.946495660060055
46,270.0,483.8709677419355,-51.140044047156834
47,270.0,483.8709677419355,194.13136416634276
48,271.0,362.9032258064516,206.1795569374271
49,271.0,362.9032258064516,-44.2090944422853
50,279.5,-662.6506024096386,-308.562696533936
51,280.375,-768.0722891566264,-622.107197116913
52,280.95454545454544,-837.897042716318,-848.3023001095286
53,284.0,-1204.8192771084337,-876.414749908726
54,280.375,-768.0722891566264,-1017.9810149689669
55,280.6666666666667,-803.2128514056247,-1175.7028112449805
56,286.25,-1475.9036144578313,-1284.1365461847395
57,287.5,-1626.5060240963855,-1343.3734939759036
58,288.5,-1746.987951807229,-1375.502008032128
59,282.8333333333333,-1064.2570281124474,-1297.1887550200797
60,282.0,-963.8554216867469,-1405.622489959839
61,283.0,-1084.3373493975903,-1497.18875502008
62,292.0,-2168.6746987951806,-1742.1686746987955
63,292.3,-2204.819277108435,-2031.3253012048197
64,293.0,-2289.156626506024,-2298.795180722892
65,294.0,-2409.6385542168673,-2274.698795180723
66,294.1,-2421.6867469879544,-2235.1299936588457
67,291.0,-2048.1927710843374,-2169.3283254475396
68,290.6578947368421,-2006.975269499046,-2289.8102531583827
69,290.2692307692308,-1960.148285449491,-2391.818285286896
70,299.0,-3012.0481927710844,-2415.9146708290646
71,298.3333333333333,-2931.7269076305197,-2472.35094223046
72,292.0,-2168.6746987951806,-2742.971887550201
73,293.0,-2289.156626506024,-2803.212851405622
74,301.5,-3313.253012048193,-2771.0843373493976
75,301.5,-3313.253012048193,-2891.5662650602408
76,297.0,-2771.0843373493976,-3180.722891566265
77,297.0,-2771.0843373493976,-3255.0200803212842
78,305.0,-3734.9397590361446,-3334.7235094223047
79,304.5833333333333,-3684.738955823291,-3525.773423363785
80,304.8076923076923,-3711.7701575532915,-3770.7533430425005
81,304.92857142857144,-3726.333907056801,-3674.367800873825
82,307.1666666666667,-3995.983935742974,-3588.0224193477216
83,301.0,-3253.012048192771,-3520.367183017787
84,301.0,-3253.012048192771,-3660.642570281125
85,302.0,-3373.4939759036142,-3755.4216867469886
86,310.75,-4427.710843373494,-4068.674698795181
87,311.1,-4469.879518072292,-4189.156626506025
88,314.0,-4819.277108433735,-4502.409638554217
89,306.0,-3855.4216867469877,-4604.819277108434
90,315.0,-4939.759036144578,-4722.89156626506
91,315.0,-4939.759036144578,-4795.180722891566
92,316.0,-5060.240963855421,-5060.240963855421
93,317.0,-5180.722891566265,-5134.251290877796
94,317.0,-5180.722891566265,-5228.915662650603
95,318.07142857142856,-5309.810671256453,-5313.253012048193
96,318.92857142857144,-5413.0808950086075,-5397.590361445783
97,319.5,-5481.9277108433735,-5337.349397590361
98,320.5,-5602.409638554216,-5287.4354561101545
99,314.5,-4879.518072289156,-5221.686746987951
100,316.0,-5060.240963855421,-5137.34939759036
101,316.2,-5084.337349397589,-5067.250821467687
102,316.0,-5060.240963855421,-5151.588170865279
103,317.59090909090907,-5251.916757940851,-5464.841182913471
104,318.0,-5301.204819277109,-5773.27491785323
105,329.0,-6626.506024096386,-6086.527929901424
106,329.0,-6626.506024096386,-6024.09638554217
107,329.0,-6626.506024096386,-5879.518072289157
108,315.0,-4939.759036144578,-5467.202141900938
109,312.0,-4578.313253012048,-5013.386880856762
110,311.8888888888889,-4564.926372155291,-4861.141535840332
111,310.1666666666667,-4357.4297188755045,-4911.055477320539
112,322.6818181818182,-5865.279299014239,-4564.926372155291
113,317.07142857142856,-5189.328743545609,-4357.4297188755045
114,291.0,-2048.1927710843374,-3640.27538726334
115,290.8333333333333,-2028.1124497991946,-3554.2168674698796
116,304.2142857142857,-3640.27538726334,-2977.0510613884103
117,303.5,-3554.2168674698796,-2909.395825058475
118,304.0,-3614.457831325301,-2856.6132662518207
119,288.1923076923077,-1709.9165894346602,-2467.915618518028
120,288.64285714285717,-1764.1996557659238,-1709.9165894346602
121,288.0833333333333,-1696.7871485943754,-1173.2908830168833
122,272.8333333333333,141.12903225806681,-770.8236941622094
123,280.94444444444446,-836.680053547525,-363.54827913805696
124,271.5,302.4193548387097,25.126768446823228
125,271.75,272.1774193548387,105.77192973714537
126,271.96153846153845,246.5880893300259,440.73466855724985
127,269.5,544.3548387096774,555.6540233959595
128,267.07142857142856,838.1336405529973,670.5733782346691
