rotation,value,x,y,is_max,is_min
4280.82,-6566.69,86.00,328.24,False,False
4366.44,-6694.67,87.00,329.28,False,False
4452.05,-6816.62,88.00,330.28,False,False
4537.67,-6898.75,89.00,330.95,False,False
4623.29,-6997.85,90.00,331.77,False,False
4708.90,-7105.43,91.00,332.65,False,False
4794.52,-7222.60,92.00,333.60,False,False
4880.14,-7340.66,93.00,334.57,False,False
4965.75,-7463.42,94.00,335.58,False,False
5051.37,-7573.98,95.00,336.48,False,False
5136.99,-7693.45,96.00,337.46,False,False
5222.60,-7804.10,97.00,338.36,False,False
5308.22,-7904.00,98.00,339.18,False,False
5393.84,-7953.77,99.00,339.59,False,False
5479.45,-7653.93,100.00,337.13,False,False
5565.07,-7983.71,101.00,339.83,False,False
5650.68,-5461.64,102.00,319.19,False,False
5736.30,-4128.69,103.00,308.29,False,False
5821.92,-2424.20,104.00,294.34,False,False
5907.53,-1154.93,105.00,283.95,False,False
5993.15,-238.43,106.00,276.45,False,False
6078.77,613.81,107.00,269.48,False,False
6164.38,1425.39,108.00,262.84,False,False
6250.00,2111.18,109.00,257.22,False,False
6335.62,2768.52,110.00,251.84,False,False
6421.23,3486.76,111.00,247.97,True,False
6506.85,3147.21,112.00,248.75,False,False
6592.47,3078.60,113.00,249.31,False,False
6678.08,2998.27,114.00,249.96,False,False
6763.70,2902.21,115.00,250.75,False,False
6849.32,2795.93,116.00,251.62,False,False
6934.93,2675.55,117.00,252.61,False,False
7020.55,2546.06,118.00,253.66,False,False
7106.16,2431.48,119.00,254.60,False,False
7191.78,2311.87,120.00,255.58,False,False
7277.40,2187.59,121.00,256.60,False,False
7363.01,2071.20,122.00,257.55,False,False
7448.63,1953.33,123.00,258.52,False,False
7534.25,1832.73,124.00,259.50,False,False
7619.86,1691.56,125.00,260.66,False,False
7705.48,1528.79,126.00,261.99,False,False
7791.10,1421.98,127.00,262.86,False,False
7876.71,1344.61,128.00,263.50,False,False
7962.33,1264.90,129.00,264.15,False,False
8047.95,1191.62,130.00,264.75,False,False
8133.56,1099.47,131.00,265.50,False,False
8219.18,1015.19,132.00,266.19,False,False
8304.79,920.63,133.00,266.97,False,False
8390.41,783.03,134.00,268.09,False,False
8476.03,657.21,135.00,269.12,False,False
8561.64,539.97,136.00,270.08,False,False
8647.26,480.37,137.00,270.57,False,False
8732.88,441.99,138.00,270.88,False,False
8818.49,377.38,139.00,271.41,False,False
8904.11,380.18,140.00,271.39,False,False
8989.73,-182.28,141.00,275.99,False,False
9075.34,-423.12,142.00,277.96,False,False
9160.96,-623.82,143.00,279.60,False,False
9246.58,-735.49,144.00,280.52,False,False
9332.19,-860.29,145.00,281.54,False,False
9417.81,-841.02,146.00,281.38,False,False
9503.42,-977.26,147.00,282.50,False,False
9589.04,-1082.90,148.00,283.36,False,False
9674.66,-1188.64,149.00,284.23,False,False
9760.27,-1344.20,150.00,285.50,False,False
9845.89,-1325.87,151.00,285.35,False,False
9931.51,-1468.47,152.00,286.52,False,False
10017.12,-1560.36,153.00,287.27,False,False
10102.74,-1645.76,154.00,287.97,False,False
10188.36,-1745.90,155.00,288.79,False,False
10273.97,-1877.33,156.00,289.86,False,False
10359.59,-2046.54,157.00,291.25,False,False
10445.21,-2186.15,158.00,292.39,False,False
10530.82,-2340.28,159.00,293.65,False,False
10616.44,-2509.25,160.00,295.03,False,False
10702.05,-2680.94,161.00,296.44,False,False
10787.67,-2837.33,162.00,297.72,False,False
10873.29,-3075.36,163.00,299.67,False,False
10958.90,-3002.62,164.00,299.07,False,False
11044.52,-3091.81,165.00,299.80,False,False
11130.14,-3178.87,166.00,300.51,False,False
11215.75,-3276.84,167.00,301.32,False,False
11301.37,-3378.78,168.00,302.15,False,False
11386.99,-3471.41,169.00,302.91,False,False
11472.60,-3611.09,170.00,304.05,False,False
11558.22,-3714.79,171.00,304.90,False,False
11643.84,-3821.47,172.00,305.77,False,False
11729.45,-3909.52,173.00,306.49,False,False
11815.07,-4010.43,174.00,307.32,False,False
11900.68,-4111.73,175.00,308.15,False,False
11986.30,-4306.31,176.00,309.74,False,False
12071.92,-4257.17,177.00,309.34,False,False
12157.53,-4493.06,178.00,311.27,False,False
12243.15,-4597.42,179.00,312.12,False,False
12328.77,-4674.50,180.00,312.75,False,False
12414.38,-4770.21,181.00,313.54,False,False
12500.00,-4901.99,182.00,314.61,False,False
12585.62,-5080.12,183.00,316.07,False,False
12671.23,-5253.19,184.00,317.49,False,False
12756.85,-5391.59,185.00,318.62,False,False
12842.47,-5495.90,186.00,319.47,False,False
12928.08,-5583.44,187.00,320.19,False,False
13013.70,-5656.73,188.00,320.79,False,False
13099.32,-5750.83,189.00,321.56,False,False
13184.93,-5815.27,190.00,322.09,False,False
13270.55,-5914.46,191.00,322.90,False,False
13356.16,-5841.14,192.00,322.30,False,False
13441.78,-5543.17,193.00,319.86,False,False
13527.40,-4850.70,194.00,314.19,False,False
13613.01,-3463.23,195.00,302.84,False,False
13698.63,-2620.36,196.00,295.94,False,False
13784.25,-2484.73,197.00,294.83,False,False
13869.86,-1204.68,198.00,284.36,False,False
13955.48,-577.80,199.00,279.23,False,False
14041.10,733.20,200.00,268.50,False,False
14126.71,501.19,201.00,270.40,False,False
14212.33,625.80,202.00,269.38,False,False
14297.95,567.87,203.00,269.85,False,False
14383.56,506.87,204.00,270.35,False,False
14469.18,425.66,205.00,271.02,False,False
14554.79,355.88,206.00,271.59,False,False
14640.41,222.63,207.00,272.68,False,False
14726.03,67.32,208.00,273.95,False,False
14811.64,-173.01,209.00,275.92,False,False
14897.26,-315.93,210.00,277.09,False,False
14982.88,-411.31,211.00,277.87,False,False
15068.49,-399.19,212.00,277.77,False,False
15154.11,-581.17,213.00,279.26,False,False
15239.73,-767.77,214.00,280.78,False,False
15325.34,-917.59,215.00,282.01,False,False
15410.96,-1102.21,216.00,283.52,False,False
15496.58,-1280.99,217.00,284.98,False,False
15582.19,-1499.63,218.00,286.77,False,False
15667.81,-1640.19,219.00,287.92,False,False
15753.42,-1745.57,220.00,288.78,False,False
15839.04,-1840.69,221.00,289.56,False,False
15924.66,-1957.68,222.00,290.52,False,False
16010.27,-2066.31,223.00,291.41,False,False
16095.89,-2156.74,224.00,292.15,False,False
16181.51,-2230.80,225.00,292.76,False,False
16267.12,-2320.26,226.00,293.49,False,False
16352.74,-2395.84,227.00,294.11,False,False
16438.36,-2489.82,228.00,294.88,False,False
16523.97,-2429.44,229.00,294.38,False,False
16609.59,-2673.14,230.00,296.38,False,False
16695.21,-2793.34,231.00,297.36,False,False
16780.82,-2920.01,232.00,298.40,False,False
16866.44,-3024.13,233.00,299.25,False,False
16952.05,-3155.40,234.00,300.32,False,False
17037.67,-3269.30,235.00,301.25,False,False
17123.29,-3369.08,236.00,302.07,False,False
17208.90,-3498.02,237.00,303.13,False,False
17294.52,-3666.52,238.00,304.50,False,False
17380.14,-3943.50,239.00,306.77,False,False
17465.75,-4132.01,240.00,308.31,False,False
17551.37,-4282.68,241.00,309.55,False,False
17636.99,-4389.33,242.00,310.42,False,False
17722.60,-4473.60,243.00,311.11,False,False
17808.22,-4556.75,244.00,311.79,False,False
17893.84,-4636.61,245.00,312.44,False,False
17979.45,-4765.78,246.00,313.50,False,False
18065.07,-4742.20,247.00,313.31,False,False
18150.68,-4918.47,248.00,314.75,False,False
18236.30,-4984.62,249.00,315.29,False,False
18321.92,-5062.34,250.00,315.93,False,False
18407.53,-5178.55,251.00,316.88,False,False
18493.15,-5314.36,252.00,317.99,False,False
18578.77,-5465.10,253.00,319.22,False,False
18664.38,-5614.55,254.00,320.45,False,False
18750.00,-5736.25,255.00,321.44,False,False
18835.62,-5882.24,256.00,322.64,False,False
18921.23,-5865.58,257.00,322.50,False,False
19006.85,-6041.23,258.00,323.94,False,False
19092.47,-6214.99,259.00,325.36,False,False
19178.08,-6430.23,260.00,327.12,False,False
19263.70,-6573.68,261.00,328.29,False,False
19349.32,-6735.71,262.00,329.62,False,False
19434.93,-6867.07,263.00,330.70,False,False
19520.55,-7029.14,264.00,332.02,False,False
19606.16,-7196.91,265.00,333.39,False,False
19691.78,-7190.81,266.00,333.34,False,False
19777.40,-7299.04,267.00,334.23,False,False
19863.01,-7355.45,268.00,334.69,False,False
19948.63,-7440.23,269.00,335.39,False,False
20034.25,-7546.79,270.00,336.26,False,False
20119.86,-7677.15,271.00,337.32,False,False
20205.48,-7817.21,272.00,338.47,False,False
20291.10,-7928.79,273.00,339.38,False,False
20376.71,-8023.28,274.00,340.16,False,False
20462.33,-8095.88,275.00,340.75,False,False
20547.95,-8219.04,276.00,341.76,False,False
20633.56,-8348.51,277.00,342.82,False,False
20719.18,-8521.11,278.00,344.23,False,False
20804.79,-8623.61,279.00,345.07,False,False
20890.41,-8709.17,280.00,345.77,False,False
20976.03,-8819.07,281.00,346.67,False,False
21061.64,-8967.28,282.00,347.88,False,False
21147.26,-9128.17,283.00,349.20,False,False
21232.88,-9296.57,284.00,350.58,False,False
21318.49,-9287.17,285.00,350.50,False,False
21404.11,-9436.32,286.00,351.72,False,False
21489.73,-9563.21,287.00,352.76,False,False
21575.34,-9701.41,288.00,353.89,False,False
21660.96,-9791.80,289.00,354.63,False,False
21746.58,-9873.42,290.00,355.30,False,False
21832.19,-9941.50,291.00,355.85,False,False
21917.81,-10004.92,292.00,356.37,False,False
22003.42,-10142.57,293.00,357.50,False,False
22089.04,-10133.51,294.00,357.43,False,False
22174.66,-10278.60,295.00,358.61,False,False
22260.27,-10383.13,296.00,359.47,False,False
22345.89,-10530.63,297.00,360.68,False,False
22431.51,-10702.65,298.00,362.08,False,False
22517.12,-10848.60,299.00,363.28,False,False
22602.74,-10989.09,300.00,364.43,False,False
22688.36,-11106.82,301.00,365.39,False,False
22773.97,-11213.56,302.00,366.26,False,False
22859.59,-11302.15,303.00,366.99,False,False
22945.21,-11386.03,304.00,367.68,False,False
23030.82,-11479.97,305.00,368.44,False,False
23116.44,-11579.26,306.00,369.26,False,False
23202.05,-11681.08,307.00,370.09,False,False
23287.67,-11802.22,308.00,371.08,False,False
23373.29,-11970.18,309.00,372.46,False,False
23458.90,-12118.26,310.00,373.67,False,False
23544.52,-12244.08,311.00,374.70,False,False
23630.14,-12379.38,312.00,375.80,False,False
23715.75,-12505.47,313.00,376.84,False,False
23801.37,-12663.61,314.00,378.13,False,False
23886.99,-12789.05,315.00,379.16,False,False
23972.60,-12945.44,316.00,380.44,False,False
24058.22,-13135.23,317.00,381.99,False,False
24143.84,-13256.01,318.00,382.98,False,False
24229.45,-13309.57,319.00,383.42,False,False
24315.07,-13353.36,320.00,383.78,False,False
24400.68,-13304.48,321.00,383.38,False,False
24486.30,-13520.95,322.00,385.15,False,False
24571.92,-13463.38,323.00,384.68,False,False
24657.53,-13247.91,324.00,382.91,False,False
24743.15,-13054.74,325.00,381.33,False,False
24828.77,-12997.59,326.00,380.86,False,False
24914.38,-12986.56,327.00,380.77,False,False
25000.00,-12977.60,328.00,380.70,False,False
25085.62,-13046.60,329.00,381.26,False,False
25171.23,-13124.85,330.00,381.91,False,False
25256.85,-13259.04,331.00,383.00,False,False
25342.47,-13415.13,332.00,384.28,False,False
25428.08,-13533.86,333.00,385.25,False,False
25513.70,-13666.12,334.00,386.33,False,False
25599.32,-13789.67,335.00,387.35,False,False
25684.93,-13881.87,336.00,388.10,False,False
25770.55,-13932.79,337.00,388.52,False,False
25856.16,-13980.99,338.00,388.91,False,False
25941.78,-14063.93,339.00,389.59,False,False
26027.40,-14199.81,340.00,390.70,False,False
26113.01,-14349.31,341.00,391.93,False,False
26198.63,-14691.11,342.00,394.72,False,False
26284.25,-14649.57,343.00,394.38,False,False
26369.86,-14870.31,344.00,396.19,False,False
26455.48,-14975.45,345.00,397.05,False,False
26541.10,-15083.28,346.00,397.93,False,False
26626.71,-15178.98,347.00,398.71,False,False
26712.33,-15276.70,348.00,399.51,False,False
26797.95,-15397.15,349.00,400.50,False,False
26883.56,-15364.99,350.00,400.24,False,False
26969.18,-15567.38,351.00,401.89,False,False
27054.79,-15670.45,352.00,402.74,False,False
27140.41,-15782.12,353.00,403.65,False,False
27226.03,-15888.73,354.00,404.52,False,False
27311.64,-15991.72,355.00,405.37,False,False
27397.26,-16098.30,356.00,406.24,False,False
27482.88,-16179.55,357.00,406.90,False,False
27568.49,-16279.31,358.00,407.72,False,False
27654.11,-16367.11,359.00,408.44,False,False
27739.73,-16364.35,360.00,408.41,False,False
27825.34,-16601.00,361.00,410.35,False,False
27910.96,-16740.92,362.00,411.50,False,False
27996.58,-16912.73,363.00,412.90,False,False
28082.19,-17038.11,364.00,413.93,False,False
28167.81,-17171.17,365.00,415.02,False,False
28253.42,-17340.14,366.00,416.40,False,False
28339.04,-17484.53,367.00,417.58,False,False
28424.66,-17603.01,368.00,418.55,False,False
28510.27,-17677.56,369.00,419.16,False,False
28595.89,-17733.38,370.00,419.62,False,False
28681.51,-17804.48,371.00,420.20,False,False
28767.12,-17935.85,372.00,421.27,False,False
28852.74,-18053.77,373.00,422.24,False,False
28938.36,-18158.86,374.00,423.10,False,False
29023.97,-18231.25,375.00,423.69,False,False
29109.59,-18303.25,376.00,424.28,False,False
29195.21,-18381.78,377.00,424.92,False,False
29280.82,-18283.22,378.00,424.12,False,False
29366.44,-17954.29,379.00,421.43,False,False
29452.05,-17271.27,380.00,415.84,False,False
29537.67,-15923.97,381.00,404.81,False,False
29623.29,-15191.63,382.00,398.82,False,False
29708.90,-14939.35,383.00,396.75,False,False
29794.52,-14908.88,384.00,396.50,False,False
29880.14,-14851.61,385.00,396.04,False,False
29965.75,-14912.63,386.00,396.54,False,False
30051.37,-15004.41,387.00,397.29,False,False
30136.99,-15187.16,388.00,398.78,False,False
30222.60,-15341.38,389.00,400.04,False,False
30308.22,-15532.44,390.00,401.61,False,False
30393.84,-15501.02,391.00,401.35,False,False
30479.45,-15632.14,392.00,402.42,False,False
30565.07,-15711.48,393.00,403.07,False,False
30650.68,-15793.78,394.00,403.75,False,False
30736.30,-15908.02,395.00,404.68,False,False
30821.92,-16018.08,396.00,405.58,False,False
30907.53,-16121.79,397.00,406.43,False,False
30993.15,-16213.87,398.00,407.18,False,False
31078.77,-16287.50,399.00,407.79,False,False
31164.38,-16386.28,400.00,408.59,False,False
31250.00,-16498.60,401.00,409.51,False,False
31335.62,-16648.81,402.00,410.74,False,False
31421.23,-16824.91,403.00,412.18,False,False
31506.85,-16941.02,404.00,413.13,False,False
31592.47,-17033.50,405.00,413.89,False,False
31678.08,-17122.59,406.00,414.62,False,False
31763.70,-17258.42,407.00,415.73,False,False
31849.32,-17433.21,408.00,417.16,False,False
31934.93,-17603.68,409.00,418.56,False,False
32020.55,-17738.58,410.00,419.66,False,False
32106.16,-17854.23,411.00,420.61,False,False
32191.78,-17969.89,412.00,421.55,False,False
32277.40,-18079.88,413.00,422.45,False,False
32363.01,-18207.74,414.00,423.50,False,False
32448.63,-18203.53,415.00,423.47,False,False
32534.25,-18392.95,416.00,425.02,False,False
32619.86,-18528.47,417.00,426.12,False,False
32705.48,-18632.52,418.00,426.98,False,False
32791.10,-18722.30,419.00,427.71,False,False
32876.71,-18818.97,420.00,428.50,False,False
32962.33,-18954.79,421.00,429.61,False,False
33047.95,-19192.97,422.00,431.56,False,False
33133.56,-19116.60,423.00,430.94,False,False
33219.18,-19250.37,424.00,432.03,False,False
33304.79,-19391.75,425.00,433.19,False,False
33390.41,-19549.16,426.00,434.48,False,False
33476.03,-19812.10,427.00,434.63,False,True
