rotation,value,x,y
0.00,-605.18,36.00,280.45
85.62,-584.43,37.00,280.28
171.23,-651.73,38.00,280.83
256.85,-539.02,39.00,279.91
342.47,-464.49,40.00,279.30
428.08,-320.93,41.00,278.13
513.70,-152.69,42.00,276.75
599.32,165.29,43.00,274.15
684.93,166.19,44.00,272.14
770.55,120.61,45.00,272.51
856.16,48.42,46.00,273.10
941.78,172.66,47.00,274.09
1027.40,-52.36,48.00,275.93
1113.01,-184.29,49.00,277.01
1198.63,-275.99,50.00,277.76
1284.25,-325.37,51.00,278.16
1369.86,-370.59,52.00,278.53
1455.48,-424.23,53.00,278.97
1541.10,-499.23,54.00,279.59
1626.71,-596.94,55.00,280.38
1712.33,-682.42,56.00,281.08
1797.95,-762.21,57.00,281.74
1883.56,-868.39,58.00,282.61
1969.18,-987.09,59.00,283.58
2054.79,-1101.67,60.00,284.52
2140.41,-1195.23,61.00,285.28
2226.03,-1323.83,62.00,286.33
2311.64,-1311.61,63.00,286.23
2397.26,-1559.58,64.00,288.26
2482.88,-1675.95,65.00,289.21
2568.49,-1778.80,66.00,290.06
2654.11,-1877.49,67.00,290.86
2739.73,-2077.39,68.00,292.50
2825.34,-2072.69,69.00,292.46
2910.96,-2160.41,70.00,293.18
2996.58,-2222.85,71.00,293.69
3082.19,-2309.00,72.00,294.40
3167.81,-2399.61,73.00,295.14
3253.42,-2464.83,74.00,295.67
3339.04,-2536.51,75.00,296.26
3424.66,-2607.63,76.00,296.84
3510.27,-2711.01,77.00,297.69
3595.89,-2850.56,78.00,298.83
3681.51,-3017.18,79.00,300.19
3767.12,-3138.67,80.00,301.18
3852.74,-3245.29,81.00,302.06
3938.36,-3350.02,82.00,302.91
4023.97,-3504.72,83.00,304.18
4109.59,-3627.61,84.00,305.19
4195.21,-3742.56,85.00,306.13
4280.82,-3818.46,86.00,306.75
4366.44,-3812.96,87.00,306.70
4452.05,-3872.25,88.00,307.19
4537.67,-3935.72,89.00,307.71
4623.29,-4032.49,90.00,308.50
4708.90,-4142.23,91.00,309.40
4794.52,-4271.49,92.00,310.46
4880.14,-4420.04,93.00,311.67
4965.75,-4589.50,94.00,313.06
5051.37,-4773.42,95.00,314.56
5136.99,-4755.16,96.00,314.41
5222.60,-4894.63,97.00,315.55
5308.22,-5009.15,98.00,316.49
5393.84,-5142.19,99.00,317.58
5479.45,-5292.91,100.00,318.81
5565.07,-5524.83,101.00,320.71
5650.68,-5464.07,102.00,320.21
5736.30,-5609.82,103.00,321.41
5821.92,-5735.41,104.00,322.43
5907.53,-5891.77,105.00,323.71
5993.15,-6000.64,106.00,324.61
6078.77,-5993.09,107.00,324.54
6164.38,-6107.18,108.00,325.48
6250.00,-6181.26,109.00,326.08
6335.62,-6228.18,110.00,326.47
6421.23,-6270.74,111.00,326.82
6506.85,-6331.56,112.00,327.31
6592.47,-6409.28,113.00,327.95
6678.08,-6475.19,114.00,328.49
6763.70,-6585.91,115.00,329.39
6849.32,-6578.41,116.00,329.33
6934.93,-6908.98,117.00,332.04
7020.55,-7069.01,118.00,333.35
7106.16,-7184.93,119.00,334.30
7191.78,-7242.32,120.00,334.77
7277.40,-7349.43,121.00,335.64
7363.01,-7327.76,122.00,335.47
7448.63,-7434.27,123.00,336.34
7534.25,-7553.33,124.00,337.31
7619.86,-7693.69,125.00,338.46
7705.48,-7830.15,126.00,339.58
7791.10,-7993.89,127.00,340.92
7876.71,-8139.76,128.00,342.11
7962.33,-8275.94,129.00,343.22
8047.95,-8374.28,130.00,344.03
8133.56,-8473.22,131.00,344.84
8219.18,-8575.32,132.00,345.67
8304.79,-8671.27,133.00,346.46
8390.41,-8800.48,134.00,347.52
8476.03,-8904.48,135.00,348.37
8561.64,-9050.92,136.00,349.57
8647.26,-9003.49,137.00,349.18
8732.88,-9166.48,138.00,350.51
8818.49,-9274.16,139.00,351.39
8904.11,-9376.41,140.00,352.23
8989.73,-9439.72,141.00,352.75
9075.34,-9516.24,142.00,353.37
9160.96,-9600.18,143.00,354.06
9246.58,-9686.02,144.00,354.76
9332.19,-9754.26,145.00,355.32
9417.81,-9816.70,146.00,355.83
9503.42,-9662.72,147.00,354.57
9589.04,-9405.49,148.00,352.47
9674.66,-8825.19,149.00,347.72
9760.27,-8357.30,150.00,343.89
9845.89,-7735.05,151.00,338.80
9931.51,-7311.69,152.00,335.33
10017.12,-6822.23,153.00,331.33
10102.74,-6078.27,154.00,325.24
10188.36,-5405.15,155.00,319.73
10273.97,-3747.45,156.00,306.17
10359.59,-3991.85,157.00,308.17
10445.21,-3021.29,158.00,300.22
10530.82,-2359.69,159.00,294.81
10616.44,-1988.24,160.00,291.77
