rotation,value,x,y
0.00,-305.50,36.00,277.00
85.62,-855.36,37.00,281.50
171.23,-725.01,38.00,280.43
256.85,-611.12,39.00,279.50
342.47,-611.35,40.00,279.50
428.08,-733.57,41.00,280.50
513.70,-1342.13,42.00,285.48
599.32,-856.34,43.00,281.51
684.93,-978.47,44.00,282.51
770.55,-1583.91,45.00,287.46
856.16,-1101.73,46.00,283.52
941.78,-1223.67,47.00,284.51
1027.40,-1285.45,48.00,285.02
1113.01,-1347.29,49.00,285.53
1198.63,-1468.63,50.00,286.52
1284.25,-1530.19,51.00,287.02
1369.86,-1591.55,52.00,287.52
1455.48,-1652.59,53.00,288.02
1541.10,-1771.55,54.00,289.00
1626.71,-2296.00,55.00,293.29
1712.33,-1831.81,56.00,289.49
1797.95,-2130.89,57.00,291.94
1883.56,-2003.19,58.00,290.89
1969.18,-1660.87,59.00,288.09
2054.79,-1834.14,60.00,289.51
2140.41,-1603.65,61.00,287.62
2226.03,-1411.04,62.00,286.05
2311.64,-2261.63,63.00,293.01
2397.26,-2035.38,64.00,291.16
2482.88,-1816.66,65.00,289.37
2568.49,-1592.61,66.00,287.53
2654.11,-1004.66,67.00,282.72
2739.73,-1059.96,68.00,283.17
2825.34,-1166.85,69.00,284.05
2910.96,-1684.81,70.00,288.29
2996.58,-1274.96,71.00,284.93
3082.19,-1379.96,72.00,285.79
3167.81,-1484.73,73.00,286.65
3253.42,-1983.03,74.00,290.73
3339.04,-1597.89,75.00,287.58
3424.66,-1657.03,76.00,288.06
3510.27,-1718.04,77.00,288.56
3595.89,-2199.74,78.00,292.50
3681.51,-1845.97,79.00,289.61
3767.12,-2318.96,80.00,293.48
3852.74,-1982.08,81.00,290.72
3938.36,-2445.76,82.00,294.51
4023.97,-2169.09,83.00,292.25
4109.59,-2579.75,84.00,295.61
4195.21,-2277.78,85.00,293.14
4280.82,-2719.94,86.00,296.76
4366.44,-2435.35,87.00,294.43
4452.05,-2554.54,88.00,295.40
4537.67,-3051.61,89.00,299.47
4623.29,-2715.29,90.00,296.72
4708.90,-2903.96,91.00,298.26
4794.52,-3368.07,92.00,302.06
4880.14,-3057.03,93.00,299.52
4965.75,-3165.30,94.00,300.40
5051.37,-3270.28,95.00,301.26
5136.99,-3371.70,96.00,302.09
5222.60,-3438.90,97.00,302.64
5308.22,-3503.94,98.00,303.17
5393.84,-3594.87,99.00,303.92
5479.45,-3899.09,100.00,306.41
5565.07,-3709.56,101.00,304.86
5650.68,-3787.15,102.00,305.49
5736.30,-3858.87,103.00,306.08
5821.92,-3901.41,104.00,306.43
5907.53,-3917.77,105.00,306.56
5993.15,-3952.25,106.00,306.84
6078.77,-4156.67,107.00,308.52
6164.38,-3987.05,108.00,307.13
6250.00,-4060.65,109.00,307.73
6335.62,-4002.83,110.00,307.26
6421.23,-4011.65,111.00,307.33
6506.85,-3905.81,112.00,306.46
6592.47,-3876.61,113.00,306.22
6678.08,-3850.60,114.00,306.01
6763.70,-3894.73,115.00,306.37
6849.32,-3819.60,116.00,305.76
6934.93,-3820.62,117.00,305.77
7020.55,-3828.58,118.00,305.83
7106.16,-3873.89,119.00,306.20
7191.78,-3844.51,120.00,305.96
7277.40,-3856.08,121.00,306.06
7363.01,-3867.91,122.00,306.15
7448.63,-3881.92,123.00,306.27
7534.25,-3903.58,124.00,306.44
7619.86,-3933.84,125.00,306.69
7705.48,-3973.65,126.00,307.02
7791.10,-4023.95,127.00,307.43
7876.71,-4085.34,128.00,307.93
7962.33,-4156.93,129.00,308.52
8047.95,-4237.47,130.00,309.18
