x,y_pixel,y_value
158,207,-68571.42857142858
159,210,-70000.0
160,211,-70476.19047619047
161,212,-70952.38095238096
162,213,-71428.57142857143
163,213,-71428.57142857143
164,214,-71904.76190476191
165,214,-71904.76190476191
166,214,-71904.76190476191
167,214,-71904.76190476191
168,213,-71428.57142857143
169,213,-71428.57142857143
170,213,-71428.57142857143
171,212,-70952.38095238096
172,211,-70476.19047619047
173,207,-68571.42857142858
185,212,-70952.38095238096
186,213,-71428.57142857143
187,213,-71428.57142857143
188,213,-71428.57142857143
189,213,-71428.57142857143
190,213,-71428.57142857143
191,204,-67142.85714285714
192,204,-67142.85714285714
193,204,-67142.85714285714
194,205,-67619.04761904762
195,206,-68095.2380952381
196,208,-69047.61904761905
197,209,-69523.80952380953
198,211,-70476.19047619047
199,212,-70952.38095238096
200,213,-71428.57142857143
201,213,-71428.57142857143
202,213,-71428.57142857143
203,213,-71428.57142857143
204,213,-71428.57142857143
205,213,-71428.57142857143
206,207,-68571.42857142858
207,211,-70476.19047619047
208,211,-70476.19047619047
209,212,-70952.38095238096
210,213,-71428.57142857143
211,213,-71428.57142857143
212,214,-71904.76190476191
213,214,-71904.76190476191
214,214,-71904.76190476191
215,214,-71904.76190476191
216,213,-71428.57142857143
217,213,-71428.57142857143
218,213,-71428.57142857143
219,212,-70952.38095238096
220,211,-70476.19047619047
221,206,-68095.2380952381
235,210,-70000.0
236,210,-70000.0
237,210,-70000.0
238,210,-70000.0
239,210,-70000.0
240,209,-69523.80952380953
255,199,-64761.90476190476
256,200,-65238.095238095244
257,200,-65238.095238095244
258,200,-65238.095238095244
259,200,-65238.095238095244
260,200,-65238.095238095244
261,208,-69047.61904761905
262,212,-70952.38095238096
263,213,-71428.57142857143
264,213,-71428.57142857143
265,214,-71904.76190476191
266,214,-71904.76190476191
267,214,-71904.76190476191
268,214,-71904.76190476191
269,214,-71904.76190476191
270,214,-71904.76190476191
271,214,-71904.76190476191
272,214,-71904.76190476191
273,214,-71904.76190476191
274,214,-71904.76190476191
275,214,-71904.76190476191
276,214,-71904.76190476191
277,214,-71904.76190476191
278,213,-71428.57142857143
279,213,-71428.57142857143
280,199,-64761.90476190476
281,197,-63809.52380952382
282,192,-61428.571428571435
283,191,-60952.380952380954
288,213,-71428.57142857143
289,214,-71904.76190476191
290,214,-71904.76190476191
291,214,-71904.76190476191
292,214,-71904.76190476191
293,212,-70952.38095238096
294,212,-70952.38095238096
295,212,-70952.38095238096
296,212,-70952.38095238096
297,212,-70952.38095238096
298,212,-70952.38095238096
299,212,-70952.38095238096
300,212,-70952.38095238096
301,212,-70952.38095238096
302,212,-70952.38095238096
303,212,-70952.38095238096
304,212,-70952.38095238096
305,212,-70952.38095238096
306,212,-70952.38095238096
307,213,-71428.57142857143
308,214,-71904.76190476191
309,214,-71904.76190476191
310,214,-71904.76190476191
311,213,-71428.57142857143
317,213,-71428.57142857143
318,214,-71904.76190476191
319,214,-71904.76190476191
320,214,-71904.76190476191
321,214,-71904.76190476191
322,212,-70952.38095238096
323,212,-70952.38095238096
324,212,-70952.38095238096
325,214,-71904.76190476191
326,214,-71904.76190476191
327,214,-71904.76190476191
328,214,-71904.76190476191
329,214,-71904.76190476191
330,214,-71904.76190476191
331,214,-71904.76190476191
332,214,-71904.76190476191
333,213,-71428.57142857143
334,211,-70476.19047619047
335,208,-69047.61904761905
336,198,-64285.71428571429
337,198,-64285.71428571429
338,198,-64285.71428571429
339,200,-65238.095238095244
340,203,-66666.66666666667
