x,y_pixel,y_value
158,215,-74032.25806451612
159,218,-75483.87096774194
160,219,-75967.74193548386
161,220,-76451.6129032258
162,221,-76935.48387096774
163,221,-76935.48387096774
164,222,-77419.35483870968
165,222,-77419.35483870968
166,222,-77419.35483870968
167,222,-77419.35483870968
168,221,-76935.48387096774
169,221,-76935.48387096774
170,221,-76935.48387096774
171,220,-76451.6129032258
172,219,-75967.74193548386
173,218,-75483.87096774194
185,220,-76451.6129032258
186,221,-76935.48387096774
187,221,-76935.48387096774
188,221,-76935.48387096774
189,221,-76935.48387096774
190,221,-76935.48387096774
191,213,-73064.51612903226
192,213,-73064.51612903226
193,213,-73064.51612903226
194,213,-73064.51612903226
195,215,-74032.25806451612
196,216,-74516.12903225806
197,218,-75483.87096774194
198,219,-75967.74193548386
199,220,-76451.6129032258
200,221,-76935.48387096774
201,221,-76935.48387096774
202,221,-76935.48387096774
203,221,-76935.48387096774
204,221,-76935.48387096774
205,221,-76935.48387096774
206,219,-75967.74193548386
207,219,-75967.74193548386
208,219,-75967.74193548386
209,220,-76451.6129032258
210,221,-76935.48387096774
211,221,-76935.48387096774
212,222,-77419.35483870968
213,222,-77419.35483870968
214,222,-77419.35483870968
215,222,-77419.35483870968
216,221,-76935.48387096774
217,221,-76935.48387096774
218,221,-76935.48387096774
219,220,-76451.6129032258
220,219,-75967.74193548386
221,218,-75483.87096774194
235,218,-75483.87096774194
236,219,-75967.74193548386
237,219,-75967.74193548386
238,219,-75967.74193548386
239,219,-75967.74193548386
240,218,-75483.87096774194
255,208,-70645.16129032258
256,208,-70645.16129032258
257,208,-70645.16129032258
258,208,-70645.16129032258
259,208,-70645.16129032258
260,208,-70645.16129032258
261,217,-75000.0
262,220,-76451.6129032258
263,221,-76935.48387096774
264,221,-76935.48387096774
265,222,-77419.35483870968
266,222,-77419.35483870968
267,222,-77419.35483870968
268,222,-77419.35483870968
269,222,-77419.35483870968
270,222,-77419.35483870968
271,222,-77419.35483870968
272,222,-77419.35483870968
273,222,-77419.35483870968
274,222,-77419.35483870968
275,222,-77419.35483870968
276,222,-77419.35483870968
277,222,-77419.35483870968
278,221,-76935.48387096774
279,221,-76935.48387096774
280,207,-70161.29032258064
281,205,-69193.54838709677
282,200,-66774.19354838709
283,199,-66290.32258064515
288,221,-76935.48387096774
289,222,-77419.35483870968
290,222,-77419.35483870968
291,222,-77419.35483870968
292,222,-77419.35483870968
293,220,-76451.6129032258
294,220,-76451.6129032258
295,220,-76451.6129032258
296,220,-76451.6129032258
297,220,-76451.6129032258
298,220,-76451.6129032258
299,220,-76451.6129032258
300,220,-76451.6129032258
301,220,-76451.6129032258
302,220,-76451.6129032258
303,220,-76451.6129032258
304,220,-76451.6129032258
305,220,-76451.6129032258
306,220,-76451.6129032258
307,222,-77419.35483870968
308,222,-77419.35483870968
309,222,-77419.35483870968
310,222,-77419.35483870968
311,222,-77419.35483870968
317,221,-76935.48387096774
318,222,-77419.35483870968
319,222,-77419.35483870968
320,222,-77419.35483870968
321,222,-77419.35483870968
322,221,-76935.48387096774
323,221,-76935.48387096774
324,221,-76935.48387096774
325,222,-77419.35483870968
326,222,-77419.35483870968
327,222,-77419.35483870968
328,222,-77419.35483870968
329,222,-77419.35483870968
330,222,-77419.35483870968
331,222,-77419.35483870968
332,222,-77419.35483870968
333,221,-76935.48387096774
334,219,-75967.74193548386
335,216,-74516.12903225806
336,206,-69677.41935483871
337,206,-69677.41935483871
338,206,-69677.41935483871
339,208,-70645.16129032258
340,211,-72096.77419354838
341,213,-73064.51612903226
342,213,-73064.51612903226
343,213,-73064.51612903226
344,213,-73064.51612903226
351,214,-73548.3870967742
352,215,-74032.25806451612
353,215,-74032.25806451612
354,221,-76935.48387096774
355,222,-77419.35483870968
356,222,-77419.35483870968
357,222,-77419.35483870968
358,222,-77419.35483870968
359,223,-77903.2258064516
360,223,-77903.2258064516
361,223,-77903.2258064516
362,223,-77903.2258064516
