x,y_pixel,y_value
122,292,-522.6480836236934
123,296,-940.7665505226481
124,296,-940.7665505226481
125,296,-940.7665505226481
126,296,-940.7665505226481
127,297,-1045.2961672473868
128,298,-1149.8257839721255
129,299,-1254.3554006968643
130,300,-1358.885017421603
131,300,-1358.885017421603
132,301,-1463.4146341463415
133,301,-1463.4146341463415
134,302,-1567.9442508710802
135,302,-1567.9442508710802
136,302,-1567.9442508710802
137,303,-1672.473867595819
138,303,-1672.473867595819
139,304,-1777.0034843205576
140,305,-1881.5331010452962
141,306,-1986.062717770035
142,307,-2090.5923344947737
143,308,-2195.1219512195125
144,309,-2299.651567944251
145,310,-2404.1811846689898
146,311,-2508.7108013937286
147,312,-2613.240418118467
148,313,-2717.770034843206
149,314,-2822.2996515679442
150,315,-2926.829268292683
151,316,-3031.358885017422
152,316,-3031.358885017422
153,317,-3135.8885017421603
154,318,-3240.418118466899
155,319,-3344.947735191638
156,319,-3344.947735191638
157,320,-3449.4773519163764
158,320,-3449.4773519163764
159,321,-3554.0069686411152
160,322,-3658.536585365854
161,322,-3658.536585365854
162,322,-3658.536585365854
163,322,-3658.536585365854
164,321,-3554.0069686411152
165,319,-3344.947735191638
166,316,-3031.358885017422
167,312,-2613.240418118467
168,308,-2195.1219512195125
169,304,-1777.0034843205576
170,299,-1254.3554006968643
171,295,-836.2369337979095
172,290,-313.5888501742161
173,286,104.52961672473869
174,286,104.52961672473869
175,286,104.52961672473869
176,285,209.05923344947738
177,284,313.5888501742161
178,284,313.5888501742161
179,283,418.11846689895475
180,282,522.6480836236934
181,279,836.2369337979095
182,275,1254.3554006968643
183,273,1463.4146341463415
184,273,1463.4146341463415
185,272,1567.9442508710802
186,271,1672.473867595819
187,268,1986.062717770035
188,264,2404.1811846689898
189,263,2508.7108013937286
190,261,2717.770034843206
191,256,3240.418118466899
192,255,3344.947735191638
193,255,3344.947735191638
194,255,3344.947735191638
195,256,3240.418118466899
196,257,3135.8885017421603
197,257,3135.8885017421603
198,257,3135.8885017421603
199,257,3135.8885017421603
200,257,3135.8885017421603
201,261,2717.770034843206
202,262,2613.240418118467
203,262,2613.240418118467
204,263,2508.7108013937286
205,264,2404.1811846689898
206,264,2404.1811846689898
207,264,2404.1811846689898
208,265,2299.651567944251
209,265,2299.651567944251
210,267,2090.5923344947737
211,268,1986.062717770035
212,270,1777.0034843205576
213,271,1672.473867595819
214,272,1567.9442508710802
215,273,1463.4146341463415
216,274,1358.885017421603
217,275,1254.3554006968643
218,275,1254.3554006968643
219,275,1254.3554006968643
220,276,1149.8257839721255
221,277,1045.2961672473868
222,278,940.7665505226481
223,280,731.7073170731708
224,280,731.7073170731708
225,281,627.1777003484322
226,281,627.1777003484322
227,282,522.6480836236934
228,282,522.6480836236934
229,283,418.11846689895475
230,284,313.5888501742161
231,285,209.05923344947738
232,286,104.52961672473869
233,286,104.52961672473869
234,286,104.52961672473869
235,287,0.0
236,290,-313.5888501742161
237,291,-418.11846689895475
238,291,-418.11846689895475
239,292,-522.6480836236934
240,292,-522.6480836236934
241,293,-627.1777003484322
242,293,-627.1777003484322
243,293,-627.1777003484322
244,293,-627.1777003484322
245,293,-627.1777003484322
246,292,-522.6480836236934
247,292,-522.6480836236934
248,281,627.1777003484322
249,280,731.7073170731708
250,276,1149.8257839721255
251,275,1254.3554006968643
252,275,1254.3554006968643
253,275,1254.3554006968643
254,276,1149.8257839721255
255,277,1045.2961672473868
256,279,836.2369337979095
257,279,836.2369337979095
258,279,836.2369337979095
259,280,731.7073170731708
260,280,731.7073170731708
261,281,627.1777003484322
262,282,522.6480836236934
263,284,313.5888501742161
264,284,313.5888501742161
265,285,209.05923344947738
266,286,104.52961672473869
267,286,104.52961672473869
268,286,104.52961672473869
269,286,104.52961672473869
270,286,104.52961672473869
271,287,0.0
272,290,-313.5888501742161
273,291,-418.11846689895475
274,292,-522.6480836236934
275,292,-522.6480836236934
276,294,-731.7073170731708
277,295,-836.2369337979095
278,295,-836.2369337979095
279,296,-940.7665505226481
280,296,-940.7665505226481
281,297,-1045.2961672473868
282,298,-1149.8257839721255
283,299,-1254.3554006968643
284,300,-1358.885017421603
285,301,-1463.4146341463415
286,301,-1463.4146341463415
287,302,-1567.9442508710802
288,303,-1672.473867595819
289,303,-1672.473867595819
290,304,-1777.0034843205576
291,304,-1777.0034843205576
292,304,-1777.0034843205576
293,303,-1672.473867595819
