rotation,value,x,y,is_max,is_min
0.00,-859.79,36.00,281.62,False,False
85.62,-845.07,37.00,281.50,False,False
171.23,-1006.04,38.00,282.83,False,False
256.85,-981.09,39.00,282.63,False,False
342.47,-1262.57,40.00,282.96,False,True
428.08,-1000.01,41.00,282.78,False,False
513.70,-903.60,42.00,281.98,False,False
599.32,-690.11,43.00,280.22,False,False
684.93,-500.36,44.00,278.64,False,False
770.55,-294.27,45.00,276.94,False,False
856.16,-433.51,46.00,278.09,False,False
941.78,-410.65,47.00,277.90,False,False
1027.40,-418.08,48.00,277.96,False,False
1113.01,-418.33,49.00,277.97,False,False
1198.63,-442.54,50.00,278.17,False,False
1284.25,-473.57,51.00,278.42,False,False
1369.86,-505.89,52.00,278.69,False,False
1455.48,-482.90,53.00,278.50,False,False
1541.10,-546.34,54.00,279.03,False,False
1626.71,-432.12,55.00,278.08,False,False
1712.33,63.90,56.00,273.97,False,False
1797.95,1020.79,57.00,266.04,False,False
1883.56,2381.34,58.00,254.77,False,False
1969.18,3136.85,59.00,248.52,False,False
2054.79,3622.81,60.00,244.49,False,False
2140.41,3875.08,61.00,242.40,False,False
2226.03,4113.14,62.00,240.43,False,False
2311.64,4367.74,63.00,238.32,False,False
2397.26,4504.35,64.00,237.19,False,False
2482.88,4600.94,65.00,236.39,False,False
2568.49,4587.53,66.00,236.50,False,False
2654.11,5033.75,67.00,232.80,False,False
2739.73,5551.16,68.00,228.52,False,False
2825.34,5791.91,69.00,226.52,False,False
2910.96,5891.10,70.00,225.70,False,False
2996.58,5787.22,71.00,226.56,False,False
3082.19,5837.69,72.00,226.14,False,False
3167.81,5684.05,73.00,227.42,False,False
3253.42,5577.04,74.00,228.30,False,False
3339.04,5469.65,75.00,229.19,False,False
3424.66,5372.16,76.00,230.00,False,False
3510.27,5306.05,77.00,230.55,False,False
3595.89,5226.27,78.00,231.21,False,False
3681.51,5151.91,79.00,231.83,False,False
3767.12,5039.20,80.00,232.76,False,False
3852.74,4935.63,81.00,233.62,False,False
3938.36,4823.72,82.00,234.54,False,False
4023.97,4828.97,83.00,234.50,False,False
4109.59,4728.87,84.00,235.33,False,False
4195.21,4665.16,85.00,235.86,False,False
4280.82,4651.90,86.00,235.97,False,False
4366.44,4572.43,87.00,236.62,False,False
4452.05,4911.07,88.00,233.82,False,False
4537.67,5334.01,89.00,230.32,False,False
4623.29,5601.59,90.00,228.10,False,False
4708.90,5743.45,91.00,226.93,False,False
4794.52,5794.77,92.00,226.50,False,False
4880.14,5705.05,93.00,227.24,False,False
4965.75,5622.73,94.00,227.93,False,False
5051.37,5461.75,95.00,229.26,False,False
5136.99,5335.39,96.00,230.31,False,False
5222.60,5173.95,97.00,231.64,False,False
5308.22,5082.03,98.00,232.40,False,False
5393.84,4979.65,99.00,233.25,False,False
5479.45,4860.90,100.00,234.24,False,False
5565.07,4738.75,101.00,235.25,False,False
5650.68,4628.03,102.00,236.16,False,False
5736.30,4547.19,103.00,236.83,False,False
5821.92,4462.03,104.00,237.54,False,False
5907.53,4323.72,105.00,238.69,False,False
5993.15,4359.13,106.00,238.39,False,False
6078.77,4280.47,107.00,239.04,False,False
6164.38,4414.91,108.00,237.93,False,False
6250.00,4713.56,109.00,235.46,False,False
6335.62,5408.04,110.00,229.70,False,False
6421.23,5890.48,111.00,225.71,False,False
6506.85,6404.12,112.00,221.45,False,False
6592.47,6611.63,113.00,219.73,False,False
6678.08,6719.15,114.00,218.84,False,False
6763.70,6712.49,115.00,218.90,False,False
6849.32,6599.60,116.00,219.83,False,False
6934.93,6668.01,117.00,219.27,False,False
7020.55,6400.77,118.00,221.48,False,False
7106.16,6313.54,119.00,222.20,False,False
7191.78,6125.77,120.00,223.76,False,False
7277.40,6007.82,121.00,224.74,False,False
7363.01,5760.28,122.00,226.79,False,False
7448.63,5788.06,123.00,226.56,False,False
7534.25,5743.09,124.00,226.93,False,False
7619.86,5715.44,125.00,227.16,False,False
7705.48,5793.58,126.00,226.51,False,False
7791.10,5667.34,127.00,227.56,False,False
7876.71,6418.87,128.00,221.33,False,False
7962.33,6710.56,129.00,218.91,False,False
8047.95,7122.74,130.00,215.50,False,False
8133.56,7210.93,131.00,214.77,False,False
8219.18,7572.33,132.00,211.78,False,False
8304.79,8254.98,133.00,206.12,False,False
8390.41,8753.91,134.00,201.99,False,False
8476.03,9279.68,135.00,197.63,False,False
8561.64,9833.40,136.00,193.05,False,False
8647.26,10273.11,137.00,189.40,False,False
8732.88,11010.06,138.00,183.30,False,False
8818.49,10866.95,139.00,184.49,False,False
8904.11,10865.19,140.00,184.50,False,False
8989.73,10840.85,141.00,184.70,False,False
9075.34,10750.68,142.00,185.45,False,False
9160.96,10657.94,143.00,186.22,False,False
9246.58,10552.07,144.00,187.09,False,False
9332.19,10448.72,145.00,187.95,False,False
9417.81,10357.32,146.00,188.71,False,False
9503.42,10267.76,147.00,189.45,False,False
9589.04,10163.35,148.00,190.31,False,False
9674.66,10045.03,149.00,191.29,False,False
9760.27,9908.00,150.00,192.43,False,False
9845.89,9784.91,151.00,193.45,False,False
9931.51,9680.09,152.00,194.32,False,False
10017.12,9607.55,153.00,194.92,False,False
10102.74,9529.82,154.00,195.56,False,False
10188.36,9453.38,155.00,196.19,False,False
10273.97,9365.39,156.00,196.92,False,False
10359.59,9246.99,157.00,197.90,False,False
10445.21,9100.64,158.00,199.12,False,False
10530.82,8890.76,159.00,200.85,False,False
10616.44,8761.93,160.00,201.92,False,False
10702.05,8687.23,161.00,202.54,False,False
10787.67,8676.13,162.00,202.63,False,False
10873.29,8653.00,163.00,202.82,False,False
10958.90,8550.58,164.00,203.67,False,False
11044.52,8606.30,165.00,203.21,False,False
11130.14,8183.88,166.00,206.71,False,False
11215.75,8037.19,167.00,207.93,False,False
11301.37,7932.71,168.00,208.79,False,False
11386.99,7882.34,169.00,209.21,False,False
11472.60,7818.16,170.00,209.74,False,False
11558.22,7722.86,171.00,210.53,False,False
11643.84,7618.77,172.00,211.39,False,False
11729.45,7498.26,173.00,212.39,False,False
11815.07,7392.85,174.00,213.26,False,False
11900.68,7266.47,175.00,214.31,False,False
11986.30,7179.63,176.00,215.03,False,False
12071.92,7088.57,177.00,215.78,False,False
12157.53,7021.07,178.00,216.34,False,False
12243.15,6943.59,179.00,216.98,False,False
12328.77,6869.76,180.00,217.60,False,False
12414.38,6780.26,181.00,218.34,False,False
12500.00,6698.66,182.00,219.01,False,False
12585.62,6601.24,183.00,219.82,False,False
12671.23,6501.75,184.00,220.64,False,False
12756.85,6391.72,185.00,221.56,False,False
12842.47,6273.53,186.00,222.53,False,False
12928.08,6109.19,187.00,223.90,False,False
13013.70,5926.80,188.00,225.41,False,False
13099.32,5791.89,189.00,226.52,False,False
13184.93,5668.30,190.00,227.55,False,False
13270.55,5549.82,191.00,228.53,False,False
13356.16,5432.32,192.00,229.50,False,False
13441.78,5328.27,193.00,230.36,False,False
13527.40,5266.95,194.00,230.87,False,False
13613.01,5217.48,195.00,231.28,False,False
13698.63,5192.35,196.00,231.49,False,False
13784.25,5163.75,197.00,231.73,False,False
13869.86,5220.87,198.00,231.25,False,False
13955.48,5062.10,199.00,232.57,False,False
14041.10,6036.22,200.00,224.50,False,False
14126.71,6101.12,201.00,223.96,False,False
14212.33,6524.82,202.00,220.45,False,False
14297.95,7092.99,203.00,215.75,False,False
14383.56,7583.30,204.00,211.68,False,False
14469.18,8163.38,205.00,206.88,False,False
14554.79,8919.11,206.00,200.62,False,False
14640.41,9539.64,207.00,195.48,False,False
14726.03,10511.87,208.00,187.43,False,False
14811.64,11280.77,209.00,181.06,False,False
14897.26,12333.26,210.00,172.34,False,False
14982.88,12988.44,211.00,166.91,False,False
15068.49,13496.26,212.00,162.71,False,False
15154.11,13981.88,213.00,158.68,False,False
15239.73,14502.67,214.00,154.37,False,False
15325.34,14386.32,215.00,155.33,False,False
15410.96,14432.16,216.00,154.95,False,False
15496.58,14406.15,217.00,155.17,False,False
15582.19,14340.77,218.00,155.71,False,False
15667.81,14251.62,219.00,156.45,False,False
15753.42,14077.41,220.00,157.89,False,False
15839.04,14131.46,221.00,157.44,False,False
15924.66,14027.01,222.00,158.31,False,False
16010.27,13974.78,223.00,158.74,False,False
16095.89,13879.80,224.00,159.53,False,False
16181.51,13779.59,225.00,160.36,False,False
16267.12,13672.96,226.00,161.24,False,False
16352.74,13571.43,227.00,162.08,False,False
16438.36,13462.41,228.00,162.99,False,False
16523.97,13233.25,229.00,164.88,False,False
16609.59,13244.17,230.00,164.79,False,False
16695.21,12916.31,231.00,167.51,False,False
16780.82,12816.18,232.00,168.34,False,False
16866.44,12716.08,233.00,169.17,False,False
16952.05,12651.55,234.00,169.70,False,False
17037.67,12553.07,235.00,170.52,False,False
17123.29,12444.09,236.00,171.42,False,False
17208.90,12347.82,237.00,172.22,False,False
17294.52,12278.03,238.00,172.80,False,False
17380.14,12200.43,239.00,173.44,False,False
17465.75,12112.84,240.00,174.17,False,False
17551.37,12030.81,241.00,174.84,False,False
17636.99,11953.66,242.00,175.48,False,False
17722.60,11888.79,243.00,176.02,False,False
17808.22,11822.41,244.00,176.57,False,False
17893.84,11739.19,245.00,177.26,False,False
17979.45,11610.80,246.00,178.32,False,False
18065.07,11487.94,247.00,179.34,False,False
18150.68,11389.32,248.00,180.16,False,False
18236.30,11227.36,249.00,181.50,False,False
18321.92,11232.19,250.00,181.46,False,False
18407.53,11057.53,251.00,182.91,False,False
18493.15,10929.02,252.00,183.97,False,False
18578.77,10839.08,253.00,184.72,False,False
18664.38,10740.97,254.00,185.53,False,False
18750.00,10624.74,255.00,186.49,False,False
18835.62,10487.87,256.00,187.63,False,False
18921.23,10310.75,257.00,189.09,False,False
