rotation,value,x,y,is_max,is_min
6934.93,2643.25,117.00,252.61,False,False
7020.55,2515.33,118.00,253.66,False,False
7106.16,2402.13,119.00,254.60,False,False
7191.78,2283.96,120.00,255.58,False,False
7277.40,2161.19,121.00,256.60,False,False
7363.01,2046.20,122.00,257.55,False,False
7448.63,1929.75,123.00,258.52,False,False
7534.25,1810.60,124.00,259.50,False,False
7619.86,1671.14,125.00,260.66,False,False
7705.48,1510.34,126.00,261.99,False,False
7791.10,1404.81,127.00,262.86,False,False
7876.71,1328.38,128.00,263.50,False,False
7962.33,1249.63,129.00,264.15,False,False
8047.95,1177.23,130.00,264.75,False,False
8133.56,1086.20,131.00,265.50,False,False
8219.18,1002.93,132.00,266.19,False,False
8304.79,909.52,133.00,266.97,False,False
8390.41,773.57,134.00,268.09,False,False
8476.03,649.28,135.00,269.12,False,False
8561.64,533.45,136.00,270.08,False,False
8647.26,474.57,137.00,270.57,False,False
8732.88,436.65,138.00,270.88,False,False
8818.49,372.83,139.00,271.41,False,False
8904.11,375.59,140.00,271.39,False,False
8989.73,-180.08,141.00,275.99,False,False
9075.34,-418.02,142.00,277.96,False,False
9160.96,-616.29,143.00,279.60,False,False
9246.58,-726.61,144.00,280.52,False,False
9332.19,-849.90,145.00,281.54,False,False
9417.81,-830.87,146.00,281.38,False,False
9503.42,-965.46,147.00,282.50,False,False
9589.04,-1069.83,148.00,283.36,False,False
9674.66,-1174.29,149.00,284.23,False,False
9760.27,-1327.97,150.00,285.50,False,False
9845.89,-1309.86,151.00,285.35,False,False
9931.51,-1450.74,152.00,286.52,False,False
10017.12,-1541.52,153.00,287.27,False,False
10102.74,-1625.90,154.00,287.97,False,False
10188.36,-1724.82,155.00,288.79,False,False
10273.97,-1854.67,156.00,289.86,False,False
10359.59,-2021.83,157.00,291.25,False,False
10445.21,-2159.76,158.00,292.39,False,False
10530.82,-2312.03,159.00,293.65,False,False
10616.44,-2478.95,160.00,295.03,False,False
10702.05,-2648.58,161.00,296.44,False,False
10787.67,-2803.08,162.00,297.72,False,False
10873.29,-3038.23,163.00,299.67,False,False
10958.90,-2966.37,164.00,299.07,False,False
11044.52,-3054.49,165.00,299.80,False,False
11130.14,-3140.49,166.00,300.51,False,False
11215.75,-3237.28,167.00,301.32,False,False
11301.37,-3337.99,168.00,302.15,False,False
11386.99,-3429.50,169.00,302.91,False,False
11472.60,-3567.49,170.00,304.05,False,False
11558.22,-3669.95,171.00,304.90,False,False
11643.84,-3775.34,172.00,305.77,False,False
11729.45,-3862.33,173.00,306.49,False,False
11815.07,-3962.02,174.00,307.32,False,False
11900.68,-4062.09,175.00,308.15,False,False
11986.30,-4254.33,176.00,309.74,False,False
12071.92,-4205.78,177.00,309.34,False,False
12157.53,-4438.82,178.00,311.27,False,False
12243.15,-4541.92,179.00,312.12,False,False
12328.77,-4618.07,180.00,312.75,False,False
12414.38,-4712.62,181.00,313.54,False,False
12500.00,-4842.81,182.00,314.61,False,False
12585.62,-5018.79,183.00,316.07,False,False
12671.23,-5189.77,184.00,317.49,False,False
12756.85,-5326.50,185.00,318.62,False,False
12842.47,-5429.55,186.00,319.47,False,False
12928.08,-5516.04,187.00,320.19,False,False
13013.70,-5588.44,188.00,320.79,False,False
13099.32,-5681.40,189.00,321.56,False,False
13184.93,-5745.06,190.00,322.09,False,False
13270.55,-5843.06,191.00,322.90,False,False
13356.16,-5770.62,192.00,322.30,False,False
13441.78,-5476.25,193.00,319.86,False,False
13527.40,-4792.14,194.00,314.19,False,False
13613.01,-3421.42,195.00,302.84,False,False
13698.63,-2588.73,196.00,295.94,False,False
13784.25,-2454.73,197.00,294.83,False,False
13869.86,-1190.14,198.00,284.36,False,False
13955.48,-570.82,199.00,279.23,False,False
14041.10,724.35,200.00,268.50,False,False
14126.71,495.14,201.00,270.40,False,False
14212.33,618.24,202.00,269.38,False,False
14297.95,561.01,203.00,269.85,False,False
14383.56,500.75,204.00,270.35,False,False
14469.18,420.52,205.00,271.02,False,False
14554.79,351.59,206.00,271.59,False,False
14640.41,219.94,207.00,272.68,False,False
14726.03,66.51,208.00,273.95,False,False
14811.64,-170.92,209.00,275.92,False,False
14897.26,-312.12,210.00,277.09,False,False
14982.88,-406.34,211.00,277.87,False,False
15068.49,-394.37,212.00,277.77,False,False
15154.11,-574.16,213.00,279.26,False,False
15239.73,-758.50,214.00,280.78,False,False
15325.34,-906.51,215.00,282.01,False,False
15410.96,-1088.90,216.00,283.52,False,False
15496.58,-1265.52,217.00,284.98,False,False
15582.19,-1481.52,218.00,286.77,False,False
15667.81,-1620.38,219.00,287.92,False,False
15753.42,-1724.50,220.00,288.78,False,False
15839.04,-1818.47,221.00,289.56,False,False
15924.66,-1934.05,222.00,290.52,False,False
16010.27,-2041.36,223.00,291.41,False,False
16095.89,-2130.70,224.00,292.15,False,False
16181.51,-2203.87,225.00,292.76,False,False
16267.12,-2292.25,226.00,293.49,False,False
16352.74,-2366.92,227.00,294.11,False,False
16438.36,-2459.76,228.00,294.88,False,False
16523.97,-2400.11,229.00,294.38,False,False
16609.59,-2640.87,230.00,296.38,False,False
16695.21,-2759.62,231.00,297.36,False,False
16780.82,-2884.75,232.00,298.40,False,False
16866.44,-2987.63,233.00,299.25,False,False
16952.05,-3117.30,234.00,300.32,False,False
17037.67,-3229.83,235.00,301.25,False,False
17123.29,-3328.40,236.00,302.07,False,False
17208.90,-3455.79,237.00,303.13,False,False
17294.52,-3622.26,238.00,304.50,False,False
17380.14,-3895.89,239.00,306.77,False,False
17465.75,-4082.12,240.00,308.31,False,False
17551.37,-4230.97,241.00,309.55,False,False
17636.99,-4336.34,242.00,310.42,False,False
17722.60,-4419.59,243.00,311.11,False,False
17808.22,-4501.74,244.00,311.79,False,False
17893.84,-4580.63,245.00,312.44,False,False
17979.45,-4708.25,246.00,313.50,False,False
18065.07,-4684.95,247.00,313.31,False,False
18150.68,-4859.09,248.00,314.75,False,False
18236.30,-4924.45,249.00,315.29,False,False
18321.92,-5001.22,250.00,315.93,False,False
18407.53,-5116.03,251.00,316.88,False,False
18493.15,-5250.20,252.00,317.99,False,False
18578.77,-5399.12,253.00,319.22,False,False
18664.38,-5546.77,254.00,320.45,False,False
18750.00,-5667.00,255.00,321.44,False,False
18835.62,-5811.23,256.00,322.64,False,False
18921.23,-5794.77,257.00,322.50,False,False
19006.85,-5968.30,258.00,323.94,False,False
19092.47,-6139.96,259.00,325.36,False,False
19178.08,-6352.60,260.00,327.12,False,False
19263.70,-6494.32,261.00,328.29,False,False
19349.32,-6654.39,262.00,329.62,False,False
19434.93,-6784.17,263.00,330.70,False,False
19520.55,-6944.28,264.00,332.02,False,False
19606.16,-7110.03,265.00,333.39,False,False
19691.78,-7104.00,266.00,333.34,False,False
19777.40,-7210.92,267.00,334.23,False,False
19863.01,-7266.65,268.00,334.69,False,False
19948.63,-7350.41,269.00,335.39,False,False
20034.25,-7455.68,270.00,336.26,False,False
20119.86,-7584.47,271.00,337.32,False,False
20205.48,-7722.84,272.00,338.47,False,False
20291.10,-7833.07,273.00,339.38,False,False
20376.71,-7926.42,274.00,340.16,False,False
20462.33,-7998.14,275.00,340.75,False,False
20547.95,-8119.82,276.00,341.76,False,False
20633.56,-8247.72,277.00,342.82,False,False
20719.18,-8418.24,278.00,344.23,False,False
20804.79,-8519.50,279.00,345.07,False,False
20890.41,-8604.03,280.00,345.77,False,False
20976.03,-8712.60,281.00,346.67,False,False
21061.64,-8859.02,282.00,347.88,False,False
21147.26,-9017.97,283.00,349.20,False,False
21232.88,-9184.34,284.00,350.58,False,False
21318.49,-9175.05,285.00,350.50,False,False
21404.11,-9322.40,286.00,351.72,False,False
21489.73,-9447.76,287.00,352.76,False,False
21575.34,-9584.29,288.00,353.89,False,False
21660.96,-9673.59,289.00,354.63,False,False
21746.58,-9754.22,290.00,355.30,False,False
21832.19,-9821.49,291.00,355.85,False,False
21917.81,-9884.13,292.00,356.37,False,False
22003.42,-10020.12,293.00,357.50,False,False
22089.04,-10011.18,294.00,357.43,False,False
22174.66,-10154.51,295.00,358.61,False,False
22260.27,-10257.78,296.00,359.47,False,False
22345.89,-10403.50,297.00,360.68,False,False
22431.51,-10573.44,298.00,362.08,False,False
22517.12,-10717.63,299.00,363.28,False,False
22602.74,-10856.42,300.00,364.43,False,False
22688.36,-10972.74,301.00,365.39,False,False
22773.97,-11078.18,302.00,366.26,False,False
22859.59,-11165.71,303.00,366.99,False,False
22945.21,-11248.58,304.00,367.68,False,False
23030.82,-11341.38,305.00,368.44,False,False
23116.44,-11439.47,306.00,369.26,False,False
23202.05,-11540.06,307.00,370.09,False,False
23287.67,-11659.74,308.00,371.08,False,False
23373.29,-11825.67,309.00,372.46,False,False
23458.90,-11971.96,310.00,373.67,False,False
23544.52,-12096.26,311.00,374.70,False,False
23630.14,-12229.93,312.00,375.80,False,False
23715.75,-12354.50,313.00,376.84,False,False
23801.37,-12510.73,314.00,378.13,False,False
23886.99,-12634.65,315.00,379.16,False,False
23972.60,-12789.15,316.00,380.44,False,False
24058.22,-12976.66,317.00,381.99,False,False
24143.84,-13095.98,318.00,382.98,False,False
24229.45,-13148.89,319.00,383.42,False,False
24315.07,-13192.15,320.00,383.78,False,False
24400.68,-13143.86,321.00,383.38,False,False
24486.30,-13357.72,322.00,385.15,False,False
24571.92,-13300.85,323.00,384.68,False,False
24657.53,-13087.98,324.00,382.91,False,False
24743.15,-12897.14,325.00,381.33,False,False
24828.77,-12840.68,326.00,380.86,False,False
24914.38,-12829.78,327.00,380.77,False,False
25000.00,-12820.93,328.00,380.70,False,False
25085.62,-12889.09,329.00,381.26,False,False
25171.23,-12966.40,330.00,381.91,False,False
25256.85,-13098.98,331.00,383.00,False,False
25342.47,-13253.18,332.00,384.28,False,False
25428.08,-13370.48,333.00,385.25,False,False
25513.70,-13501.13,334.00,386.33,False,False
25599.32,-13623.19,335.00,387.35,False,False
25684.93,-13714.29,336.00,388.10,False,False
25770.55,-13764.59,337.00,388.52,False,False
25856.16,-13812.21,338.00,388.91,False,False
25941.78,-13894.14,339.00,389.59,False,False
26027.40,-14028.39,340.00,390.70,False,False
26113.01,-14176.08,341.00,391.93,False,False
26198.63,-14513.75,342.00,394.72,False,False
26284.25,-14472.72,343.00,394.38,False,False
26369.86,-14690.79,344.00,396.19,False,False
26455.48,-14794.66,345.00,397.05,False,False
26541.10,-14901.19,346.00,397.93,False,False
26626.71,-14995.73,347.00,398.71,False,False
26712.33,-15092.27,348.00,399.51,False,False
26797.95,-15211.27,349.00,400.50,False,False
26883.56,-15179.50,350.00,400.24,False,False
26969.18,-15379.45,351.00,401.89,False,False
27054.79,-15481.27,352.00,402.74,False,False
27140.41,-15591.59,353.00,403.65,False,False
27226.03,-15696.91,354.00,404.52,False,False
27311.64,-15798.66,355.00,405.37,False,False
27397.26,-15903.96,356.00,406.24,False,False
27482.88,-15984.22,357.00,406.90,False,False
27568.49,-16082.78,358.00,407.72,False,False
27654.11,-16169.52,359.00,408.44,False,False
27739.73,-16166.79,360.00,408.41,False,False
27825.34,-16400.59,361.00,410.35,False,False
27910.96,-16538.82,362.00,411.50,False,False
27996.58,-16708.55,363.00,412.90,False,False
28082.19,-16832.42,364.00,413.93,False,False
28167.81,-16963.88,365.00,415.02,False,False
28253.42,-17130.80,366.00,416.40,False,False
28339.04,-17273.45,367.00,417.58,False,False
28424.66,-17390.50,368.00,418.55,False,False
28510.27,-17464.15,369.00,419.16,False,False
28595.89,-17519.30,370.00,419.62,False,False
28681.51,-17589.54,371.00,420.20,False,False
28767.12,-17719.32,372.00,421.27,False,False
28852.74,-17835.81,373.00,422.24,False,False
28938.36,-17939.64,374.00,423.10,False,False
29023.97,-18011.16,375.00,423.69,False,False
29109.59,-18082.29,376.00,424.28,False,False
29195.21,-18159.87,377.00,424.92,False,False
29280.82,-18062.49,378.00,424.12,False,False
29366.44,-17737.53,379.00,421.43,False,False
29452.05,-17062.76,380.00,415.84,False,False
29537.67,-15731.72,381.00,404.81,False,False
29623.29,-15008.23,382.00,398.82,False,False
29708.90,-14758.99,383.00,396.75,False,False
29794.52,-14728.89,384.00,396.50,False,False
29880.14,-14672.32,385.00,396.04,False,False
29965.75,-14732.60,386.00,396.54,False,False
30051.37,-14823.27,387.00,397.29,False,False
30136.99,-15003.81,388.00,398.78,False,False
30222.60,-15156.17,389.00,400.04,False,False
30308.22,-15344.93,390.00,401.61,False,False
30393.84,-15313.88,391.00,401.35,False,False
30479.45,-15443.42,392.00,402.42,False,False
30565.07,-15521.81,393.00,403.07,False,False
30650.68,-15603.11,394.00,403.75,False,False
30736.30,-15715.97,395.00,404.68,False,False
30821.92,-15824.70,396.00,405.58,False,False
30907.53,-15927.16,397.00,406.43,False,False
30993.15,-16018.13,398.00,407.18,False,False
31078.77,-16090.87,399.00,407.79,False,False
31164.38,-16188.46,400.00,408.59,False,False
31250.00,-16299.42,401.00,409.51,False,False
31335.62,-16447.82,402.00,410.74,False,False
31421.23,-16621.79,403.00,412.18,False,False
31506.85,-16736.50,404.00,413.13,False,False
31592.47,-16827.87,405.00,413.89,False,False
31678.08,-16915.88,406.00,414.62,False,False
31763.70,-17050.07,407.00,415.73,False,False
31849.32,-17222.75,408.00,417.16,False,False
31934.93,-17391.16,409.00,418.56,False,False
32020.55,-17524.43,410.00,419.66,False,False
32106.16,-17638.69,411.00,420.61,False,False
32191.78,-17752.95,412.00,421.55,False,False
32277.40,-17861.61,413.00,422.45,False,False
32363.01,-17987.93,414.00,423.50,False,False
32448.63,-17983.76,415.00,423.47,False,False
32534.25,-18170.90,416.00,425.02,False,False
32619.86,-18304.78,417.00,426.12,False,False
32705.48,-18407.58,418.00,426.98,False,False
32791.10,-18496.28,419.00,427.71,False,False
32876.71,-18591.78,420.00,428.50,False,False
32962.33,-18725.96,421.00,429.61,False,False
33047.95,-18961.27,422.00,431.56,False,False
33133.56,-18885.81,423.00,430.94,False,False
33219.18,-19017.97,424.00,432.03,False,False
33304.79,-19157.64,425.00,433.19,False,False
33390.41,-19313.15,426.00,434.48,False,False
33476.03,-19572.92,427.00,434.63,False,True
