rotation,value,x,y,is_max,is_min
8561.64,-7010.17,136.00,332.57,False,False
8647.26,-7169.17,137.00,333.88,False,False
8732.88,-6210.60,138.00,325.94,False,False
8818.49,-6180.59,139.00,325.70,False,False
8904.11,-5811.05,140.00,322.63,False,False
8989.73,-5507.15,141.00,320.12,False,False
9075.34,-5213.51,142.00,317.69,False,False
9160.96,-4849.54,143.00,314.67,False,False
9246.58,-4344.84,144.00,310.49,False,False
9332.19,-3731.49,145.00,305.41,False,False
9417.81,-2618.57,146.00,296.19,False,False
9503.42,-1891.06,147.00,290.16,False,False
9589.04,-672.61,148.00,280.07,False,False
9674.66,-865.19,149.00,281.67,False,False
9760.27,-131.86,150.00,275.59,False,False
9845.89,409.78,151.00,271.11,False,False
9931.51,898.08,152.00,267.06,False,False
10017.12,1213.40,153.00,264.45,False,False
10102.74,1579.23,154.00,261.42,False,False
10188.36,1773.72,155.00,259.81,False,False
10273.97,1932.63,156.00,258.49,False,False
10359.59,1974.89,157.00,258.14,False,False
10445.21,2028.17,158.00,257.70,False,False
10530.82,1927.36,159.00,258.54,False,False
10616.44,1872.96,160.00,258.99,False,False
10702.05,1797.45,161.00,259.61,False,False
10787.67,1799.03,162.00,259.60,False,False
10873.29,1818.65,163.00,259.44,False,False
10958.90,1626.95,164.00,261.02,False,False
11044.52,1471.84,165.00,262.31,False,False
11130.14,1324.81,166.00,263.53,False,False
11215.75,1199.42,167.00,264.56,False,False
11301.37,1060.65,168.00,265.71,False,False
11386.99,1097.84,169.00,265.41,False,False
11472.60,930.28,170.00,266.79,False,False
11558.22,837.79,171.00,267.56,False,False
11643.84,727.12,172.00,268.48,False,False
11729.45,635.51,173.00,269.24,False,False
11815.07,555.66,174.00,269.90,False,False
11900.68,472.65,175.00,270.58,False,False
11986.30,382.29,176.00,271.33,False,False
12071.92,392.83,177.00,271.25,False,False
12157.53,363.58,178.00,271.49,False,False
12243.15,277.90,179.00,272.20,False,False
12328.77,139.51,180.00,273.34,False,False
12414.38,-119.36,181.00,275.49,False,False
12500.00,-288.55,182.00,276.89,False,False
12585.62,-429.75,183.00,278.06,False,False
12671.23,-507.87,184.00,278.71,False,False
12756.85,-595.90,185.00,279.44,False,False
12842.47,-683.93,186.00,280.17,False,False
12928.08,-765.15,187.00,280.84,False,False
13013.70,-871.23,188.00,281.72,False,False
13099.32,-989.65,189.00,282.70,False,False
13184.93,-1106.64,190.00,283.67,False,False
13270.55,-1086.52,191.00,283.50,False,False
13356.16,-1328.83,192.00,285.51,False,False
13441.78,-1453.64,193.00,286.54,False,False
13527.40,-1570.68,194.00,287.51,False,False
13613.01,-1660.41,195.00,288.25,False,False
13698.63,-1810.87,196.00,289.50,False,False
13784.25,-1792.98,197.00,289.35,False,False
13869.86,-1942.65,198.00,290.59,False,False
13955.48,-2035.46,199.00,291.36,False,False
14041.10,-2159.74,200.00,292.39,False,False
14126.71,-2257.06,201.00,293.20,False,False
14212.33,-2344.12,202.00,293.92,False,False
14297.95,-2431.11,203.00,294.64,False,False
14383.56,-2539.04,204.00,295.53,False,False
14469.18,-2653.02,205.00,296.48,False,False
14554.79,-2741.83,206.00,297.21,False,False
14640.41,-2802.37,207.00,297.71,False,False
14726.03,-2866.34,208.00,298.24,False,False
14811.64,-2946.92,209.00,298.91,False,False
14897.26,-3023.66,210.00,299.55,False,False
14982.88,-3187.12,211.00,300.90,False,False
15068.49,-3162.98,212.00,300.70,False,False
15154.11,-3210.24,213.00,301.09,False,False
15239.73,-3117.20,214.00,300.32,False,False
15325.34,-2919.28,215.00,298.68,False,False
15410.96,-2587.64,216.00,295.93,False,False
15496.58,-2385.17,217.00,294.26,False,False
15582.19,-2265.02,218.00,293.26,False,False
15667.81,-2208.30,219.00,292.79,False,False
15753.42,-2198.52,220.00,292.71,False,False
15839.04,-2226.69,221.00,292.94,False,False
15924.66,-2320.06,222.00,293.72,False,False
16010.27,-2426.84,223.00,294.60,False,False
16095.89,-2539.80,224.00,295.54,False,False
16181.51,-2626.71,225.00,296.26,False,False
16267.12,-2680.41,226.00,296.70,False,False
16352.74,-2776.66,227.00,297.50,False,False
16438.36,-2745.04,228.00,297.24,False,False
16523.97,-2893.85,229.00,298.47,False,False
16609.59,-3009.37,230.00,299.43,False,False
16695.21,-3132.07,231.00,300.44,False,False
16780.82,-3265.16,232.00,301.55,False,False
16866.44,-3412.67,233.00,302.77,False,False
16952.05,-3583.19,234.00,304.18,False,False
17037.67,-3777.96,235.00,305.79,False,False
17123.29,-3733.40,236.00,305.43,False,False
17208.90,-3858.71,237.00,306.46,False,False
17294.52,-3956.79,238.00,307.28,False,False
17380.14,-4083.92,239.00,308.33,False,False
17465.75,-4243.64,240.00,309.65,False,False
17551.37,-4242.60,241.00,309.64,False,False
17636.99,-4344.34,242.00,310.49,False,False
17722.60,-4460.99,243.00,311.45,False,False
17808.22,-4575.71,244.00,312.40,False,False
17893.84,-4662.16,245.00,313.12,False,False
17979.45,-4714.51,246.00,313.55,False,False
18065.07,-4703.42,247.00,313.46,False,False
18150.68,-4871.80,248.00,314.85,False,False
18236.30,-4973.87,249.00,315.70,False,False
18321.92,-5088.09,250.00,316.65,False,False
18407.53,-5185.08,251.00,317.45,False,False
18493.15,-5291.65,252.00,318.33,False,False
18578.77,-5428.61,253.00,319.47,False,False
18664.38,-5422.54,254.00,319.42,False,False
18750.00,-5769.09,255.00,322.29,False,False
18835.62,-5919.61,256.00,323.53,False,False
18921.23,-6017.54,257.00,324.35,False,False
19006.85,-6087.62,258.00,324.93,False,False
19092.47,-6154.28,259.00,325.48,False,False
19178.08,-6250.55,260.00,326.28,False,False
19263.70,-6331.10,261.00,326.94,False,False
19349.32,-6412.63,262.00,327.62,False,False
19434.93,-6495.51,263.00,328.30,False,False
19520.55,-6639.84,264.00,329.50,False,False
19606.16,-6625.12,265.00,329.38,False,False
19691.78,-6780.66,266.00,330.67,False,False
19777.40,-6898.09,267.00,331.64,False,False
19863.01,-7013.06,268.00,332.59,False,False
19948.63,-7095.45,269.00,333.27,False,False
20034.25,-7217.84,270.00,334.29,False,False
20119.86,-7316.36,271.00,335.10,False,False
20205.48,-7509.05,272.00,336.70,False,False
20291.10,-7484.91,273.00,336.50,False,False
20376.71,-7621.35,274.00,337.63,False,False
20462.33,-7722.70,275.00,338.47,False,False
20547.95,-7832.07,276.00,339.38,False,False
20633.56,-7933.94,277.00,340.22,False,False
20719.18,-8029.53,278.00,341.01,False,False
20804.79,-8123.82,279.00,341.79,False,False
20890.41,-8231.85,280.00,342.69,False,False
20976.03,-8321.13,281.00,343.43,False,False
21061.64,-8382.56,282.00,343.94,False,False
21147.26,-8441.53,283.00,344.42,False,False
21232.88,-8502.11,284.00,344.93,False,False
21318.49,-8574.03,285.00,345.52,False,False
21404.11,-8955.16,286.00,346.68,False,True
21489.73,-8655.94,287.00,346.20,False,False
21575.34,-8704.77,288.00,346.60,False,False
21660.96,-8653.92,289.00,346.18,False,False
21746.58,-8484.10,290.00,344.78,False,False
21832.19,-8188.13,291.00,342.32,False,False
21917.81,-7933.80,292.00,340.22,False,False
22003.42,-7655.73,293.00,337.91,False,False
22089.04,-7201.21,294.00,334.15,False,False
22174.66,-6884.31,295.00,331.52,False,False
22260.27,-6471.43,296.00,328.10,False,False
22345.89,-6152.72,297.00,325.46,False,False
22431.51,-5311.87,298.00,318.50,False,False
22517.12,-5384.31,299.00,319.10,False,False
22602.74,-4870.29,300.00,314.84,False,False
22688.36,-4535.75,301.00,312.07,False,False
22773.97,-4271.29,302.00,309.88,False,False
22859.59,-3984.91,303.00,307.51,False,False
22945.21,-3705.57,304.00,305.19,False,False
23030.82,-3390.34,305.00,302.58,False,False
23116.44,-2535.21,306.00,295.50,False,False
23202.05,-2575.45,307.00,295.83,False,False
23287.67,-1680.60,308.00,288.42,False,False
23373.29,-1380.71,309.00,285.94,False,False
23458.90,-1212.12,310.00,284.54,False,False
23544.52,-1215.79,311.00,284.57,False,False
23630.14,-1249.64,312.00,284.85,False,False
23715.75,-1366.91,313.00,285.82,False,False
23801.37,-1365.69,314.00,285.81,False,False
23886.99,-1463.30,315.00,286.62,False,False
23972.60,-1536.13,316.00,287.22,False,False
24058.22,-1595.94,317.00,287.72,False,False
24143.84,-1669.86,318.00,288.33,False,False
24229.45,-1731.57,319.00,288.84,False,False
24315.07,-1821.71,320.00,289.59,False,False
24400.68,-1917.12,321.00,290.38,False,False
24486.30,-2052.31,322.00,291.50,False,False
24571.92,-2024.88,323.00,291.27,False,False
24657.53,-2109.75,324.00,291.98,False,False
24743.15,-2182.12,325.00,292.58,False,False
24828.77,-2301.29,326.00,293.56,False,False
24914.38,-2440.06,327.00,294.71,False,False
25000.00,-2578.71,328.00,295.86,False,False
25085.62,-2692.22,329.00,296.80,False,False
25171.23,-2794.91,330.00,297.65,False,False
25256.85,-2913.00,331.00,298.63,False,False
25342.47,-3013.12,332.00,299.46,False,False
25428.08,-3126.61,333.00,300.40,False,False
25513.70,-3244.96,334.00,301.38,False,False
25599.32,-3379.10,335.00,302.49,False,False
25684.93,-3476.02,336.00,303.29,False,False
25770.55,-3541.25,337.00,303.83,False,False
25856.16,-3440.66,338.00,303.00,False,False
25941.78,-3263.45,339.00,301.53,False,False
26027.40,-2651.29,340.00,296.46,False,False
26113.01,-2708.04,341.00,296.93,False,False
26198.63,-2572.47,342.00,295.81,False,False
26284.25,-2548.04,343.00,295.61,False,False
26369.86,-2535.21,344.00,295.50,False,False
26455.48,-2536.31,345.00,295.51,False,False
26541.10,-2535.05,346.00,295.50,False,False
26626.71,-2546.19,347.00,295.59,False,False
26712.33,-2511.66,348.00,295.30,False,False
26797.95,-2495.96,349.00,295.17,False,False
26883.56,-2342.69,350.00,293.91,False,False
26969.18,-2178.72,351.00,292.55,False,False
27054.79,-1961.75,352.00,290.75,False,False
27140.41,-1493.26,353.00,286.87,False,False
27226.03,-931.96,354.00,282.22,False,False
27311.64,-20.97,355.00,274.67,False,False
27397.26,800.59,356.00,267.87,False,False
27482.88,748.49,357.00,268.30,False,False
27568.49,972.70,358.00,266.44,False,False
27654.11,999.65,359.00,266.22,False,False
27739.73,1000.87,360.00,266.21,False,False
27825.34,940.66,361.00,266.71,False,False
27910.96,850.06,362.00,267.46,False,False
27996.58,748.84,363.00,268.30,False,False
28082.19,647.89,364.00,269.13,False,False
28167.81,580.93,365.00,269.69,False,False
28253.42,515.49,366.00,270.23,False,False
28339.04,457.62,367.00,270.71,False,False
28424.66,407.52,368.00,271.12,False,False
28510.27,370.55,369.00,271.43,False,False
28595.89,274.17,370.00,272.23,False,False
28681.51,130.29,371.00,273.42,False,False
28767.12,-126.79,372.00,275.55,False,False
28852.74,-270.58,373.00,276.74,False,False
28938.36,-361.99,374.00,277.50,False,False
29023.97,-378.91,375.00,277.64,False,False
29109.59,-396.67,376.00,277.79,False,False
29195.21,-347.08,377.00,277.38,False,False
29280.82,-466.61,378.00,278.37,False,False
29366.44,-581.24,379.00,279.31,False,False
29452.05,-695.52,380.00,280.26,False,False
29537.67,-855.85,381.00,281.59,False,False
29623.29,-1038.39,382.00,283.10,False,False
29708.90,-1309.84,383.00,285.35,False,False
29794.52,-1455.74,384.00,286.56,False,False
29880.14,-1589.54,385.00,287.67,False,False
29965.75,-1546.58,386.00,287.31,False,False
30051.37,-1702.66,387.00,288.60,False,False
30136.99,-1790.85,388.00,289.33,False,False
30222.60,-1893.20,389.00,290.18,False,False
30308.22,-1951.12,390.00,290.66,False,False
30393.84,-1992.53,391.00,291.00,False,False
30479.45,-1970.49,392.00,290.82,False,False
30565.07,-1930.25,393.00,290.49,False,False
30650.68,-1877.88,394.00,290.06,False,False
30736.30,-1778.42,395.00,289.23,False,False
30821.92,-1668.96,396.00,288.32,False,False
30907.53,-1510.33,397.00,287.01,False,False
30993.15,-1308.72,398.00,285.34,False,False
31078.77,-1111.13,399.00,283.70,False,False
31164.38,-918.23,400.00,282.11,False,False
31250.00,-615.53,401.00,279.60,False,False
31335.62,-290.71,402.00,276.91,False,False
31421.23,98.28,403.00,273.69,False,False
31506.85,278.20,404.00,272.20,False,False
31592.47,372.52,405.00,271.41,False,False
31678.08,370.22,406.00,271.43,False,False
31763.70,353.80,407.00,271.57,False,False
31849.32,260.10,408.00,272.35,False,False
31934.93,101.35,409.00,273.66,False,False
32020.55,-197.16,410.00,276.13,False,False
32106.16,-371.55,411.00,277.58,False,False
32191.78,-495.20,412.00,278.60,False,False
32277.40,-551.88,413.00,279.07,False,False
32363.01,-549.50,414.00,279.05,False,False
32448.63,-723.64,415.00,280.49,False,False
32534.25,-834.02,416.00,281.41,False,False
32619.86,-937.22,417.00,282.26,False,False
32705.48,-1015.69,418.00,282.91,False,False
32791.10,-1120.72,419.00,283.78,False,False
32876.71,-1224.95,420.00,284.65,False,False
32962.33,-1329.98,421.00,285.52,False,False
33047.95,-1434.21,422.00,286.38,False,False
33133.56,-1532.31,423.00,287.19,False,False
33219.18,-1614.10,424.00,287.87,False,False
33304.79,-1708.24,425.00,288.65,False,False
33390.41,-1824.66,426.00,289.61,False,False
33476.03,-1798.48,427.00,289.40,False,False
33561.64,-1943.51,428.00,290.60,False,False
33647.26,-2063.32,429.00,291.59,False,False
33732.88,-2280.36,430.00,293.39,False,False
33818.49,-2390.58,431.00,294.30,False,False
33904.11,-2491.99,432.00,295.14,False,False
33989.73,-2559.98,433.00,295.71,False,False
34075.34,-2664.73,434.00,296.57,False,False
34160.96,-2778.97,435.00,297.52,False,False
34246.58,-2855.59,436.00,298.15,False,False
34332.19,-2903.42,437.00,298.55,False,False
34417.81,-2867.20,438.00,298.25,False,False
34503.42,-2743.35,439.00,297.22,False,False
34589.04,-2506.18,440.00,295.26,False,False
34674.66,-2032.07,441.00,291.33,False,False
34760.27,-1638.73,442.00,288.07,False,False
34845.89,-1140.76,443.00,283.95,False,False
34931.51,-844.90,444.00,281.50,False,False
35017.12,-667.10,445.00,280.03,False,False
35102.74,-615.65,446.00,279.60,False,False
35188.36,-595.96,447.00,279.44,False,False
35273.97,-599.15,448.00,279.46,False,False
35359.59,-619.49,449.00,279.63,False,False
35445.21,-652.59,450.00,279.91,False,False
35530.82,-653.17,451.00,279.91,False,False
35616.44,-560.86,452.00,279.15,False,False
35702.05,-735.32,453.00,280.59,False,False
35787.67,586.38,454.00,269.64,False,False
35873.29,768.16,455.00,268.14,False,False
35958.90,1371.23,456.00,263.14,False,False
36044.52,1770.16,457.00,259.84,False,False
36130.14,2101.36,458.00,257.09,False,False
36215.75,2396.42,459.00,254.65,False,False
36301.37,2588.15,460.00,253.06,False,False
36386.99,2914.63,461.00,250.36,False,False
36472.60,2903.01,462.00,250.45,False,False
36558.22,3163.39,463.00,250.30,True,False
36643.84,2899.81,464.00,250.48,False,False
36729.45,2855.66,465.00,250.85,False,False
36815.07,2757.88,466.00,251.66,False,False
36900.68,2776.66,467.00,251.50,False,False
