rotation,value,x,y
0.00,-583.50,36.00,279.33
85.62,-439.78,37.00,278.14
171.23,-310.43,38.00,277.07
256.85,-195.46,39.00,276.12
342.47,-40.24,40.00,274.83
428.08,57.49,41.00,274.02
513.70,-0.00,42.00,274.50
599.32,-0.00,43.00,274.50
684.93,-0.00,44.00,274.50
770.55,-0.00,45.00,274.50
856.16,-0.00,46.00,274.50
941.78,-0.00,47.00,274.50
1027.40,-0.00,48.00,274.50
1113.01,-0.00,49.00,274.50
1198.63,-2793.91,50.00,297.64
1284.25,1396.95,51.00,262.93
1369.86,9778.67,52.00,193.50
1455.48,19557.34,53.00,112.50
1541.10,27916.07,54.00,43.26
1626.71,30000.00,55.00,8.47
1712.33,29436.62,56.00,30.67
1797.95,29632.08,57.00,29.05
1883.56,30000.00,58.00,5.54
1969.18,30000.00,59.00,17.31
2054.79,18239.85,60.00,123.41
2140.41,-2907.10,61.00,298.58
2226.03,-16924.20,62.00,414.69
2311.64,-21029.03,63.00,448.69
2397.26,-9789.96,64.00,355.59
2482.88,-8418.26,65.00,344.23
2568.49,-4236.44,66.00,309.59
2654.11,2779.53,67.00,251.48
2739.73,9971.26,68.00,191.90
2825.34,14032.77,69.00,158.26
2910.96,14696.75,70.00,152.76
2996.58,-275.94,71.00,276.79
3082.19,-5153.78,72.00,317.19
3167.81,-2348.38,73.00,293.95
3253.42,-2339.75,74.00,293.88
3339.04,-1796.49,75.00,289.38
3424.66,-1310.72,76.00,285.36
3510.27,-1273.35,77.00,285.05
3595.89,-632.37,78.00,279.74
3681.51,-80.48,79.00,275.17
3767.12,-2983.62,80.00,299.21
3852.74,1552.17,81.00,261.64
3938.36,9998.28,82.00,191.68
4023.97,19334.29,83.00,114.35
4109.59,30000.00,84.00,21.05
4195.21,30000.00,85.00,22.94
4280.82,19752.23,86.00,110.89
4366.44,10599.02,87.00,186.70
4452.05,2326.53,88.00,255.23
4537.67,-4610.52,89.00,312.69
4623.29,4668.01,90.00,235.83
4708.90,11707.39,91.00,177.52
4794.52,9122.35,92.00,198.94
4880.14,-3702.21,93.00,305.17
4965.75,-13104.34,94.00,383.05
5051.37,-19486.44,95.00,435.91
5136.99,-10566.25,96.00,362.02
5222.60,1626.90,97.00,261.02
5308.22,6365.81,98.00,221.77
5393.84,3567.12,99.00,244.95
5479.45,4047.14,100.00,240.98
5565.07,4136.25,101.00,240.24
5650.68,4708.25,102.00,235.50
5736.30,3633.23,103.00,244.40
5821.92,698.48,104.00,268.71
5907.53,4110.38,105.00,240.45
5993.15,13857.43,106.00,159.71
6078.77,19166.43,107.00,115.74
6164.38,20129.35,108.00,107.76
6250.00,14823.23,109.00,151.71
6335.62,5015.81,110.00,232.95
6421.23,1172.75,111.00,264.79
6506.85,916.93,112.00,266.90
6592.47,7025.01,113.00,216.31
6678.08,13863.18,114.00,159.67
6763.70,8651.91,115.00,202.83
6849.32,937.05,116.00,266.74
6934.93,-8207.82,117.00,342.49
7020.55,-17599.89,118.00,420.29
7106.16,-14856.28,119.00,397.56
7191.78,-9407.88,120.00,352.43
7277.40,-11907.16,121.00,373.13
7363.01,-11928.72,122.00,373.31
7448.63,-11770.62,123.00,372.00
7534.25,-11810.87,124.00,372.33
7619.86,-11188.08,125.00,367.17
7705.48,-11247.48,126.00,367.67
7791.10,-11345.21,127.00,368.48
7876.71,-14427.52,128.00,394.01
7962.33,-4535.79,129.00,312.07
8047.95,3000.86,130.00,249.64
8133.56,-371.75,131.00,277.58
8219.18,-3854.56,132.00,306.43
8304.79,-7275.08,133.00,334.76
8390.41,-11667.15,134.00,371.14
8476.03,-1842.48,135.00,289.76
8561.64,4078.76,136.00,240.71
8647.26,738.72,137.00,268.38
8732.88,425.41,138.00,270.98
8818.49,195.46,139.00,272.88
8904.11,333.43,140.00,271.74
8989.73,488.65,141.00,270.45
9075.34,508.77,142.00,270.29
9160.96,520.26,143.00,270.19
9246.58,546.13,144.00,269.98
9332.19,298.94,145.00,272.02
9417.81,948.55,146.00,266.64
9503.42,-592.12,147.00,279.40
9589.04,-4351.83,148.00,310.55
9674.66,-6202.93,149.00,325.88
9760.27,-6231.68,150.00,326.12
9845.89,-4386.32,151.00,310.83
9931.51,-572.00,152.00,279.24
10017.12,1302.10,153.00,263.71
10102.74,816.33,154.00,267.74
10188.36,1270.48,155.00,263.98
10273.97,1382.58,156.00,263.05
10359.59,1052.03,157.00,265.79
10445.21,1008.91,158.00,266.14
10530.82,819.20,159.00,267.71
10616.44,425.41,160.00,270.98
10702.05,166.71,161.00,273.12
10787.67,293.19,162.00,272.07
10873.29,1509.05,163.00,262.00
10958.90,-678.36,164.00,280.12
