rotation,value,x,y
0.00,-519.20,36.00,278.80
85.62,-387.67,37.00,277.71
171.23,-274.15,38.00,276.77
256.85,-178.64,39.00,275.98
342.47,-101.14,40.00,275.34
428.08,-41.65,41.00,274.84
513.70,27.86,42.00,274.27
599.32,50.65,43.00,274.08
684.93,-0.00,44.00,274.50
770.55,-0.00,45.00,274.50
856.16,-0.00,46.00,274.50
941.78,2406.04,47.00,254.57
1027.40,-3063.27,48.00,299.87
1113.01,-4787.04,49.00,314.15
1198.63,1499.77,50.00,262.08
1284.25,3978.42,51.00,241.55
1369.86,1045.15,52.00,265.84
1455.48,797.65,53.00,267.89
1541.10,-6698.23,54.00,329.98
1626.71,-6913.23,55.00,331.76
1712.33,-6748.74,56.00,330.40
1797.95,-6047.47,57.00,324.59
1883.56,-10836.49,58.00,364.26
1969.18,-7216.02,59.00,334.27
2054.79,1129.29,60.00,265.15
2140.41,2373.68,61.00,254.84
2226.03,775.14,62.00,268.08
2311.64,-1049.09,63.00,283.19
2397.26,-603.62,64.00,279.50
2482.88,2162.49,65.00,256.59
2568.49,1829.02,66.00,259.35
2654.11,1081.88,67.00,265.54
2739.73,123.26,68.00,273.48
2825.34,-564.37,69.00,279.17
2910.96,-1646.10,70.00,288.14
2996.58,-2071.46,71.00,291.66
3082.19,-2706.27,72.00,296.92
3167.81,-3285.59,73.00,301.72
3253.42,3269.70,74.00,247.42
3339.04,1441.59,75.00,262.56
3424.66,2727.61,76.00,251.91
3510.27,1798.84,77.00,259.60
3595.89,4725.01,78.00,235.36
3681.51,8136.14,79.00,207.11
3767.12,9994.97,80.00,191.71
3852.74,12127.72,81.00,174.04
3938.36,13813.84,82.00,160.08
4023.97,14549.11,83.00,153.98
4109.59,15724.56,84.00,144.25
4195.21,15350.89,85.00,147.34
4280.82,15225.20,86.00,148.38
4366.44,13599.92,87.00,161.85
4452.05,14840.37,88.00,151.57
4537.67,20857.45,89.00,101.73
4623.29,15894.11,90.00,142.84
4708.90,14286.84,91.00,156.16
4794.52,15014.84,92.00,150.13
4880.14,16246.29,93.00,139.93
4965.75,10059.24,94.00,191.18
5051.37,4365.35,95.00,238.34
5136.99,3066.09,96.00,249.10
5222.60,3436.28,97.00,246.04
5308.22,5670.81,98.00,227.53
5393.84,12145.04,99.00,173.90
5479.45,9647.39,100.00,194.59
5565.07,14606.10,101.00,153.51
5650.68,19913.19,102.00,109.55
5736.30,22653.54,103.00,86.85
5821.92,17609.71,104.00,128.63
5907.53,16317.77,105.00,139.33
5993.15,17177.19,106.00,132.22
6078.77,17525.01,107.00,129.33
6164.38,16728.76,108.00,135.93
6250.00,18093.60,109.00,124.62
6335.62,19090.21,110.00,116.37
6421.23,19148.32,111.00,115.89
6506.85,24981.22,112.00,67.57
6592.47,23533.65,113.00,79.56
6678.08,19591.04,114.00,112.22
6763.70,13873.82,115.00,159.58
6849.32,7007.50,116.00,216.45
6934.93,-192.34,117.00,276.09
7020.55,-7509.69,118.00,336.71
7106.16,-11621.45,119.00,370.76
7191.78,-14522.75,120.00,394.80
7277.40,-14599.39,121.00,395.43
7363.01,-8948.79,122.00,348.63
7448.63,-10601.69,123.00,362.32
7534.25,-10469.69,124.00,361.22
7619.86,-10208.24,125.00,359.06
7705.48,-13756.82,126.00,388.45
7791.10,-9914.17,127.00,356.62
7876.71,-9360.64,128.00,352.04
7962.33,-6706.60,129.00,330.05
8047.95,-2184.70,130.00,292.60
8133.56,3145.57,131.00,248.44
8219.18,8773.60,132.00,201.83
8304.79,13462.11,133.00,162.99
8390.41,17096.28,134.00,132.89
8476.03,18715.09,135.00,119.48
8561.64,17263.30,136.00,131.50
8647.26,21130.98,137.00,99.47
8732.88,18524.57,138.00,121.05
8818.49,18373.46,139.00,122.31
8904.11,18263.99,140.00,123.21
8989.73,18165.78,141.00,124.03
9075.34,18088.95,142.00,124.66
9160.96,18010.72,143.00,125.31
9246.58,17923.20,144.00,126.04
