rotation,value,x,y
0.00,-257.26,36.00,276.63
85.62,-284.56,37.00,276.86
171.23,-331.99,38.00,277.25
256.85,-399.54,39.00,277.81
342.47,-655.36,40.00,279.93
428.08,-672.61,41.00,280.07
513.70,-336.30,42.00,277.29
599.32,94.85,43.00,273.71
684.93,293.19,44.00,272.07
770.55,307.56,45.00,271.95
856.16,209.83,46.00,272.76
941.78,126.47,47.00,273.45
1027.40,17.25,48.00,274.36
1113.01,-232.83,49.00,276.43
1198.63,-459.90,50.00,278.31
1284.25,-586.38,51.00,279.36
1369.86,-549.01,52.00,279.05
1455.48,-3357.29,53.00,302.31
1541.10,951.42,54.00,266.62
1626.71,12239.15,55.00,173.12
1712.33,15130.78,56.00,149.17
1797.95,19565.97,57.00,112.43
1883.56,22477.72,58.00,88.31
1969.18,26642.71,59.00,53.81
2054.79,19571.72,60.00,112.38
2140.41,13868.93,61.00,159.62
2226.03,-54.61,62.00,274.95
2311.64,-7134.23,63.00,333.60
2397.26,-4831.85,64.00,314.52
2482.88,-5165.28,65.00,317.29
2568.49,-7964.93,66.00,340.48
2654.11,-658.24,67.00,279.95
2739.73,11086.52,68.00,182.67
2825.34,23896.71,69.00,76.56
2910.96,30000.00,70.00,-38.31
2996.58,25064.67,71.00,66.88
3082.19,26650.38,72.00,53.75
3167.81,14406.44,73.00,155.17
3253.42,-344.93,74.00,277.36
3339.04,1977.03,75.00,258.12
3424.66,-987.97,76.00,282.68
3510.27,-9265.39,77.00,351.25
3595.89,2405.86,78.00,254.57
3681.51,5805.03,79.00,226.41
3767.12,12334.83,80.00,172.33
3852.74,30000.00,81.00,22.31
3938.36,30000.00,82.00,9.95
4023.97,29233.98,83.00,32.35
4109.59,30000.00,84.00,8.57
4195.21,27949.12,85.00,42.99
4280.82,19534.35,86.00,112.69
4366.44,9754.24,87.00,193.70
4452.05,4225.35,88.00,239.50
4537.67,-9804.54,89.00,355.71
4623.29,-6984.77,90.00,332.36
4708.90,5625.18,91.00,227.90
4794.52,5995.98,92.00,224.83
