x,y_pixel,y_value
0,103,-27209.302325581393
1,103,-27209.302325581393
2,103,-27209.302325581393
3,103,-27209.302325581393
4,103,-27209.302325581393
5,103,-27209.302325581393
6,103,-27209.302325581393
7,103,-27209.302325581393
8,103,-27209.302325581393
9,103,-27209.302325581393
10,103,-27209.302325581393
11,103,-27209.302325581393
12,103,-27209.302325581393
13,103,-27209.302325581393
14,103,-27209.302325581393
15,103,-27209.302325581393
16,103,-27209.302325581393
17,103,-27209.302325581393
18,103,-27209.302325581393
19,103,-27209.302325581393
20,103,-27209.302325581393
21,103,-27209.302325581393
22,103,-27209.302325581393
23,103,-27209.302325581393
24,103,-27209.302325581393
25,103,-27209.302325581393
26,103,-27209.302325581393
27,103,-27209.302325581393
28,103,-27209.302325581393
29,103,-27209.302325581393
30,103,-27209.302325581393
31,103,-27209.302325581393
32,103,-27209.302325581393
33,103,-27209.302325581393
34,103,-27209.302325581393
35,103,-27209.302325581393
36,103,-27209.302325581393
37,103,-27209.302325581393
38,103,-27209.302325581393
39,103,-27209.302325581393
40,103,-27209.302325581393
41,103,-27209.302325581393
42,103,-27209.302325581393
43,103,-27209.302325581393
44,103,-27209.302325581393
45,103,-27209.302325581393
46,103,-27209.302325581393
47,103,-27209.302325581393
48,103,-27209.302325581393
49,103,-27209.302325581393
50,103,-27209.302325581393
51,103,-27209.302325581393
52,103,-27209.302325581393
53,104,-27906.976744186046
54,104,-27906.976744186046
55,104,-27906.976744186046
56,104,-27906.976744186046
57,104,-27906.976744186046
58,104,-27906.976744186046
59,104,-27906.976744186046
60,103,-27209.302325581393
61,103,-27209.302325581393
62,103,-27209.302325581393
63,103,-27209.302325581393
64,103,-27209.302325581393
65,103,-27209.302325581393
66,103,-27209.302325581393
67,103,-27209.302325581393
68,103,-27209.302325581393
69,103,-27209.302325581393
70,104,-27906.976744186046
71,104,-27906.976744186046
72,104,-27906.976744186046
73,104,-27906.976744186046
74,104,-27906.976744186046
75,104,-27906.976744186046
76,104,-27906.976744186046
77,104,-27906.976744186046
78,104,-27906.976744186046
79,104,-27906.976744186046
80,104,-27906.976744186046
81,104,-27906.976744186046
82,104,-27906.976744186046
83,104,-27906.976744186046
84,104,-27906.976744186046
85,104,-27906.976744186046
86,104,-27906.976744186046
87,104,-27906.976744186046
88,104,-27906.976744186046
89,104,-27906.976744186046
90,104,-27906.976744186046
91,104,-27906.976744186046
92,104,-27906.976744186046
93,104,-27906.976744186046
94,104,-27906.976744186046
95,104,-27906.976744186046
96,104,-27906.976744186046
97,104,-27906.976744186046
98,104,-27906.976744186046
99,104,-27906.976744186046
100,104,-27906.976744186046
101,104,-27906.976744186046
102,104,-27906.976744186046
103,104,-27906.976744186046
104,104,-27906.976744186046
105,104,-27906.976744186046
106,104,-27906.976744186046
107,104,-27906.976744186046
108,104,-27906.976744186046
109,104,-27906.976744186046
110,104,-27906.976744186046
111,104,-27906.976744186046
112,104,-27906.976744186046
113,104,-27906.976744186046
114,104,-27906.976744186046
115,104,-27906.976744186046
116,104,-27906.976744186046
117,104,-27906.976744186046
118,104,-27906.976744186046
119,104,-27906.976744186046
120,104,-27906.976744186046
121,104,-27906.976744186046
122,104,-27906.976744186046
123,104,-27906.976744186046
124,104,-27906.976744186046
125,104,-27906.976744186046
126,104,-27906.976744186046
127,104,-27906.976744186046
128,104,-27906.976744186046
129,104,-27906.976744186046
130,104,-27906.976744186046
131,104,-27906.976744186046
132,104,-27906.976744186046
133,104,-27906.976744186046
134,104,-27906.976744186046
135,104,-27906.976744186046
136,104,-27906.976744186046
137,104,-27906.976744186046
138,104,-27906.976744186046
139,104,-27906.976744186046
140,104,-27906.976744186046
141,104,-27906.976744186046
142,104,-27906.976744186046
143,104,-27906.976744186046
144,104,-27906.976744186046
145,104,-27906.976744186046
146,104,-27906.976744186046
147,104,-27906.976744186046
148,104,-27906.976744186046
149,104,-27906.976744186046
150,104,-27906.976744186046
151,104,-27906.976744186046
152,104,-27906.976744186046
153,104,-27906.976744186046
154,104,-27906.976744186046
155,104,-27906.976744186046
156,104,-27906.976744186046
157,104,-27906.976744186046
158,104,-27906.976744186046
159,104,-27906.976744186046
160,104,-27906.976744186046
161,104,-27906.976744186046
162,104,-27906.976744186046
163,104,-27906.976744186046
164,104,-27906.976744186046
165,104,-27906.976744186046
166,104,-27906.976744186046
167,104,-27906.976744186046
168,104,-27906.976744186046
169,104,-27906.976744186046
170,104,-27906.976744186046
171,104,-27906.976744186046
172,104,-27906.976744186046
173,104,-27906.976744186046
174,104,-27906.976744186046
175,104,-27906.976744186046
176,104,-27906.976744186046
177,104,-27906.976744186046
178,104,-27906.976744186046
179,104,-27906.976744186046
180,104,-27906.976744186046
181,104,-27906.976744186046
182,104,-27906.976744186046
183,104,-27906.976744186046
184,104,-27906.976744186046
185,104,-27906.976744186046
186,104,-27906.976744186046
187,104,-27906.976744186046
188,104,-27906.976744186046
189,104,-27906.976744186046
190,104,-27906.976744186046
191,104,-27906.976744186046
192,104,-27906.976744186046
193,104,-27906.976744186046
194,104,-27906.976744186046
195,104,-27906.976744186046
196,104,-27906.976744186046
197,104,-27906.976744186046
198,104,-27906.976744186046
199,104,-27906.976744186046
200,104,-27906.976744186046
201,104,-27906.976744186046
202,104,-27906.976744186046
203,104,-27906.976744186046
204,104,-27906.976744186046
205,104,-27906.976744186046
206,104,-27906.976744186046
207,104,-27906.976744186046
208,104,-27906.976744186046
209,104,-27906.976744186046
210,104,-27906.976744186046
211,104,-27906.976744186046
212,104,-27906.976744186046
213,104,-27906.976744186046
214,104,-27906.976744186046
215,104,-27906.976744186046
216,104,-27906.976744186046
217,104,-27906.976744186046
218,104,-27906.976744186046
