x,y,relative_y,value
0,1692,-1432,-171840
1,1692,-1432,-171840
2,1692,-1432,-171840
3,1692,-1432,-171840
4,1692,-1432,-171840
5,1692,-1432,-171840
6,1692,-1432,-171840
7,1692,-1432,-171840
8,1692,-1432,-171840
9,1692,-1432,-171840
10,1692,-1432,-171840
11,1692,-1432,-171840
12,1692,-1432,-171840
13,1692,-1432,-171840
14,1692,-1432,-171840
15,1692,-1432,-171840
16,1692,-1432,-171840
17,1692,-1432,-171840
18,1692,-1432,-171840
19,1692,-1432,-171840
20,1692,-1432,-171840
21,1692,-1432,-171840
22,1692,-1432,-171840
23,1692,-1432,-171840
24,1692,-1432,-171840
25,1692,-1432,-171840
26,1692,-1432,-171840
27,1692,-1432,-171840
28,1692,-1432,-171840
29,1692,-1432,-171840
30,1692,-1432,-171840
31,1692,-1432,-171840
32,1692,-1432,-171840
33,1692,-1432,-171840
34,1692,-1432,-171840
35,1692,-1432,-171840
36,1690,-1430,-171600
37,1690,-1430,-171600
38,1690,-1430,-171600
39,1692,-1432,-171840
40,1692,-1432,-171840
41,1692,-1432,-171840
42,1692,-1432,-171840
43,1692,-1432,-171840
44,1692,-1432,-171840
45,1692,-1432,-171840
46,1692,-1432,-171840
47,1692,-1432,-171840
48,1692,-1432,-171840
49,1692,-1432,-171840
50,1692,-1432,-171840
51,1692,-1432,-171840
52,1692,-1432,-171840
53,1692,-1432,-171840
54,1692,-1432,-171840
55,1692,-1432,-171840
56,1692,-1432,-171840
57,1692,-1432,-171840
58,1692,-1432,-171840
59,1692,-1432,-171840
60,1692,-1432,-171840
61,1692,-1432,-171840
62,1692,-1432,-171840
63,1692,-1432,-171840
64,1692,-1432,-171840
65,1692,-1432,-171840
66,1692,-1432,-171840
67,1692,-1432,-171840
68,1690,-1430,-171600
69,1689,-1429,-171480
70,1689,-1429,-171480
71,1689,-1429,-171480
72,1679,-1419,-170280
73,1679,-1419,-170280
74,1678,-1418,-170160
75,1678,-1418,-170160
76,1677,-1417,-170040
77,1677,-1417,-170040
78,1676,-1416,-169920
79,1676,-1416,-169920
80,1675,-1415,-169800
81,1675,-1415,-169800
82,1675,-1415,-169800
83,1680,-1420,-170400
84,1679,-1419,-170280
85,1679,-1419,-170280
86,1679,-1419,-170280
87,1679,-1419,-170280
88,1679,-1419,-170280
89,1679,-1419,-170280
90,1680,-1420,-170400
91,1675,-1415,-169800
92,1675,-1415,-169800
93,1675,-1415,-169800
94,1675,-1415,-169800
95,1676,-1416,-169920
96,1676,-1416,-169920
97,1677,-1417,-170040
98,1677,-1417,-170040
99,1678,-1418,-170160
100,1678,-1418,-170160
101,1679,-1419,-170280
102,1686,-1426,-171120
103,1687,-1427,-171240
104,1688,-1428,-171360
105,1689,-1429,-171480
106,1692,-1432,-171840
107,1692,-1432,-171840
108,1692,-1432,-171840
109,1692,-1432,-171840
110,1692,-1432,-171840
111,1692,-1432,-171840
112,1692,-1432,-171840
113,1690,-1430,-171600
114,1690,-1430,-171600
115,1690,-1430,-171600
116,1692,-1432,-171840
117,1692,-1432,-171840
118,1692,-1432,-171840
119,1692,-1432,-171840
120,1692,-1432,-171840
121,1692,-1432,-171840
122,1692,-1432,-171840
123,1692,-1432,-171840
124,1692,-1432,-171840
125,1692,-1432,-171840
126,1692,-1432,-171840
127,1690,-1430,-171600
128,1690,-1430,-171600
129,1690,-1430,-171600
130,1692,-1432,-171840
131,1692,-1432,-171840
132,1692,-1432,-171840
133,1690,-1430,-171600
134,1690,-1430,-171600
135,1690,-1430,-171600
136,1692,-1432,-171840
137,1692,-1432,-171840
138,1692,-1432,-171840
139,1692,-1432,-171840
140,1692,-1432,-171840
141,1692,-1432,-171840
142,1692,-1432,-171840
143,1692,-1432,-171840
144,1692,-1432,-171840
145,1692,-1432,-171840
146,1692,-1432,-171840
147,1692,-1432,-171840
148,1692,-1432,-171840
149,1692,-1432,-171840
150,1692,-1432,-171840
151,1692,-1432,-171840
152,1692,-1432,-171840
153,1692,-1432,-171840
154,1692,-1432,-171840
155,1692,-1432,-171840
156,1692,-1432,-171840
157,1692,-1432,-171840
158,1692,-1432,-171840
159,1692,-1432,-171840
160,1692,-1432,-171840
161,1692,-1432,-171840
162,1692,-1432,-171840
163,1692,-1432,-171840
164,1692,-1432,-171840
165,1692,-1432,-171840
166,1692,-1432,-171840
167,1692,-1432,-171840
168,1692,-1432,-171840
169,1692,-1432,-171840
170,1692,-1432,-171840
171,1692,-1432,-171840
172,1692,-1432,-171840
173,1692,-1432,-171840
174,1692,-1432,-171840
175,1692,-1432,-171840
176,1692,-1432,-171840
177,1692,-1432,-171840
178,1692,-1432,-171840
179,1692,-1432,-171840
180,1692,-1432,-171840
181,1692,-1432,-171840
182,1692,-1432,-171840
183,1692,-1432,-171840
184,1692,-1432,-171840
185,1692,-1432,-171840
186,1692,-1432,-171840
