x,y,relative_y,value
103,664,-404,-48480
104,665,-405,-48600
105,665,-405,-48600
106,665,-405,-48600
107,665,-405,-48600
108,665,-405,-48600
109,665,-405,-48600
110,665,-405,-48600
111,665,-405,-48600
112,665,-405,-48600
113,665,-405,-48600
114,665,-405,-48600
115,665,-405,-48600
116,665,-405,-48600
117,665,-405,-48600
118,665,-405,-48600
119,665,-405,-48600
120,665,-405,-48600
121,665,-405,-48600
122,665,-405,-48600
123,665,-405,-48600
124,665,-405,-48600
125,665,-405,-48600
126,665,-405,-48600
127,665,-405,-48600
128,665,-405,-48600
129,665,-405,-48600
130,665,-405,-48600
131,665,-405,-48600
132,665,-405,-48600
133,665,-405,-48600
134,665,-405,-48600
135,665,-405,-48600
136,665,-405,-48600
137,665,-405,-48600
138,665,-405,-48600
139,665,-405,-48600
140,665,-405,-48600
141,665,-405,-48600
142,665,-405,-48600
143,665,-405,-48600
144,665,-405,-48600
145,665,-405,-48600
146,665,-405,-48600
147,665,-405,-48600
148,665,-405,-48600
149,665,-405,-48600
150,665,-405,-48600
151,665,-405,-48600
152,665,-405,-48600
153,665,-405,-48600
154,665,-405,-48600
155,665,-405,-48600
156,665,-405,-48600
157,665,-405,-48600
158,665,-405,-48600
159,665,-405,-48600
160,665,-405,-48600
161,665,-405,-48600
162,665,-405,-48600
163,665,-405,-48600
164,665,-405,-48600
165,665,-405,-48600
166,665,-405,-48600
167,665,-405,-48600
168,665,-405,-48600
169,665,-405,-48600
170,665,-405,-48600
171,665,-405,-48600
172,665,-405,-48600
173,665,-405,-48600
174,665,-405,-48600
175,665,-405,-48600
176,665,-405,-48600
177,665,-405,-48600
178,665,-405,-48600
179,665,-405,-48600
180,665,-405,-48600
181,665,-405,-48600
182,665,-405,-48600
183,665,-405,-48600
184,665,-405,-48600
185,665,-405,-48600
186,665,-405,-48600
187,665,-405,-48600
188,665,-405,-48600
189,665,-405,-48600
190,665,-405,-48600
191,665,-405,-48600
192,665,-405,-48600
193,665,-405,-48600
194,665,-405,-48600
195,665,-405,-48600
196,665,-405,-48600
197,665,-405,-48600
198,665,-405,-48600
199,665,-405,-48600
200,665,-405,-48600
201,665,-405,-48600
202,665,-405,-48600
203,665,-405,-48600
204,665,-405,-48600
205,665,-405,-48600
206,665,-405,-48600
207,665,-405,-48600
208,665,-405,-48600
209,665,-405,-48600
210,665,-405,-48600
211,665,-405,-48600
212,665,-405,-48600
213,665,-405,-48600
214,665,-405,-48600
215,665,-405,-48600
216,665,-405,-48600
217,665,-405,-48600
218,665,-405,-48600
219,665,-405,-48600
220,665,-405,-48600
221,665,-405,-48600
222,665,-405,-48600
223,665,-405,-48600
224,665,-405,-48600
225,665,-405,-48600
226,665,-405,-48600
227,665,-405,-48600
228,665,-405,-48600
229,665,-405,-48600
230,665,-405,-48600
231,665,-405,-48600
232,665,-405,-48600
233,665,-405,-48600
234,665,-405,-48600
235,665,-405,-48600
236,665,-405,-48600
237,665,-405,-48600
238,665,-405,-48600
239,665,-405,-48600
240,665,-405,-48600
241,665,-405,-48600
242,665,-405,-48600
243,665,-405,-48600
244,665,-405,-48600
245,665,-405,-48600
246,665,-405,-48600
247,665,-405,-48600
248,665,-405,-48600
249,665,-405,-48600
250,665,-405,-48600
251,665,-405,-48600
252,665,-405,-48600
253,665,-405,-48600
254,665,-405,-48600
255,665,-405,-48600
256,665,-405,-48600
257,665,-405,-48600
258,665,-405,-48600
259,665,-405,-48600
260,665,-405,-48600
261,665,-405,-48600
262,665,-405,-48600
263,665,-405,-48600
264,665,-405,-48600
265,665,-405,-48600
266,665,-405,-48600
267,665,-405,-48600
268,665,-405,-48600
269,665,-405,-48600
270,665,-405,-48600
271,665,-405,-48600
272,665,-405,-48600
273,665,-405,-48600
274,665,-405,-48600
275,665,-405,-48600
276,665,-405,-48600
277,665,-405,-48600
278,665,-405,-48600
279,665,-405,-48600
280,665,-405,-48600
281,665,-405,-48600
282,665,-405,-48600
283,665,-405,-48600
284,665,-405,-48600
285,665,-405,-48600
286,665,-405,-48600
287,663,-403,-48360
288,662,-402,-48240
289,662,-402,-48240
290,662,-402,-48240
291,663,-403,-48360
292,663,-403,-48360
293,663,-403,-48360
294,663,-403,-48360
295,663,-403,-48360
296,663,-403,-48360
297,663,-403,-48360
298,663,-403,-48360
299,663,-403,-48360
300,665,-405,-48600
301,665,-405,-48600
302,665,-405,-48600
303,665,-405,-48600
304,663,-403,-48360
305,662,-402,-48240
306,662,-402,-48240
307,662,-402,-48240
308,663,-403,-48360
309,663,-403,-48360
310,663,-403,-48360
311,663,-403,-48360
312,663,-403,-48360
313,663,-403,-48360
314,665,-405,-48600
315,666,-406,-48720
316,666,-406,-48720
317,666,-406,-48720
318,665,-405,-48600
319,665,-405,-48600
320,665,-405,-48600
321,665,-405,-48600
322,665,-405,-48600
323,665,-405,-48600
324,665,-405,-48600
325,665,-405,-48600
326,665,-405,-48600
327,665,-405,-48600
328,665,-405,-48600
329,666,-406,-48720
330,666,-406,-48720
331,666,-406,-48720
332,659,-399,-47880
333,661,-401,-48120
334,661,-401,-48120
335,665,-405,-48600
336,665,-405,-48600
337,665,-405,-48600
338,667,-407,-48840
339,667,-407,-48840
340,667,-407,-48840
341,665,-405,-48600
342,665,-405,-48600
343,662,-402,-48240
344,662,-402,-48240
345,662,-402,-48240
346,662,-402,-48240
347,663,-403,-48360
348,663,-403,-48360
349,665,-405,-48600
350,665,-405,-48600
351,665,-405,-48600
352,665,-405,-48600
353,665,-405,-48600
354,665,-405,-48600
355,665,-405,-48600
356,665,-405,-48600
357,665,-405,-48600
358,665,-405,-48600
359,663,-403,-48360
360,662,-402,-48240
361,662,-402,-48240
362,666,-406,-48720
363,668,-408,-48960
364,666,-406,-48720
365,666,-406,-48720
366,666,-406,-48720
367,666,-406,-48720
368,664,-404,-48480
369,664,-404,-48480
370,664,-404,-48480
371,666,-406,-48720
372,666,-406,-48720
373,666,-406,-48720
374,665,-405,-48600
375,665,-405,-48600
376,663,-403,-48360
377,662,-402,-48240
378,662,-402,-48240
379,662,-402,-48240
380,665,-405,-48600
381,665,-405,-48600
382,665,-405,-48600
383,665,-405,-48600
384,665,-405,-48600
385,665,-405,-48600
386,665,-405,-48600
387,665,-405,-48600
388,665,-405,-48600
389,665,-405,-48600
390,665,-405,-48600
391,663,-403,-48360
392,665,-405,-48600
393,665,-405,-48600
394,667,-407,-48840
395,667,-407,-48840
396,665,-405,-48600
397,665,-405,-48600
398,665,-405,-48600
399,665,-405,-48600
400,665,-405,-48600
401,665,-405,-48600
402,665,-405,-48600
