x,y,relative_y,value
103,478,-218,-26160
104,479,-219,-26280
105,479,-219,-26280
106,479,-219,-26280
107,478,-218,-26160
108,478,-218,-26160
109,478,-218,-26160
110,479,-219,-26280
111,479,-219,-26280
112,479,-219,-26280
113,479,-219,-26280
114,479,-219,-26280
115,479,-219,-26280
116,479,-219,-26280
117,479,-219,-26280
118,479,-219,-26280
119,479,-219,-26280
120,479,-219,-26280
121,479,-219,-26280
122,479,-219,-26280
123,479,-219,-26280
124,479,-219,-26280
125,479,-219,-26280
126,479,-219,-26280
127,479,-219,-26280
128,479,-219,-26280
129,479,-219,-26280
130,479,-219,-26280
131,479,-219,-26280
132,479,-219,-26280
133,479,-219,-26280
134,479,-219,-26280
135,479,-219,-26280
136,479,-219,-26280
137,479,-219,-26280
138,479,-219,-26280
139,479,-219,-26280
140,479,-219,-26280
141,479,-219,-26280
142,479,-219,-26280
143,479,-219,-26280
144,479,-219,-26280
145,479,-219,-26280
146,479,-219,-26280
147,479,-219,-26280
148,479,-219,-26280
149,479,-219,-26280
150,482,-222,-26640
151,484,-224,-26880
152,485,-225,-27000
153,484,-224,-26880
154,484,-224,-26880
155,481,-221,-26520
156,481,-221,-26520
157,481,-221,-26520
158,481,-221,-26520
159,481,-221,-26520
160,481,-221,-26520
161,481,-221,-26520
162,481,-221,-26520
163,481,-221,-26520
164,481,-221,-26520
165,481,-221,-26520
166,481,-221,-26520
167,481,-221,-26520
168,481,-221,-26520
169,481,-221,-26520
170,481,-221,-26520
171,481,-221,-26520
172,481,-221,-26520
173,481,-221,-26520
174,481,-221,-26520
175,481,-221,-26520
176,481,-221,-26520
177,481,-221,-26520
178,481,-221,-26520
179,481,-221,-26520
180,481,-221,-26520
181,481,-221,-26520
182,481,-221,-26520
183,481,-221,-26520
184,481,-221,-26520
185,481,-221,-26520
186,481,-221,-26520
187,481,-221,-26520
188,481,-221,-26520
189,481,-221,-26520
190,481,-221,-26520
191,481,-221,-26520
192,481,-221,-26520
193,481,-221,-26520
194,481,-221,-26520
195,481,-221,-26520
196,481,-221,-26520
197,481,-221,-26520
198,481,-221,-26520
199,481,-221,-26520
200,481,-221,-26520
201,481,-221,-26520
202,481,-221,-26520
203,481,-221,-26520
204,481,-221,-26520
205,481,-221,-26520
206,481,-221,-26520
207,481,-221,-26520
208,481,-221,-26520
209,481,-221,-26520
210,481,-221,-26520
211,481,-221,-26520
212,481,-221,-26520
213,481,-221,-26520
214,481,-221,-26520
215,481,-221,-26520
216,481,-221,-26520
217,481,-221,-26520
218,481,-221,-26520
219,481,-221,-26520
220,481,-221,-26520
221,481,-221,-26520
222,481,-221,-26520
223,481,-221,-26520
224,481,-221,-26520
225,481,-221,-26520
226,481,-221,-26520
227,481,-221,-26520
228,481,-221,-26520
229,481,-221,-26520
230,481,-221,-26520
231,481,-221,-26520
232,481,-221,-26520
233,481,-221,-26520
234,481,-221,-26520
235,481,-221,-26520
236,481,-221,-26520
237,481,-221,-26520
238,481,-221,-26520
239,481,-221,-26520
240,481,-221,-26520
241,481,-221,-26520
242,481,-221,-26520
243,481,-221,-26520
244,481,-221,-26520
245,481,-221,-26520
246,481,-221,-26520
247,481,-221,-26520
248,481,-221,-26520
249,481,-221,-26520
250,481,-221,-26520
251,481,-221,-26520
252,481,-221,-26520
253,481,-221,-26520
254,481,-221,-26520
255,481,-221,-26520
256,481,-221,-26520
257,481,-221,-26520
258,481,-221,-26520
259,481,-221,-26520
260,481,-221,-26520
261,481,-221,-26520
262,481,-221,-26520
263,481,-221,-26520
264,481,-221,-26520
265,481,-221,-26520
266,481,-221,-26520
267,481,-221,-26520
268,481,-221,-26520
269,481,-221,-26520
270,481,-221,-26520
271,483,-223,-26760
272,484,-224,-26880
273,484,-224,-26880
274,484,-224,-26880
275,484,-224,-26880
276,484,-224,-26880
277,483,-223,-26760
278,481,-221,-26520
279,481,-221,-26520
280,481,-221,-26520
281,483,-223,-26760
282,484,-224,-26880
283,484,-224,-26880
284,484,-224,-26880
285,484,-224,-26880
286,484,-224,-26880
287,484,-224,-26880
288,484,-224,-26880
289,484,-224,-26880
290,484,-224,-26880
291,484,-224,-26880
292,483,-223,-26760
293,483,-223,-26760
294,483,-223,-26760
295,484,-224,-26880
296,485,-225,-27000
297,485,-225,-27000
298,484,-224,-26880
299,484,-224,-26880
300,484,-224,-26880
301,484,-224,-26880
302,484,-224,-26880
303,481,-221,-26520
304,481,-221,-26520
305,481,-221,-26520
306,481,-221,-26520
307,481,-221,-26520
308,483,-223,-26760
309,483,-223,-26760
310,491,-231,-27720
311,491,-231,-27720
312,491,-231,-27720
313,481,-221,-26520
314,481,-221,-26520
315,481,-221,-26520
316,481,-221,-26520
317,481,-221,-26520
318,481,-221,-26520
319,481,-221,-26520
320,480,-220,-26400
321,480,-220,-26400
322,480,-220,-26400
323,480,-220,-26400
324,480,-220,-26400
325,480,-220,-26400
326,483,-223,-26760
327,485,-225,-27000
328,491,-231,-27720
329,491,-231,-27720
330,491,-231,-27720
331,479,-219,-26280
332,480,-220,-26400
333,481,-221,-26520
334,481,-221,-26520
335,481,-221,-26520
336,481,-221,-26520
337,481,-221,-26520
338,481,-221,-26520
339,483,-223,-26760
340,483,-223,-26760
341,480,-220,-26400
342,478,-218,-26160
343,478,-218,-26160
344,484,-224,-26880
345,483,-223,-26760
346,483,-223,-26760
347,484,-224,-26880
348,484,-224,-26880
349,484,-224,-26880
350,483,-223,-26760
351,481,-221,-26520
352,481,-221,-26520
353,481,-221,-26520
354,481,-221,-26520
355,481,-221,-26520
356,481,-221,-26520
