x,y,relative_y,value
103,631,-371,-44520
104,631,-371,-44520
105,631,-371,-44520
106,631,-371,-44520
107,631,-371,-44520
108,631,-371,-44520
109,631,-371,-44520
110,631,-371,-44520
111,631,-371,-44520
112,631,-371,-44520
113,631,-371,-44520
114,631,-371,-44520
115,631,-371,-44520
116,631,-371,-44520
117,631,-371,-44520
118,631,-371,-44520
119,631,-371,-44520
120,631,-371,-44520
121,631,-371,-44520
122,631,-371,-44520
123,631,-371,-44520
124,632,-372,-44640
125,632,-372,-44640
126,633,-373,-44760
127,633,-373,-44760
128,633,-373,-44760
129,633,-373,-44760
130,633,-373,-44760
131,633,-373,-44760
132,633,-373,-44760
133,633,-373,-44760
134,632,-372,-44640
135,632,-372,-44640
136,633,-373,-44760
137,633,-373,-44760
138,633,-373,-44760
139,633,-373,-44760
140,633,-373,-44760
141,633,-373,-44760
142,633,-373,-44760
143,633,-373,-44760
144,633,-373,-44760
145,633,-373,-44760
146,633,-373,-44760
147,633,-373,-44760
148,633,-373,-44760
149,633,-373,-44760
150,635,-375,-45000
151,641,-381,-45720
152,642,-382,-45840
153,642,-382,-45840
154,643,-383,-45960
155,636,-376,-45120
156,636,-376,-45120
157,635,-375,-45000
158,636,-376,-45120
159,635,-375,-45000
160,636,-376,-45120
161,635,-375,-45000
162,636,-376,-45120
163,636,-376,-45120
164,635,-375,-45000
165,635,-375,-45000
166,635,-375,-45000
167,636,-376,-45120
168,639,-379,-45480
169,641,-381,-45720
170,643,-383,-45960
171,642,-382,-45840
172,636,-376,-45120
173,636,-376,-45120
174,635,-375,-45000
175,635,-375,-45000
176,635,-375,-45000
177,635,-375,-45000
178,635,-375,-45000
179,634,-374,-44880
180,635,-375,-45000
181,635,-375,-45000
182,635,-375,-45000
183,635,-375,-45000
184,635,-375,-45000
185,635,-375,-45000
186,635,-375,-45000
187,635,-375,-45000
188,635,-375,-45000
189,635,-375,-45000
190,635,-375,-45000
191,635,-375,-45000
192,636,-376,-45120
193,636,-376,-45120
194,638,-378,-45360
195,637,-377,-45240
196,635,-375,-45000
197,635,-375,-45000
198,635,-375,-45000
199,635,-375,-45000
200,636,-376,-45120
201,636,-376,-45120
202,636,-376,-45120
203,635,-375,-45000
204,635,-375,-45000
205,635,-375,-45000
206,635,-375,-45000
207,636,-376,-45120
208,637,-377,-45240
209,639,-379,-45480
210,641,-381,-45720
211,639,-379,-45480
212,639,-379,-45480
213,635,-375,-45000
214,635,-375,-45000
215,635,-375,-45000
216,635,-375,-45000
217,635,-375,-45000
218,635,-375,-45000
219,635,-375,-45000
220,634,-374,-44880
221,633,-373,-44760
222,633,-373,-44760
223,633,-373,-44760
224,633,-373,-44760
225,633,-373,-44760
226,633,-373,-44760
227,633,-373,-44760
228,636,-376,-45120
229,637,-377,-45240
230,639,-379,-45480
231,638,-378,-45360
232,637,-377,-45240
233,640,-380,-45600
234,638,-378,-45360
235,641,-381,-45720
236,640,-380,-45600
237,640,-380,-45600
238,640,-380,-45600
239,637,-377,-45240
240,636,-376,-45120
241,636,-376,-45120
242,637,-377,-45240
243,639,-379,-45480
244,639,-379,-45480
245,640,-380,-45600
246,642,-382,-45840
247,639,-379,-45480
248,640,-380,-45600
249,637,-377,-45240
250,639,-379,-45480
251,639,-379,-45480
252,636,-376,-45120
253,636,-376,-45120
254,635,-375,-45000
255,635,-375,-45000
256,635,-375,-45000
257,635,-375,-45000
258,635,-375,-45000
259,635,-375,-45000
260,635,-375,-45000
261,635,-375,-45000
262,635,-375,-45000
263,635,-375,-45000
264,635,-375,-45000
265,635,-375,-45000
266,635,-375,-45000
267,635,-375,-45000
268,635,-375,-45000
269,635,-375,-45000
270,636,-376,-45120
271,637,-377,-45240
272,636,-376,-45120
273,638,-378,-45360
274,639,-379,-45480
275,639,-379,-45480
276,638,-378,-45360
277,637,-377,-45240
278,637,-377,-45240
279,638,-378,-45360
280,637,-377,-45240
281,637,-377,-45240
282,638,-378,-45360
283,638,-378,-45360
284,638,-378,-45360
285,638,-378,-45360
286,638,-378,-45360
287,637,-377,-45240
288,637,-377,-45240
289,637,-377,-45240
290,636,-376,-45120
291,636,-376,-45120
292,637,-377,-45240
293,635,-375,-45000
294,637,-377,-45240
295,636,-376,-45120
296,637,-377,-45240
297,637,-377,-45240
298,639,-379,-45480
299,638,-378,-45360
300,640,-380,-45600
301,638,-378,-45360
302,638,-378,-45360
303,636,-376,-45120
304,633,-373,-44760
305,632,-372,-44640
306,632,-372,-44640
307,633,-373,-44760
308,633,-373,-44760
309,633,-373,-44760
310,634,-374,-44880
311,634,-374,-44880
312,634,-374,-44880
313,634,-374,-44880
314,634,-374,-44880
315,635,-375,-45000
316,635,-375,-45000
317,637,-377,-45240
318,635,-375,-45000
319,636,-376,-45120
320,636,-376,-45120
321,636,-376,-45120
322,637,-377,-45240
323,639,-379,-45480
324,638,-378,-45360
325,636,-376,-45120
326,636,-376,-45120
327,636,-376,-45120
328,636,-376,-45120
329,635,-375,-45000
330,637,-377,-45240
331,637,-377,-45240
332,641,-381,-45720
333,640,-380,-45600
334,631,-371,-44520
335,633,-373,-44760
336,635,-375,-45000
337,635,-375,-45000
338,635,-375,-45000
339,637,-377,-45240
340,637,-377,-45240
341,638,-378,-45360
342,636,-376,-45120
343,637,-377,-45240
344,637,-377,-45240
345,637,-377,-45240
346,638,-378,-45360
347,639,-379,-45480
348,639,-379,-45480
349,647,-387,-46440
350,644,-384,-46080
351,643,-383,-45960
352,635,-375,-45000
353,635,-375,-45000
354,635,-375,-45000
355,635,-375,-45000
356,635,-375,-45000
357,635,-375,-45000
358,635,-375,-45000
359,636,-376,-45120
360,637,-377,-45240
361,637,-377,-45240
362,639,-379,-45480
363,638,-378,-45360
364,637,-377,-45240
365,637,-377,-45240
366,637,-377,-45240
367,637,-377,-45240
368,641,-381,-45720
369,641,-381,-45720
370,641,-381,-45720
371,636,-376,-45120
372,636,-376,-45120
373,637,-377,-45240
374,637,-377,-45240
375,637,-377,-45240
376,639,-379,-45480
377,639,-379,-45480
378,637,-377,-45240
379,637,-377,-45240
380,635,-375,-45000
381,635,-375,-45000
382,634,-374,-44880
383,634,-374,-44880
384,635,-375,-45000
385,635,-375,-45000
386,635,-375,-45000
387,635,-375,-45000
388,635,-375,-45000
389,635,-375,-45000
390,635,-375,-45000
391,635,-375,-45000
392,635,-375,-45000
393,637,-377,-45240
394,638,-378,-45360
395,638,-378,-45360
396,636,-376,-45120
397,635,-375,-45000
398,635,-375,-45000
399,635,-375,-45000
400,635,-375,-45000
401,635,-375,-45000
402,635,-375,-45000
403,635,-375,-45000
404,635,-375,-45000
405,635,-375,-45000
406,635,-375,-45000
407,635,-375,-45000
408,635,-375,-45000
409,635,-375,-45000
410,635,-375,-45000
411,635,-375,-45000
412,634,-374,-44880
413,634,-374,-44880
414,634,-374,-44880
415,635,-375,-45000
416,635,-375,-45000
417,635,-375,-45000
418,635,-375,-45000
419,635,-375,-45000
420,635,-375,-45000
421,635,-375,-45000
422,635,-375,-45000
423,635,-375,-45000
424,635,-375,-45000
425,635,-375,-45000
426,635,-375,-45000
427,635,-375,-45000
428,635,-375,-45000
429,635,-375,-45000
430,634,-374,-44880
431,634,-374,-44880
432,634,-374,-44880
433,634,-374,-44880
434,634,-374,-44880
435,633,-373,-44760
436,633,-373,-44760
437,634,-374,-44880
438,634,-374,-44880
439,634,-374,-44880
440,633,-373,-44760
441,633,-373,-44760
442,633,-373,-44760
443,634,-374,-44880
444,635,-375,-45000
