x,y,relative_y,value
0,1690,-1430,-171600
1,1690,-1430,-171600
2,1690,-1430,-171600
3,1690,-1430,-171600
4,1690,-1430,-171600
5,1690,-1430,-171600
6,1690,-1430,-171600
7,1690,-1430,-171600
8,1690,-1430,-171600
9,1690,-1430,-171600
10,1690,-1430,-171600
11,1690,-1430,-171600
12,1690,-1430,-171600
13,1690,-1430,-171600
14,1690,-1430,-171600
15,1690,-1430,-171600
16,1690,-1430,-171600
17,1690,-1430,-171600
18,1690,-1430,-171600
19,1690,-1430,-171600
20,1690,-1430,-171600
21,1690,-1430,-171600
22,1690,-1430,-171600
23,1690,-1430,-171600
24,1690,-1430,-171600
25,1690,-1430,-171600
26,1690,-1430,-171600
27,1690,-1430,-171600
28,1690,-1430,-171600
29,1690,-1430,-171600
30,1690,-1430,-171600
31,1690,-1430,-171600
32,1690,-1430,-171600
33,1690,-1430,-171600
34,1690,-1430,-171600
35,1690,-1430,-171600
36,1688,-1428,-171360
37,1688,-1428,-171360
38,1688,-1428,-171360
39,1690,-1430,-171600
40,1690,-1430,-171600
41,1690,-1430,-171600
42,1690,-1430,-171600
43,1690,-1430,-171600
44,1690,-1430,-171600
45,1690,-1430,-171600
46,1690,-1430,-171600
47,1690,-1430,-171600
48,1690,-1430,-171600
49,1690,-1430,-171600
50,1690,-1430,-171600
51,1690,-1430,-171600
52,1690,-1430,-171600
53,1690,-1430,-171600
54,1690,-1430,-171600
55,1690,-1430,-171600
56,1690,-1430,-171600
57,1690,-1430,-171600
58,1690,-1430,-171600
59,1690,-1430,-171600
60,1690,-1430,-171600
61,1690,-1430,-171600
62,1690,-1430,-171600
63,1690,-1430,-171600
64,1690,-1430,-171600
65,1690,-1430,-171600
66,1690,-1430,-171600
67,1690,-1430,-171600
68,1688,-1428,-171360
69,1687,-1427,-171240
70,1687,-1427,-171240
71,1687,-1427,-171240
72,1677,-1417,-170040
73,1677,-1417,-170040
74,1676,-1416,-169920
75,1676,-1416,-169920
76,1675,-1415,-169800
77,1675,-1415,-169800
78,1674,-1414,-169680
79,1674,-1414,-169680
80,1673,-1413,-169560
81,1673,-1413,-169560
82,1673,-1413,-169560
83,1678,-1418,-170160
84,1677,-1417,-170040
85,1677,-1417,-170040
86,1677,-1417,-170040
87,1677,-1417,-170040
88,1677,-1417,-170040
89,1677,-1417,-170040
90,1678,-1418,-170160
91,1673,-1413,-169560
92,1673,-1413,-169560
93,1673,-1413,-169560
94,1673,-1413,-169560
95,1674,-1414,-169680
96,1674,-1414,-169680
97,1675,-1415,-169800
98,1675,-1415,-169800
99,1676,-1416,-169920
100,1676,-1416,-169920
101,1677,-1417,-170040
102,1684,-1424,-170880
103,1685,-1425,-171000
104,1686,-1426,-171120
105,1687,-1427,-171240
106,1690,-1430,-171600
107,1690,-1430,-171600
108,1690,-1430,-171600
109,1690,-1430,-171600
110,1690,-1430,-171600
111,1690,-1430,-171600
112,1690,-1430,-171600
113,1688,-1428,-171360
114,1688,-1428,-171360
115,1688,-1428,-171360
116,1690,-1430,-171600
117,1690,-1430,-171600
118,1690,-1430,-171600
119,1690,-1430,-171600
120,1690,-1430,-171600
121,1690,-1430,-171600
122,1690,-1430,-171600
123,1690,-1430,-171600
124,1690,-1430,-171600
125,1690,-1430,-171600
126,1690,-1430,-171600
127,1688,-1428,-171360
128,1688,-1428,-171360
129,1688,-1428,-171360
130,1690,-1430,-171600
131,1690,-1430,-171600
132,1690,-1430,-171600
133,1688,-1428,-171360
134,1688,-1428,-171360
135,1688,-1428,-171360
136,1690,-1430,-171600
137,1690,-1430,-171600
138,1690,-1430,-171600
139,1690,-1430,-171600
140,1690,-1430,-171600
141,1690,-1430,-171600
142,1690,-1430,-171600
143,1690,-1430,-171600
144,1690,-1430,-171600
145,1690,-1430,-171600
146,1690,-1430,-171600
147,1690,-1430,-171600
148,1690,-1430,-171600
149,1690,-1430,-171600
150,1690,-1430,-171600
151,1690,-1430,-171600
152,1690,-1430,-171600
153,1690,-1430,-171600
154,1690,-1430,-171600
155,1690,-1430,-171600
156,1690,-1430,-171600
157,1690,-1430,-171600
158,1690,-1430,-171600
159,1687,-1427,-171240
160,1685,-1425,-171000
161,1684,-1424,-170880
162,1684,-1424,-170880
163,1682,-1422,-170640
164,1687,-1427,-171240
165,1687,-1427,-171240
166,1687,-1427,-171240
167,1687,-1427,-171240
168,1686,-1426,-171120
169,1681,-1421,-170520
170,1681,-1421,-170520
171,1682,-1422,-170640
172,1685,-1425,-171000
173,1690,-1430,-171600
174,1690,-1430,-171600
175,1690,-1430,-171600
176,1690,-1430,-171600
177,1690,-1430,-171600
178,1690,-1430,-171600
179,1690,-1430,-171600
180,1689,-1429,-171480
181,1689,-1429,-171480
182,1689,-1429,-171480
183,1690,-1430,-171600
184,1690,-1430,-171600
185,1690,-1430,-171600
186,1679,-1419,-170280
187,1679,-1419,-170280
188,1679,-1419,-170280
189,1679,-1419,-170280
190,1686,-1426,-171120
191,1687,-1427,-171240
192,1687,-1427,-171240
193,1686,-1426,-171120
194,1686,-1426,-171120
195,1686,-1426,-171120
196,1685,-1425,-171000
197,1684,-1424,-170880
198,1682,-1422,-170640
199,1680,-1420,-170400
200,1681,-1421,-170520
201,1682,-1422,-170640
202,1683,-1423,-170760
203,1688,-1428,-171360
204,1690,-1430,-171600
205,1690,-1430,-171600
206,1690,-1430,-171600
207,1687,-1427,-171240
208,1685,-1425,-171000
209,1683,-1423,-170760
210,1683,-1423,-170760
211,1682,-1422,-170640
212,1686,-1426,-171120
213,1687,-1427,-171240
214,1687,-1427,-171240
215,1687,-1427,-171240
216,1686,-1426,-171120
217,1683,-1423,-170760
218,1683,-1423,-170760
219,1684,-1424,-170880
220,1687,-1427,-171240
221,1690,-1430,-171600
222,1690,-1430,-171600
223,1690,-1430,-171600
224,1690,-1430,-171600
225,1690,-1430,-171600
226,1690,-1430,-171600
227,1688,-1428,-171360
228,1688,-1428,-171360
229,1688,-1428,-171360
230,1690,-1430,-171600
231,1690,-1430,-171600
232,1690,-1430,-171600
233,1690,-1430,-171600
234,1690,-1430,-171600
235,1690,-1430,-171600
236,1686,-1426,-171120
237,1686,-1426,-171120
238,1686,-1426,-171120
239,1686,-1426,-171120
240,1690,-1430,-171600
241,1690,-1430,-171600
242,1684,-1424,-170880
243,1681,-1421,-170520
244,1680,-1420,-170400
245,1678,-1418,-170160
246,1677,-1417,-170040
247,1673,-1413,-169560
248,1672,-1412,-169440
249,1671,-1411,-169320
250,1674,-1414,-169680
251,1673,-1413,-169560
252,1672,-1412,-169440
253,1672,-1412,-169440
254,1670,-1410,-169200
255,1670,-1410,-169200
256,1668,-1408,-168960
257,1669,-1409,-169080
258,1668,-1408,-168960
259,1673,-1413,-169560
260,1675,-1415,-169800
261,1675,-1415,-169800
262,1666,-1406,-168720
263,474,-214,-25680
264,474,-214,-25680
265,474,-214,-25680
266,1664,-1404,-168480
267,1668,-1408,-168960
268,1669,-1409,-169080
269,1669,-1409,-169080
270,1670,-1410,-169200
271,1670,-1410,-169200
272,1669,-1409,-169080
273,1668,-1408,-168960
274,1667,-1407,-168840
275,1668,-1408,-168960
276,1672,-1412,-169440
277,1672,-1412,-169440
278,1674,-1414,-169680
279,1679,-1419,-170280
280,1686,-1426,-171120
281,1688,-1428,-171360
282,1688,-1428,-171360
283,1690,-1430,-171600
284,1690,-1430,-171600
285,1690,-1430,-171600
286,1690,-1430,-171600
287,1690,-1430,-171600
288,1686,-1426,-171120
289,1674,-1414,-169680
290,1674,-1414,-169680
291,1674,-1414,-169680
292,1684,-1424,-170880
293,1685,-1425,-171000
294,1685,-1425,-171000
295,1685,-1425,-171000
296,1685,-1425,-171000
297,1687,-1427,-171240
298,1684,-1424,-170880
299,1684,-1424,-170880
300,1684,-1424,-170880
301,1687,-1427,-171240
302,1687,-1427,-171240
303,1687,-1427,-171240
304,1687,-1427,-171240
305,1687,-1427,-171240
306,1685,-1425,-171000
307,1684,-1424,-170880
308,1677,-1417,-170040
309,1677,-1417,-170040
310,1679,-1419,-170280
311,1690,-1430,-171600
312,1690,-1430,-171600
313,1690,-1430,-171600
314,1688,-1428,-171360
315,1688,-1428,-171360
316,1688,-1428,-171360
317,1688,-1428,-171360
318,1688,-1428,-171360
319,1687,-1427,-171240
320,1685,-1425,-171000
321,1684,-1424,-170880
322,1684,-1424,-170880
323,1682,-1422,-170640
324,1683,-1423,-170760
325,1681,-1421,-170520
326,1683,-1423,-170760
327,1684,-1424,-170880
328,1686,-1426,-171120
329,1686,-1426,-171120
330,1686,-1426,-171120
331,1687,-1427,-171240
332,1681,-1421,-170520
333,1682,-1422,-170640
334,1683,-1423,-170760
335,1690,-1430,-171600
336,1690,-1430,-171600
337,1690,-1430,-171600
338,1688,-1428,-171360
339,1688,-1428,-171360
340,1687,-1427,-171240
341,1686,-1426,-171120
342,1686,-1426,-171120
343,1687,-1427,-171240
344,1688,-1428,-171360
345,1690,-1430,-171600
346,1690,-1430,-171600
347,1690,-1430,-171600
348,1690,-1430,-171600
349,1690,-1430,-171600
