x,y,relative_y,value
103,515,-255,-30600
104,515,-255,-30600
105,514,-254,-30480
106,514,-254,-30480
107,515,-255,-30600
108,514,-254,-30480
109,515,-255,-30600
110,515,-255,-30600
111,515,-255,-30600
112,515,-255,-30600
113,515,-255,-30600
114,515,-255,-30600
115,515,-255,-30600
116,515,-255,-30600
117,515,-255,-30600
118,515,-255,-30600
119,515,-255,-30600
120,515,-255,-30600
121,515,-255,-30600
122,515,-255,-30600
123,515,-255,-30600
124,515,-255,-30600
125,515,-255,-30600
126,515,-255,-30600
127,515,-255,-30600
128,515,-255,-30600
129,515,-255,-30600
130,515,-255,-30600
131,515,-255,-30600
132,515,-255,-30600
133,515,-255,-30600
134,515,-255,-30600
135,515,-255,-30600
136,515,-255,-30600
137,515,-255,-30600
138,515,-255,-30600
139,515,-255,-30600
140,515,-255,-30600
141,515,-255,-30600
142,515,-255,-30600
143,515,-255,-30600
144,515,-255,-30600
145,515,-255,-30600
146,515,-255,-30600
147,515,-255,-30600
148,515,-255,-30600
149,515,-255,-30600
150,541,-281,-33720
151,545,-285,-34200
152,548,-288,-34560
153,547,-287,-34440
154,543,-283,-33960
155,527,-267,-32040
156,526,-266,-31920
157,525,-265,-31800
158,524,-264,-31680
159,524,-264,-31680
160,525,-265,-31800
161,525,-265,-31800
162,525,-265,-31800
163,525,-265,-31800
164,525,-265,-31800
165,525,-265,-31800
166,525,-265,-31800
167,525,-265,-31800
168,525,-265,-31800
169,525,-265,-31800
170,525,-265,-31800
171,525,-265,-31800
172,525,-265,-31800
173,525,-265,-31800
174,525,-265,-31800
175,525,-265,-31800
176,525,-265,-31800
177,525,-265,-31800
178,525,-265,-31800
179,525,-265,-31800
180,525,-265,-31800
181,525,-265,-31800
182,525,-265,-31800
183,525,-265,-31800
184,525,-265,-31800
185,525,-265,-31800
186,525,-265,-31800
187,525,-265,-31800
188,525,-265,-31800
189,525,-265,-31800
190,525,-265,-31800
191,525,-265,-31800
192,525,-265,-31800
193,525,-265,-31800
194,525,-265,-31800
195,525,-265,-31800
196,525,-265,-31800
197,525,-265,-31800
198,525,-265,-31800
199,525,-265,-31800
200,525,-265,-31800
201,525,-265,-31800
202,525,-265,-31800
203,525,-265,-31800
204,525,-265,-31800
205,525,-265,-31800
206,525,-265,-31800
207,525,-265,-31800
208,525,-265,-31800
209,525,-265,-31800
210,525,-265,-31800
211,525,-265,-31800
212,525,-265,-31800
213,525,-265,-31800
214,525,-265,-31800
215,525,-265,-31800
216,525,-265,-31800
217,525,-265,-31800
218,525,-265,-31800
219,525,-265,-31800
220,525,-265,-31800
221,525,-265,-31800
222,525,-265,-31800
223,525,-265,-31800
