x,y,relative_y,value
103,545,-285,-34200
104,545,-285,-34200
105,545,-285,-34200
106,545,-285,-34200
107,545,-285,-34200
108,545,-285,-34200
109,545,-285,-34200
110,545,-285,-34200
111,545,-285,-34200
112,545,-285,-34200
113,545,-285,-34200
114,545,-285,-34200
115,545,-285,-34200
116,545,-285,-34200
117,545,-285,-34200
118,545,-285,-34200
119,545,-285,-34200
120,545,-285,-34200
121,545,-285,-34200
122,545,-285,-34200
123,545,-285,-34200
124,545,-285,-34200
125,545,-285,-34200
126,545,-285,-34200
127,545,-285,-34200
128,545,-285,-34200
129,545,-285,-34200
130,545,-285,-34200
131,545,-285,-34200
132,545,-285,-34200
133,545,-285,-34200
134,545,-285,-34200
135,545,-285,-34200
136,545,-285,-34200
137,545,-285,-34200
138,545,-285,-34200
139,545,-285,-34200
140,545,-285,-34200
141,545,-285,-34200
142,545,-285,-34200
143,545,-285,-34200
144,545,-285,-34200
145,545,-285,-34200
146,545,-285,-34200
147,545,-285,-34200
148,545,-285,-34200
149,545,-285,-34200
150,571,-311,-37320
151,575,-315,-37800
152,577,-317,-38040
153,578,-318,-38160
154,572,-312,-37440
155,558,-298,-35760
156,556,-296,-35520
157,555,-295,-35400
158,554,-294,-35280
159,555,-295,-35400
160,555,-295,-35400
161,555,-295,-35400
162,555,-295,-35400
163,555,-295,-35400
164,555,-295,-35400
165,555,-295,-35400
166,555,-295,-35400
167,555,-295,-35400
168,555,-295,-35400
169,555,-295,-35400
170,555,-295,-35400
171,555,-295,-35400
172,555,-295,-35400
173,555,-295,-35400
174,555,-295,-35400
175,555,-295,-35400
176,555,-295,-35400
177,555,-295,-35400
178,555,-295,-35400
179,555,-295,-35400
180,555,-295,-35400
181,555,-295,-35400
182,555,-295,-35400
183,555,-295,-35400
184,555,-295,-35400
185,555,-295,-35400
186,555,-295,-35400
187,555,-295,-35400
188,555,-295,-35400
189,555,-295,-35400
190,555,-295,-35400
191,555,-295,-35400
192,555,-295,-35400
193,555,-295,-35400
194,555,-295,-35400
195,555,-295,-35400
196,555,-295,-35400
197,555,-295,-35400
198,555,-295,-35400
199,555,-295,-35400
200,555,-295,-35400
201,555,-295,-35400
202,555,-295,-35400
203,555,-295,-35400
204,555,-295,-35400
205,555,-295,-35400
206,555,-295,-35400
207,555,-295,-35400
208,555,-295,-35400
209,555,-295,-35400
210,555,-295,-35400
211,555,-295,-35400
212,555,-295,-35400
213,555,-295,-35400
214,555,-295,-35400
215,555,-295,-35400
216,555,-295,-35400
217,555,-295,-35400
218,555,-295,-35400
219,555,-295,-35400
220,555,-295,-35400
221,555,-295,-35400
222,555,-295,-35400
223,555,-295,-35400
224,555,-295,-35400
225,555,-295,-35400
226,555,-295,-35400
227,555,-295,-35400
228,555,-295,-35400
229,555,-295,-35400
230,555,-295,-35400
231,555,-295,-35400
232,555,-295,-35400
233,555,-295,-35400
234,555,-295,-35400
235,555,-295,-35400
236,555,-295,-35400
237,555,-295,-35400
238,555,-295,-35400
239,555,-295,-35400
240,555,-295,-35400
241,555,-295,-35400
242,555,-295,-35400
243,555,-295,-35400
244,555,-295,-35400
245,555,-295,-35400
246,555,-295,-35400
247,555,-295,-35400
248,555,-295,-35400
249,555,-295,-35400
250,555,-295,-35400
251,555,-295,-35400
252,555,-295,-35400
253,555,-295,-35400
254,555,-295,-35400
255,555,-295,-35400
256,555,-295,-35400
257,555,-295,-35400
258,555,-295,-35400
259,555,-295,-35400
260,555,-295,-35400
261,555,-295,-35400
262,555,-295,-35400
263,555,-295,-35400
264,555,-295,-35400
265,555,-295,-35400
266,555,-295,-35400
267,555,-295,-35400
268,555,-295,-35400
269,555,-295,-35400
270,560,-300,-36000
271,561,-301,-36120
272,561,-301,-36120
273,561,-301,-36120
274,561,-301,-36120
275,561,-301,-36120
276,561,-301,-36120
277,561,-301,-36120
278,561,-301,-36120
279,560,-300,-36000
280,559,-299,-35880
281,559,-299,-35880
282,559,-299,-35880
283,559,-299,-35880
284,562,-302,-36240
285,562,-302,-36240
286,562,-302,-36240
287,563,-303,-36360
288,563,-303,-36360
289,563,-303,-36360
290,562,-302,-36240
291,561,-301,-36120
292,561,-301,-36120
293,562,-302,-36240
294,562,-302,-36240
295,562,-302,-36240
296,563,-303,-36360
297,563,-303,-36360
298,564,-304,-36480
299,565,-305,-36600
300,565,-305,-36600
301,565,-305,-36600
302,564,-304,-36480
303,562,-302,-36240
304,558,-298,-35760
305,558,-298,-35760
306,558,-298,-35760
307,558,-298,-35760
308,558,-298,-35760
309,558,-298,-35760
310,558,-298,-35760
311,558,-298,-35760
312,558,-298,-35760
313,558,-298,-35760
314,558,-298,-35760
315,561,-301,-36120
316,561,-301,-36120
317,559,-299,-35880
318,555,-295,-35400
319,555,-295,-35400
320,555,-295,-35400
321,555,-295,-35400
322,555,-295,-35400
323,555,-295,-35400
324,555,-295,-35400
325,555,-295,-35400
326,555,-295,-35400
327,555,-295,-35400
328,555,-295,-35400
329,555,-295,-35400
330,555,-295,-35400
331,555,-295,-35400
332,555,-295,-35400
333,555,-295,-35400
334,555,-295,-35400
335,555,-295,-35400
336,555,-295,-35400
337,555,-295,-35400
338,555,-295,-35400
339,555,-295,-35400
340,555,-295,-35400
341,555,-295,-35400
342,555,-295,-35400
343,556,-296,-35520
344,556,-296,-35520
345,556,-296,-35520
346,555,-295,-35400
347,555,-295,-35400
348,556,-296,-35520
349,556,-296,-35520
350,556,-296,-35520
351,556,-296,-35520
352,556,-296,-35520
353,556,-296,-35520
354,556,-296,-35520
355,556,-296,-35520
356,555,-295,-35400
357,555,-295,-35400
358,555,-295,-35400
359,556,-296,-35520
360,556,-296,-35520
361,556,-296,-35520
362,555,-295,-35400
363,555,-295,-35400
364,555,-295,-35400
365,555,-295,-35400
366,555,-295,-35400
367,555,-295,-35400
368,555,-295,-35400
369,555,-295,-35400
370,555,-295,-35400
371,555,-295,-35400
372,555,-295,-35400
373,555,-295,-35400
374,555,-295,-35400
375,555,-295,-35400
376,555,-295,-35400
377,555,-295,-35400
378,555,-295,-35400
379,555,-295,-35400
380,555,-295,-35400
381,555,-295,-35400
382,555,-295,-35400
383,555,-295,-35400
384,555,-295,-35400
385,555,-295,-35400
386,555,-295,-35400
387,555,-295,-35400
388,555,-295,-35400
389,555,-295,-35400
390,555,-295,-35400
391,555,-295,-35400
392,555,-295,-35400
393,555,-295,-35400
394,555,-295,-35400
395,555,-295,-35400
396,555,-295,-35400
397,555,-295,-35400
398,555,-295,-35400
399,555,-295,-35400
400,555,-295,-35400
401,555,-295,-35400
402,555,-295,-35400
403,555,-295,-35400
404,555,-295,-35400
405,555,-295,-35400
406,555,-295,-35400
407,555,-295,-35400
408,555,-295,-35400
409,555,-295,-35400
410,555,-295,-35400
411,555,-295,-35400
412,555,-295,-35400
413,555,-295,-35400
414,555,-295,-35400
415,555,-295,-35400
416,555,-295,-35400
417,555,-295,-35400
418,555,-295,-35400
419,555,-295,-35400
420,555,-295,-35400
421,555,-295,-35400
422,555,-295,-35400
423,555,-295,-35400
424,555,-295,-35400
425,555,-295,-35400
426,555,-295,-35400
427,555,-295,-35400
428,555,-295,-35400
429,555,-295,-35400
430,555,-295,-35400
431,555,-295,-35400
432,555,-295,-35400
433,555,-295,-35400
434,555,-295,-35400
435,555,-295,-35400
436,555,-295,-35400
437,555,-295,-35400
438,555,-295,-35400
439,555,-295,-35400
440,555,-295,-35400
441,555,-295,-35400
442,555,-295,-35400
443,555,-295,-35400
444,555,-295,-35400
445,555,-295,-35400
446,570,-310,-37200
447,571,-311,-37320
448,571,-311,-37320
449,567,-307,-36840
450,561,-301,-36120
451,557,-297,-35640
452,555,-295,-35400
453,555,-295,-35400
454,555,-295,-35400
455,555,-295,-35400
456,556,-296,-35520
457,556,-296,-35520
458,556,-296,-35520
459,556,-296,-35520
460,555,-295,-35400
461,555,-295,-35400
462,555,-295,-35400
463,555,-295,-35400
464,556,-296,-35520
465,559,-299,-35880
466,559,-299,-35880
467,559,-299,-35880
468,557,-297,-35640
469,555,-295,-35400
470,555,-295,-35400
471,555,-295,-35400
472,555,-295,-35400
473,555,-295,-35400
474,555,-295,-35400
475,555,-295,-35400
476,556,-296,-35520
477,559,-299,-35880
478,562,-302,-36240
479,569,-309,-37080
480,569,-309,-37080
481,569,-309,-37080
482,555,-295,-35400
483,555,-295,-35400
484,555,-295,-35400
485,555,-295,-35400
486,555,-295,-35400
487,555,-295,-35400
488,555,-295,-35400
489,555,-295,-35400
490,555,-295,-35400
491,555,-295,-35400
492,555,-295,-35400
493,555,-295,-35400
494,555,-295,-35400
495,555,-295,-35400
496,555,-295,-35400
497,555,-295,-35400
498,555,-295,-35400
499,555,-295,-35400
500,555,-295,-35400
501,555,-295,-35400
502,555,-295,-35400
503,555,-295,-35400
504,555,-295,-35400
505,555,-295,-35400
506,555,-295,-35400
507,555,-295,-35400
508,555,-295,-35400
509,555,-295,-35400
510,555,-295,-35400
511,555,-295,-35400
512,555,-295,-35400
513,555,-295,-35400
514,555,-295,-35400
515,555,-295,-35400
516,555,-295,-35400
517,555,-295,-35400
518,555,-295,-35400
519,555,-295,-35400
520,555,-295,-35400
521,555,-295,-35400
522,555,-295,-35400
523,555,-295,-35400
524,555,-295,-35400
525,555,-295,-35400
526,555,-295,-35400
527,555,-295,-35400
528,555,-295,-35400
529,555,-295,-35400
530,555,-295,-35400
531,555,-295,-35400
532,555,-295,-35400
533,555,-295,-35400
534,555,-295,-35400
535,555,-295,-35400
536,555,-295,-35400
537,555,-295,-35400
538,555,-295,-35400
539,555,-295,-35400
540,555,-295,-35400
541,555,-295,-35400
542,555,-295,-35400
543,555,-295,-35400
544,555,-295,-35400
545,555,-295,-35400
546,555,-295,-35400
547,555,-295,-35400
548,555,-295,-35400
549,555,-295,-35400
550,555,-295,-35400
551,555,-295,-35400
552,555,-295,-35400
553,555,-295,-35400
554,555,-295,-35400
555,555,-295,-35400
556,555,-295,-35400
557,555,-295,-35400
558,555,-295,-35400
559,555,-295,-35400
560,555,-295,-35400
561,555,-295,-35400
562,555,-295,-35400
563,555,-295,-35400
564,555,-295,-35400
565,555,-295,-35400
566,555,-295,-35400
567,555,-295,-35400
568,555,-295,-35400
569,555,-295,-35400
570,555,-295,-35400
571,555,-295,-35400
572,555,-295,-35400
573,555,-295,-35400
574,555,-295,-35400
575,555,-295,-35400
576,555,-295,-35400
577,555,-295,-35400
578,555,-295,-35400
579,555,-295,-35400
580,555,-295,-35400
581,555,-295,-35400
582,555,-295,-35400
583,555,-295,-35400
584,555,-295,-35400
585,555,-295,-35400
586,555,-295,-35400
587,555,-295,-35400
588,555,-295,-35400
589,555,-295,-35400
590,555,-295,-35400
591,555,-295,-35400
592,555,-295,-35400
593,555,-295,-35400
594,555,-295,-35400
595,555,-295,-35400
596,555,-295,-35400
597,555,-295,-35400
598,555,-295,-35400
599,555,-295,-35400
600,555,-295,-35400
601,555,-295,-35400
602,555,-295,-35400
603,555,-295,-35400
604,555,-295,-35400
605,555,-295,-35400
606,555,-295,-35400
607,555,-295,-35400
608,555,-295,-35400
609,555,-295,-35400
610,555,-295,-35400
611,555,-295,-35400
612,555,-295,-35400
613,555,-295,-35400
614,555,-295,-35400
615,555,-295,-35400
616,555,-295,-35400
617,555,-295,-35400
618,555,-295,-35400
619,555,-295,-35400
620,541,-281,-33720
621,538,-278,-33360
622,537,-277,-33240
623,537,-277,-33240
624,548,-288,-34560
625,550,-290,-34800
626,549,-289,-34680
627,549,-289,-34680
628,549,-289,-34680
629,546,-286,-34320
630,546,-286,-34320
631,547,-287,-34440
632,547,-287,-34440
633,547,-287,-34440
634,546,-286,-34320
635,548,-288,-34560
636,548,-288,-34560
637,546,-286,-34320
638,546,-286,-34320
639,546,-286,-34320
640,547,-287,-34440
641,547,-287,-34440
642,547,-287,-34440
643,547,-287,-34440
644,547,-287,-34440
645,547,-287,-34440
646,547,-287,-34440
647,547,-287,-34440
648,547,-287,-34440
649,547,-287,-34440
650,547,-287,-34440
651,548,-288,-34560
652,550,-290,-34800
653,550,-290,-34800
654,529,-269,-32280
655,528,-268,-32160
656,527,-267,-32040
657,531,-271,-32520
658,538,-278,-33360
659,544,-284,-34080
660,545,-285,-34200
661,543,-283,-33960
662,540,-280,-33600
663,540,-280,-33600
664,540,-280,-33600
665,540,-280,-33600
666,543,-283,-33960
667,545,-285,-34200
668,545,-285,-34200
669,545,-285,-34200
670,545,-285,-34200
671,545,-285,-34200
672,545,-285,-34200
673,543,-283,-33960
674,542,-282,-33840
675,542,-282,-33840
676,542,-282,-33840
677,542,-282,-33840
678,542,-282,-33840
679,540,-280,-33600
680,542,-282,-33840
681,542,-282,-33840
682,545,-285,-34200
683,545,-285,-34200
684,545,-285,-34200
685,545,-285,-34200
686,545,-285,-34200
687,545,-285,-34200
688,543,-283,-33960
689,543,-283,-33960
690,543,-283,-33960
691,543,-283,-33960
692,543,-283,-33960
693,543,-283,-33960
694,540,-280,-33600
695,540,-280,-33600
696,540,-280,-33600
697,540,-280,-33600
698,540,-280,-33600
699,540,-280,-33600
700,540,-280,-33600
701,538,-278,-33360
702,537,-277,-33240
703,537,-277,-33240
704,537,-277,-33240
705,538,-278,-33360
706,536,-276,-33120
707,536,-276,-33120
708,536,-276,-33120
709,540,-280,-33600
710,540,-280,-33600
711,542,-282,-33840
712,543,-283,-33960
713,544,-284,-34080
714,545,-285,-34200
715,565,-305,-36600
716,572,-312,-37440
717,570,-310,-37200
718,567,-307,-36840
719,559,-299,-35880
720,529,-269,-32280
721,527,-267,-32040
722,527,-267,-32040
723,529,-269,-32280
724,532,-272,-32640
725,532,-272,-32640
726,532,-272,-32640
727,532,-272,-32640
728,532,-272,-32640
729,532,-272,-32640
730,532,-272,-32640
731,532,-272,-32640
732,530,-270,-32400
733,528,-268,-32160
734,527,-267,-32040
735,527,-267,-32040
736,527,-267,-32040
737,526,-266,-31920
738,526,-266,-31920
739,525,-265,-31800
740,527,-267,-32040
741,530,-270,-32400
742,535,-275,-33000
743,535,-275,-33000
744,535,-275,-33000
745,535,-275,-33000
746,535,-275,-33000
747,535,-275,-33000
748,533,-273,-32760
749,533,-273,-32760
750,533,-273,-32760
751,533,-273,-32760
752,533,-273,-32760
753,533,-273,-32760
754,533,-273,-32760
755,532,-272,-32640
756,532,-272,-32640
757,532,-272,-32640
758,531,-271,-32520
759,532,-272,-32640
760,531,-271,-32520
761,524,-264,-31680
762,523,-263,-31560
763,522,-262,-31440
764,523,-263,-31560
765,526,-266,-31920
766,538,-278,-33360
767,167,93,11160
768,166,94,11280
769,166,94,11280
770,165,95,11400
771,165,95,11400
772,165,95,11400
773,165,95,11400
774,178,82,9840
775,178,82,9840
776,178,82,9840
777,178,82,9840
778,178,82,9840
779,178,82,9840
780,178,82,9840
781,178,82,9840
782,178,82,9840
783,178,82,9840
784,178,82,9840
785,178,82,9840
786,178,82,9840
787,178,82,9840
788,178,82,9840
789,178,82,9840
790,178,82,9840
791,178,82,9840
792,178,82,9840
793,178,82,9840
794,178,82,9840
795,178,82,9840
796,178,82,9840
797,178,82,9840
798,178,82,9840
799,178,82,9840
800,178,82,9840
801,178,82,9840
802,178,82,9840
803,178,82,9840
804,178,82,9840
805,178,82,9840
806,178,82,9840
807,178,82,9840
808,178,82,9840
809,178,82,9840
810,178,82,9840
811,178,82,9840
812,178,82,9840
813,178,82,9840
814,178,82,9840
815,178,82,9840
816,170,90,10800
817,171,89,10680
818,169,91,10920
819,169,91,10920
820,168,92,11040
821,167,93,11160
822,167,93,11160
823,167,93,11160
824,169,91,10920
825,169,91,10920
826,169,91,10920
827,169,91,10920
828,169,91,10920
829,169,91,10920
830,169,91,10920
831,170,90,10800
832,178,82,9840
833,178,82,9840
834,178,82,9840
835,178,82,9840
836,178,82,9840
837,178,82,9840
838,178,82,9840
839,178,82,9840
840,178,82,9840
841,178,82,9840
842,178,82,9840
843,178,82,9840
844,178,82,9840
845,178,82,9840
846,178,82,9840
847,178,82,9840
848,178,82,9840
849,178,82,9840
850,178,82,9840
851,178,82,9840
852,178,82,9840
853,178,82,9840
854,178,82,9840
855,178,82,9840
856,178,82,9840
857,178,82,9840
858,178,82,9840
859,178,82,9840
860,178,82,9840
861,178,82,9840
862,178,82,9840
863,137,123,14760
864,159,101,12120
865,159,101,12120
866,160,100,12000
867,160,100,12000
868,160,100,12000
