x,y,relative_y,value
103,696,-436,-52320
104,696,-436,-52320
105,696,-436,-52320
106,696,-436,-52320
107,696,-436,-52320
108,696,-436,-52320
109,696,-436,-52320
110,696,-436,-52320
111,696,-436,-52320
112,696,-436,-52320
113,696,-436,-52320
114,696,-436,-52320
115,696,-436,-52320
116,696,-436,-52320
117,696,-436,-52320
118,696,-436,-52320
119,696,-436,-52320
120,696,-436,-52320
121,696,-436,-52320
122,696,-436,-52320
123,696,-436,-52320
124,696,-436,-52320
125,696,-436,-52320
126,696,-436,-52320
127,696,-436,-52320
128,696,-436,-52320
129,696,-436,-52320
130,696,-436,-52320
131,696,-436,-52320
132,696,-436,-52320
133,696,-436,-52320
134,696,-436,-52320
135,696,-436,-52320
136,696,-436,-52320
137,696,-436,-52320
138,696,-436,-52320
139,696,-436,-52320
140,696,-436,-52320
141,696,-436,-52320
142,696,-436,-52320
143,696,-436,-52320
144,696,-436,-52320
145,696,-436,-52320
146,696,-436,-52320
147,696,-436,-52320
148,696,-436,-52320
149,696,-436,-52320
150,696,-436,-52320
151,696,-436,-52320
152,696,-436,-52320
153,696,-436,-52320
154,696,-436,-52320
155,696,-436,-52320
156,696,-436,-52320
157,696,-436,-52320
158,696,-436,-52320
159,696,-436,-52320
160,696,-436,-52320
161,696,-436,-52320
162,696,-436,-52320
163,696,-436,-52320
164,696,-436,-52320
165,696,-436,-52320
166,696,-436,-52320
167,696,-436,-52320
168,696,-436,-52320
169,696,-436,-52320
170,696,-436,-52320
171,696,-436,-52320
172,696,-436,-52320
173,696,-436,-52320
174,696,-436,-52320
175,696,-436,-52320
176,696,-436,-52320
177,696,-436,-52320
178,696,-436,-52320
179,696,-436,-52320
180,696,-436,-52320
181,696,-436,-52320
182,696,-436,-52320
183,696,-436,-52320
184,696,-436,-52320
185,696,-436,-52320
186,696,-436,-52320
187,696,-436,-52320
188,696,-436,-52320
189,696,-436,-52320
190,696,-436,-52320
191,696,-436,-52320
192,696,-436,-52320
193,696,-436,-52320
194,696,-436,-52320
195,696,-436,-52320
196,696,-436,-52320
197,696,-436,-52320
198,696,-436,-52320
199,696,-436,-52320
200,696,-436,-52320
201,696,-436,-52320
202,696,-436,-52320
203,696,-436,-52320
204,696,-436,-52320
205,696,-436,-52320
206,696,-436,-52320
207,696,-436,-52320
208,696,-436,-52320
209,696,-436,-52320
210,696,-436,-52320
211,696,-436,-52320
212,696,-436,-52320
213,696,-436,-52320
214,696,-436,-52320
215,696,-436,-52320
216,696,-436,-52320
217,696,-436,-52320
218,696,-436,-52320
219,696,-436,-52320
220,696,-436,-52320
221,696,-436,-52320
222,696,-436,-52320
223,696,-436,-52320
224,696,-436,-52320
225,696,-436,-52320
226,696,-436,-52320
227,696,-436,-52320
228,696,-436,-52320
229,696,-436,-52320
230,696,-436,-52320
231,696,-436,-52320
232,696,-436,-52320
233,696,-436,-52320
234,696,-436,-52320
235,696,-436,-52320
236,696,-436,-52320
237,696,-436,-52320
238,696,-436,-52320
239,696,-436,-52320
240,696,-436,-52320
241,696,-436,-52320
242,696,-436,-52320
243,696,-436,-52320
244,696,-436,-52320
245,696,-436,-52320
246,696,-436,-52320
247,696,-436,-52320
248,696,-436,-52320
249,696,-436,-52320
