x,y,relative_y,value
103,607,-347,-41640
104,608,-348,-41760
105,607,-347,-41640
106,607,-347,-41640
107,607,-347,-41640
108,607,-347,-41640
109,608,-348,-41760
110,608,-348,-41760
111,607,-347,-41640
112,607,-347,-41640
113,607,-347,-41640
114,607,-347,-41640
115,607,-347,-41640
116,607,-347,-41640
117,607,-347,-41640
118,607,-347,-41640
119,607,-347,-41640
120,607,-347,-41640
121,607,-347,-41640
122,607,-347,-41640
123,607,-347,-41640
124,609,-349,-41880
125,610,-350,-42000
126,610,-350,-42000
127,610,-350,-42000
128,610,-350,-42000
129,609,-349,-41880
130,610,-350,-42000
131,610,-350,-42000
132,610,-350,-42000
133,610,-350,-42000
134,610,-350,-42000
135,610,-350,-42000
136,610,-350,-42000
137,610,-350,-42000
138,610,-350,-42000
139,610,-350,-42000
140,610,-350,-42000
141,609,-349,-41880
142,609,-349,-41880
143,607,-347,-41640
144,609,-349,-41880
145,609,-349,-41880
146,609,-349,-41880
147,610,-350,-42000
148,610,-350,-42000
149,610,-350,-42000
150,637,-377,-45240
151,640,-380,-45600
152,642,-382,-45840
153,643,-383,-45960
154,634,-374,-44880
155,621,-361,-43320
156,620,-360,-43200
157,619,-359,-43080
158,620,-360,-43200
159,620,-360,-43200
160,621,-361,-43320
161,620,-360,-43200
162,621,-361,-43320
163,621,-361,-43320
164,621,-361,-43320
165,621,-361,-43320
166,622,-362,-43440
167,623,-363,-43560
168,626,-366,-43920
169,625,-365,-43800
170,625,-365,-43800
171,623,-363,-43560
172,622,-362,-43440
173,621,-361,-43320
174,619,-359,-43080
175,620,-360,-43200
176,621,-361,-43320
177,621,-361,-43320
178,621,-361,-43320
179,621,-361,-43320
180,621,-361,-43320
181,621,-361,-43320
182,621,-361,-43320
183,620,-360,-43200
184,620,-360,-43200
185,620,-360,-43200
186,620,-360,-43200
187,620,-360,-43200
188,619,-359,-43080
189,617,-357,-42840
190,617,-357,-42840
191,619,-359,-43080
192,619,-359,-43080
193,620,-360,-43200
194,620,-360,-43200
195,620,-360,-43200
196,620,-360,-43200
197,620,-360,-43200
198,620,-360,-43200
199,621,-361,-43320
200,620,-360,-43200
201,620,-360,-43200
202,620,-360,-43200
203,620,-360,-43200
204,620,-360,-43200
205,619,-359,-43080
206,620,-360,-43200
207,620,-360,-43200
208,620,-360,-43200
209,620,-360,-43200
210,620,-360,-43200
211,619,-359,-43080
212,619,-359,-43080
213,620,-360,-43200
214,619,-359,-43080
215,620,-360,-43200
216,620,-360,-43200
217,620,-360,-43200
218,621,-361,-43320
219,621,-361,-43320
220,620,-360,-43200
221,619,-359,-43080
222,619,-359,-43080
223,619,-359,-43080
224,619,-359,-43080
225,620,-360,-43200
226,620,-360,-43200
227,620,-360,-43200
228,620,-360,-43200
229,620,-360,-43200
230,619,-359,-43080
231,620,-360,-43200
232,620,-360,-43200
233,620,-360,-43200
234,621,-361,-43320
235,621,-361,-43320
236,620,-360,-43200
237,620,-360,-43200
238,619,-359,-43080
239,620,-360,-43200
240,620,-360,-43200
241,619,-359,-43080
242,620,-360,-43200
243,620,-360,-43200
244,620,-360,-43200
245,620,-360,-43200
246,620,-360,-43200
247,620,-360,-43200
248,620,-360,-43200
249,620,-360,-43200
250,619,-359,-43080
251,620,-360,-43200
252,620,-360,-43200
253,620,-360,-43200
254,621,-361,-43320
255,621,-361,-43320
256,620,-360,-43200
257,620,-360,-43200
258,620,-360,-43200
259,619,-359,-43080
260,619,-359,-43080
261,620,-360,-43200
262,620,-360,-43200
263,620,-360,-43200
264,620,-360,-43200
265,620,-360,-43200
266,619,-359,-43080
267,620,-360,-43200
268,620,-360,-43200
269,621,-361,-43320
270,624,-364,-43680
271,625,-365,-43800
272,626,-366,-43920
273,626,-366,-43920
274,626,-366,-43920
275,626,-366,-43920
276,626,-366,-43920
277,626,-366,-43920
278,625,-365,-43800
279,625,-365,-43800
280,624,-364,-43680
281,623,-363,-43560
282,624,-364,-43680
283,624,-364,-43680
284,627,-367,-44040
285,627,-367,-44040
286,628,-368,-44160
287,630,-370,-44400
288,630,-370,-44400
289,630,-370,-44400
290,630,-370,-44400
291,629,-369,-44280
292,627,-367,-44040
293,625,-365,-43800
294,626,-366,-43920
295,626,-366,-43920
296,628,-368,-44160
297,628,-368,-44160
298,629,-369,-44280
299,630,-370,-44400
300,630,-370,-44400
301,630,-370,-44400
302,634,-374,-44880
303,634,-374,-44880
304,632,-372,-44640
305,633,-373,-44760
