x,y,relative_y,value
103,620,-360,-43200
104,620,-360,-43200
105,620,-360,-43200
106,620,-360,-43200
107,620,-360,-43200
108,620,-360,-43200
109,620,-360,-43200
110,620,-360,-43200
111,620,-360,-43200
112,620,-360,-43200
113,620,-360,-43200
114,620,-360,-43200
115,620,-360,-43200
116,620,-360,-43200
117,620,-360,-43200
118,620,-360,-43200
119,620,-360,-43200
120,620,-360,-43200
121,620,-360,-43200
122,620,-360,-43200
123,620,-360,-43200
124,620,-360,-43200
125,620,-360,-43200
126,620,-360,-43200
127,622,-362,-43440
128,622,-362,-43440
129,623,-363,-43560
130,623,-363,-43560
131,623,-363,-43560
132,624,-364,-43680
133,622,-362,-43440
134,624,-364,-43680
135,623,-363,-43560
136,622,-362,-43440
137,621,-361,-43320
138,621,-361,-43320
139,621,-361,-43320
140,622,-362,-43440
141,622,-362,-43440
142,622,-362,-43440
143,622,-362,-43440
144,622,-362,-43440
145,622,-362,-43440
146,622,-362,-43440
147,622,-362,-43440
148,621,-361,-43320
149,620,-360,-43200
150,641,-381,-45720
151,648,-388,-46560
152,650,-390,-46800
153,651,-391,-46920
154,646,-386,-46320
155,630,-370,-44400
156,630,-370,-44400
157,630,-370,-44400
158,631,-371,-44520
159,631,-371,-44520
160,630,-370,-44400
161,630,-370,-44400
162,630,-370,-44400
163,630,-370,-44400
164,630,-370,-44400
165,630,-370,-44400
166,630,-370,-44400
167,628,-368,-44160
168,628,-368,-44160
169,630,-370,-44400
170,630,-370,-44400
171,630,-370,-44400
172,631,-371,-44520
173,631,-371,-44520
174,631,-371,-44520
175,631,-371,-44520
176,631,-371,-44520
177,631,-371,-44520
178,631,-371,-44520
179,631,-371,-44520
180,631,-371,-44520
181,631,-371,-44520
182,630,-370,-44400
183,631,-371,-44520
184,630,-370,-44400
185,631,-371,-44520
186,631,-371,-44520
187,630,-370,-44400
188,631,-371,-44520
189,630,-370,-44400
190,630,-370,-44400
191,630,-370,-44400
192,630,-370,-44400
193,630,-370,-44400
194,630,-370,-44400
195,631,-371,-44520
196,631,-371,-44520
197,631,-371,-44520
198,631,-371,-44520
199,631,-371,-44520
200,631,-371,-44520
201,631,-371,-44520
202,630,-370,-44400
203,630,-370,-44400
204,630,-370,-44400
205,631,-371,-44520
206,630,-370,-44400
207,630,-370,-44400
208,631,-371,-44520
209,631,-371,-44520
210,631,-371,-44520
211,631,-371,-44520
212,631,-371,-44520
213,630,-370,-44400
214,631,-371,-44520
215,631,-371,-44520
216,630,-370,-44400
217,631,-371,-44520
218,631,-371,-44520
219,630,-370,-44400
220,630,-370,-44400
221,631,-371,-44520
222,631,-371,-44520
223,631,-371,-44520
224,631,-371,-44520
225,631,-371,-44520
226,631,-371,-44520
227,630,-370,-44400
228,630,-370,-44400
229,630,-370,-44400
230,630,-370,-44400
231,630,-370,-44400
232,630,-370,-44400
233,631,-371,-44520
234,630,-370,-44400
235,631,-371,-44520
236,631,-371,-44520
237,631,-371,-44520
238,630,-370,-44400
239,631,-371,-44520
240,631,-371,-44520
241,630,-370,-44400
242,631,-371,-44520
243,631,-371,-44520
244,630,-370,-44400
245,631,-371,-44520
246,630,-370,-44400
247,631,-371,-44520
248,631,-371,-44520
249,631,-371,-44520
250,631,-371,-44520
251,631,-371,-44520
252,631,-371,-44520
253,631,-371,-44520
254,630,-370,-44400
255,630,-370,-44400
256,630,-370,-44400
257,630,-370,-44400
258,630,-370,-44400
259,630,-370,-44400
260,630,-370,-44400
261,631,-371,-44520
262,631,-371,-44520
263,630,-370,-44400
264,631,-371,-44520
265,631,-371,-44520
266,630,-370,-44400
267,631,-371,-44520
268,631,-371,-44520
269,632,-372,-44640
270,636,-376,-45120
271,637,-377,-45240
272,637,-377,-45240
273,637,-377,-45240
274,639,-379,-45480
275,642,-382,-45840
276,645,-385,-46200
277,648,-388,-46560
278,644,-384,-46080
279,644,-384,-46080
280,639,-379,-45480
281,638,-378,-45360
282,639,-379,-45480
283,636,-376,-45120
284,640,-380,-45600
285,639,-379,-45480
286,638,-378,-45360
287,640,-380,-45600
288,640,-380,-45600
289,639,-379,-45480
290,639,-379,-45480
291,638,-378,-45360
292,637,-377,-45240
293,638,-378,-45360
294,639,-379,-45480
295,639,-379,-45480
296,640,-380,-45600
297,640,-380,-45600
298,641,-381,-45720
299,641,-381,-45720
300,641,-381,-45720
301,641,-381,-45720
302,639,-379,-45480
303,639,-379,-45480
304,634,-374,-44880
305,634,-374,-44880
306,634,-374,-44880
307,634,-374,-44880
308,634,-374,-44880
309,634,-374,-44880
310,636,-376,-45120
311,642,-382,-45840
312,642,-382,-45840
313,641,-381,-45720
314,633,-373,-44760
315,634,-374,-44880
316,633,-373,-44760
317,630,-370,-44400
318,630,-370,-44400
319,631,-371,-44520
320,630,-370,-44400
321,631,-371,-44520
322,632,-372,-44640
323,632,-372,-44640
324,632,-372,-44640
325,631,-371,-44520
326,630,-370,-44400
327,630,-370,-44400
328,630,-370,-44400
329,631,-371,-44520
330,630,-370,-44400
331,631,-371,-44520
332,631,-371,-44520
333,631,-371,-44520
334,631,-371,-44520
335,631,-371,-44520
336,630,-370,-44400
337,631,-371,-44520
338,630,-370,-44400
339,630,-370,-44400
340,631,-371,-44520
341,632,-372,-44640
342,632,-372,-44640
343,634,-374,-44880
344,632,-372,-44640
345,632,-372,-44640
346,630,-370,-44400
347,632,-372,-44640
348,632,-372,-44640
349,632,-372,-44640
350,631,-371,-44520
351,630,-370,-44400
352,630,-370,-44400
353,630,-370,-44400
354,630,-370,-44400
355,628,-368,-44160
356,630,-370,-44400
357,630,-370,-44400
358,630,-370,-44400
359,630,-370,-44400
360,632,-372,-44640
361,632,-372,-44640
362,632,-372,-44640
363,631,-371,-44520
364,630,-370,-44400
365,631,-371,-44520
366,632,-372,-44640
367,632,-372,-44640
368,634,-374,-44880
369,634,-374,-44880
370,633,-373,-44760
371,632,-372,-44640
372,632,-372,-44640
373,631,-371,-44520
374,631,-371,-44520
375,630,-370,-44400
376,630,-370,-44400
377,632,-372,-44640
378,632,-372,-44640
379,632,-372,-44640
380,630,-370,-44400
381,631,-371,-44520
382,630,-370,-44400
383,631,-371,-44520
384,630,-370,-44400
385,630,-370,-44400
386,628,-368,-44160
387,630,-370,-44400
388,630,-370,-44400
389,630,-370,-44400
390,630,-370,-44400
391,631,-371,-44520
392,630,-370,-44400
393,631,-371,-44520
394,631,-371,-44520
395,631,-371,-44520
396,630,-370,-44400
397,631,-371,-44520
398,631,-371,-44520
399,631,-371,-44520
400,631,-371,-44520
401,631,-371,-44520
402,630,-370,-44400
403,630,-370,-44400
404,630,-370,-44400
405,631,-371,-44520
406,631,-371,-44520
407,630,-370,-44400
408,631,-371,-44520
409,631,-371,-44520
410,631,-371,-44520
411,631,-371,-44520
412,631,-371,-44520
413,631,-371,-44520
414,631,-371,-44520
415,631,-371,-44520
416,631,-371,-44520
417,630,-370,-44400
418,631,-371,-44520
419,630,-370,-44400
420,632,-372,-44640
421,632,-372,-44640
422,632,-372,-44640
423,632,-372,-44640
424,633,-373,-44760
425,632,-372,-44640
426,631,-371,-44520
427,631,-371,-44520
428,631,-371,-44520
429,631,-371,-44520
430,631,-371,-44520
431,631,-371,-44520
432,631,-371,-44520
433,632,-372,-44640
434,634,-374,-44880
435,636,-376,-45120
436,636,-376,-45120
437,638,-378,-45360
438,634,-374,-44880
439,635,-375,-45000
440,633,-373,-44760
441,633,-373,-44760
442,635,-375,-45000
443,637,-377,-45240
444,640,-380,-45600
445,641,-381,-45720
446,637,-377,-45240
447,637,-377,-45240
448,632,-372,-44640
449,632,-372,-44640
450,632,-372,-44640
451,631,-371,-44520
452,631,-371,-44520
453,631,-371,-44520
454,631,-371,-44520
455,630,-370,-44400
456,630,-370,-44400
457,630,-370,-44400
458,630,-370,-44400
459,631,-371,-44520
460,631,-371,-44520
461,630,-370,-44400
462,631,-371,-44520
463,631,-371,-44520
464,645,-385,-46200
465,646,-386,-46320
466,646,-386,-46320
467,640,-380,-45600
468,635,-375,-45000
469,634,-374,-44880
470,631,-371,-44520
471,630,-370,-44400
472,631,-371,-44520
473,630,-370,-44400
474,632,-372,-44640
475,631,-371,-44520
476,632,-372,-44640
477,630,-370,-44400
478,631,-371,-44520
479,631,-371,-44520
480,630,-370,-44400
481,632,-372,-44640
482,633,-373,-44760
483,637,-377,-45240
484,637,-377,-45240
485,637,-377,-45240
486,633,-373,-44760
487,632,-372,-44640
488,635,-375,-45000
489,634,-374,-44880
490,632,-372,-44640
491,631,-371,-44520
492,631,-371,-44520
493,631,-371,-44520
494,635,-375,-45000
495,638,-378,-45360
496,645,-385,-46200
497,645,-385,-46200
498,644,-384,-46080
499,630,-370,-44400
500,630,-370,-44400
501,630,-370,-44400
502,630,-370,-44400
503,631,-371,-44520
504,631,-371,-44520
505,630,-370,-44400
506,631,-371,-44520
507,631,-371,-44520
508,630,-370,-44400
509,631,-371,-44520
510,630,-370,-44400
511,630,-370,-44400
512,630,-370,-44400
513,630,-370,-44400
514,631,-371,-44520
515,630,-370,-44400
516,631,-371,-44520
517,630,-370,-44400
518,630,-370,-44400
519,630,-370,-44400
520,631,-371,-44520
521,630,-370,-44400
522,630,-370,-44400
523,631,-371,-44520
524,631,-371,-44520
525,631,-371,-44520
526,631,-371,-44520
527,631,-371,-44520
528,631,-371,-44520
529,630,-370,-44400
530,630,-370,-44400
531,630,-370,-44400
532,630,-370,-44400
533,631,-371,-44520
534,630,-370,-44400
535,631,-371,-44520
536,631,-371,-44520
537,631,-371,-44520
538,631,-371,-44520
539,631,-371,-44520
540,630,-370,-44400
541,631,-371,-44520
542,630,-370,-44400
543,631,-371,-44520
544,630,-370,-44400
545,631,-371,-44520
546,630,-370,-44400
547,631,-371,-44520
548,630,-370,-44400
549,630,-370,-44400
550,631,-371,-44520
551,631,-371,-44520
552,631,-371,-44520
553,630,-370,-44400
554,631,-371,-44520
555,631,-371,-44520
556,631,-371,-44520
557,631,-371,-44520
558,631,-371,-44520
559,631,-371,-44520
560,631,-371,-44520
561,630,-370,-44400
562,631,-371,-44520
563,630,-370,-44400
564,630,-370,-44400
565,630,-370,-44400
566,630,-370,-44400
567,632,-372,-44640
568,632,-372,-44640
569,632,-372,-44640
570,632,-372,-44640
571,632,-372,-44640
572,632,-372,-44640
573,632,-372,-44640
574,630,-370,-44400
575,631,-371,-44520
576,631,-371,-44520
577,631,-371,-44520
578,631,-371,-44520
579,631,-371,-44520
580,631,-371,-44520
581,631,-371,-44520
582,631,-371,-44520
583,631,-371,-44520
584,630,-370,-44400
585,630,-370,-44400
586,631,-371,-44520
587,630,-370,-44400
588,630,-370,-44400
589,630,-370,-44400
590,630,-370,-44400
591,630,-370,-44400
592,630,-370,-44400
593,630,-370,-44400
594,631,-371,-44520
595,631,-371,-44520
596,631,-371,-44520
597,630,-370,-44400
598,630,-370,-44400
599,630,-370,-44400
600,630,-370,-44400
601,630,-370,-44400
602,631,-371,-44520
603,631,-371,-44520
604,631,-371,-44520
605,631,-371,-44520
606,630,-370,-44400
607,630,-370,-44400
608,630,-370,-44400
609,628,-368,-44160
610,628,-368,-44160
611,628,-368,-44160
612,628,-368,-44160
613,628,-368,-44160
614,628,-368,-44160
615,628,-368,-44160
616,628,-368,-44160
617,628,-368,-44160
618,628,-368,-44160
619,626,-366,-43920
620,614,-354,-42480
621,611,-351,-42120
622,610,-350,-42000
623,610,-350,-42000
624,623,-363,-43560
625,624,-364,-43680
626,624,-364,-43680
627,624,-364,-43680
628,621,-361,-43320
