x,y,relative_y,value
0,1671,-1411,-169320
1,1671,-1411,-169320
2,1671,-1411,-169320
3,1671,-1411,-169320
4,1671,-1411,-169320
5,1671,-1411,-169320
6,1671,-1411,-169320
7,1671,-1411,-169320
8,1671,-1411,-169320
9,1671,-1411,-169320
10,1671,-1411,-169320
11,1671,-1411,-169320
12,1671,-1411,-169320
13,1671,-1411,-169320
14,1671,-1411,-169320
15,1671,-1411,-169320
16,1671,-1411,-169320
17,1671,-1411,-169320
18,1671,-1411,-169320
19,1671,-1411,-169320
20,1671,-1411,-169320
21,1671,-1411,-169320
22,1672,-1412,-169440
23,1672,-1412,-169440
24,1672,-1412,-169440
25,1672,-1412,-169440
26,1672,-1412,-169440
27,1672,-1412,-169440
28,1672,-1412,-169440
29,1672,-1412,-169440
30,1672,-1412,-169440
31,1672,-1412,-169440
32,1672,-1412,-169440
33,1672,-1412,-169440
34,1672,-1412,-169440
35,1672,-1412,-169440
36,1671,-1411,-169320
37,1671,-1411,-169320
38,1671,-1411,-169320
39,1672,-1412,-169440
40,1672,-1412,-169440
41,1672,-1412,-169440
42,1671,-1411,-169320
43,1671,-1411,-169320
44,1671,-1411,-169320
45,1671,-1411,-169320
46,1671,-1411,-169320
47,1671,-1411,-169320
48,1672,-1412,-169440
49,1672,-1412,-169440
50,1672,-1412,-169440
51,1672,-1412,-169440
52,1672,-1412,-169440
53,1672,-1412,-169440
54,1672,-1412,-169440
55,1672,-1412,-169440
56,1672,-1412,-169440
57,1672,-1412,-169440
58,1672,-1412,-169440
59,1672,-1412,-169440
60,1672,-1412,-169440
61,1672,-1412,-169440
62,1672,-1412,-169440
63,1672,-1412,-169440
64,1672,-1412,-169440
65,1671,-1411,-169320
66,1671,-1411,-169320
67,1671,-1411,-169320
68,1670,-1410,-169200
69,1669,-1409,-169080
70,1669,-1409,-169080
71,1668,-1408,-168960
72,1658,-1398,-167760
73,1658,-1398,-167760
74,1658,-1398,-167760
75,969,-709,-85080
76,1660,-1400,-168000
77,1660,-1400,-168000
78,1660,-1400,-168000
79,1660,-1400,-168000
80,1658,-1398,-167760
81,1658,-1398,-167760
82,1659,-1399,-167880
83,1663,-1403,-168360
84,1662,-1402,-168240
85,1662,-1402,-168240
86,1663,-1403,-168360
87,1666,-1406,-168720
88,1669,-1409,-169080
89,1670,-1410,-169200
90,1670,-1410,-169200
91,1665,-1405,-168600
92,1665,-1405,-168600
93,1665,-1405,-168600
94,1665,-1405,-168600
95,1664,-1404,-168480
96,1664,-1404,-168480
97,1665,-1405,-168600
98,1665,-1405,-168600
99,1668,-1408,-168960
100,1669,-1409,-169080
101,1669,-1409,-169080
102,1677,-1417,-170040
103,1678,-1418,-170160
104,1678,-1418,-170160
105,1678,-1418,-170160
106,1681,-1421,-170520
107,1680,-1420,-170400
108,1679,-1419,-170280
109,1679,-1419,-170280
110,1678,-1418,-170160
111,1678,-1418,-170160
112,1677,-1417,-170040
113,1673,-1413,-169560
114,1673,-1413,-169560
115,1672,-1412,-169440
116,1675,-1415,-169800
117,1674,-1414,-169680
118,1674,-1414,-169680
119,1673,-1413,-169560
120,1672,-1412,-169440
121,1672,-1412,-169440
122,1671,-1411,-169320
123,1671,-1411,-169320
124,1671,-1411,-169320
125,1671,-1411,-169320
126,1671,-1411,-169320
127,1670,-1410,-169200
128,1670,-1410,-169200
129,1669,-1409,-169080
130,1671,-1411,-169320
131,1671,-1411,-169320
132,1671,-1411,-169320
133,1669,-1409,-169080
134,1669,-1409,-169080
135,1669,-1409,-169080
136,1671,-1411,-169320
137,1671,-1411,-169320
138,1671,-1411,-169320
139,1671,-1411,-169320
140,1671,-1411,-169320
141,1671,-1411,-169320
142,1671,-1411,-169320
143,1669,-1409,-169080
144,1669,-1409,-169080
145,1669,-1409,-169080
146,1671,-1411,-169320
147,1671,-1411,-169320
148,1671,-1411,-169320
149,1671,-1411,-169320
150,1671,-1411,-169320
151,1661,-1401,-168120
152,1660,-1400,-168000
153,1660,-1400,-168000
154,1660,-1400,-168000
155,1661,-1401,-168120
156,1667,-1407,-168840
157,1667,-1407,-168840
158,1667,-1407,-168840
159,1667,-1407,-168840
160,1667,-1407,-168840
161,1667,-1407,-168840
162,1666,-1406,-168720
163,1665,-1405,-168600
164,1665,-1405,-168600
165,1666,-1406,-168720
166,1666,-1406,-168720
167,1668,-1408,-168960
168,1671,-1411,-169320
169,1671,-1411,-169320
170,1671,-1411,-169320
171,1671,-1411,-169320
172,1668,-1408,-168960
173,1664,-1404,-168480
174,1660,-1400,-168000
175,1660,-1400,-168000
176,1660,-1400,-168000
177,1659,-1399,-167880
178,1659,-1399,-167880
179,1659,-1399,-167880
180,1661,-1401,-168120
181,1661,-1401,-168120
182,1661,-1401,-168120
183,1663,-1403,-168360
184,1661,-1401,-168120
185,1661,-1401,-168120
186,1661,-1401,-168120
187,1659,-1399,-167880
188,1661,-1401,-168120
189,1665,-1405,-168600
190,1669,-1409,-169080
191,1668,-1408,-168960
192,1668,-1408,-168960
193,1660,-1400,-168000
194,1660,-1400,-168000
195,1660,-1400,-168000
196,1668,-1408,-168960
197,1669,-1409,-169080
198,1669,-1409,-169080
199,1671,-1411,-169320
200,1671,-1411,-169320
201,1671,-1411,-169320
202,1669,-1409,-169080
203,1669,-1409,-169080
204,1669,-1409,-169080
205,1669,-1409,-169080
206,1097,-837,-100440
207,1097,-837,-100440
208,1097,-837,-100440
209,1668,-1408,-168960
210,1668,-1408,-168960
211,1668,-1408,-168960
212,1668,-1408,-168960
213,1668,-1408,-168960
214,1660,-1400,-168000
215,1660,-1400,-168000
216,1660,-1400,-168000
217,1666,-1406,-168720
218,1668,-1408,-168960
219,1668,-1408,-168960
220,1668,-1408,-168960
221,1668,-1408,-168960
222,1665,-1405,-168600
223,1660,-1400,-168000
224,1660,-1400,-168000
