x,y,relative_y,value
0,1683,-1423,-170760
1,1683,-1423,-170760
2,1683,-1423,-170760
3,1683,-1423,-170760
4,1683,-1423,-170760
5,1683,-1423,-170760
6,1683,-1423,-170760
7,1683,-1423,-170760
8,1683,-1423,-170760
9,1683,-1423,-170760
10,1683,-1423,-170760
11,1683,-1423,-170760
12,1683,-1423,-170760
13,1683,-1423,-170760
14,1683,-1423,-170760
15,1683,-1423,-170760
16,1683,-1423,-170760
17,1683,-1423,-170760
18,1683,-1423,-170760
19,1683,-1423,-170760
20,1683,-1423,-170760
21,1683,-1423,-170760
22,1683,-1423,-170760
23,1683,-1423,-170760
24,1683,-1423,-170760
25,1683,-1423,-170760
26,1683,-1423,-170760
27,1683,-1423,-170760
28,1683,-1423,-170760
29,1683,-1423,-170760
30,1683,-1423,-170760
31,1683,-1423,-170760
32,1683,-1423,-170760
33,1683,-1423,-170760
34,1683,-1423,-170760
35,1683,-1423,-170760
36,1682,-1422,-170640
37,1682,-1422,-170640
38,1682,-1422,-170640
39,1683,-1423,-170760
40,1683,-1423,-170760
41,1683,-1423,-170760
42,1683,-1423,-170760
43,1683,-1423,-170760
44,1683,-1423,-170760
45,1683,-1423,-170760
46,1683,-1423,-170760
47,1683,-1423,-170760
48,1683,-1423,-170760
49,1683,-1423,-170760
50,1683,-1423,-170760
51,1683,-1423,-170760
52,1683,-1423,-170760
53,1683,-1423,-170760
54,1683,-1423,-170760
55,1683,-1423,-170760
56,1683,-1423,-170760
57,1683,-1423,-170760
58,1683,-1423,-170760
59,1683,-1423,-170760
60,1683,-1423,-170760
61,1683,-1423,-170760
62,1683,-1423,-170760
63,1683,-1423,-170760
64,1683,-1423,-170760
65,1683,-1423,-170760
66,1683,-1423,-170760
67,1683,-1423,-170760
68,1682,-1422,-170640
69,1681,-1421,-170520
70,1680,-1420,-170400
71,1680,-1420,-170400
72,1670,-1410,-169200
73,1670,-1410,-169200
74,1670,-1410,-169200
75,1669,-1409,-169080
76,1669,-1409,-169080
77,1668,-1408,-168960
78,1668,-1408,-168960
79,1667,-1407,-168840
80,1667,-1407,-168840
81,1666,-1406,-168720
82,1666,-1406,-168720
83,1671,-1411,-169320
84,1671,-1411,-169320
85,1670,-1410,-169200
