x,y,relative_y,value
103,692,-432,-51840
104,693,-433,-51960
105,693,-433,-51960
106,693,-433,-51960
107,693,-433,-51960
108,693,-433,-51960
109,693,-433,-51960
110,693,-433,-51960
111,693,-433,-51960
112,693,-433,-51960
113,693,-433,-51960
114,693,-433,-51960
115,693,-433,-51960
116,693,-433,-51960
117,693,-433,-51960
118,693,-433,-51960
119,693,-433,-51960
120,693,-433,-51960
121,693,-433,-51960
122,693,-433,-51960
123,693,-433,-51960
124,693,-433,-51960
125,693,-433,-51960
126,693,-433,-51960
127,693,-433,-51960
128,693,-433,-51960
129,693,-433,-51960
130,693,-433,-51960
131,693,-433,-51960
132,693,-433,-51960
133,693,-433,-51960
134,693,-433,-51960
135,693,-433,-51960
136,693,-433,-51960
137,693,-433,-51960
138,693,-433,-51960
139,693,-433,-51960
140,693,-433,-51960
141,693,-433,-51960
142,693,-433,-51960
143,693,-433,-51960
144,693,-433,-51960
145,693,-433,-51960
146,693,-433,-51960
147,693,-433,-51960
148,693,-433,-51960
149,693,-433,-51960
150,693,-433,-51960
151,693,-433,-51960
152,693,-433,-51960
153,693,-433,-51960
154,693,-433,-51960
155,693,-433,-51960
156,693,-433,-51960
157,693,-433,-51960
158,693,-433,-51960
159,693,-433,-51960
160,693,-433,-51960
161,693,-433,-51960
162,693,-433,-51960
163,693,-433,-51960
164,693,-433,-51960
165,693,-433,-51960
166,693,-433,-51960
167,693,-433,-51960
168,693,-433,-51960
169,693,-433,-51960
170,693,-433,-51960
171,693,-433,-51960
172,693,-433,-51960
173,693,-433,-51960
174,693,-433,-51960
175,693,-433,-51960
176,693,-433,-51960
177,693,-433,-51960
178,693,-433,-51960
179,693,-433,-51960
180,693,-433,-51960
181,693,-433,-51960
182,693,-433,-51960
183,693,-433,-51960
184,693,-433,-51960
185,693,-433,-51960
186,693,-433,-51960
187,693,-433,-51960
188,693,-433,-51960
189,693,-433,-51960
190,693,-433,-51960
191,693,-433,-51960
192,693,-433,-51960
193,693,-433,-51960
194,693,-433,-51960
195,693,-433,-51960
196,693,-433,-51960
197,693,-433,-51960
198,693,-433,-51960
199,693,-433,-51960
200,693,-433,-51960
201,693,-433,-51960
202,693,-433,-51960
203,693,-433,-51960
204,693,-433,-51960
205,693,-433,-51960
206,693,-433,-51960
207,693,-433,-51960
208,693,-433,-51960
209,693,-433,-51960
210,693,-433,-51960
211,693,-433,-51960
212,693,-433,-51960
213,693,-433,-51960
214,693,-433,-51960
215,693,-433,-51960
216,693,-433,-51960
217,693,-433,-51960
218,693,-433,-51960
219,693,-433,-51960
220,693,-433,-51960
221,693,-433,-51960
222,693,-433,-51960
223,693,-433,-51960
224,693,-433,-51960
225,693,-433,-51960
226,693,-433,-51960
227,693,-433,-51960
228,693,-433,-51960
229,693,-433,-51960
230,693,-433,-51960
231,693,-433,-51960
232,693,-433,-51960
233,693,-433,-51960
234,693,-433,-51960
235,693,-433,-51960
236,693,-433,-51960
237,693,-433,-51960
238,693,-433,-51960
239,693,-433,-51960
240,693,-433,-51960
241,693,-433,-51960
242,693,-433,-51960
243,693,-433,-51960
244,693,-433,-51960
245,693,-433,-51960
246,693,-433,-51960
247,693,-433,-51960
248,693,-433,-51960
249,693,-433,-51960
250,693,-433,-51960
251,693,-433,-51960
252,693,-433,-51960
253,693,-433,-51960
254,693,-433,-51960
255,693,-433,-51960
256,693,-433,-51960
257,693,-433,-51960
258,693,-433,-51960
259,693,-433,-51960
260,693,-433,-51960
261,693,-433,-51960
262,693,-433,-51960
263,693,-433,-51960
264,693,-433,-51960
265,693,-433,-51960
266,693,-433,-51960
267,693,-433,-51960
268,693,-433,-51960
269,693,-433,-51960
270,693,-433,-51960
271,693,-433,-51960
272,693,-433,-51960
273,693,-433,-51960
274,693,-433,-51960
275,693,-433,-51960
276,693,-433,-51960
277,693,-433,-51960
278,693,-433,-51960
279,693,-433,-51960
280,693,-433,-51960
281,693,-433,-51960
282,693,-433,-51960
283,693,-433,-51960
284,693,-433,-51960
285,693,-433,-51960
286,693,-433,-51960
287,691,-431,-51720
288,690,-430,-51600
289,690,-430,-51600
290,690,-430,-51600
291,691,-431,-51720
292,691,-431,-51720
293,691,-431,-51720
294,691,-431,-51720
295,691,-431,-51720
296,691,-431,-51720
297,691,-431,-51720
298,691,-431,-51720
