x,y,relative_y,value
103,607,-347,-41640
104,608,-348,-41760
105,607,-347,-41640
106,607,-347,-41640
107,607,-347,-41640
108,607,-347,-41640
109,608,-348,-41760
110,608,-348,-41760
111,607,-347,-41640
112,607,-347,-41640
113,607,-347,-41640
114,607,-347,-41640
115,607,-347,-41640
116,607,-347,-41640
117,607,-347,-41640
118,607,-347,-41640
119,607,-347,-41640
120,607,-347,-41640
121,607,-347,-41640
122,607,-347,-41640
123,607,-347,-41640
124,607,-347,-41640
125,607,-347,-41640
126,607,-347,-41640
127,607,-347,-41640
128,607,-347,-41640
129,607,-347,-41640
130,607,-347,-41640
131,607,-347,-41640
132,607,-347,-41640
133,607,-347,-41640
134,607,-347,-41640
135,607,-347,-41640
136,607,-347,-41640
137,607,-347,-41640
138,607,-347,-41640
139,607,-347,-41640
140,607,-347,-41640
141,607,-347,-41640
142,607,-347,-41640
143,607,-347,-41640
144,607,-347,-41640
145,607,-347,-41640
146,607,-347,-41640
147,607,-347,-41640
148,607,-347,-41640
149,607,-347,-41640
150,634,-374,-44880
151,638,-378,-45360
152,640,-380,-45600
153,641,-381,-45720
154,632,-372,-44640
155,619,-359,-43080
156,618,-358,-42960
157,617,-357,-42840
158,618,-358,-42960
159,618,-358,-42960
160,618,-358,-42960
161,617,-357,-42840
162,617,-357,-42840
163,617,-357,-42840
164,617,-357,-42840
165,617,-357,-42840
166,617,-357,-42840
167,617,-357,-42840
168,617,-357,-42840
169,617,-357,-42840
170,617,-357,-42840
171,617,-357,-42840
172,617,-357,-42840
173,617,-357,-42840
174,617,-357,-42840
175,617,-357,-42840
176,617,-357,-42840
177,617,-357,-42840
178,617,-357,-42840
179,617,-357,-42840
180,617,-357,-42840
181,617,-357,-42840
182,617,-357,-42840
183,617,-357,-42840
184,617,-357,-42840
185,617,-357,-42840
186,617,-357,-42840
187,617,-357,-42840
188,617,-357,-42840
189,617,-357,-42840
190,617,-357,-42840
191,617,-357,-42840
192,617,-357,-42840
193,617,-357,-42840
194,617,-357,-42840
195,617,-357,-42840
196,617,-357,-42840
197,617,-357,-42840
198,617,-357,-42840
199,617,-357,-42840
200,617,-357,-42840
201,617,-357,-42840
202,617,-357,-42840
203,617,-357,-42840
204,617,-357,-42840
205,617,-357,-42840
206,617,-357,-42840
207,617,-357,-42840
208,617,-357,-42840
209,617,-357,-42840
210,617,-357,-42840
211,617,-357,-42840
212,617,-357,-42840
213,617,-357,-42840
214,617,-357,-42840
215,617,-357,-42840
216,617,-357,-42840
217,617,-357,-42840
218,617,-357,-42840
219,617,-357,-42840
220,617,-357,-42840
221,617,-357,-42840
222,617,-357,-42840
223,617,-357,-42840
224,617,-357,-42840
225,617,-357,-42840
226,617,-357,-42840
227,617,-357,-42840
228,617,-357,-42840
229,617,-357,-42840
230,617,-357,-42840
231,617,-357,-42840
232,617,-357,-42840
233,617,-357,-42840
234,617,-357,-42840
235,617,-357,-42840
236,617,-357,-42840
237,617,-357,-42840
238,617,-357,-42840
239,617,-357,-42840
240,617,-357,-42840
241,617,-357,-42840
242,617,-357,-42840
243,617,-357,-42840
244,617,-357,-42840
245,617,-357,-42840
246,617,-357,-42840
247,617,-357,-42840
248,617,-357,-42840
249,617,-357,-42840
250,617,-357,-42840
251,617,-357,-42840
252,617,-357,-42840
253,617,-357,-42840
254,617,-357,-42840
255,617,-357,-42840
256,617,-357,-42840
257,617,-357,-42840
258,617,-357,-42840
259,617,-357,-42840
260,617,-357,-42840
261,617,-357,-42840
262,617,-357,-42840
263,617,-357,-42840
264,617,-357,-42840
265,617,-357,-42840
266,617,-357,-42840
267,617,-357,-42840
268,617,-357,-42840
269,619,-359,-43080
270,621,-361,-43320
271,623,-363,-43560
272,623,-363,-43560
273,623,-363,-43560
274,623,-363,-43560
275,623,-363,-43560
276,623,-363,-43560
277,623,-363,-43560
278,622,-362,-43440
279,622,-362,-43440
280,621,-361,-43320
281,620,-360,-43200
282,621,-361,-43320
283,621,-361,-43320
284,624,-364,-43680
285,624,-364,-43680
286,625,-365,-43800
287,625,-365,-43800
288,625,-365,-43800
289,626,-366,-43920
290,626,-366,-43920
291,625,-365,-43800
292,624,-364,-43680
293,623,-363,-43560
294,623,-363,-43560
295,623,-363,-43560
296,625,-365,-43800
297,625,-365,-43800
298,626,-366,-43920
299,627,-367,-44040
300,627,-367,-44040
301,628,-368,-44160
302,629,-369,-44280
303,629,-369,-44280
304,625,-365,-43800
305,623,-363,-43560
