rotation,value,x,y
0.00,-672.10,36.00,280.00
85.62,-674.62,37.00,280.02
171.23,-916.88,38.00,282.00
256.85,-984.39,39.00,282.56
342.47,-1050.76,40.00,283.10
428.08,-1163.57,41.00,284.02
513.70,-1173.21,42.00,284.10
599.32,-1231.12,43.00,284.57
684.93,-1201.42,44.00,284.33
770.55,-990.99,45.00,282.61
856.16,-526.54,46.00,278.81
941.78,-211.95,47.00,276.23
1027.40,757.97,48.00,268.30
1113.01,1054.79,49.00,265.87
1198.63,1440.78,50.00,262.71
1284.25,1845.49,51.00,259.40
1369.86,2427.73,52.00,254.63
1455.48,2792.08,53.00,251.65
1541.10,3896.50,54.00,242.61
1626.71,4298.15,55.00,239.33
1712.33,4633.14,56.00,236.59
1797.95,4913.23,57.00,234.29
1883.56,5045.86,58.00,233.21
1969.18,5057.77,59.00,233.11
2054.79,5065.51,60.00,233.05
2140.41,5039.57,61.00,233.26
2226.03,4949.78,62.00,233.99
2311.64,4863.83,63.00,234.70
2397.26,4730.94,64.00,235.79
2482.88,4636.61,65.00,236.56
2568.49,4526.73,66.00,237.46
2654.11,4437.80,67.00,238.18
2739.73,4344.78,68.00,238.95
2825.34,4263.88,69.00,239.61
2910.96,4169.17,70.00,240.38
2996.58,4086.85,71.00,241.06
3082.19,3999.54,72.00,241.77
3167.81,3913.09,73.00,242.48
3253.42,3821.80,74.00,243.22
3339.04,3721.39,75.00,244.05
3424.66,3603.89,76.00,245.01
3510.27,3479.41,77.00,246.03
3595.89,3341.40,78.00,247.16
3681.51,3191.15,79.00,248.39
3767.12,3054.42,80.00,249.50
3852.74,2941.34,81.00,250.43
3938.36,2832.38,82.00,251.32
4023.97,2737.67,83.00,252.10
4109.59,2654.35,84.00,252.78
4195.21,2561.49,85.00,253.54
4280.82,2471.48,86.00,254.28
4366.44,2373.49,87.00,255.08
4452.05,2268.24,88.00,255.94
4537.67,2160.14,89.00,256.82
4623.29,2066.57,90.00,257.59
4708.90,1984.53,91.00,258.26
4794.52,1891.67,92.00,259.02
4880.14,1800.38,93.00,259.77
4965.75,1696.12,94.00,260.62
5051.37,1581.05,95.00,261.56
5136.99,1479.07,96.00,262.40
5222.60,1367.84,97.00,263.31
5308.22,1266.29,98.00,264.14
5393.84,1140.96,99.00,265.16
5479.45,1017.62,100.00,266.17
5565.07,894.71,101.00,267.18
5650.68,791.02,102.00,268.03
5736.30,689.19,103.00,268.86
5821.92,610.29,104.00,269.51
5907.53,556.02,105.00,269.95
5993.15,504.04,106.00,270.38
6078.77,433.40,107.00,270.95
6164.38,344.95,108.00,271.68
6250.00,208.51,109.00,272.79
6335.62,60.96,110.00,274.00
6421.23,-101.69,111.00,275.33
6506.85,-243.54,112.00,276.49
6592.47,-366.17,113.00,277.50
6678.08,-442.80,114.00,278.12
6763.70,-514.72,115.00,278.71
6849.32,-597.75,116.00,279.39
6934.93,-675.80,117.00,280.03
7020.55,-761.11,118.00,280.73
7106.16,-849.27,119.00,281.45
7191.78,-959.08,120.00,282.35
7277.40,-1068.18,121.00,283.24
7363.01,-1169.58,122.00,284.07
7448.63,-1249.91,123.00,284.73
7534.25,-1311.58,124.00,285.23
7619.86,-1357.58,125.00,285.61
7705.48,-1366.98,126.00,285.69
7791.10,-1333.37,127.00,285.41
7876.71,-1293.21,128.00,285.08
7962.33,-1223.14,129.00,284.51
8047.95,-1090.82,130.00,283.43
8133.56,-867.79,131.00,281.60
8219.18,-622.68,132.00,279.60
8304.79,-324.44,133.00,277.16
8390.41,24.78,134.00,274.30
8476.03,436.10,135.00,270.93
8561.64,873.63,136.00,267.35
8647.26,1277.83,137.00,264.04
8732.88,1734.44,138.00,260.31
8818.49,2204.86,139.00,256.46
8904.11,2744.79,140.00,252.04
8989.73,3313.20,141.00,247.39
9075.34,3830.20,142.00,243.16
9160.96,4339.37,143.00,238.99
9246.58,4850.81,144.00,234.80
9332.19,5350.15,145.00,230.72
9417.81,5830.54,146.00,226.79
9503.42,6282.60,147.00,223.09
9589.04,6742.20,148.00,219.33
9674.66,7168.62,149.00,215.84
9760.27,7636.76,150.00,212.01
9845.89,7993.96,151.00,209.08
9931.51,8220.27,152.00,207.23
10017.12,8302.17,153.00,206.56
10102.74,8367.11,154.00,206.03
10188.36,8392.46,155.00,205.82
10273.97,8424.94,156.00,205.56
10359.59,8447.72,157.00,205.37
10445.21,8425.36,158.00,205.55
10530.82,8440.60,159.00,205.43
10616.44,8485.61,160.00,205.06
10702.05,8441.31,161.00,205.42
10787.67,8346.60,162.00,206.20
10873.29,8211.02,163.00,207.31
10958.90,8121.00,164.00,208.04
11044.52,7963.20,165.00,209.33
11130.14,7874.47,166.00,210.06
11215.75,7838.86,167.00,210.35
11301.37,7870.76,168.00,210.09
11386.99,7858.80,169.00,210.19
11472.60,7866.78,170.00,210.12
11558.22,7873.90,171.00,210.07
11643.84,7947.10,172.00,209.47
11729.45,8082.69,173.00,208.36
11815.07,8238.65,174.00,207.08
11900.68,8423.08,175.00,205.57
11986.30,8713.34,176.00,203.20
12071.92,9153.58,177.00,199.59
12157.53,9671.57,178.00,195.35
12243.15,10226.45,179.00,190.81
12328.77,10813.52,180.00,186.01
12414.38,11361.43,181.00,181.53
12500.00,12012.59,182.00,176.20
12585.62,12697.22,183.00,170.59
12671.23,13354.08,184.00,165.22
12756.85,14065.34,185.00,159.40
12842.47,14714.65,186.00,154.09
12928.08,15474.06,187.00,147.87
13013.70,16219.22,188.00,141.77
13099.32,16986.88,189.00,135.49
13184.93,17733.18,190.00,129.38
13270.55,18448.15,191.00,123.53
13356.16,19205.28,192.00,117.34
13441.78,19957.27,193.00,111.18
13527.40,20675.66,194.00,105.30
13613.01,21452.01,195.00,98.95
13698.63,22146.61,196.00,93.27
13784.25,22830.67,197.00,87.67
13869.86,23428.28,198.00,82.78
13955.48,23868.09,199.00,79.18
14041.10,24354.61,200.00,75.20
14126.71,24847.25,201.00,71.17
14212.33,25350.72,202.00,67.05
14297.95,25891.22,203.00,62.62
14383.56,26429.01,204.00,58.22
14469.18,26979.33,205.00,53.72
14554.79,27439.51,206.00,49.95
14640.41,27795.71,207.00,47.04
14726.03,28122.57,208.00,44.36
14811.64,28365.69,209.00,42.37
14897.26,28688.42,210.00,39.73
14982.88,29027.96,211.00,36.95
15068.49,29360.66,212.00,34.23
15154.11,29652.06,213.00,31.85
15239.73,29872.10,214.00,30.05
15410.96,30000.00,216.00,28.95
15496.58,30000.00,217.00,28.79
15582.19,29978.07,218.00,29.18
15667.81,29942.89,219.00,29.47
15753.42,29891.90,220.00,29.88
15839.04,29838.49,221.00,30.32
15924.66,29792.49,222.00,30.70
16010.27,29756.03,223.00,31.00
16095.89,29703.05,224.00,31.43
16181.51,29660.32,225.00,31.78
16267.12,29613.46,226.00,32.16
16352.74,29549.51,227.00,32.69
16438.36,29486.56,228.00,33.20
16523.97,29414.50,229.00,33.79
16609.59,29319.50,230.00,34.57
16695.21,29222.51,231.00,35.36
16780.82,29127.80,232.00,36.14
16866.44,29025.68,233.00,36.97
16952.05,28921.71,234.00,37.82
17037.67,28843.09,235.00,38.47
17123.29,28790.96,236.00,38.89
17208.90,28776.15,237.00,39.02
17294.52,28805.21,238.00,38.78
17380.14,28858.62,239.00,38.34
17465.75,28925.27,240.00,37.79
17551.37,29036.36,241.00,36.89
17636.99,29159.73,242.00,35.88
17722.60,29264.05,243.00,35.02
17808.22,29350.31,244.00,34.32
17893.84,29420.94,245.00,33.74
17979.45,29474.79,246.00,33.30
18065.07,29489.51,247.00,33.18
18150.68,29465.09,248.00,33.38
18236.30,29397.97,249.00,33.93
18321.92,29296.71,250.00,34.76
18407.53,29181.78,251.00,35.70
18493.15,29070.12,252.00,36.61
18578.77,28958.17,253.00,37.53
18664.38,28866.59,254.00,38.28
18750.00,28826.14,255.00,38.61
18835.62,28822.16,256.00,38.64
18921.23,28849.64,257.00,38.41
19006.85,28900.63,258.00,38.00
19092.47,28996.20,259.00,37.21
19178.08,29112.98,260.00,36.26
19263.70,29226.21,261.00,35.33
19349.32,29331.89,262.00,34.47
19434.93,29410.79,263.00,33.82
19520.55,29451.67,264.00,33.49
19606.16,29455.37,265.00,33.46
19691.78,29415.49,266.00,33.78
19777.40,29336.45,267.00,34.43
19863.01,29201.43,268.00,35.53
19948.63,29071.54,269.00,36.60
20034.25,28931.11,270.00,37.75
20119.86,28786.41,271.00,38.93
20205.48,28628.32,272.00,40.22
20291.10,28499.00,273.00,41.28
20376.71,28410.41,274.00,42.01
20462.33,28384.20,275.00,42.22
20547.95,28403.00,276.00,42.07
20633.56,28456.70,277.00,41.63
20719.18,28533.18,278.00,41.00
20804.79,28644.27,279.00,40.09
20890.41,28767.89,280.00,39.08
20976.03,28884.25,281.00,38.13
21061.64,28977.25,282.00,37.37
21147.26,29047.90,283.00,36.79
21232.88,29104.15,284.00,36.33
21318.49,29138.91,285.00,36.05
21404.11,29124.81,286.00,36.16
21489.73,29068.41,287.00,36.62
21575.34,28988.36,288.00,37.28
21660.96,28896.07,289.00,38.03
21746.58,28790.54,290.00,38.90
21832.19,28683.86,291.00,39.77
21917.81,28578.04,292.00,40.64
22003.42,28463.53,293.00,41.57
22089.04,28370.67,294.00,42.33
22174.66,28283.51,295.00,43.05
22260.27,28201.47,296.00,43.72
22345.89,28102.20,297.00,44.53
22431.51,28005.92,298.00,45.32
22517.12,27898.11,299.00,46.20
22602.74,27791.15,300.00,47.08
22688.36,27624.37,301.00,48.44
22773.97,27506.44,302.00,49.41
22859.59,27444.63,303.00,49.91
22945.21,27439.65,304.00,49.95
23030.82,27503.45,305.00,49.43
23116.44,27541.34,306.00,49.12
23202.05,27570.39,307.00,48.88
23287.67,27600.44,308.00,48.64
23373.29,27666.10,309.00,48.10
23458.90,27771.35,310.00,47.24
23544.52,27855.24,311.00,46.55
23630.14,28028.43,312.00,45.13
23715.75,28223.12,313.00,43.54
23801.37,28432.77,314.00,41.83
23886.99,28646.40,315.00,40.08
23972.60,28886.25,316.00,38.11
24058.22,29035.79,317.00,36.89
24143.84,29193.17,318.00,35.60
24229.45,29378.04,319.00,34.09
24315.07,29554.21,320.00,32.65
24828.77,29685.81,326.00,31.57
24914.38,29773.26,327.00,30.86
25000.00,29782.80,328.00,30.78
25085.62,29736.80,329.00,31.15
25171.23,29663.32,330.00,31.76
25256.85,29637.27,331.00,31.97
25342.47,29504.31,332.00,33.06
25428.08,29417.91,333.00,33.76
25513.70,29328.14,334.00,34.50
25599.32,29259.74,335.00,35.06
25684.93,29191.46,336.00,35.62
25770.55,29138.62,337.00,36.05
25856.16,29116.98,338.00,36.23
25941.78,29139.02,339.00,36.05
26027.40,29171.12,340.00,35.78
26113.01,29197.34,341.00,35.57
26198.63,29299.28,342.00,34.73
26284.25,29378.75,343.00,34.08
26369.86,29430.77,344.00,33.66
26455.48,29568.17,345.00,32.53
26541.10,29772.79,346.00,30.86
34589.04,29526.71,440.00,32.87
34674.66,29845.23,441.00,30.27
34760.27,29692.47,442.00,31.52
34845.89,29631.54,443.00,32.02
34931.51,29527.27,444.00,32.87
35017.12,29472.61,445.00,33.32
35102.74,29440.20,446.00,33.58
35188.36,29382.80,447.00,34.05
35273.97,29320.99,448.00,34.56
35359.59,29208.68,449.00,35.48
35445.21,29147.72,450.00,35.97
35530.82,29086.66,451.00,36.47
35616.44,29025.23,452.00,36.98
35702.05,29022.36,453.00,37.00
35787.67,29022.40,454.00,37.00
