rotation,value,x,y
0.00,-611.00,36.00,279.50
85.62,-1243.34,37.00,284.67
171.23,-800.53,38.00,281.05
256.85,-979.75,39.00,282.52
342.47,-988.70,40.00,282.59
428.08,-1164.73,41.00,284.03
513.70,-1333.90,42.00,285.42
599.32,-1463.06,43.00,286.47
684.93,-1582.71,44.00,287.45
770.55,-1654.64,45.00,288.04
856.16,-1769.54,46.00,288.98
941.78,-1833.98,47.00,289.51
1027.40,-1899.10,48.00,290.04
1113.01,-2009.71,49.00,290.95
1198.63,-2078.18,50.00,291.51
1284.25,-2147.24,51.00,292.07
1369.86,-2261.59,52.00,293.01
1455.48,-2374.28,53.00,293.93
1541.10,-2449.36,54.00,294.54
1626.71,-2563.93,55.00,295.48
1712.33,-2678.26,56.00,296.42
1797.95,-2764.45,57.00,297.12
1883.56,-2876.65,58.00,298.04
1969.18,-2993.28,59.00,299.00
2054.79,-3103.77,60.00,299.90
2140.41,-3212.87,61.00,300.79
2226.03,-3274.80,62.00,301.30
2311.64,-3409.78,63.00,302.40
2397.26,-3496.14,64.00,303.11
2482.88,-3604.70,65.00,304.00
2568.49,-3715.76,66.00,304.91
2654.11,-3836.45,67.00,305.89
2739.73,-3923.64,68.00,306.61
2825.34,-4041.11,69.00,307.57
2910.96,-4151.97,70.00,308.48
2996.58,-4262.15,71.00,309.38
3082.19,-4368.37,72.00,310.25
3167.81,-4497.98,73.00,311.31
3253.42,-4596.46,74.00,312.11
3339.04,-4701.45,75.00,312.97
3424.66,-4797.60,76.00,313.76
3510.27,-4891.79,77.00,314.53
3595.89,-4976.49,78.00,315.22
3681.51,-5090.17,79.00,316.15
3767.12,-5185.02,80.00,316.93
3852.74,-5242.23,81.00,317.40
3938.36,-5279.31,82.00,317.70
4023.97,-5265.35,83.00,317.59
4109.59,-5203.49,84.00,317.08
4195.21,-5097.57,85.00,316.22
4280.82,-4916.41,86.00,314.73
4366.44,-4686.35,87.00,312.85
4452.05,-4434.31,88.00,310.79
4537.67,-4201.73,89.00,308.88
4623.29,-3952.12,90.00,306.84
4708.90,-3706.86,91.00,304.83
4794.52,-3514.73,92.00,303.26
4880.14,-3373.88,93.00,302.11
4965.75,-3303.66,94.00,301.53
5051.37,-3276.46,95.00,301.31
5136.99,-3281.59,96.00,301.35
5222.60,-3338.27,97.00,301.82
5308.22,-3417.74,98.00,302.47
5393.84,-3522.99,99.00,303.33
5479.45,-3630.52,100.00,304.21
5565.07,-3737.06,101.00,305.08
5650.68,-3852.14,102.00,306.02
5736.30,-3962.09,103.00,306.92
5821.92,-4064.77,104.00,307.76
5907.53,-4161.76,105.00,308.56
5993.15,-4262.46,106.00,309.38
6078.77,-4367.42,107.00,310.24
6164.38,-4461.57,108.00,311.01
6250.00,-4564.54,109.00,311.85
6335.62,-4665.38,110.00,312.68
6421.23,-4768.49,111.00,313.52
6506.85,-4856.51,112.00,314.24
6592.47,-4941.68,113.00,314.94
6678.08,-5023.29,114.00,315.61
6763.70,-5113.58,115.00,316.35
6849.32,-5200.32,116.00,317.06
6934.93,-5284.21,117.00,317.74
7020.55,-5378.92,118.00,318.52
7106.16,-5468.50,119.00,319.25
7191.78,-5558.80,120.00,319.99
7277.40,-5645.39,121.00,320.70
7363.01,-5727.57,122.00,321.37
7448.63,-5821.29,123.00,322.14
7534.25,-5910.44,124.00,322.87
7619.86,-6022.53,125.00,323.78
7705.48,-6142.45,126.00,324.77
7791.10,-6249.98,127.00,325.65
7876.71,-6412.20,128.00,326.97
7962.33,-6525.43,129.00,327.90
8047.95,-6550.07,130.00,328.10
8133.56,-6586.39,131.00,328.40
8219.18,-6649.20,132.00,328.91
8304.79,-6694.63,133.00,329.28
8390.41,-6724.40,134.00,329.53
8476.03,-6742.20,135.00,329.67
8561.64,-6739.49,136.00,329.65
8647.26,-6787.77,137.00,330.05
8732.88,-6714.85,138.00,329.45
8818.49,-6459.63,139.00,327.36
8904.11,-5996.47,140.00,323.57
8989.73,-5483.46,141.00,319.37
9075.34,-4911.34,142.00,314.69
9160.96,-4318.72,143.00,309.84
9246.58,-3726.80,144.00,305.00
9332.19,-3233.30,145.00,300.96
9417.81,-2757.04,146.00,297.06
9503.42,-2313.67,147.00,293.43
9589.04,-1764.49,148.00,288.94
9674.66,-1172.01,149.00,284.09
9760.27,-544.49,150.00,278.96
9845.89,69.22,151.00,273.93
9931.51,616.41,152.00,269.46
10017.12,1066.75,153.00,265.77
10102.74,1415.12,154.00,262.92
10188.36,1614.94,155.00,261.28
10273.97,1805.65,156.00,259.72
10359.59,1934.40,157.00,258.67
10445.21,1993.08,158.00,258.19
10530.82,2021.14,159.00,257.96
10616.44,1984.25,160.00,258.26
10702.05,1928.56,161.00,258.72
10787.67,1839.26,162.00,259.45
10873.29,1740.70,163.00,260.26
10958.90,1633.32,164.00,261.13
11044.52,1519.09,165.00,262.07
11130.14,1408.00,166.00,262.98
11215.75,1286.94,167.00,263.97
11301.37,1160.90,168.00,265.00
11386.99,1034.85,169.00,266.03
11472.60,913.79,170.00,267.02
