rotation,value,x,y
0.00,-794.30,36.00,281.00
85.62,-916.53,37.00,282.00
171.23,-1038.31,38.00,283.00
256.85,-1159.32,39.00,283.99
342.47,-1223.81,40.00,284.51
428.08,-1343.70,41.00,285.50
513.70,-1409.05,42.00,286.03
599.32,-1524.67,43.00,286.98
684.93,-1639.97,44.00,287.92
770.55,-1657.77,45.00,288.07
856.16,-1773.05,46.00,289.01
941.78,-1844.80,47.00,289.60
1027.40,-2006.56,48.00,290.92
1113.01,-2077.52,49.00,291.50
1198.63,-2193.84,50.00,292.45
1284.25,-2310.76,51.00,293.41
1369.86,-2390.26,52.00,294.06
1455.48,-2471.86,53.00,294.73
1541.10,-2634.21,54.00,296.06
1626.71,-2794.54,55.00,297.37
1712.33,-2878.31,56.00,298.05
1797.95,-2985.20,57.00,298.93
1883.56,-3038.01,58.00,299.36
1969.18,-3036.17,59.00,299.35
2054.79,-2950.04,60.00,298.64
2140.41,-2864.65,61.00,297.94
2226.03,-2733.47,62.00,296.87
2311.64,-2595.99,63.00,295.74
2397.26,-2419.43,64.00,294.30
2482.88,-2299.79,65.00,293.32
2568.49,-2245.19,66.00,292.87
2654.11,-2209.66,67.00,292.58
2739.73,-2224.39,68.00,292.70
2825.34,-2285.39,69.00,293.20
2910.96,-2393.32,70.00,294.09
2996.58,-2483.41,71.00,294.82
3082.19,-2591.11,72.00,295.70
3167.81,-2710.21,73.00,296.68
3253.42,-2836.70,74.00,297.71
3339.04,-2938.99,75.00,298.55
3424.66,-3061.88,76.00,299.56
3510.27,-3175.15,77.00,300.48
3595.89,-3284.64,78.00,301.38
3681.51,-3380.14,79.00,302.16
3767.12,-3469.73,80.00,302.89
3852.74,-3538.38,81.00,303.46
3938.36,-3609.87,82.00,304.04
4023.97,-3689.91,83.00,304.70
4109.59,-3794.45,84.00,305.55
4195.21,-3888.03,85.00,306.32
4280.82,-3994.42,86.00,307.19
4366.44,-4106.36,87.00,308.10
4452.05,-4238.39,88.00,309.18
4537.67,-4362.44,89.00,310.20
4623.29,-4467.12,90.00,311.06
4708.90,-4560.41,91.00,311.82
4794.52,-4658.11,92.00,312.62
4880.14,-4764.50,93.00,313.49
4965.75,-4872.32,94.00,314.37
5051.37,-4961.33,95.00,315.10
5136.99,-5062.74,96.00,315.93
5222.60,-5164.14,97.00,316.76
5308.22,-5271.25,98.00,317.64
5393.84,-5376.78,99.00,318.50
5479.45,-5477.19,100.00,319.32
5565.07,-5580.45,101.00,320.17
5650.68,-5689.40,102.00,321.06
5736.30,-5812.03,103.00,322.06
5821.92,-5926.68,104.00,323.00
5907.53,-6041.33,105.00,323.94
5993.15,-6158.83,106.00,324.90
6078.77,-6279.32,107.00,325.89
6164.38,-6386.28,108.00,326.76
6250.00,-6483.98,109.00,327.56
6335.62,-6581.83,110.00,328.36
6421.23,-6677.68,111.00,329.15
6506.85,-6765.70,112.00,329.87
6592.47,-6847.88,113.00,330.54
6678.08,-6929.91,114.00,331.21
6763.70,-7031.46,115.00,332.04
6849.32,-7133.72,116.00,332.88
6934.93,-7238.69,117.00,333.74
7020.55,-7344.22,118.00,334.60
7106.16,-7451.90,119.00,335.48
7191.78,-7571.11,120.00,336.46
7277.40,-7681.63,121.00,337.36
7363.01,-7779.90,122.00,338.17
7448.63,-7879.03,123.00,338.98
7534.25,-7983.28,124.00,339.83
7619.86,-8088.10,125.00,340.69
7705.48,-8195.06,126.00,341.56
7791.10,-8297.89,127.00,342.40
7876.71,-8407.42,128.00,343.30
7962.33,-8496.01,129.00,344.03
8047.95,-8587.44,130.00,344.77
8133.56,-8669.33,131.00,345.44
8219.18,-8767.75,132.00,346.25
8304.79,-8874.00,133.00,347.12
8390.41,-8984.52,134.00,348.02
8476.03,-9090.62,135.00,348.89
8561.64,-9226.21,136.00,350.00
8647.26,-9352.97,137.00,351.04
8732.88,-9471.04,138.00,352.00
8818.49,-9574.01,139.00,352.85
8904.11,-9685.10,140.00,353.76
8989.73,-9794.20,141.00,354.65
9075.34,-9915.83,142.00,355.64
9160.96,-10029.91,143.00,356.58
9246.58,-10139.72,144.00,357.48
9332.19,-10206.51,145.00,358.02
9417.81,-10239.84,146.00,358.30
9503.42,-10261.21,147.00,358.47
9589.04,-10196.54,148.00,357.94
9674.66,-10068.36,149.00,356.89
9760.27,-9908.99,150.00,355.59
9845.89,-9613.46,151.00,353.17
9931.51,-9266.09,152.00,350.33
10017.12,-8847.79,153.00,346.90
10102.74,-8380.50,154.00,343.08
10188.36,-7961.06,155.00,339.65
10273.97,-7426.83,156.00,335.28
10359.59,-6849.02,157.00,330.55
10445.21,-6236.74,158.00,325.54
10530.82,-5580.16,159.00,320.16
10616.44,-4943.02,160.00,314.95
10702.05,-4280.07,161.00,309.53
10787.67,-3689.22,162.00,304.69
10873.29,-3099.70,163.00,299.87
10958.90,-2649.37,164.00,296.18
11044.52,-2385.93,165.00,294.02
11130.14,-2126.81,166.00,291.90
11215.75,-2021.84,167.00,291.05
11301.37,-1964.90,168.00,290.58
11386.99,-1868.55,169.00,289.79
11472.60,-1819.10,170.00,289.39
11558.22,-1798.67,171.00,289.22
11643.84,-1761.64,172.00,288.92
11729.45,-1690.00,173.00,288.33
11815.07,-1696.55,174.00,288.38
11900.68,-1757.79,175.00,288.88
11986.30,-1869.31,176.00,289.80
12071.92,-2041.93,177.00,291.21
12157.53,-2150.31,178.00,292.10
12243.15,-2242.18,179.00,292.85
12328.77,-2338.46,180.00,293.64
12414.38,-2443.42,181.00,294.50
12500.00,-2598.38,182.00,295.76
12585.62,-2633.27,183.00,296.05
12671.23,-2700.35,184.00,296.60
12756.85,-2766.01,185.00,297.14
12842.47,-2821.56,186.00,297.59
12928.08,-2821.98,187.00,297.59
13013.70,-2746.64,188.00,296.98
13099.32,-2596.53,189.00,295.75
13184.93,-2353.41,190.00,293.76
13270.55,-2094.06,191.00,291.64
13356.16,-1783.29,192.00,289.09
13441.78,-1260.88,193.00,284.82
13527.40,-727.50,194.00,280.45
13613.01,-130.89,195.00,275.57
13698.63,479.40,196.00,270.58
13784.25,1063.34,197.00,265.80
13869.86,1630.04,198.00,261.16
13955.48,2134.65,199.00,257.03
14041.10,2574.17,200.00,253.43
14126.71,2879.24,201.00,250.94
14212.33,3102.99,202.00,249.11
14297.95,3277.46,203.00,247.68
14383.56,3410.34,204.00,246.59
14469.18,3481.12,205.00,246.01
14554.79,3474.29,206.00,246.07
14640.41,3394.10,207.00,246.72
14726.03,3314.06,208.00,247.38
14811.64,3201.83,209.00,248.30
14897.26,3082.34,210.00,249.28
14982.88,2960.28,211.00,250.28
15068.49,2837.79,212.00,251.28
15154.11,2724.99,213.00,252.20
15239.73,2602.79,214.00,253.20
15325.34,2466.07,215.00,254.32
15410.96,2330.05,216.00,255.43
15496.58,2212.70,217.00,256.39
15582.19,2107.44,218.00,257.25
15667.81,1999.91,219.00,258.13
15753.42,1887.26,220.00,259.06
15839.04,1785.99,221.00,259.88
15924.66,1699.69,222.00,260.59
16010.27,1600.84,223.00,261.40
16095.89,1499.01,224.00,262.23
16181.51,1425.52,225.00,262.83
16267.12,1339.92,226.00,263.53
16352.74,1250.91,227.00,264.26
16438.36,1140.24,228.00,265.17
16523.97,1028.16,229.00,266.09
16609.59,903.82,230.00,267.10
16695.21,780.91,231.00,268.11
16780.82,673.09,232.00,268.99
16866.44,569.55,233.00,269.84
16952.05,500.76,234.00,270.40
17037.67,420.29,235.00,271.06
17123.29,330.42,236.00,271.80
17208.90,229.30,237.00,272.62
17294.52,95.99,238.00,273.71
17380.14,-40.02,239.00,274.83
17465.75,-189.14,240.00,276.05
17551.37,-318.17,241.00,277.10
17636.99,-423.57,242.00,277.97
17722.60,-513.30,243.00,278.70
17808.22,-600.46,244.00,279.41
17893.84,-690.76,245.00,280.15
17979.45,-761.68,246.00,280.73
18065.07,-830.62,247.00,281.30
18150.68,-919.06,248.00,282.02
18236.30,-1007.36,249.00,282.74
18321.92,-1097.66,250.00,283.48
18407.53,-1177.70,251.00,284.14
18493.15,-1268.57,252.00,284.88
18578.77,-1359.29,253.00,285.62
18664.38,-1468.53,254.00,286.52
18750.00,-1586.32,255.00,287.48
18835.62,-1697.55,256.00,288.39
18921.23,-1806.50,257.00,289.28
19006.85,-1921.15,258.00,290.22
19092.47,-2036.52,259.00,291.17
19178.08,-2147.61,260.00,292.07
19263.70,-2252.15,261.00,292.93
19349.32,-2369.65,262.00,293.89
19434.93,-2482.16,263.00,294.81
19520.55,-2597.67,264.00,295.76
19606.16,-2720.44,265.00,296.76
19691.78,-2817.28,266.00,297.55
19777.40,-2919.40,267.00,298.39
19863.01,-3019.53,268.00,299.21
19948.63,-3111.82,269.00,299.97
20034.25,-3195.56,270.00,300.65
20119.86,-3270.05,271.00,301.26
20205.48,-3360.49,272.00,302.00
20291.10,-3450.93,273.00,302.74
20376.71,-3530.54,274.00,303.39
20462.33,-3613.01,275.00,304.07
20547.95,-3693.90,276.00,304.73
20633.56,-3785.48,277.00,305.48
20719.18,-3881.90,278.00,306.27
20804.79,-3986.16,279.00,307.12
20890.41,-4096.11,280.00,308.02
20976.03,-4199.36,281.00,308.86
21061.64,-4316.86,282.00,309.83
21147.26,-4438.49,283.00,310.82
21232.88,-4562.97,284.00,311.84
21318.49,-4683.89,285.00,312.83
21404.11,-4807.80,286.00,313.84
21489.73,-4929.71,287.00,314.84
21575.34,-5035.82,288.00,315.71
21660.96,-5147.05,289.00,316.62
21746.58,-5241.76,290.00,317.40
21832.19,-5338.19,291.00,318.18
21917.81,-5434.18,292.00,318.97
22003.42,-5520.20,293.00,319.67
22089.04,-5661.20,294.00,320.83
22174.66,-5684.84,295.00,321.02
22260.27,-5731.84,296.00,321.41
22345.89,-5795.51,297.00,321.93
22431.51,-5832.40,298.00,322.23
22517.12,-5814.45,299.00,322.08
22602.74,-5741.53,300.00,321.48
22688.36,-5629.44,301.00,320.57
22773.97,-5475.20,302.00,319.31
22859.59,-5291.76,303.00,317.80
22945.21,-5091.65,304.00,316.17
23030.82,-4793.13,305.00,313.72
23116.44,-4562.12,306.00,311.83
23202.05,-4381.38,307.00,310.35
23287.67,-4212.18,308.00,308.97
23373.29,-4077.73,309.00,307.87
23458.90,-3990.29,310.00,307.15
23544.52,-3975.76,311.00,307.03
23630.14,-4011.79,312.00,307.33
23715.75,-4092.12,313.00,307.99
23801.37,-4173.73,314.00,308.66
23886.99,-4269.86,315.00,309.44
23972.60,-4348.20,316.00,310.08
24058.22,-4436.50,317.00,310.81
24143.84,-4516.12,318.00,311.46
24229.45,-4610.97,319.00,312.23
24315.07,-4703.83,320.00,312.99
24400.68,-4817.48,321.00,313.92
24486.30,-4903.08,322.00,314.62
24571.92,-4952.22,323.00,315.03
24657.53,-4944.10,324.00,314.96
24743.15,-4870.04,325.00,314.35
24828.77,-4773.33,326.00,313.56
24914.38,-4648.85,327.00,312.54
25000.00,-4539.62,328.00,311.65
25085.62,-4299.49,329.00,309.68
25171.23,-4092.97,330.00,307.99
25256.85,-3930.47,331.00,306.66
25342.47,-3856.55,332.00,306.06
25428.08,-3750.02,333.00,305.19
25513.70,-3639.50,334.00,304.28
25599.32,-3521.00,335.00,303.31
25684.93,-3462.18,336.00,302.83
25770.55,-3425.86,337.00,302.53
25856.16,-3434.55,338.00,302.61
25941.78,-3365.19,339.00,302.04
26027.40,-3412.62,340.00,302.43
26113.01,-3502.20,341.00,303.16
26198.63,-3672.11,342.00,304.55
26284.25,-3790.61,343.00,305.52
26369.86,-3904.12,344.00,306.45
26455.48,-4002.68,345.00,307.26
26541.10,-4097.10,346.00,308.03
26626.71,-4176.43,347.00,308.68
26712.33,-4264.45,348.00,309.40
26797.95,-4355.32,349.00,310.14
26883.56,-4453.45,350.00,310.94
26969.18,-4528.51,351.00,311.56
27054.79,-4622.36,352.00,312.33
27140.41,-4720.35,353.00,313.13
27226.03,-4816.63,354.00,313.92
27311.64,-4925.73,355.00,314.81
27397.26,-5036.25,356.00,315.71
27482.88,-5139.50,357.00,316.56
27568.49,-5246.18,358.00,317.43
27654.11,-5370.66,359.00,318.45
27739.73,-5506.53,360.00,319.56
27825.34,-5629.30,361.00,320.57
27910.96,-5760.76,362.00,321.64
27996.58,-5887.94,363.00,322.68
28082.19,-6010.85,364.00,323.69
28167.81,-6152.71,365.00,324.85
28253.42,-6273.77,366.00,325.84
28339.04,-6369.05,367.00,326.62
28424.66,-6468.32,368.00,327.43
28510.27,-6554.06,369.00,328.13
28595.89,-6644.92,370.00,328.88
28681.51,-6722.12,371.00,329.51
28767.12,-6809.42,372.00,330.22
28852.74,-6906.13,373.00,331.02
28938.36,-6999.99,374.00,331.78
29023.97,-7094.41,375.00,332.56
29109.59,-7183.57,376.00,333.29
29195.21,-7281.98,377.00,334.09
29280.82,-7393.93,378.00,335.01
29366.44,-7497.76,379.00,335.86
29452.05,-7623.23,380.00,336.88
29537.67,-7743.58,381.00,337.87
29623.29,-7861.65,382.00,338.83
29708.90,-7996.95,383.00,339.94
29794.52,-8113.45,384.00,340.90
29880.14,-8221.41,385.00,341.78
29965.75,-8333.78,386.00,342.70
30051.37,-8457.12,387.00,343.71
30136.99,-8569.78,388.00,344.63
30222.60,-8670.90,389.00,345.46
30308.22,-8776.29,390.00,346.32
30393.84,-8880.98,391.00,347.18
30479.45,-8985.09,392.00,348.03
30565.07,-9092.90,393.00,348.91
30650.68,-9197.16,394.00,349.76
30736.30,-9290.59,395.00,350.53
30821.92,-9390.43,396.00,351.34
30907.53,-9506.07,397.00,352.29
30993.15,-9609.47,398.00,353.14
