rotation,value,x,y
0.00,-672.10,36.00,280.00
85.62,-672.40,37.00,280.00
171.23,-727.27,38.00,280.45
256.85,-604.90,39.00,279.45
342.47,-428.69,40.00,278.01
428.08,-310.70,41.00,277.04
513.70,-239.58,42.00,276.46
599.32,-116.88,43.00,275.46
684.93,-4.14,44.00,274.53
770.55,24.61,45.00,274.30
856.16,38.00,46.00,274.19
941.78,-115.41,47.00,275.44
1027.40,-217.07,48.00,276.28
1113.01,-350.71,49.00,277.37
1198.63,-425.15,50.00,277.98
1284.25,-498.11,51.00,278.58
1369.86,-595.68,52.00,279.37
1455.48,-613.93,53.00,279.52
1541.10,-668.34,54.00,279.97
1626.71,-730.05,55.00,280.47
1712.33,-763.14,56.00,280.75
1797.95,-859.85,57.00,281.54
1883.56,-966.01,58.00,282.41
1969.18,-1074.73,59.00,283.29
2054.79,-1159.15,60.00,283.99
2140.41,-1255.03,61.00,284.77
2226.03,-1404.09,62.00,285.99
2311.64,-1532.23,63.00,287.04
2397.26,-1658.97,64.00,288.08
2482.88,-1805.91,65.00,289.28
2568.49,-1921.21,66.00,290.22
2654.11,-2019.17,67.00,291.02
2739.73,-2118.73,68.00,291.84
2825.34,-2227.36,69.00,292.73
2910.96,-2321.57,70.00,293.50
2996.58,-2430.90,71.00,294.39
3082.19,-2503.78,72.00,294.99
3167.81,-2583.10,73.00,295.64
3253.42,-2660.90,74.00,296.28
3339.04,-2742.00,75.00,296.94
3424.66,-2820.00,76.00,297.58
3510.27,-2924.23,77.00,298.43
3595.89,-3033.71,78.00,299.33
3681.51,-3145.43,79.00,300.24
3767.12,-3246.83,80.00,301.07
3852.74,-3343.11,81.00,301.86
3938.36,-3443.66,82.00,302.68
4023.97,-3550.05,83.00,303.55
4109.59,-3660.15,84.00,304.45
4195.21,-3755.15,85.00,305.23
4280.82,-3851.00,86.00,306.01
4366.44,-3941.86,87.00,306.76
4452.05,-4029.74,88.00,307.48
4537.67,-4125.45,89.00,308.26
4623.29,-4208.76,90.00,308.94
4708.90,-4305.76,91.00,309.74
4794.52,-4415.56,92.00,310.63
4880.14,-4532.21,93.00,311.59
4965.75,-4667.37,94.00,312.69
5051.37,-4806.80,95.00,313.84
5136.99,-4949.23,96.00,315.00
5222.60,-5066.44,97.00,315.96
5308.22,-5176.53,98.00,316.86
5393.84,-5297.59,99.00,317.85
5479.45,-5406.55,100.00,318.74
5565.07,-5511.37,101.00,319.60
5650.68,-5603.38,102.00,320.35
5736.30,-5691.97,103.00,321.08
5821.92,-5790.67,104.00,321.89
5907.53,-5893.64,105.00,322.73
5993.15,-5992.34,106.00,323.54
6078.77,-6078.22,107.00,324.24
6164.38,-6168.66,108.00,324.98
6250.00,-6255.54,109.00,325.69
6335.62,-6330.74,110.00,326.31
6421.23,-6416.76,111.00,327.01
6506.85,-6501.36,112.00,327.70
6592.47,-6574.99,113.00,328.31
6678.08,-6666.57,114.00,329.05
6763.70,-6775.38,115.00,329.95
6849.32,-6884.05,116.00,330.83
6934.93,-6991.87,117.00,331.72
7020.55,-7096.69,118.00,332.57
7106.16,-7194.96,119.00,333.38
7191.78,-7299.79,120.00,334.24
7277.40,-7420.56,121.00,335.22
7363.01,-7520.40,122.00,336.04
7448.63,-7613.83,123.00,336.81
7534.25,-7712.96,124.00,337.62
7619.86,-7816.93,125.00,338.47
7705.48,-7915.63,126.00,339.28
7791.10,-8037.40,127.00,340.27
7876.71,-8164.30,128.00,341.31
7962.33,-8282.51,129.00,342.28
8047.95,-8397.59,130.00,343.22
8133.56,-8527.62,131.00,344.28
8219.18,-8656.94,132.00,345.34
8304.79,-8782.85,133.00,346.37
8390.41,-8898.92,134.00,347.32
8476.03,-9008.02,135.00,348.22
8561.64,-9114.41,136.00,349.09
8647.26,-9228.92,137.00,350.02
8732.88,-9362.23,138.00,351.11
8818.49,-9423.75,139.00,351.62
8904.11,-9435.86,140.00,351.72
8989.73,-9427.88,141.00,351.65
9075.34,-9395.98,142.00,351.39
9160.96,-9346.70,143.00,350.99
9246.58,-9293.29,144.00,350.55
9332.19,-9234.04,145.00,350.07
9417.81,-9133.64,146.00,349.24
9503.42,-9040.06,147.00,348.48
9589.04,-8926.41,148.00,347.55
9674.66,-8638.29,149.00,345.19
9760.27,-8287.21,150.00,342.32
9845.89,-7765.23,151.00,338.05
9931.51,-7150.24,152.00,333.01
10017.12,-6486.12,153.00,327.58
10102.74,-5818.72,154.00,322.12
10188.36,-5235.07,155.00,317.34
10273.97,-4642.16,156.00,312.49
10359.59,-4141.83,157.00,308.39
10445.21,-3729.51,158.00,305.02
10530.82,-3307.08,159.00,301.56
10616.44,-2972.95,160.00,298.83
10702.05,-2592.54,161.00,295.72
10787.67,-2203.30,162.00,292.53
10873.29,-1806.93,163.00,289.29
10958.90,-1429.08,164.00,286.19
11044.52,-1147.65,165.00,283.89
11130.14,-836.31,166.00,281.34
11215.75,-579.38,167.00,279.24
11301.37,-348.23,168.00,277.35
11386.99,-95.57,169.00,275.28
11472.60,94.14,170.00,273.73
11558.22,241.41,171.00,272.52
11643.84,377.00,172.00,271.41
11729.45,478.26,173.00,270.59
11815.07,538.22,174.00,270.10
11900.68,518.14,175.00,270.26
