rotation,value,x,y
0.00,-733.20,36.00,280.50
85.62,-795.32,37.00,281.01
171.23,-976.65,38.00,282.49
256.85,-1097.85,39.00,283.48
342.47,-1162.91,40.00,284.02
428.08,-1229.46,41.00,284.56
513.70,-1402.63,42.00,285.98
599.32,-1466.81,43.00,286.50
684.93,-1580.54,44.00,287.43
770.55,-1643.38,45.00,287.95
856.16,-1657.51,46.00,288.06
941.78,-1713.74,47.00,288.52
1027.40,-1771.48,48.00,289.00
1113.01,-1829.70,49.00,289.47
1198.63,-1894.29,50.00,290.00
1284.25,-1968.01,51.00,290.60
1369.86,-2081.12,52.00,291.53
1455.48,-2193.75,53.00,292.45
1541.10,-2310.79,54.00,293.41
1626.71,-2433.89,55.00,294.42
1712.33,-2524.75,56.00,295.16
1797.95,-2644.73,57.00,296.14
1883.56,-2792.33,58.00,297.35
1969.18,-2913.06,59.00,298.34
2054.79,-3005.90,60.00,299.10
2140.41,-3124.43,61.00,300.07
2226.03,-3238.56,62.00,301.00
2311.64,-3347.92,63.00,301.90
2397.26,-3439.10,64.00,302.64
2482.88,-3552.05,65.00,303.57
2568.49,-3667.45,66.00,304.51
2654.11,-3755.84,67.00,305.24
2739.73,-3800.30,68.00,305.60
2825.34,-3814.21,69.00,305.71
2910.96,-3783.86,70.00,305.46
2996.58,-3609.02,71.00,304.03
3082.19,-3383.68,72.00,302.19
3167.81,-3085.16,73.00,299.75
3253.42,-2686.77,74.00,296.49
3339.04,-2235.49,75.00,292.79
3424.66,-1790.58,76.00,289.15
3510.27,-1333.80,77.00,285.41
3595.89,-878.26,78.00,281.69
3681.51,-453.19,79.00,278.21
3767.12,-64.73,80.00,275.03
3852.74,280.01,81.00,272.21
3938.36,520.77,82.00,270.24
4023.97,744.45,83.00,268.41
4109.59,920.41,84.00,266.97
4195.21,1045.68,85.00,265.94
4280.82,1143.73,86.00,265.14
4366.44,1202.48,87.00,264.66
4452.05,1282.10,88.00,264.01
4537.67,1429.36,89.00,262.80
4623.29,1610.39,90.00,261.32
4708.90,1773.89,91.00,259.98
4794.52,1976.27,92.00,258.33
4880.14,2232.49,93.00,256.23
4965.75,2536.28,94.00,253.74
5051.37,2851.32,95.00,251.17
5136.99,3137.45,96.00,248.83
5222.60,3417.46,97.00,246.53
5308.22,3691.05,98.00,244.29
5393.84,3946.99,99.00,242.20
5479.45,4143.68,100.00,240.59
5565.07,4283.82,101.00,239.44
5650.68,4342.93,102.00,238.96
5736.30,4351.76,103.00,238.89
5821.92,4325.12,104.00,239.11
5907.53,4252.63,105.00,239.70
5993.15,4160.06,106.00,240.46
6078.77,4066.63,107.00,241.22
6164.38,3956.56,108.00,242.12
6250.00,3851.23,109.00,242.98
6335.62,3752.63,110.00,243.79
6421.23,3667.87,111.00,244.48
6506.85,3570.33,112.00,245.28
6592.47,3489.90,113.00,245.94
6678.08,3409.23,114.00,246.60
6763.70,3330.44,115.00,247.25
6849.32,3251.96,116.00,247.89
6934.93,3153.69,117.00,248.69
7020.55,3025.79,118.00,249.74
7106.16,2898.89,119.00,250.78
7191.78,2771.42,120.00,251.82
7277.40,2648.37,121.00,252.83
7363.01,2536.14,122.00,253.75
7448.63,2434.73,123.00,254.58
7534.25,2314.53,124.00,255.56
7619.86,2192.19,125.00,256.56
7705.48,2061.16,126.00,257.63
7791.10,1944.51,127.00,258.59
7876.71,1817.61,128.00,259.63
7962.33,1707.23,129.00,260.53
8047.95,1605.40,130.00,261.36
8133.56,1499.01,131.00,262.23
8219.18,1413.41,132.00,262.93
8304.79,1326.25,133.00,263.65
8390.41,1231.82,134.00,264.42
8476.03,1135.97,135.00,265.20
8561.64,1039.41,136.00,265.99
8647.26,942.85,137.00,266.78
8732.88,841.87,138.00,267.61
8818.49,748.72,139.00,268.37
8904.11,662.70,140.00,269.08
8989.73,580.38,141.00,269.75
9075.34,507.60,142.00,270.35
9160.96,411.75,143.00,271.13
9246.58,265.48,144.00,272.33
9332.19,163.08,145.00,273.17
9417.81,110.38,146.00,273.60
9503.42,124.48,147.00,273.48
9589.04,127.47,148.00,273.46
9674.66,140.86,149.00,273.35
9760.27,160.08,150.00,273.19
9845.89,187.86,151.00,272.96
9931.51,211.93,152.00,272.77
10017.12,188.57,153.00,272.96
10102.74,213.21,154.00,272.76
10188.36,361.61,155.00,271.54
10273.97,601.60,156.00,269.58
10359.59,918.35,157.00,266.98
10445.21,1210.03,158.00,264.60
10530.82,1503.14,159.00,262.20
10616.44,1728.17,160.00,260.36
10702.05,1885.69,161.00,259.07
10787.67,1938.39,162.00,258.64
10873.29,1880.56,163.00,259.11
10958.90,1826.16,164.00,259.56
11044.52,1720.34,165.00,260.42
11130.14,1593.86,166.00,261.46
11215.75,1466.54,167.00,262.50
11301.37,1353.31,168.00,263.43
11386.99,1248.91,169.00,264.28
11472.60,1119.88,170.00,265.34
11558.22,1005.94,171.00,266.27
11643.84,881.03,172.00,267.29
11729.45,765.39,173.00,268.24
11815.07,668.96,174.00,269.03
11900.68,570.69,175.00,269.83
11986.30,491.65,176.00,270.48
12071.92,445.07,177.00,270.86
12157.53,394.23,178.00,271.27
12243.15,325.58,179.00,271.84
12328.77,215.34,180.00,272.74
12414.38,111.95,181.00,273.58
12500.00,-17.23,182.00,274.64
12585.62,-162.22,183.00,275.83
12671.23,-301.51,184.00,276.97
12756.85,-431.69,185.00,278.03
12842.47,-504.32,186.00,278.63
12928.08,-558.44,187.00,279.07
13013.70,-622.82,188.00,279.60
13099.32,-698.02,189.00,280.21
13184.93,-791.16,190.00,280.97
13270.55,-890.01,191.00,281.78
13356.16,-1005.51,192.00,282.73
