rotation,value,x,y
0,1771.8940936863546,36,260
85,2016.293279022404,37,258
171,2260.6924643584534,38,256
256,2871.6904276985733,39,251
342,3482.688391038697,40,246
428,4093.6863543788204,41,241
513,4460.285132382891,42,238
599,4826.883910386965,43,235
684,4949.08350305499,44,234
770,5071.283095723014,45,233
856,5071.283095723014,46,233
941,4949.08350305499,47,234
1027,4949.08350305499,48,234
1113,4826.883910386965,49,235
1198,4826.883910386965,50,235
1284,4704.68431771894,51,236
1369,4704.68431771894,52,236
1455,4582.484725050916,53,237
1541,4582.484725050916,54,237
1626,4460.285132382891,55,238
1712,4338.085539714866,56,239
1797,4215.8859470468415,57,240
1883,4215.8859470468415,58,240
1969,4093.6863543788204,59,241
2054,3971.4867617107957,60,242
2140,3849.287169042771,61,243
2226,3849.287169042771,62,243
2311,3727.0875763747463,63,244
2397,3604.8879837067216,64,245
2482,3604.8879837067216,65,245
2568,3604.8879837067216,66,245
2654,3482.688391038697,67,246
2739,3482.688391038697,68,246
2825,3482.688391038697,69,246
2910,3360.488798370672,70,247
2996,3360.488798370672,71,247
3082,3238.2892057026475,72,248
3167,3238.2892057026475,73,248
3253,3116.0896130346227,74,249
3339,2993.890020366598,75,250
3424,2993.890020366598,76,250
3510,2871.6904276985733,77,251
3595,2749.4908350305486,78,252
3681,2749.4908350305486,79,252
3767,2627.291242362524,80,253
3852,2505.091649694499,81,254
3938,2505.091649694499,82,254
4023,2382.892057026478,83,255
4109,2382.892057026478,84,255
4195,2260.6924643584534,85,256
4280,2260.6924643584534,86,256
4366,2138.4928716904287,87,257
4452,2016.293279022404,88,258
4537,1894.0936863543793,89,259
4623,1894.0936863543793,90,259
4708,1771.8940936863546,91,260
4794,1649.69450101833,92,261
4880,1527.4949083503052,93,262
4965,1527.4949083503052,94,262
5051,1405.2953156822805,95,263
5136,1283.0957230142558,96,264
5222,1283.0957230142558,97,264
5308,1160.896130346231,98,265
5393,1160.896130346231,99,265
5479,1038.6965376782064,100,266
5565,1038.6965376782064,101,266
5650,916.4969450101817,102,267
5736,794.2973523421606,103,268
5821,794.2973523421606,104,268
5907,672.0977596741359,105,269
5993,549.8981670061112,106,270
6078,549.8981670061112,107,270
6164,427.6985743380865,108,271
6250,427.6985743380865,109,271
6335,305.49898167006177,110,272
6421,305.49898167006177,111,272
6506,183.29938900203706,112,273
6592,61.09979633401235,113,274
6678,-61.09979633401235,114,275
6763,-61.09979633401235,115,275
6849,-183.29938900203706,116,276
6934,-305.49898167006177,117,277
7020,-305.49898167006177,118,277
7106,-305.49898167006177,119,277
7191,-427.6985743380865,120,278
7277,-427.6985743380865,121,278
7363,-427.6985743380865,122,278
7448,-549.8981670061112,123,279
7534,-672.0977596741359,124,280
7619,-672.0977596741359,125,280
7705,-794.2973523421606,126,281
7791,-916.4969450101817,127,282
7876,-916.4969450101817,128,282
7962,-1038.6965376782064,129,283
8047,-1160.896130346231,130,284
8133,-1283.0957230142558,131,285
8219,-1405.2953156822805,132,286
8304,-1527.4949083503052,133,287
8390,-1527.4949083503052,134,287
8476,-1649.69450101833,135,288
8561,-1527.4949083503052,136,287
8647,-1160.896130346231,137,284
8732,-794.2973523421606,138,281
8818,-305.49898167006177,139,277
8904,427.6985743380865,140,271
8989,1160.896130346231,141,265
9075,1894.0936863543793,142,259
9160,2627.291242362524,143,253
9246,3360.488798370672,144,247
9332,3971.4867617107957,145,242
9417,4460.285132382891,146,238
9503,4704.68431771894,147,236
9589,4949.08350305499,148,234
9674,5193.482688391039,149,232
9760,5315.682281059064,150,231
9845,5560.081466395113,151,229
9931,5682.281059063138,152,228
10017,5926.680244399184,153,226
10102,6171.079429735233,154,224
10188,6293.279022403258,155,223
10273,6659.877800407332,156,220
10359,6904.276985743381,157,218
10445,7148.676171079431,158,216
10530,7270.8757637474555,159,215
10616,7393.07535641548,160,214
10702,7515.274949083501,161,213
10787,7515.274949083501,162,213
10873,7393.07535641548,163,214
10958,7393.07535641548,164,214
11044,7270.8757637474555,165,215
11130,7148.676171079431,166,216
11215,7148.676171079431,167,216
11301,7026.476578411406,168,217
11386,6904.276985743381,169,218
11472,6904.276985743381,170,218
11558,6782.077393075357,171,219
11643,6659.877800407332,172,220
11729,6659.877800407332,173,220
11815,6537.678207739307,174,221
11900,6537.678207739307,175,221
11986,6415.478615071283,176,222
12071,6415.478615071283,177,222
12157,6293.279022403258,178,223
12243,6293.279022403258,179,223
12328,6171.079429735233,180,224
12414,6048.879837067208,181,225
12500,6048.879837067208,182,225
12585,5926.680244399184,183,226
12671,5804.480651731163,184,227
12756,5682.281059063138,185,228
12842,5682.281059063138,186,228
12928,5560.081466395113,187,229
13013,5437.8818737270885,188,230
13099,5315.682281059064,189,231
13184,5193.482688391039,190,232
13270,5071.283095723014,191,233
13356,4949.08350305499,192,234
13441,4949.08350305499,193,234
13527,4826.883910386965,194,235
13613,4704.68431771894,195,236
13698,4704.68431771894,196,236
13784,4582.484725050916,197,237
13869,4460.285132382891,198,238
13955,4460.285132382891,199,238
14041,4338.085539714866,200,239
14126,4338.085539714866,201,239
14212,4215.8859470468415,202,240
14297,4215.8859470468415,203,240
14383,4093.6863543788204,204,241
14469,4093.6863543788204,205,241
14554,3971.4867617107957,206,242
14640,3849.287169042771,207,243
14726,3849.287169042771,208,243
14811,3727.0875763747463,209,244
14897,3727.0875763747463,210,244
14982,3604.8879837067216,211,245
15068,3604.8879837067216,212,245
15154,3482.688391038697,213,246
15239,3482.688391038697,214,246
15325,3360.488798370672,215,247
15410,3238.2892057026475,216,248
15496,3116.0896130346227,217,249
15582,3116.0896130346227,218,249
15667,2993.890020366598,219,250
15753,2993.890020366598,220,250
15839,2993.890020366598,221,250
15924,2871.6904276985733,222,251
16010,2871.6904276985733,223,251
16095,2749.4908350305486,224,252
16181,2749.4908350305486,225,252
16267,2627.291242362524,226,253
16352,2505.091649694499,227,254
16438,2505.091649694499,228,254
16523,2382.892057026478,229,255
16609,2382.892057026478,230,255
16695,2260.6924643584534,231,256
16780,2260.6924643584534,232,256
16866,2138.4928716904287,233,257
16952,2138.4928716904287,234,257
17037,2016.293279022404,235,258
17123,1894.0936863543793,236,259
17208,1894.0936863543793,237,259
17294,1771.8940936863546,238,260
17380,1649.69450101833,239,261
17465,1527.4949083503052,240,262
17551,1527.4949083503052,241,262
17636,1405.2953156822805,242,263
17722,1405.2953156822805,243,263
17808,1283.0957230142558,244,264
17893,1283.0957230142558,245,264
17979,1283.0957230142558,246,264
18065,1160.896130346231,247,265
18150,1038.6965376782064,248,266
18236,1038.6965376782064,249,266
18321,916.4969450101817,250,267
18407,794.2973523421606,251,268
18493,672.0977596741359,252,269
18578,672.0977596741359,253,269
18664,549.8981670061112,254,270
18750,427.6985743380865,255,271
18835,427.6985743380865,256,271
18921,305.49898167006177,257,272
19006,305.49898167006177,258,272
19092,305.49898167006177,259,272
19178,183.29938900203706,260,273
19263,61.09979633401235,261,274
19349,-61.09979633401235,262,275
19434,-183.29938900203706,263,276
19520,-305.49898167006177,264,277
19606,-305.49898167006177,265,277
19691,-305.49898167006177,266,277
19777,-427.6985743380865,267,278
19863,-427.6985743380865,268,278
19948,-427.6985743380865,269,278
20034,-549.8981670061112,270,279
20119,-549.8981670061112,271,279
20205,-672.0977596741359,272,280
20291,-794.2973523421606,273,281
20376,-794.2973523421606,274,281
20462,-916.4969450101817,275,282
20547,-1038.6965376782064,276,283
20633,-1160.896130346231,277,284
20719,-1160.896130346231,278,284
20804,-1283.0957230142558,279,285
20890,-1405.2953156822805,280,286
20976,-1527.4949083503052,281,287
21061,-1527.4949083503052,282,287
21147,-1649.69450101833,283,288
21232,-1771.8940936863546,284,289
21318,-1771.8940936863546,285,289
21404,-1771.8940936863546,286,289
21489,-1894.0936863543793,287,290
21575,-2016.293279022404,288,291
21660,-2016.293279022404,289,291
21746,-2138.4928716904287,290,292
21832,-2138.4928716904287,291,292
21917,-2260.6924643584534,292,293
22003,-2260.6924643584534,293,293
22089,-2382.892057026478,294,294
22174,-2382.892057026478,295,294
22260,-2505.091649694499,296,295
22345,-2505.091649694499,297,295
22431,-2627.291242362524,298,296
22517,-2627.291242362524,299,296
22602,-2749.4908350305486,300,297
22688,-2871.6904276985733,301,298
22773,-2871.6904276985733,302,298
22859,-2871.6904276985733,303,298
22945,-2749.4908350305486,304,297
23030,-2505.091649694499,305,295
23116,-2138.4928716904287,306,292
23202,-1649.69450101833,307,288
23287,-1038.6965376782064,308,283
23373,-305.49898167006177,309,277
23458,549.8981670061112,310,270
23544,1283.0957230142558,311,264
23630,2138.4928716904287,312,257
23715,2871.6904276985733,313,251
23801,3482.688391038697,314,246
23886,4093.6863543788204,315,241
23972,4704.68431771894,316,236
24058,5315.682281059064,317,231
24143,5926.680244399184,318,226
24229,6537.678207739307,319,221
24315,7148.676171079431,320,216
24400,7637.474541751526,321,212
24486,8248.47250509165,322,207
24571,8859.470468431773,323,202
24657,9470.468431771893,324,197
24743,9959.266802443992,325,193
24828,10570.264765784115,326,188
24914,11059.06313645621,327,184
25000,11547.86150712831,328,180
25085,11792.260692464359,329,178
25171,12036.659877800408,330,176
25256,12281.059063136458,331,174
25342,12281.059063136458,332,174
25428,12403.258655804482,333,173
25513,12403.258655804482,334,173
25599,12281.059063136458,335,174
25684,12158.859470468433,336,175
25770,12158.859470468433,337,175
25856,12036.659877800408,338,176
25941,12036.659877800408,339,176
26027,11914.460285132383,340,177
26113,11914.460285132383,341,177
26198,11792.260692464359,342,178
26284,11670.061099796334,343,179
26369,11670.061099796334,344,179
26455,11547.86150712831,345,180
26541,11425.661914460285,346,181
26626,11425.661914460285,347,181
26712,11303.46232179226,348,182
26797,11181.262729124235,349,183
26883,11181.262729124235,350,183
26969,11059.06313645621,351,184
27054,10936.863543788186,352,185
27140,10814.663951120165,353,186
27226,10814.663951120165,354,186
27311,10692.46435845214,355,187
27397,10570.264765784115,356,188
27482,10570.264765784115,357,188
27568,10448.06517311609,358,189
27654,10448.06517311609,359,189
27739,10325.865580448066,360,190
27825,10325.865580448066,361,190
27910,10203.665987780041,362,191
27996,10203.665987780041,363,191
28082,10081.466395112016,364,192
28167,10081.466395112016,365,192
28253,9959.266802443992,366,193
28339,9959.266802443992,367,193
28424,9959.266802443992,368,193
28510,9837.067209775967,369,194
28595,9714.867617107942,370,195
28681,9714.867617107942,371,195
28767,9592.668024439918,372,196
28852,9470.468431771893,373,197
28938,9470.468431771893,374,197
29023,9348.268839103868,375,198
29109,9348.268839103868,376,198
29195,9348.268839103868,377,198
29280,9226.069246435844,378,199
29366,9103.869653767822,379,200
29452,8981.670061099798,380,201
29537,8859.470468431773,381,202
29623,8859.470468431773,382,202
29708,8737.270875763748,383,203
29794,8615.071283095724,384,204
29880,8492.871690427699,385,205
29965,8492.871690427699,386,205
30051,8370.672097759674,387,206
30136,8248.47250509165,388,207
30222,8248.47250509165,389,207
30308,8126.272912423625,390,208
30393,8004.0733197556,391,209
30479,8004.0733197556,392,209
30565,7881.873727087575,393,210
30650,7759.674134419551,394,211
30736,7759.674134419551,395,211
30821,7759.674134419551,396,211
30907,7881.873727087575,397,210
30993,8126.272912423625,398,208
