x,y_pixel,y_value
123,398,5020.92050209205
124,398,5020.92050209205
125,398,5020.92050209205
126,398,5020.92050209205
127,399,4958.158995815899
128,400,4895.397489539749
129,401,4832.635983263598
130,402,4769.874476987447
131,403,4707.112970711297
132,403,4707.112970711297
133,404,4644.351464435146
134,405,4581.589958158996
135,405,4581.589958158996
136,406,4518.828451882845
137,406,4518.828451882845
138,407,4456.066945606694
139,407,4456.066945606694
140,408,4393.305439330544
141,408,4393.305439330544
142,409,4330.543933054393
143,409,4330.543933054393
144,410,4267.782426778243
145,411,4205.020920502092
146,412,4142.259414225941
147,412,4142.259414225941
148,413,4079.4979079497907
149,413,4079.4979079497907
150,414,4016.73640167364
151,414,4016.73640167364
152,415,3953.9748953974895
153,415,3953.9748953974895
154,416,3891.213389121339
155,417,3828.4518828451883
156,418,3765.6903765690377
157,418,3765.6903765690377
158,418,3765.6903765690377
159,419,3702.928870292887
160,420,3640.1673640167364
161,421,3577.405857740586
162,422,3514.644351464435
163,422,3514.644351464435
164,422,3514.644351464435
165,423,3451.8828451882846
166,424,3389.121338912134
167,425,3326.3598326359834
168,425,3326.3598326359834
169,426,3263.5983263598328
170,426,3263.5983263598328
171,426,3263.5983263598328
172,426,3263.5983263598328
173,426,3263.5983263598328
174,423,3451.8828451882846
175,414,4016.73640167364
176,410,4267.782426778243
177,406,4518.828451882845
178,403,4707.112970711297
179,398,5020.92050209205
180,393,5334.728033472803
181,392,5397.489539748954
182,389,5585.774058577405
183,389,5585.774058577405
184,389,5585.774058577405
185,391,5460.251046025104
186,392,5397.489539748954
187,392,5397.489539748954
188,392,5397.489539748954
189,392,5397.489539748954
190,392,5397.489539748954
191,392,5397.489539748954
192,392,5397.489539748954
193,392,5397.489539748954
197,396,5146.443514644351
198,397,5083.6820083682005
199,398,5020.92050209205
200,398,5020.92050209205
201,399,4958.158995815899
202,400,4895.397489539749
203,401,4832.635983263598
204,401,4832.635983263598
205,402,4769.874476987447
206,402,4769.874476987447
207,403,4707.112970711297
208,404,4644.351464435146
209,405,4581.589958158996
210,405,4581.589958158996
211,406,4518.828451882845
212,406,4518.828451882845
213,407,4456.066945606694
214,407,4456.066945606694
215,408,4393.305439330544
216,408,4393.305439330544
217,409,4330.543933054393
218,410,4267.782426778243
219,410,4267.782426778243
220,411,4205.020920502092
221,412,4142.259414225941
222,412,4142.259414225941
223,413,4079.4979079497907
224,413,4079.4979079497907
225,413,4079.4979079497907
226,414,4016.73640167364
227,414,4016.73640167364
228,414,4016.73640167364
229,415,3953.9748953974895
230,416,3891.213389121339
231,417,3828.4518828451883
232,418,3765.6903765690377
233,419,3702.928870292887
234,420,3640.1673640167364
235,421,3577.405857740586
236,422,3514.644351464435
237,422,3514.644351464435
238,423,3451.8828451882846
239,423,3451.8828451882846
240,423,3451.8828451882846
241,424,3389.121338912134
242,424,3389.121338912134
243,424,3389.121338912134
244,424,3389.121338912134
245,425,3326.3598326359834
246,426,3263.5983263598328
247,426,3263.5983263598328
248,427,3200.836820083682
249,428,3138.0753138075315
250,428,3138.0753138075315
251,428,3138.0753138075315
252,429,3075.313807531381
253,430,3012.5523012552303
254,430,3012.5523012552303
255,430,3012.5523012552303
256,432,2887.0292887029286
257,432,2887.0292887029286
258,433,2824.267782426778
259,434,2761.5062761506274
260,435,2698.744769874477
261,436,2635.983263598326
262,436,2635.983263598326
263,437,2573.2217573221756
264,437,2573.2217573221756
265,438,2510.460251046025
