x,y_pixel,y_value
123,390,5523.012552301255
124,392,5397.489539748954
125,392,5397.489539748954
126,392,5397.489539748954
127,391,5460.251046025104
128,380,6150.627615062762
129,378,6276.150627615063
130,375,6464.435146443515
131,372,6652.719665271967
132,367,6966.52719665272
133,362,7280.334728033473
134,358,7531.380753138075
135,355,7719.665271966527
136,345,8347.280334728033
137,342,8535.564853556485
138,333,9100.41841004184
139,332,9163.179916317991
140,332,9163.179916317991
141,332,9163.179916317991
142,332,9163.179916317991
143,333,9100.41841004184
144,334,9037.65690376569
145,335,8974.89539748954
146,336,8912.133891213389
147,337,8849.372384937238
148,339,8723.849372384937
149,340,8661.087866108786
150,340,8661.087866108786
151,341,8598.326359832636
152,342,8535.564853556485
153,342,8535.564853556485
154,343,8472.803347280334
155,344,8410.041841004184
156,345,8347.280334728033
157,345,8347.280334728033
158,346,8284.518828451883
159,347,8221.757322175732
160,349,8096.234309623431
161,350,8033.47280334728
162,350,8033.47280334728
163,351,7970.71129707113
164,351,7970.71129707113
165,353,7845.188284518828
166,353,7845.188284518828
167,354,7782.426778242678
168,354,7782.426778242678
169,355,7719.665271966527
170,356,7656.9037656903765
171,358,7531.380753138075
172,359,7468.619246861925
173,360,7405.857740585774
174,361,7343.0962343096235
175,362,7280.334728033473
176,362,7280.334728033473
177,363,7217.573221757322
178,364,7154.811715481172
179,365,7092.050209205021
180,366,7029.28870292887
181,366,7029.28870292887
182,367,6966.52719665272
183,368,6903.765690376569
184,369,6841.004184100419
185,370,6778.242677824268
186,370,6778.242677824268
187,371,6715.481171548117
188,372,6652.719665271967
189,373,6589.958158995816
190,373,6589.958158995816
191,374,6527.1966527196655
192,375,6464.435146443515
193,376,6401.673640167364
194,377,6338.912133891214
195,377,6338.912133891214
196,377,6338.912133891214
197,377,6338.912133891214
198,377,6338.912133891214
199,376,6401.673640167364
200,375,6464.435146443515
201,374,6527.1966527196655
202,371,6715.481171548117
203,368,6903.765690376569
204,366,7029.28870292887
205,364,7154.811715481172
206,362,7280.334728033473
207,361,7343.0962343096235
208,361,7343.0962343096235
209,361,7343.0962343096235
210,362,7280.334728033473
211,364,7154.811715481172
212,365,7092.050209205021
213,365,7092.050209205021
214,366,7029.28870292887
215,366,7029.28870292887
216,367,6966.52719665272
217,368,6903.765690376569
218,369,6841.004184100419
219,370,6778.242677824268
220,371,6715.481171548117
221,371,6715.481171548117
222,371,6715.481171548117
223,371,6715.481171548117
224,368,6903.765690376569
225,366,7029.28870292887
226,364,7154.811715481172
227,362,7280.334728033473
228,361,7343.0962343096235
229,354,7782.426778242678
230,354,7782.426778242678
231,354,7782.426778242678
232,354,7782.426778242678
233,354,7782.426778242678
234,355,7719.665271966527
235,356,7656.9037656903765
236,357,7594.142259414226
237,358,7531.380753138075
238,359,7468.619246861925
239,360,7405.857740585774
240,361,7343.0962343096235
241,362,7280.334728033473
242,363,7217.573221757322
243,364,7154.811715481172
244,365,7092.050209205021
245,366,7029.28870292887
246,366,7029.28870292887
247,367,6966.52719665272
248,368,6903.765690376569
249,369,6841.004184100419
250,370,6778.242677824268
251,371,6715.481171548117
252,372,6652.719665271967
253,374,6527.1966527196655
254,375,6464.435146443515
255,376,6401.673640167364
256,377,6338.912133891214
257,378,6276.150627615063
258,379,6213.389121338912
259,380,6150.627615062762
260,380,6150.627615062762
261,381,6087.866108786611
262,382,6025.104602510461
263,382,6025.104602510461
264,383,5962.343096234309
265,383,5962.343096234309
266,385,5836.820083682008
267,386,5774.058577405857
268,387,5711.297071129707
269,388,5648.535564853556
270,388,5648.535564853556
271,389,5585.774058577405
272,391,5460.251046025104
273,393,5334.728033472803
274,393,5334.728033472803
275,393,5334.728033472803
276,393,5334.728033472803
277,393,5334.728033472803
278,396,5146.443514644351
279,397,5083.6820083682005
280,398,5020.92050209205
281,398,5020.92050209205
282,399,4958.158995815899
283,400,4895.397489539749
284,401,4832.635983263598
285,402,4769.874476987447
286,402,4769.874476987447
287,403,4707.112970711297
288,404,4644.351464435146
289,405,4581.589958158996
290,405,4581.589958158996
291,406,4518.828451882845
292,406,4518.828451882845
293,407,4456.066945606694
294,408,4393.305439330544
295,409,4330.543933054393
296,411,4205.020920502092
297,412,4142.259414225941
298,413,4079.4979079497907
299,413,4079.4979079497907
300,414,4016.73640167364
301,414,4016.73640167364
302,414,4016.73640167364
303,415,3953.9748953974895
304,415,3953.9748953974895
305,415,3953.9748953974895
306,415,3953.9748953974895
307,415,3953.9748953974895
308,415,3953.9748953974895
309,413,4079.4979079497907
310,410,4267.782426778243
311,408,4393.305439330544
312,403,4707.112970711297
313,401,4832.635983263598
314,401,4832.635983263598
315,401,4832.635983263598
316,401,4832.635983263598
317,402,4769.874476987447
318,403,4707.112970711297
319,403,4707.112970711297
320,404,4644.351464435146
321,404,4644.351464435146
322,405,4581.589958158996
323,407,4456.066945606694
324,408,4393.305439330544
325,409,4330.543933054393
326,411,4205.020920502092
327,412,4142.259414225941
328,412,4142.259414225941
329,413,4079.4979079497907
330,414,4016.73640167364
331,414,4016.73640167364
332,415,3953.9748953974895
333,415,3953.9748953974895
